Var1,Var2,PIP,trial,df,case
4,8,0,135,4,2
5,8,0,135,4,2
6,8,0,135,4,2
7,8,0,135,4,2
1,9,0,135,4,2
2,9,0,135,4,2
3,9,0,135,4,2
4,9,0,135,4,2
5,9,0,135,4,2
6,9,0,135,4,2
7,9,0,135,4,2
8,9,0,135,4,2
1,10,0,135,4,2
2,10,0,135,4,2
3,10,0,135,4,2
4,10,0,135,4,2
5,10,0,135,4,2
6,10,0,135,4,2
7,10,0,135,4,2
8,10,0,135,4,2
9,10,0,135,4,2
1,2,0,136,3,2
1,3,0.00176,136,3,2
2,3,0,136,3,2
1,4,1.6e-4,136,3,2
2,4,0.03872,136,3,2
3,4,1.5999999999999999e-4,136,3,2
1,5,0,136,3,2
2,5,4.8e-4,136,3,2
3,5,3.2e-4,136,3,2
4,5,0.00128,136,3,2
1,6,0,136,3,2
2,6,0,136,3,2
3,6,6.399999999999999e-4,136,3,2
4,6,9.6e-4,136,3,2
5,6,0.00112,136,3,2
1,7,0,136,3,2
2,7,0,136,3,2
3,7,6.399999999999999e-4,136,3,2
4,7,0.00208,136,3,2
5,7,0.08608,136,3,2
6,7,0.00144,136,3,2
1,8,0,136,3,2
2,8,0,136,3,2
3,8,0,136,3,2
4,8,0,136,3,2
5,8,0,136,3,2
6,8,0,136,3,2
7,8,0,136,3,2
1,9,0,136,3,2
2,9,3.2e-4,136,3,2
3,9,0,136,3,2
4,9,0.0088,136,3,2
5,9,0.85696,136,3,2
6,9,0,136,3,2
7,9,1.5999999999999999e-4,136,3,2
8,9,0,136,3,2
1,10,1.6e-4,136,3,2
2,10,3.2e-4,136,3,2
3,10,8e-4,136,3,2
4,10,4.8e-4,136,3,2
5,10,6.399999999999999e-4,136,3,2
6,10,8e-4,136,3,2
7,10,0,136,3,2
8,10,1.6e-4,136,3,2
9,10,4.8e-4,136,3,2
1,2,0,137,3,2
1,3,0,137,3,2
2,3,0,137,3,2
1,4,0,137,3,2
2,4,0,137,3,2
3,4,0,137,3,2
1,5,0.0032,137,3,2
2,5,0,137,3,2
3,5,0,137,3,2
4,5,0.0044800000000000005,137,3,2
1,6,0,137,3,2
2,6,0,137,3,2
3,6,0,137,3,2
4,6,0,137,3,2
5,6,0,137,3,2
1,7,0,137,3,2
2,7,0,137,3,2
3,7,0,137,3,2
4,7,0,137,3,2
5,7,0,137,3,2
6,7,0,137,3,2
1,8,0,137,3,2
2,8,0,137,3,2
3,8,0,137,3,2
4,8,0,137,3,2
5,8,0,137,3,2
6,8,0,137,3,2
7,8,0,137,3,2
1,9,0,137,3,2
2,9,4.8e-4,137,3,2
3,9,0,137,3,2
4,9,0,137,3,2
5,9,0,137,3,2
6,9,0,137,3,2
7,9,0,137,3,2
8,9,0,137,3,2
1,10,0,137,3,2
2,10,0,137,3,2
3,10,0,137,3,2
4,10,4.8e-4,137,3,2
5,10,0.004,137,3,2
6,10,0,137,3,2
7,10,0,137,3,2
8,10,0,137,3,2
9,10,0,137,3,2
1,2,0,138,2,2
1,3,0.00336,138,2,2
2,3,0,138,2,2
1,4,0.0024,138,2,2
2,4,0,138,2,2
3,4,3.1999999999999997e-4,138,2,2
1,5,0.00336,138,2,2
2,5,1.5999999999999999e-4,138,2,2
3,5,0.00144,138,2,2
4,5,0.08128,138,2,2
1,6,3.2e-4,138,2,2
2,6,0,138,2,2
3,6,1.5999999999999999e-4,138,2,2
4,6,0.00144,138,2,2
5,6,1.6e-4,138,2,2
1,7,3.2e-4,138,2,2
2,7,0,138,2,2
3,7,0,138,2,2
4,7,3.1999999999999997e-4,138,2,2
5,7,0,138,2,2
6,7,0,138,2,2
1,8,1.6e-4,138,2,2
2,8,0,138,2,2
3,8,0,138,2,2
4,8,1.5999999999999999e-4,138,2,2
5,8,3.1999999999999997e-4,138,2,2
6,8,0,138,2,2
7,8,0,138,2,2
1,9,0.00432,138,2,2
2,9,0,138,2,2
3,9,0.00144,138,2,2
4,9,0.01376,138,2,2
5,9,0.03936,138,2,2
6,9,0,138,2,2
7,9,0.00176,138,2,2
8,9,0,138,2,2
1,10,0.00352,138,2,2
2,10,0,138,2,2
3,10,8e-4,138,2,2
4,10,0.00368,138,2,2
5,10,0.00192,138,2,2
6,10,1.5999999999999999e-4,138,2,2
7,10,0,138,2,2
8,10,1.5999999999999999e-4,138,2,2
9,10,0.00592,138,2,2
1,2,0,139,3,2
1,3,0,139,3,2
2,3,0,139,3,2
1,4,0,139,3,2
2,4,0,139,3,2
3,4,0,139,3,2
1,5,0,139,3,2
2,5,4.8e-4,139,3,2
3,5,0,139,3,2
4,5,0.42224,139,3,2
1,6,0,139,3,2
2,6,0,139,3,2
3,6,6.399999999999999e-4,139,3,2
4,6,0,139,3,2
5,6,0.05392,139,3,2
1,7,0,139,3,2
2,7,0.0024,139,3,2
3,7,0,139,3,2
4,7,0.00112,139,3,2
5,7,0,139,3,2
6,7,0,139,3,2
1,8,0,139,3,2
2,8,0,139,3,2
3,8,0,139,3,2
4,8,8e-4,139,3,2
5,8,0,139,3,2
6,8,0,139,3,2
7,8,0,139,3,2
1,9,0,139,3,2
2,9,0,139,3,2
3,9,0,139,3,2
4,9,0.18448,139,3,2
5,9,0.021759999999999998,139,3,2
6,9,0,139,3,2
7,9,4.8e-4,139,3,2
8,9,1.5999999999999999e-4,139,3,2
1,10,0,139,3,2
2,10,0,139,3,2
3,10,3.1999999999999997e-4,139,3,2
4,10,9.6e-4,139,3,2
5,10,0,139,3,2
6,10,0,139,3,2
7,10,0.00176,139,3,2
8,10,0,139,3,2
9,10,3.2e-4,139,3,2
1,2,0,140,3,2
1,3,0,140,3,2
2,3,0,140,3,2
1,4,4.8e-4,140,3,2
2,4,0,140,3,2
3,4,1.6e-4,140,3,2
1,5,0,140,3,2
2,5,0,140,3,2
3,5,1.6e-4,140,3,2
4,5,0.0011200000000000001,140,3,2
1,6,0,140,3,2
2,6,0,140,3,2
3,6,0,140,3,2
4,6,0.00464,140,3,2
5,6,0,140,3,2
1,7,0,140,3,2
2,7,1.6e-4,140,3,2
3,7,0,140,3,2
4,7,4.8e-4,140,3,2
5,7,6.399999999999999e-4,140,3,2
6,7,1.6e-4,140,3,2
1,8,0,140,3,2
2,8,0,140,3,2
3,8,6.399999999999999e-4,140,3,2
4,8,4.8e-4,140,3,2
5,8,0,140,3,2
6,8,6.399999999999999e-4,140,3,2
7,8,6.399999999999999e-4,140,3,2
1,9,1.5999999999999999e-4,140,3,2
2,9,0.00112,140,3,2
3,9,0,140,3,2
4,9,0.00176,140,3,2
5,9,0.98096,140,3,2
6,9,0,140,3,2
7,9,0.00208,140,3,2
8,9,0,140,3,2
1,10,0.18304,140,3,2
2,10,0,140,3,2
3,10,0.00208,140,3,2
4,10,0.0104,140,3,2
5,10,0.0032,140,3,2
6,10,0,140,3,2
7,10,0.00416,140,3,2
8,10,0.0012799999999999999,140,3,2
9,10,6.399999999999999e-4,140,3,2
1,2,0,141,3,2
1,3,6.4e-4,141,3,2
2,3,0,141,3,2
1,4,0.00288,141,3,2
2,4,0,141,3,2
3,4,0,141,3,2
1,5,0,141,3,2
2,5,0,141,3,2
3,5,9.6e-4,141,3,2
4,5,4.8e-4,141,3,2
1,6,0,141,3,2
2,6,0,141,3,2
3,6,0,141,3,2
4,6,0,141,3,2
5,6,0,141,3,2
1,7,0.00208,141,3,2
2,7,0,141,3,2
3,7,0,141,3,2
4,7,0.00112,141,3,2
5,7,0.00448,141,3,2
6,7,0,141,3,2
1,8,0,141,3,2
2,8,0,141,3,2
3,8,0,141,3,2
4,8,0,141,3,2
5,8,0,141,3,2
6,8,0,141,3,2
7,8,0,141,3,2
1,9,0,141,3,2
2,9,0,141,3,2
3,9,0,141,3,2
4,9,1,141,3,2
5,9,1.5999999999999999e-4,141,3,2
6,9,0,141,3,2
7,9,1.6e-4,141,3,2
8,9,0,141,3,2
1,10,0,141,3,2
2,10,1.6e-4,141,3,2
3,10,0.00112,141,3,2
4,10,8e-4,141,3,2
5,10,0.00784,141,3,2
6,10,0,141,3,2
7,10,0.00288,141,3,2
8,10,4.8e-4,141,3,2
9,10,0.00976,141,3,2
1,2,0,142,2,2
1,3,0,142,2,2
2,3,0,142,2,2
1,4,0,142,2,2
2,4,0,142,2,2
3,4,0,142,2,2
1,5,0,142,2,2
2,5,0,142,2,2
3,5,6.399999999999999e-4,142,2,2
4,5,0.00192,142,2,2
1,6,0,142,2,2
2,6,4.8e-4,142,2,2
3,6,0,142,2,2
4,6,1.6e-4,142,2,2
5,6,0,142,2,2
1,7,0,142,2,2
2,7,0,142,2,2
3,7,0,142,2,2
4,7,4.8e-4,142,2,2
5,7,0,142,2,2
6,7,0,142,2,2
1,8,0,142,2,2
2,8,0,142,2,2
3,8,0,142,2,2
4,8,1.6e-4,142,2,2
5,8,0,142,2,2
6,8,0,142,2,2
7,8,0,142,2,2
1,9,3.2e-4,142,2,2
2,9,1.6e-4,142,2,2
3,9,0,142,2,2
4,9,1,142,2,2
5,9,3.1999999999999997e-4,142,2,2
6,9,1.6e-4,142,2,2
7,9,0,142,2,2
8,9,0,142,2,2
1,10,0,142,2,2
2,10,0,142,2,2
3,10,0,142,2,2
4,10,0,142,2,2
5,10,0.00144,142,2,2
6,10,0,142,2,2
7,10,3.2e-4,142,2,2
8,10,0,142,2,2
9,10,0,142,2,2
1,2,0,143,3,2
1,3,0,143,3,2
2,3,0,143,3,2
1,4,0,143,3,2
2,4,9.6e-4,143,3,2
3,4,0,143,3,2
1,5,0,143,3,2
2,5,1.6e-4,143,3,2
3,5,0,143,3,2
4,5,1.6e-4,143,3,2
1,6,0,143,3,2
2,6,0,143,3,2
3,6,0,143,3,2
4,6,0,143,3,2
5,6,0,143,3,2
1,7,0,143,3,2
2,7,0,143,3,2
3,7,0,143,3,2
4,7,0,143,3,2
5,7,0,143,3,2
6,7,0,143,3,2
1,8,0,143,3,2
2,8,0,143,3,2
3,8,0,143,3,2
4,8,0,143,3,2
5,8,0,143,3,2
6,8,0,143,3,2
7,8,0,143,3,2
1,9,0,143,3,2
2,9,0,143,3,2
3,9,0,143,3,2
4,9,0,143,3,2
5,9,0.49888,143,3,2
6,9,0,143,3,2
7,9,0,143,3,2
8,9,0,143,3,2
1,10,0,143,3,2
2,10,0,143,3,2
3,10,0,143,3,2
4,10,0,143,3,2
5,10,0,143,3,2
6,10,0,143,3,2
7,10,0,143,3,2
8,10,0,143,3,2
9,10,0,143,3,2
1,2,0,144,3,2
1,3,0,144,3,2
2,3,0,144,3,2
1,4,1.6e-4,144,3,2
2,4,0,144,3,2
3,4,4.8e-4,144,3,2
1,5,0,144,3,2
2,5,0,144,3,2
3,5,0,144,3,2
4,5,0,144,3,2
1,6,0,144,3,2
2,6,0,144,3,2
3,6,0,144,3,2
4,6,0,144,3,2
5,6,0,144,3,2
1,7,0,144,3,2
2,7,0,144,3,2
3,7,0,144,3,2
4,7,0,144,3,2
5,7,0,144,3,2
6,7,0,144,3,2
1,8,0,144,3,2
2,8,0,144,3,2
3,8,0,144,3,2
4,8,0,144,3,2
5,8,0,144,3,2
6,8,0,144,3,2
7,8,0,144,3,2
1,9,0,144,3,2
2,9,0,144,3,2
3,9,0,144,3,2
4,9,0,144,3,2
5,9,0,144,3,2
6,9,0,144,3,2
7,9,0,144,3,2
8,9,0,144,3,2
1,10,0,144,3,2
2,10,0,144,3,2
3,10,0,144,3,2
4,10,1.6e-4,144,3,2
5,10,1.6e-4,144,3,2
6,10,0,144,3,2
7,10,0,144,3,2
8,10,0,144,3,2
9,10,0.00288,144,3,2
1,2,0,145,2,2
1,3,0.00128,145,2,2
2,3,0.00352,145,2,2
1,4,1.6e-4,145,2,2
2,4,0,145,2,2
3,4,0.00432,145,2,2
1,5,0,145,2,2
2,5,0.00304,145,2,2
3,5,0.0056,145,2,2
4,5,0.09296,145,2,2
1,6,0,145,2,2
2,6,9.6e-4,145,2,2
3,6,0.00208,145,2,2
4,6,0,145,2,2
5,6,0,145,2,2
1,7,0,145,2,2
2,7,0,145,2,2
3,7,4.8e-4,145,2,2
4,7,1.6e-4,145,2,2
5,7,0.00224,145,2,2
6,7,0,145,2,2
1,8,0,145,2,2
2,8,0,145,2,2
3,8,0,145,2,2
4,8,8e-4,145,2,2
5,8,4.8e-4,145,2,2
6,8,0,145,2,2
7,8,0,145,2,2
1,9,3.1999999999999997e-4,145,2,2
2,9,0,145,2,2
3,9,0.00336,145,2,2
4,9,0.39472,145,2,2
5,9,0.50256,145,2,2
6,9,0,145,2,2
7,9,0,145,2,2
8,9,9.6e-4,145,2,2
1,10,1.6e-4,145,2,2
2,10,0,145,2,2
3,10,0.01072,145,2,2
4,10,0.00624,145,2,2
5,10,0.00176,145,2,2
6,10,3.1999999999999997e-4,145,2,2
7,10,3.1999999999999997e-4,145,2,2
8,10,0.00112,145,2,2
9,10,3.1999999999999997e-4,145,2,2
1,2,0,146,3,2
1,3,0,146,3,2
2,3,0,146,3,2
1,4,0,146,3,2
2,4,0,146,3,2
3,4,0.00176,146,3,2
1,5,0,146,3,2
2,5,0,146,3,2
3,5,0,146,3,2
4,5,0.00624,146,3,2
1,6,0,146,3,2
2,6,0,146,3,2
3,6,0,146,3,2
4,6,0,146,3,2
5,6,0,146,3,2
1,7,0,146,3,2
2,7,0,146,3,2
3,7,0,146,3,2
4,7,0,146,3,2
5,7,0,146,3,2
6,7,0,146,3,2
1,8,0,146,3,2
2,8,0,146,3,2
3,8,0,146,3,2
4,8,0.00448,146,3,2
5,8,0,146,3,2
6,8,0,146,3,2
7,8,0,146,3,2
1,9,0,146,3,2
2,9,0,146,3,2
3,9,1.6e-4,146,3,2
4,9,0,146,3,2
5,9,1,146,3,2
6,9,0,146,3,2
7,9,1.6e-4,146,3,2
8,9,0,146,3,2
1,10,1.6e-4,146,3,2
2,10,0,146,3,2
3,10,0,146,3,2
4,10,6.399999999999999e-4,146,3,2
5,10,0,146,3,2
6,10,0,146,3,2
7,10,0,146,3,2
8,10,0.0011200000000000001,146,3,2
9,10,0,146,3,2
1,2,0,147,2,2
1,3,0,147,2,2
2,3,0,147,2,2
1,4,0,147,2,2
2,4,0,147,2,2
3,4,9.6e-4,147,2,2
1,5,0,147,2,2
2,5,0,147,2,2
3,5,0,147,2,2
4,5,1.5999999999999999e-4,147,2,2
1,6,0,147,2,2
2,6,0,147,2,2
3,6,0,147,2,2
4,6,4.8e-4,147,2,2
5,6,0,147,2,2
1,7,0,147,2,2
2,7,0,147,2,2
3,7,0,147,2,2
4,7,0.00112,147,2,2
5,7,0,147,2,2
6,7,0,147,2,2
1,8,0,147,2,2
2,8,0,147,2,2
3,8,0,147,2,2
4,8,1.6e-4,147,2,2
5,8,0,147,2,2
6,8,0,147,2,2
7,8,0,147,2,2
1,9,0,147,2,2
2,9,1.6e-4,147,2,2
3,9,0.00144,147,2,2
4,9,3.1999999999999997e-4,147,2,2
5,9,1,147,2,2
6,9,0,147,2,2
7,9,0,147,2,2
8,9,6.4e-4,147,2,2
1,10,0,147,2,2
2,10,0,147,2,2
3,10,3.2e-4,147,2,2
4,10,0.00144,147,2,2
5,10,4.8e-4,147,2,2
6,10,1.6e-4,147,2,2
7,10,4.8e-4,147,2,2
8,10,3.1999999999999997e-4,147,2,2
9,10,0.0024,147,2,2
1,2,0,148,3,2
1,3,0,148,3,2
2,3,0,148,3,2
1,4,0,148,3,2
2,4,0,148,3,2
3,4,3.1999999999999997e-4,148,3,2
1,5,0,148,3,2
2,5,0,148,3,2
3,5,0,148,3,2
4,5,3.2e-4,148,3,2
1,6,0,148,3,2
2,6,0,148,3,2
3,6,0,148,3,2
4,6,0,148,3,2
5,6,0,148,3,2
1,7,0,148,3,2
2,7,0,148,3,2
3,7,0,148,3,2
4,7,0,148,3,2
5,7,0,148,3,2
6,7,0,148,3,2
1,8,0,148,3,2
2,8,0,148,3,2
3,8,0,148,3,2
4,8,1.5999999999999999e-4,148,3,2
5,8,0,148,3,2
6,8,0,148,3,2
7,8,0,148,3,2
1,9,0,148,3,2
2,9,0,148,3,2
3,9,0,148,3,2
4,9,0.5,148,3,2
5,9,0.010879999999999999,148,3,2
6,9,0,148,3,2
7,9,0,148,3,2
8,9,0,148,3,2
1,10,0,148,3,2
2,10,0,148,3,2
3,10,0,148,3,2
4,10,3.2e-4,148,3,2
5,10,0.00176,148,3,2
6,10,0,148,3,2
7,10,0,148,3,2
8,10,0,148,3,2
9,10,0,148,3,2
1,2,0,149,3,2
1,3,0,149,3,2
2,3,0,149,3,2
1,4,0,149,3,2
2,4,0,149,3,2
3,4,0,149,3,2
1,5,4.8e-4,149,3,2
2,5,0,149,3,2
3,5,0,149,3,2
4,5,0.50128,149,3,2
1,6,4.8e-4,149,3,2
2,6,0,149,3,2
3,6,0,149,3,2
4,6,1.6e-4,149,3,2
5,6,3.1999999999999997e-4,149,3,2
1,7,0,149,3,2
2,7,0,149,3,2
3,7,0,149,3,2
4,7,0,149,3,2
5,7,3.1999999999999997e-4,149,3,2
6,7,1.6e-4,149,3,2
1,8,0,149,3,2
2,8,0,149,3,2
3,8,0,149,3,2
4,8,0,149,3,2
5,8,4.8e-4,149,3,2
6,8,1.6e-4,149,3,2
7,8,0,149,3,2
1,9,3.1999999999999997e-4,149,3,2
2,9,0.00592,149,3,2
3,9,0,149,3,2
4,9,0.50016,149,3,2
5,9,0,149,3,2
6,9,0,149,3,2
7,9,0,149,3,2
8,9,0,149,3,2
1,10,0,149,3,2
2,10,0,149,3,2
3,10,3.1999999999999997e-4,149,3,2
4,10,8e-4,149,3,2
5,10,0.0112,149,3,2
6,10,8e-4,149,3,2
7,10,0,149,3,2
8,10,1.5999999999999999e-4,149,3,2
9,10,0,149,3,2
1,2,0,150,3,2
1,3,0,150,3,2
2,3,0,150,3,2
1,4,0,150,3,2
2,4,0,150,3,2
3,4,0,150,3,2
1,5,0,150,3,2
2,5,0,150,3,2
3,5,0,150,3,2
4,5,1,150,3,2
1,6,0,150,3,2
2,6,0,150,3,2
3,6,0,150,3,2
4,6,0,150,3,2
5,6,0,150,3,2
1,7,0,150,3,2
2,7,0,150,3,2
3,7,0,150,3,2
4,7,1.6e-4,150,3,2
5,7,0,150,3,2
6,7,0,150,3,2
1,8,0,150,3,2
2,8,0,150,3,2
3,8,0,150,3,2
4,8,0,150,3,2
5,8,0,150,3,2
6,8,0,150,3,2
7,8,0,150,3,2
1,9,0,150,3,2
2,9,0,150,3,2
3,9,0,150,3,2
4,9,1.5999999999999999e-4,150,3,2
5,9,8e-4,150,3,2
6,9,0,150,3,2
7,9,0,150,3,2
8,9,0,150,3,2
1,10,0,150,3,2
2,10,0,150,3,2
3,10,0,150,3,2
4,10,0,150,3,2
5,10,0,150,3,2
6,10,0,150,3,2
7,10,0,150,3,2
8,10,0,150,3,2
9,10,0,150,3,2
1,2,0,151,2,2
1,3,0,151,2,2
2,3,0,151,2,2
1,4,3.2e-4,151,2,2
2,4,0,151,2,2
3,4,0,151,2,2
1,5,1.5999999999999999e-4,151,2,2
2,5,0.0024,151,2,2
3,5,0,151,2,2
4,5,0.21136,151,2,2
1,6,0,151,2,2
2,6,0,151,2,2
3,6,0,151,2,2
4,6,0,151,2,2
5,6,6.399999999999999e-4,151,2,2
1,7,0,151,2,2
2,7,0,151,2,2
3,7,0,151,2,2
4,7,0,151,2,2
5,7,0,151,2,2
6,7,0,151,2,2
1,8,0,151,2,2
2,8,0,151,2,2
3,8,0,151,2,2
4,8,0,151,2,2
5,8,0.03216,151,2,2
6,8,0,151,2,2
7,8,0,151,2,2
1,9,1.5999999999999999e-4,151,2,2
2,9,4.8e-4,151,2,2
3,9,0.020319999999999998,151,2,2
4,9,0.48,151,2,2
5,9,0.27536,151,2,2
6,9,4.8e-4,151,2,2
7,9,0,151,2,2
8,9,3.2e-4,151,2,2
1,10,0,151,2,2
2,10,0,151,2,2
3,10,1.5999999999999999e-4,151,2,2
4,10,0.00352,151,2,2
5,10,0.00848,151,2,2
6,10,8e-4,151,2,2
7,10,0,151,2,2
8,10,0,151,2,2
9,10,0.00176,151,2,2
1,2,0,152,3,2
1,3,0,152,3,2
2,3,0,152,3,2
1,4,0,152,3,2
2,4,0,152,3,2
3,4,3.2e-4,152,3,2
1,5,0,152,3,2
2,5,4.8e-4,152,3,2
3,5,0.00112,152,3,2
4,5,0.00432,152,3,2
1,6,0,152,3,2
2,6,0,152,3,2
3,6,0,152,3,2
4,6,0,152,3,2
5,6,1.6e-4,152,3,2
1,7,0,152,3,2
2,7,0,152,3,2
3,7,0,152,3,2
4,7,0,152,3,2
5,7,4.8e-4,152,3,2
6,7,0,152,3,2
1,8,0,152,3,2
2,8,0,152,3,2
3,8,0,152,3,2
4,8,1.5999999999999999e-4,152,3,2
5,8,0,152,3,2
6,8,0,152,3,2
7,8,0,152,3,2
1,9,0,152,3,2
2,9,0,152,3,2
3,9,1.5999999999999999e-4,152,3,2
4,9,1,152,3,2
5,9,6.399999999999999e-4,152,3,2
6,9,0,152,3,2
7,9,0,152,3,2
8,9,0,152,3,2
1,10,0,152,3,2
2,10,0.00144,152,3,2
3,10,0.00176,152,3,2
4,10,1.6e-4,152,3,2
5,10,0.0022400000000000002,152,3,2
6,10,0,152,3,2
7,10,1.5999999999999999e-4,152,3,2
8,10,0.00336,152,3,2
9,10,0,152,3,2
1,2,0,153,3,2
1,3,0,153,3,2
2,3,0,153,3,2
1,4,0,153,3,2
2,4,0,153,3,2
3,4,1.6e-4,153,3,2
1,5,0,153,3,2
2,5,0,153,3,2
3,5,0,153,3,2
4,5,0.0030399999999999997,153,3,2
1,6,0,153,3,2
2,6,0,153,3,2
3,6,0,153,3,2
4,6,0,153,3,2
5,6,0,153,3,2
1,7,0,153,3,2
2,7,0,153,3,2
3,7,0,153,3,2
4,7,0,153,3,2
5,7,0,153,3,2
6,7,0,153,3,2
1,8,0,153,3,2
2,8,0,153,3,2
3,8,0,153,3,2
4,8,0,153,3,2
5,8,0,153,3,2
6,8,0,153,3,2
7,8,0,153,3,2
1,9,0,153,3,2
2,9,0,153,3,2
3,9,0,153,3,2
4,9,0,153,3,2
5,9,0.50176,153,3,2
6,9,0,153,3,2
7,9,0,153,3,2
8,9,0,153,3,2
1,10,0,153,3,2
2,10,0,153,3,2
3,10,0,153,3,2
4,10,0,153,3,2
5,10,0,153,3,2
6,10,0,153,3,2
7,10,0,153,3,2
8,10,0,153,3,2
9,10,0,153,3,2
1,2,0,154,3,2
1,3,0,154,3,2
2,3,0,154,3,2
1,4,0,154,3,2
2,4,0,154,3,2
3,4,1.6e-4,154,3,2
1,5,0,154,3,2
2,5,0,154,3,2
3,5,1.5999999999999999e-4,154,3,2
4,5,0.5096,154,3,2
1,6,0,154,3,2
2,6,0,154,3,2
3,6,0,154,3,2
4,6,1.5999999999999999e-4,154,3,2
5,6,0,154,3,2
1,7,0,154,3,2
2,7,0,154,3,2
3,7,0,154,3,2
4,7,0,154,3,2
5,7,0,154,3,2
6,7,0,154,3,2
1,8,0,154,3,2
2,8,0,154,3,2
3,8,0,154,3,2
4,8,0,154,3,2
5,8,0,154,3,2
6,8,0,154,3,2
7,8,0,154,3,2
1,9,0,154,3,2
2,9,0,154,3,2
3,9,0,154,3,2
4,9,0,154,3,2
5,9,0.02816,154,3,2
6,9,0,154,3,2
7,9,0,154,3,2
8,9,0,154,3,2
1,10,0,154,3,2
2,10,0,154,3,2
3,10,0,154,3,2
4,10,1.5999999999999999e-4,154,3,2
5,10,0,154,3,2
6,10,0,154,3,2
7,10,0,154,3,2
8,10,0,154,3,2
9,10,0,154,3,2
1,2,0,155,3,2
1,3,0,155,3,2
2,3,0,155,3,2
1,4,3.2e-4,155,3,2
2,4,0,155,3,2
3,4,0,155,3,2
1,5,0,155,3,2
2,5,0,155,3,2
3,5,0,155,3,2
4,5,0,155,3,2
1,6,0,155,3,2
2,6,0,155,3,2
3,6,0,155,3,2
4,6,0,155,3,2
5,6,0,155,3,2
1,7,4.8e-4,155,3,2
2,7,0,155,3,2
3,7,0,155,3,2
4,7,0,155,3,2
5,7,0,155,3,2
6,7,0,155,3,2
1,8,0,155,3,2
2,8,0,155,3,2
3,8,0,155,3,2
4,8,0,155,3,2
5,8,0,155,3,2
6,8,0,155,3,2
7,8,0,155,3,2
1,9,0,155,3,2
2,9,0,155,3,2
3,9,0,155,3,2
4,9,0,155,3,2
5,9,3.1999999999999997e-4,155,3,2
6,9,0,155,3,2
7,9,0,155,3,2
8,9,0.00528,155,3,2
1,10,0,155,3,2
2,10,0,155,3,2
3,10,0,155,3,2
4,10,0,155,3,2
5,10,0,155,3,2
6,10,0,155,3,2
7,10,0,155,3,2
8,10,0,155,3,2
9,10,0,155,3,2
1,2,4.8e-4,156,3,2
1,3,0,156,3,2
2,3,0,156,3,2
1,4,3.2e-4,156,3,2
2,4,0,156,3,2
3,4,0,156,3,2
1,5,0.0016,156,3,2
2,5,0,156,3,2
3,5,3.1999999999999997e-4,156,3,2
4,5,0.03232,156,3,2
1,6,0,156,3,2
2,6,0,156,3,2
3,6,0,156,3,2
4,6,0,156,3,2
5,6,0,156,3,2
1,7,0,156,3,2
2,7,0,156,3,2
3,7,0,156,3,2
4,7,0,156,3,2
5,7,0,156,3,2
6,7,0,156,3,2
1,8,0,156,3,2
2,8,0,156,3,2
3,8,0,156,3,2
4,8,1.6e-4,156,3,2
5,8,0,156,3,2
6,8,0,156,3,2
7,8,0,156,3,2
1,9,0,156,3,2
2,9,0,156,3,2
3,9,0,156,3,2
4,9,0.0011200000000000001,156,3,2
5,9,0.03168,156,3,2
6,9,0,156,3,2
7,9,3.2e-4,156,3,2
8,9,4.8e-4,156,3,2
1,10,6.399999999999999e-4,156,3,2
2,10,0,156,3,2
3,10,1.6e-4,156,3,2
4,10,3.1999999999999997e-4,156,3,2
5,10,3.1999999999999997e-4,156,3,2
6,10,0,156,3,2
7,10,0,156,3,2
8,10,0,156,3,2
9,10,0,156,3,2
1,2,0,157,3,2
1,3,0,157,3,2
2,3,0,157,3,2
1,4,0,157,3,2
2,4,1.6e-4,157,3,2
3,4,0.0056,157,3,2
1,5,1.6e-4,157,3,2
2,5,0,157,3,2
3,5,0,157,3,2
4,5,3.2e-4,157,3,2
1,6,0,157,3,2
2,6,0,157,3,2
3,6,1.6e-4,157,3,2
4,6,4.8e-4,157,3,2
5,6,0,157,3,2
1,7,0,157,3,2
2,7,0,157,3,2
3,7,0,157,3,2
4,7,0.11824,157,3,2
5,7,0,157,3,2
6,7,0,157,3,2
1,8,0,157,3,2
2,8,1.5999999999999999e-4,157,3,2
3,8,3.2e-4,157,3,2
4,8,0,157,3,2
5,8,0,157,3,2
6,8,0,157,3,2
7,8,0.0012799999999999999,157,3,2
1,9,0,157,3,2
2,9,0,157,3,2
3,9,0,157,3,2
4,9,1.5999999999999999e-4,157,3,2
5,9,1,157,3,2
6,9,0,157,3,2
7,9,0,157,3,2
8,9,0,157,3,2
1,10,0,157,3,2
2,10,0,157,3,2
3,10,1.6e-4,157,3,2
4,10,8e-4,157,3,2
5,10,0.0011200000000000001,157,3,2
6,10,0,157,3,2
7,10,6.399999999999999e-4,157,3,2
8,10,0.03536,157,3,2
9,10,0.00288,157,3,2
1,2,0,158,3,2
1,3,0,158,3,2
2,3,0,158,3,2
1,4,0,158,3,2
2,4,0,158,3,2
3,4,0,158,3,2
1,5,0,158,3,2
2,5,0,158,3,2
3,5,0,158,3,2
4,5,0.50032,158,3,2
1,6,0,158,3,2
2,6,0,158,3,2
3,6,0,158,3,2
4,6,0,158,3,2
5,6,0,158,3,2
1,7,0,158,3,2
2,7,0,158,3,2
3,7,0,158,3,2
4,7,3.1999999999999997e-4,158,3,2
5,7,0,158,3,2
6,7,0,158,3,2
1,8,0,158,3,2
2,8,0,158,3,2
3,8,0,158,3,2
4,8,0,158,3,2
