variable,PIP,trial,df,case
Sb,1,956,3,10
Sn,0.06784,956,3,10
As,0.06112,957,2,10
Cd,0.01072,957,2,10
Co,0.08656,957,2,10
Hg,1,957,2,10
Ni,1,957,2,10
Tl,0.28496,957,2,10
Pb,0.02848,957,2,10
Mo,0.0232,957,2,10
Sb,1,957,2,10
Sn,0.9112,957,2,10
As,0.00784,958,3,10
Cd,0.02656,958,3,10
Co,0.01744,958,3,10
Hg,1,958,3,10
Ni,1,958,3,10
Tl,0.0424,958,3,10
Pb,0.06096,958,3,10
Mo,0.1216,958,3,10
Sb,1,958,3,10
Sn,0.89216,958,3,10
As,0.00432,959,3,10
Cd,0.00912,959,3,10
Co,0.05824,959,3,10
Hg,1,959,3,10
Ni,1,959,3,10
Tl,0.02912,959,3,10
Pb,0.00448,959,3,10
Mo,0.0704,959,3,10
Sb,1,959,3,10
Sn,0.20288,959,3,10
As,0.03264,960,2,10
Cd,0.0544,960,2,10
Co,0.02112,960,2,10
Hg,1,960,2,10
Ni,1,960,2,10
Tl,0.01808,960,2,10
Pb,0.05504,960,2,10
Mo,0.0304,960,2,10
Sb,1,960,2,10
Sn,0.11312,960,2,10
As,0.00432,961,4,10
Cd,0.0064,961,4,10
Co,0.01264,961,4,10
Hg,0.99984,961,4,10
Ni,0.99264,961,4,10
Tl,0.00512,961,4,10
Pb,0.00112,961,4,10
Mo,4.8e-4,961,4,10
Sb,1,961,4,10
Sn,0.08464,961,4,10
As,0.0088,962,3,10
Cd,0.00368,962,3,10
Co,0.00512,962,3,10
Hg,1,962,3,10
Ni,1,962,3,10
Tl,0.10864,962,3,10
Pb,0.0064,962,3,10
Mo,0.01568,962,3,10
Sb,1,962,3,10
Sn,0.3648,962,3,10
As,0.00816,963,2,10
Cd,0.00592,963,2,10
Co,0.69968,963,2,10
Hg,1,963,2,10
Ni,1,963,2,10
Tl,0.0096,963,2,10
Pb,0.07744,963,2,10
Mo,0.01648,963,2,10
Sb,1,963,2,10
Sn,0.79056,963,2,10
As,0.01968,964,3,10
Cd,0.008,964,3,10
Co,0.0272,964,3,10
Hg,0.98016,964,3,10
Ni,1,964,3,10
Tl,0.09248,964,3,10
Pb,0.05168,964,3,10
Mo,0.1184,964,3,10
Sb,1,964,3,10
Sn,0.86192,964,3,10
As,0.01232,965,3,10
Cd,0.01856,965,3,10
Co,0.02912,965,3,10
Hg,1,965,3,10
Ni,1,965,3,10
Tl,0.02864,965,3,10
Pb,0.01264,965,3,10
Mo,0.01296,965,3,10
Sb,1,965,3,10
Sn,0.81248,965,3,10
As,0.03936,966,2,10
Cd,0.17872,966,2,10
Co,0.09488,966,2,10
Hg,1,966,2,10
Ni,1,966,2,10
Tl,0.02512,966,2,10
Pb,0.01968,966,2,10
Mo,0.08144,966,2,10
Sb,1,966,2,10
Sn,0.67472,966,2,10
As,0.02752,967,3,10
Cd,0.03616,967,3,10
Co,0.03344,967,3,10
Hg,0.99072,967,3,10
Ni,1,967,3,10
Tl,0.29168,967,3,10
Pb,0.13968,967,3,10
Mo,0.1768,967,3,10
Sb,1,967,3,10
Sn,0.96112,967,3,10
As,0.0024,968,3,10
Cd,0.04752,968,3,10
Co,0.0088,968,3,10
Hg,1,968,3,10
Ni,1,968,3,10
Tl,0.00176,968,3,10
Pb,0.00256,968,3,10
Mo,0.00176,968,3,10
Sb,1,968,3,10
Sn,0.05632,968,3,10
As,0.02048,969,3,10
Cd,0.56048,969,3,10
Co,0.1592,969,3,10
Hg,0.9784,969,3,10
Ni,1,969,3,10
Tl,0.01616,969,3,10
Pb,0.01376,969,3,10
Mo,0.01904,969,3,10
Sb,1,969,3,10
Sn,0.9976,969,3,10
As,0.0024,970,4,10
Cd,0.004,970,4,10
Co,0.00656,970,4,10
Hg,1,970,4,10
Ni,1,970,4,10
Tl,6.4e-4,970,4,10
Pb,0.00224,970,4,10
Mo,0.00144,970,4,10
Sb,1,970,4,10
Sn,0.00672,970,4,10
As,0.03936,971,2,10
Cd,0.0184,971,2,10
Co,0.03472,971,2,10
Hg,0.99856,971,2,10
Ni,1,971,2,10
Tl,0.01456,971,2,10
Pb,0.03344,971,2,10
Mo,0.03248,971,2,10
Sb,1,971,2,10
Sn,0.10624,971,2,10
As,0.06432,972,2,10
Cd,0.09024,972,2,10
Co,0.04144,972,2,10
Hg,1,972,2,10
Ni,0.97104,972,2,10
Tl,0.11968,972,2,10
Pb,0.04256,972,2,10
Mo,0.70416,972,2,10
Sb,1,972,2,10
Sn,0.99968,972,2,10
As,0.0312,973,3,10
Cd,0.04208,973,3,10
Co,0.03056,973,3,10
Hg,1,973,3,10
Ni,1,973,3,10
Tl,0.02032,973,3,10
Pb,0.02576,973,3,10
Mo,0.12384,973,3,10
Sb,1,973,3,10
Sn,0.90864,973,3,10
As,0.02096,974,2,10
Cd,0.256,974,2,10
Co,0.08432,974,2,10
Hg,1,974,2,10
Ni,0.99984,974,2,10
Tl,0.12288,974,2,10
Pb,0.05056,974,2,10
Mo,0.02528,974,2,10
Sb,1,974,2,10
Sn,0.64192,974,2,10
As,0.01392,975,4,10
Cd,0.01696,975,4,10
Co,0.01936,975,4,10
Hg,0.99856,975,4,10
Ni,1,975,4,10
Tl,0.1328,975,4,10
Pb,0.02656,975,4,10
Mo,0.16176,975,4,10
Sb,1,975,4,10
Sn,0.9776,975,4,10
As,0.02144,976,3,10
Cd,0.02384,976,3,10
Co,0.17856,976,3,10
Hg,1,976,3,10
Ni,1,976,3,10
Tl,0.00528,976,3,10
Pb,0.01008,976,3,10
Mo,0.01216,976,3,10
Sb,1,976,3,10
Sn,0.26736,976,3,10
As,0.02448,977,3,10
Cd,0.02608,977,3,10
Co,0.04256,977,3,10
Hg,0.98032,977,3,10
Ni,1,977,3,10
Tl,0.04864,977,3,10
Pb,0.02448,977,3,10
Mo,0.01648,977,3,10
Sb,1,977,3,10
Sn,0.99856,977,3,10
As,0.0064,978,3,10
Cd,0.06208,978,3,10
Co,0.0152,978,3,10
Hg,1,978,3,10
Ni,1,978,3,10
Tl,0.02688,978,3,10
Pb,0.00336,978,3,10
Mo,0.20256,978,3,10
Sb,1,978,3,10
Sn,0.99984,978,3,10
As,0.00816,979,3,10
Cd,0.01088,979,3,10
Co,0.00496,979,3,10
Hg,1,979,3,10
Ni,1,979,3,10
Tl,0.00656,979,3,10
Pb,0.0072,979,3,10
Mo,0.044,979,3,10
Sb,1,979,3,10
Sn,0.16768,979,3,10
As,0.01744,980,3,10
Cd,0.02832,980,3,10
Co,0.04016,980,3,10
Hg,1,980,3,10
Ni,1,980,3,10
Tl,0.01264,980,3,10
Pb,0.12192,980,3,10
Mo,0.0128,980,3,10
Sb,1,980,3,10
Sn,0.20704,980,3,10
As,0.032,981,3,10
Cd,0.0272,981,3,10
Co,0.01136,981,3,10
Hg,1,981,3,10
Ni,1,981,3,10
Tl,0.0056,981,3,10
Pb,0.00848,981,3,10
Mo,0.07776,981,3,10
Sb,1,981,3,10
Sn,0.01968,981,3,10
As,0.01296,982,4,10
Cd,0.0032,982,4,10
Co,0.02656,982,4,10
Hg,1,982,4,10
Ni,1,982,4,10
Tl,0.0048,982,4,10
Pb,0.004,982,4,10
Mo,0.0016,982,4,10
Sb,1,982,4,10
Sn,0.9968,982,4,10
As,0.01664,983,3,10
Cd,0.06784,983,3,10
Co,0.72384,983,3,10
Hg,1,983,3,10
Ni,1,983,3,10
Tl,0.66288,983,3,10
Pb,0.03248,983,3,10
Mo,0.07344,983,3,10
Sb,1,983,3,10
Sn,0.97104,983,3,10
As,0.01392,984,3,10
Cd,0.06112,984,3,10
Co,0.0312,984,3,10
Hg,0.97984,984,3,10
Ni,1,984,3,10
Tl,0.69584,984,3,10
Pb,0.09616,984,3,10
Mo,0.068,984,3,10
Sb,1,984,3,10
Sn,0.84992,984,3,10
As,0.0304,985,2,10
Cd,0.01072,985,2,10
Co,0.12224,985,2,10
Hg,1,985,2,10
Ni,1,985,2,10
Tl,0.03232,985,2,10
Pb,0.0448,985,2,10
Mo,0.0528,985,2,10
Sb,1,985,2,10
Sn,0.15968,985,2,10
As,0.00256,986,4,10
Cd,0.00432,986,4,10
Co,0.01632,986,4,10
Hg,0.99984,986,4,10
Ni,1,986,4,10
Tl,0.00144,986,4,10
Pb,0.03696,986,4,10
Mo,0.00368,986,4,10
Sb,1,986,4,10
Sn,0.9776,986,4,10
As,0.01216,987,2,10
Cd,0.0184,987,2,10
Co,0.34912,987,2,10
Hg,0.94224,987,2,10
Ni,1,987,2,10
Tl,0.0584,987,2,10
Pb,0.02192,987,2,10
Mo,0.01472,987,2,10
Sb,1,987,2,10
Sn,0.07776,987,2,10
As,0.00304,988,4,10
Cd,0.00144,988,4,10
Co,0.00128,988,4,10
Hg,0.996,988,4,10
Ni,1,988,4,10
Tl,6.4e-4,988,4,10
Pb,0.02176,988,4,10
Mo,0.00304,988,4,10
Sb,1,988,4,10
Sn,0.86976,988,4,10
As,0.00544,989,3,10
Cd,0.00672,989,3,10
Co,0.02256,989,3,10
Hg,1,989,3,10
Ni,1,989,3,10
Tl,0.0144,989,3,10
Pb,0.00464,989,3,10
Mo,0.00832,989,3,10
Sb,1,989,3,10
Sn,0.02144,989,3,10
As,0.39248,990,3,10
Cd,0.03072,990,3,10
Co,0.14528,990,3,10
Hg,0.92432,990,3,10
Ni,1,990,3,10
Tl,0.01664,990,3,10
Pb,0.13776,990,3,10
Mo,0.05072,990,3,10
Sb,1,990,3,10
Sn,0.89472,990,3,10
As,0.07264,991,4,10
Cd,0.0024,991,4,10
Co,0.02112,991,4,10
Hg,1,991,4,10
Ni,1,991,4,10
Tl,0.00416,991,4,10
Pb,0.00544,991,4,10
Mo,0.00672,991,4,10
Sb,1,991,4,10
Sn,0.60576,991,4,10
As,0.1032,992,4,10
Cd,0.01344,992,4,10
Co,0.01664,992,4,10
Hg,0.99984,992,4,10
Ni,1,992,4,10
Tl,0.0104,992,4,10
Pb,0.00768,992,4,10
Mo,0.36416,992,4,10
Sb,1,992,4,10
Sn,0.22096,992,4,10
As,0.04912,993,2,10
Cd,0.0584,993,2,10
Co,0.25792,993,2,10
Hg,0.99984,993,2,10
Ni,0.99776,993,2,10
Tl,0.06,993,2,10
Pb,0.11888,993,2,10
Mo,0.14848,993,2,10
Sb,1,993,2,10
Sn,0.99776,993,2,10
As,0.00384,994,4,10
Cd,0.01088,994,4,10
Co,0.0088,994,4,10
Hg,1,994,4,10
Ni,1,994,4,10
Tl,0.00176,994,4,10
Pb,6.4e-4,994,4,10
Mo,0.00912,994,4,10
Sb,1,994,4,10
Sn,0.06608,994,4,10
As,0.0152,995,2,10
Cd,0.00896,995,2,10
Co,0.02784,995,2,10
Hg,1,995,2,10
Ni,1,995,2,10
Tl,0.0248,995,2,10
Pb,0.02752,995,2,10
Mo,0.0104,995,2,10
Sb,1,995,2,10
Sn,0.9952,995,2,10
As,0.02176,996,2,10
Cd,0.1456,996,2,10
Co,0.02672,996,2,10
Hg,1,996,2,10
Ni,0.99616,996,2,10
Tl,0.02592,996,2,10
Pb,0.03744,996,2,10
Mo,0.02688,996,2,10
Sb,1,996,2,10
Sn,0.98768,996,2,10
As,0.01296,997,3,10
Cd,0.06208,997,3,10
Co,0.02912,997,3,10
Hg,1,997,3,10
Ni,1,997,3,10
Tl,0.04352,997,3,10
Pb,0.00896,997,3,10
Mo,0.03552,997,3,10
Sb,1,997,3,10
Sn,0.9808,997,3,10
As,0.008,998,3,10
Cd,0.01792,998,3,10
Co,0.00816,998,3,10
Hg,0.99984,998,3,10
Ni,1,998,3,10
Tl,0.01264,998,3,10
Pb,0.02688,998,3,10
Mo,0.0136,998,3,10
Sb,1,998,3,10
Sn,0.74224,998,3,10
As,0.1192,999,2,10
Cd,0.03328,999,2,10
Co,0.03728,999,2,10
Hg,1,999,2,10
Ni,0.99984,999,2,10
Tl,0.09504,999,2,10
Pb,0.04192,999,2,10
Mo,0.02448,999,2,10
Sb,1,999,2,10
Sn,0.98528,999,2,10
As,0.00464,1001,3,11
Cd,0.00512,1001,3,11
Co,0.01696,1001,3,11
Hg,1,1001,3,11
Ni,1,1001,3,11
Tl,0.0152,1001,3,11
Pb,0.0128,1001,3,11
Mo,0.00768,1001,3,11
Sb,1,1001,3,11
Sn,0.212,1001,3,11
As,0.00816,1002,3,11
Cd,0.01072,1002,3,11
Co,0.57872,1002,3,11
Hg,1,1002,3,11
Ni,1,1002,3,11
Tl,0.0224,1002,3,11
Pb,0.32896,1002,3,11
Mo,0.03296,1002,3,11
Sb,1,1002,3,11
Sn,0.9848,1002,3,11
As,0.21232,1003,3,11
Cd,0.02496,1003,3,11
Co,0.94144,1003,3,11
Hg,1,1003,3,11
Ni,1,1003,3,11
Tl,0.1128,1003,3,11
Pb,0.11328,1003,3,11
Mo,0.0728,1003,3,11
Sb,1,1003,3,11
Sn,0.39632,1003,3,11
As,0.01104,1004,3,11
Cd,0.03424,1004,3,11
Co,0.20832,1004,3,11
Hg,0.9952,1004,3,11
Ni,1,1004,3,11
Tl,0.00688,1004,3,11
Pb,0.0096,1004,3,11
Mo,0.01136,1004,3,11
Sb,1,1004,3,11
Sn,0.81088,1004,3,11
As,0.00448,1005,3,11
Cd,0.00544,1005,3,11
Co,0.03984,1005,3,11
Hg,0.9992,1005,3,11
Ni,1,1005,3,11
Tl,0.02432,1005,3,11
Pb,0.05872,1005,3,11
Mo,0.07472,1005,3,11
Sb,1,1005,3,11
Sn,0.34704,1005,3,11
As,0.77712,1006,2,11
Cd,0.01632,1006,2,11
Co,0.02544,1006,2,11
Hg,1,1006,2,11
Ni,1,1006,2,11
Tl,0.0496,1006,2,11
Pb,0.04368,1006,2,11
Mo,0.06048,1006,2,11
Sb,1,1006,2,11
Sn,0.96096,1006,2,11
As,0.01056,1007,3,11
Cd,0.00784,1007,3,11
Co,0.16512,1007,3,11
Hg,0.99888,1007,3,11
Ni,1,1007,3,11
Tl,0.00592,1007,3,11
Pb,0.04464,1007,3,11
Mo,0.08896,1007,3,11
Sb,1,1007,3,11
Sn,0.99056,1007,3,11
As,0.01344,1008,3,11
Cd,0.0088,1008,3,11
Co,0.07264,1008,3,11
Hg,0.99856,1008,3,11
Ni,1,1008,3,11
Tl,0.01696,1008,3,11
Pb,0.01408,1008,3,11
Mo,0.01664,1008,3,11
Sb,1,1008,3,11
Sn,0.9904,1008,3,11
As,0.0392,1009,2,11
Cd,0.01856,1009,2,11
Co,0.02464,1009,2,11
Hg,1,1009,2,11
Ni,1,1009,2,11
Tl,0.01568,1009,2,11
Pb,0.02432,1009,2,11
Mo,0.02832,1009,2,11
Sb,1,1009,2,11
Sn,0.1496,1009,2,11
As,0.02032,1010,2,11
Cd,0.01904,1010,2,11
Co,0.82336,1010,2,11
Hg,1,1010,2,11
Ni,1,1010,2,11
Tl,0.05968,1010,2,11
Pb,0.01504,1010,2,11
Mo,0.02384,1010,2,11
Sb,1,1010,2,11
Sn,0.93408,1010,2,11
As,0.0144,1011,2,11
Cd,0.01616,1011,2,11
Co,0.23616,1011,2,11
Hg,0.99072,1011,2,11
Ni,0.99968,1011,2,11
Tl,0.01872,1011,2,11
Pb,0.16784,1011,2,11
Mo,0.01856,1011,2,11
Sb,1,1011,2,11
Sn,0.97808,1011,2,11
As,0.0616,1012,4,11
Cd,0.07632,1012,4,11
Co,0.1672,1012,4,11
Hg,0.99968,1012,4,11
Ni,1,1012,4,11
Tl,0.0048,1012,4,11
Pb,0.00512,1012,4,11
Mo,0.03728,1012,4,11
Sb,1,1012,4,11
Sn,0.97312,1012,4,11
As,0.03072,1013,3,11
Cd,0.01232,1013,3,11
Co,0.42048,1013,3,11
Hg,0.99984,1013,3,11
Ni,1,1013,3,11
Tl,0.02112,1013,3,11
Pb,0.01584,1013,3,11
Mo,0.05488,1013,3,11
Sb,1,1013,3,11
Sn,0.99792,1013,3,11
As,0.10864,1014,2,11
Cd,0.02224,1014,2,11
Co,0.13232,1014,2,11
Hg,1,1014,2,11
Ni,1,1014,2,11
Tl,0.04384,1014,2,11
Pb,0.10016,1014,2,11
Mo,0.5104,1014,2,11
Sb,1,1014,2,11
Sn,0.34,1014,2,11
As,0.01648,1015,3,11
Cd,0.00784,1015,3,11
Co,0.08416,1015,3,11
Hg,0.99984,1015,3,11
Ni,1,1015,3,11
Tl,0.00224,1015,3,11
Pb,0.00208,1015,3,11
Mo,0.0048,1015,3,11
Sb,1,1015,3,11
Sn,0.14608,1015,3,11
As,0.0104,1016,4,11
Cd,0.00864,1016,4,11
Co,0.9024,1016,4,11
Hg,0.99968,1016,4,11
Ni,1,1016,4,11
Tl,0.01216,1016,4,11
Pb,0.0432,1016,4,11
Mo,0.0144,1016,4,11
Sb,1,1016,4,11
Sn,0.98352,1016,4,11
As,0.01648,1017,2,11
Cd,0.03248,1017,2,11
Co,0.02576,1017,2,11
Hg,1,1017,2,11
Ni,1,1017,2,11
Tl,0.0288,1017,2,11
Pb,0.01952,1017,2,11
Mo,0.014880000000000001,1017,2,11
Sb,1,1017,2,11
Sn,0.66336,1017,2,11
As,0.01984,1018,3,11
Cd,0.008,1018,3,11
Co,0.38416,1018,3,11
Hg,0.9968,1018,3,11
Ni,1,1018,3,11
Tl,0.02544,1018,3,11
Pb,0.02656,1018,3,11
Mo,0.05408,1018,3,11
Sb,1,1018,3,11
Sn,0.93472,1018,3,11
As,0.15024,1019,4,11
Cd,0.008,1019,4,11
Co,0.07456,1019,4,11
Hg,0.9952,1019,4,11
Ni,1,1019,4,11
Tl,0.00368,1019,4,11
Pb,0.00624,1019,4,11
Mo,0.04816,1019,4,11
Sb,1,1019,4,11
Sn,0.93792,1019,4,11
As,0.016,1020,3,11
Cd,0.03792,1020,3,11
Co,0.38256,1020,3,11
Hg,1,1020,3,11
Ni,1,1020,3,11
Tl,0.01392,1020,3,11
Pb,0.02736,1020,3,11
Mo,0.08656,1020,3,11
Sb,1,1020,3,11
Sn,0.42176,1020,3,11
As,0.01408,1021,2,11
Cd,0.01328,1021,2,11
Co,0.31376,1021,2,11
Hg,0.99952,1021,2,11
Ni,1,1021,2,11
Tl,0.0208,1021,2,11
Pb,0.01504,1021,2,11
Mo,0.11904000000000001,1021,2,11
Sb,1,1021,2,11
Sn,0.95456,1021,2,11
As,0.01104,1022,3,11
Cd,0.0104,1022,3,11
Co,0.87248,1022,3,11
Hg,1,1022,3,11
Ni,1,1022,3,11
Tl,0.01824,1022,3,11
Pb,0.00544,1022,3,11
Mo,0.01632,1022,3,11
Sb,1,1022,3,11
Sn,0.93056,1022,3,11
As,0.00576,1023,4,11
Cd,9.6e-4,1023,4,11
Co,0.04944,1023,4,11
Hg,1,1023,4,11
Ni,1,1023,4,11
Tl,0.00416,1023,4,11
Pb,0.00144,1023,4,11
Mo,0.00272,1023,4,11
Sb,1,1023,4,11
Sn,0.76368,1023,4,11
As,0.05872,1024,2,11
Cd,0.00784,1024,2,11
Co,0.15696,1024,2,11
Hg,1,1024,2,11
Ni,1,1024,2,11
Tl,0.00832,1024,2,11
Pb,0.01568,1024,2,11
Mo,0.03056,1024,2,11
Sb,1,1024,2,11
Sn,0.89088,1024,2,11
As,8e-4,1025,4,11
Cd,0.02288,1025,4,11
Co,0.97984,1025,4,11
Hg,1,1025,4,11
Ni,1,1025,4,11
Tl,0.00592,1025,4,11
Pb,0.00384,1025,4,11
Mo,0.00128,1025,4,11
Sb,1,1025,4,11
Sn,0.81136,1025,4,11
As,0.00496,1026,4,11
Cd,0.00368,1026,4,11
Co,0.99984,1026,4,11
Hg,0.99984,1026,4,11
Ni,0.99984,1026,4,11
Tl,0.01568,1026,4,11
Pb,0.00912,1026,4,11
Mo,0.02816,1026,4,11
Sb,1,1026,4,11
Sn,0.05504,1026,4,11
As,0.004,1027,4,11
Cd,9.6e-4,1027,4,11
Co,0.21008,1027,4,11
Hg,1,1027,4,11
Ni,1,1027,4,11
Tl,0.00224,1027,4,11
Pb,0.00272,1027,4,11
Mo,0.01136,1027,4,11
Sb,1,1027,4,11
Sn,0.10688,1027,4,11
As,0.01968,1028,3,11
Cd,0.01104,1028,3,11
Co,0.04464,1028,3,11
Hg,1,1028,3,11
Ni,0.99584,1028,3,11
Tl,0.0096,1028,3,11
Pb,0.20736,1028,3,11
Mo,0.00704,1028,3,11
Sb,1,1028,3,11
Sn,0.9992,1028,3,11
As,0.01808,1029,3,11
Cd,0.1168,1029,3,11
Co,0.20928,1029,3,11
Hg,1,1029,3,11
Ni,1,1029,3,11
Tl,0.06992,1029,3,11
Pb,0.00512,1029,3,11
Mo,0.01888,1029,3,11
Sb,1,1029,3,11
Sn,0.99296,1029,3,11
As,0.0456,1030,2,11
Cd,0.01856,1030,2,11
Co,0.916,1030,2,11
Hg,1,1030,2,11
Ni,1,1030,2,11
Tl,0.03184,1030,2,11
Pb,0.01392,1030,2,11
Mo,0.51312,1030,2,11
Sb,1,1030,2,11
Sn,0.99168,1030,2,11
As,0.00416,1031,3,11
Cd,0.34832,1031,3,11
Co,0.17952,1031,3,11
Hg,1,1031,3,11
Ni,1,1031,3,11
Tl,0.0024,1031,3,11
Pb,0.00496,1031,3,11
Mo,0.00784,1031,3,11
Sb,1,1031,3,11
Sn,0.14672,1031,3,11
As,0.00992,1032,3,11
Cd,0.01264,1032,3,11
Co,0.99616,1032,3,11
Hg,0.9992,1032,3,11
Ni,0.99984,1032,3,11
Tl,0.01984,1032,3,11
Pb,0.02624,1032,3,11
Mo,0.01728,1032,3,11
Sb,1,1032,3,11
Sn,1,1032,3,11
As,0.01904,1033,3,11
Cd,0.03888,1033,3,11
Co,0.3632,1033,3,11
Hg,1,1033,3,11
Ni,1,1033,3,11
Tl,0.0112,1033,3,11
Pb,0.12736,1033,3,11
Mo,0.02032,1033,3,11
Sb,1,1033,3,11
Sn,0.99616,1033,3,11
As,0.25296,1034,3,11
Cd,0.02112,1034,3,11
Co,0.01888,1034,3,11
Hg,0.99984,1034,3,11
Ni,1,1034,3,11
Tl,0.28528,1034,3,11
Pb,0.56976,1034,3,11
Mo,0.04416,1034,3,11
Sb,1,1034,3,11
Sn,0.98496,1034,3,11
As,0.02608,1035,3,11
Cd,0.02912,1035,3,11
Co,0.20288,1035,3,11
Hg,1,1035,3,11
Ni,1,1035,3,11
Tl,0.01104,1035,3,11
Pb,0.00944,1035,3,11
Mo,0.01168,1035,3,11
Sb,1,1035,3,11
Sn,0.94576,1035,3,11
As,0.0056,1036,3,11
Cd,0.00576,1036,3,11
Co,0.18832,1036,3,11
Hg,0.9992,1036,3,11
Ni,1,1036,3,11
Tl,0.00432,1036,3,11
Pb,0.00336,1036,3,11
Mo,0.18192,1036,3,11
Sb,1,1036,3,11
Sn,0.0744,1036,3,11
As,0.09104,1037,2,11
Cd,0.0104,1037,2,11
Co,0.85392,1037,2,11
Hg,0.99968,1037,2,11
Ni,1,1037,2,11
Tl,0.12976,1037,2,11
Pb,0.02432,1037,2,11
Mo,0.01232,1037,2,11
Sb,1,1037,2,11
Sn,0.33088,1037,2,11
As,0.12288,1038,4,11
Cd,0.02192,1038,4,11
Co,0.8024,1038,4,11
Hg,0.99984,1038,4,11
Ni,1,1038,4,11
Tl,0.01072,1038,4,11
Pb,0.05456,1038,4,11
Mo,0.01136,1038,4,11
Sb,1,1038,4,11
Sn,0.70672,1038,4,11
As,0.02272,1039,2,11
Cd,0.06176,1039,2,11
Co,0.99456,1039,2,11
Hg,1,1039,2,11
Ni,1,1039,2,11
Tl,0.08976,1039,2,11
Pb,0.02192,1039,2,11
Mo,0.15456,1039,2,11
Sb,1,1039,2,11
Sn,0.9944,1039,2,11
As,0.0304,1040,3,11
Cd,0.01056,1040,3,11
Co,0.20016,1040,3,11
Hg,1,1040,3,11
Ni,1,1040,3,11
Tl,0.01408,1040,3,11
Pb,0.02048,1040,3,11
Mo,0.01296,1040,3,11
Sb,1,1040,3,11
Sn,0.2144,1040,3,11
As,0.01072,1041,4,11
Cd,0.00352,1041,4,11
Co,0.01104,1041,4,11
Hg,0.99952,1041,4,11
Ni,1,1041,4,11
Tl,4.8e-4,1041,4,11
Pb,0.02688,1041,4,11
Mo,0.06912,1041,4,11
Sb,1,1041,4,11
Sn,0.06208,1041,4,11
As,0.4984,1042,2,11
Cd,0.06032,1042,2,11
Co,0.10496,1042,2,11
Hg,0.99984,1042,2,11
Ni,1,1042,2,11
Tl,0.02112,1042,2,11
Pb,0.01648,1042,2,11
Mo,0.02496,1042,2,11
Sb,1,1042,2,11
Sn,0.98896,1042,2,11
As,0.184,1043,3,11
Cd,0.0232,1043,3,11
Co,0.09472,1043,3,11
Hg,1,1043,3,11
Ni,1,1043,3,11
Tl,0.08304,1043,3,11
Pb,0.01536,1043,3,11
Mo,0.07824,1043,3,11
Sb,1,1043,3,11
Sn,0.99984,1043,3,11
As,0.06016,1044,2,11
Cd,0.11008,1044,2,11
Co,0.78928,1044,2,11
Hg,1,1044,2,11
Ni,0.98832,1044,2,11
Tl,0.37856,1044,2,11
Pb,0.01712,1044,2,11
Mo,0.53568,1044,2,11
Sb,1,1044,2,11
Sn,0.16608,1044,2,11
As,0.01184,1045,2,11
Cd,0.00624,1045,2,11
Co,0.02272,1045,2,11
Hg,1,1045,2,11
Ni,1,1045,2,11
Tl,0.02784,1045,2,11
Pb,0.0104,1045,2,11
Mo,0.02992,1045,2,11
Sb,1,1045,2,11
Sn,0.77968,1045,2,11
As,0.01728,1046,2,11
Cd,0.02416,1046,2,11
Co,0.23712,1046,2,11
Hg,0.99968,1046,2,11
Ni,1,1046,2,11
Tl,0.0368,1046,2,11
Pb,0.02464,1046,2,11
Mo,0.25984,1046,2,11
Sb,1,1046,2,11
Sn,0.21472,1046,2,11
As,0.0448,1047,3,11
Cd,0.01536,1047,3,11
Co,0.84528,1047,3,11
Hg,0.99968,1047,3,11
Ni,1,1047,3,11
Tl,0.01856,1047,3,11
Pb,0.01648,1047,3,11
Mo,0.01472,1047,3,11
Sb,1,1047,3,11
Sn,0.9024,1047,3,11
As,0.01808,1048,2,11
Cd,0.05296,1048,2,11
Co,0.14112,1048,2,11
Hg,0.99984,1048,2,11
Ni,0.99984,1048,2,11
Tl,0.02,1048,2,11
Pb,0.02672,1048,2,11
Mo,0.13664,1048,2,11
Sb,1,1048,2,11
Sn,0.43376,1048,2,11
As,0.11056,1049,3,11
Cd,0.00704,1049,3,11
Co,0.22448,1049,3,11
Hg,1,1049,3,11
Ni,0.99984,1049,3,11
Tl,0.02816,1049,3,11
Pb,0.04432,1049,3,11
Mo,0.0144,1049,3,11
Sb,1,1049,3,11
Sn,0.67872,1049,3,11
As,0.05184,1050,4,11
Cd,0.08288,1050,4,11
Co,0.00992,1050,4,11
Hg,1,1050,4,11
Ni,1,1050,4,11
Tl,0.00288,1050,4,11
Pb,0.0024,1050,4,11
Mo,0.0032,1050,4,11
Sb,1,1050,4,11
Sn,0.09056,1050,4,11
As,0.03184,1051,2,11
Cd,0.03392,1051,2,11
Co,0.4608,1051,2,11
Hg,0.99904,1051,2,11
Ni,1,1051,2,11
Tl,0.14016,1051,2,11
Pb,0.18944,1051,2,11
Mo,0.13632,1051,2,11
Sb,1,1051,2,11
Sn,0.96736,1051,2,11
As,0.11632,1052,2,11
Cd,0.9456,1052,2,11
Co,0.45392,1052,2,11
Hg,0.99792,1052,2,11
Ni,1,1052,2,11
Tl,0.02832,1052,2,11
Pb,0.08032,1052,2,11
Mo,0.01248,1052,2,11
Sb,1,1052,2,11
Sn,0.86048,1052,2,11
As,0.15824,1053,3,11
Cd,0.0368,1053,3,11
Co,0.99808,1053,3,11
Hg,1,1053,3,11
Ni,0.99984,1053,3,11
Tl,0.0304,1053,3,11
Pb,0.03824,1053,3,11
Mo,0.01568,1053,3,11
Sb,1,1053,3,11
Sn,0.88528,1053,3,11
As,0.01968,1054,3,11
