variable,PIP,df,race,trial,case
Sb,0.55648,2,2,240,3
Sn,0.00864,2,2,240,3
As,0.11328,4,3,240,3
Cd,0.08784,4,3,240,3
Co,0.12304,4,3,240,3
Hg,0.0408,4,3,240,3
Ni,0.36288,4,3,240,3
Tl,0.12144,4,3,240,3
Pb,0.12304,4,3,240,3
Mo,0.11376,4,3,240,3
Sb,0.90256,4,3,240,3
Sn,0.7136,4,3,240,3
As,0.13408,2,4,240,3
Cd,0.04464,2,4,240,3
Co,0.04704,2,4,240,3
Hg,0.5864,2,4,240,3
Ni,0.96144,2,4,240,3
Tl,0.0368,2,4,240,3
Pb,0.39424,2,4,240,3
Mo,0.05024,2,4,240,3
Sb,0.99952,2,4,240,3
Sn,0.04704,2,4,240,3
As,0.04816,2,5,240,3
Cd,0.06912,2,5,240,3
Co,0.02256,2,5,240,3
Hg,1,2,5,240,3
Ni,0.99968,2,5,240,3
Tl,0.03184,2,5,240,3
Pb,0.0312,2,5,240,3
Mo,0.12736,2,5,240,3
Sb,1,2,5,240,3
Sn,0.04656,2,5,240,3
As,0.09216,4,6,240,3
Cd,0.01248,4,6,240,3
Co,0.1224,4,6,240,3
Hg,0.14592,4,6,240,3
Ni,0.51472,4,6,240,3
Tl,0.43536,4,6,240,3
Pb,0.02816,4,6,240,3
Mo,0.03696,4,6,240,3
Sb,0.99232,4,6,240,3
Sn,0.05728,4,6,240,3
As,0.01424,4,1,241,3
Cd,0.00704,4,1,241,3
Co,0.0312,4,1,241,3
Hg,0.93008,4,1,241,3
Ni,0.0592,4,1,241,3
Tl,0.03904,4,1,241,3
Pb,0.02,4,1,241,3
Mo,0.8552,4,1,241,3
Sb,0.0408,4,1,241,3
Sn,0.03232,4,1,241,3
As,0.01024,2,2,241,3
Cd,0.0192,2,2,241,3
Co,0.00752,2,2,241,3
Hg,0.05488,2,2,241,3
Ni,0.00752,2,2,241,3
Tl,0.00896,2,2,241,3
Pb,0.01296,2,2,241,3
Mo,0.01664,2,2,241,3
Sb,0.01408,2,2,241,3
Sn,0.00912,2,2,241,3
As,0.03984,1,3,241,3
Cd,0.04112,1,3,241,3
Co,0.0536,1,3,241,3
Hg,0.25712,1,3,241,3
Ni,0.1608,1,3,241,3
Tl,0.06096,1,3,241,3
Pb,0.5824,1,3,241,3
Mo,0.07248,1,3,241,3
Sb,0.03664,1,3,241,3
Sn,0.55808,1,3,241,3
As,0.14864,2,4,241,3
Cd,0.01568,2,4,241,3
Co,0.05232,2,4,241,3
Hg,0.94208,2,4,241,3
Ni,0.99136,2,4,241,3
Tl,0.0792,2,4,241,3
Pb,0.016,2,4,241,3
Mo,0.02064,2,4,241,3
Sb,0.99808,2,4,241,3
Sn,0.09904,2,4,241,3
As,0.17744,2,5,241,3
Cd,0.04,2,5,241,3
Co,0.06608,2,5,241,3
Hg,0.99952,2,5,241,3
Ni,0.9872,2,5,241,3
Tl,0.09056,2,5,241,3
Pb,0.06944,2,5,241,3
Mo,0.02112,2,5,241,3
Sb,0.99968,2,5,241,3
Sn,0.07072,2,5,241,3
As,0.02512,3,6,241,3
Cd,0.14368,3,6,241,3
Co,0.05424,3,6,241,3
Hg,0.98624,3,6,241,3
Ni,0.95488,3,6,241,3
Tl,0.03968,3,6,241,3
Pb,0.4952,3,6,241,3
Mo,0.13536,3,6,241,3
Sb,0.71808,3,6,241,3
Sn,0.06448,3,6,241,3
As,0.06176,1,1,242,3
Cd,0.43120000000000003,1,1,242,3
Co,0.10512,1,1,242,3
Hg,0.0416,1,1,242,3
Ni,0.25136,1,1,242,3
Tl,0.05584,1,1,242,3
Pb,0.07616,1,1,242,3
Mo,0.04336,1,1,242,3
Sb,0.06544,1,1,242,3
Sn,0.45984,1,1,242,3
As,0.02608,3,2,242,3
Cd,0.07584,3,2,242,3
Co,0.04448,3,2,242,3
Hg,0.6368,3,2,242,3
Ni,0.9024,3,2,242,3
Tl,0.0616,3,2,242,3
Pb,0.36096,3,2,242,3
Mo,0.01568,3,2,242,3
Sb,0.44192,3,2,242,3
Sn,0.12192,3,2,242,3
As,0.1072,1,3,242,3
Cd,0.1192,1,3,242,3
Co,0.05344,1,3,242,3
Hg,0.07712,1,3,242,3
Ni,0.06864,1,3,242,3
Tl,0.08176,1,3,242,3
Pb,0.06848,1,3,242,3
Mo,0.06256,1,3,242,3
Sb,0.9848,1,3,242,3
Sn,0.09072,1,3,242,3
As,0.02864,2,4,242,3
Cd,0.04544,2,4,242,3
Co,0.09376,2,4,242,3
Hg,0.20656,2,4,242,3
Ni,0.324,2,4,242,3
Tl,0.02576,2,4,242,3
Pb,0.03712,2,4,242,3
Mo,0.04,2,4,242,3
Sb,1,2,4,242,3
Sn,0.02608,2,4,242,3
As,0.00416,3,5,242,3
Cd,0.0168,3,5,242,3
Co,0.44848,3,5,242,3
Hg,0.56704,3,5,242,3
Ni,0.99168,3,5,242,3
Tl,0.01616,3,5,242,3
Pb,0.01456,3,5,242,3
Mo,0.00928,3,5,242,3
Sb,1,3,5,242,3
Sn,0.25248,3,5,242,3
As,0.03296,2,6,242,3
Cd,0.05328,2,6,242,3
Co,0.03824,2,6,242,3
Hg,0.0872,2,6,242,3
Ni,0.72048,2,6,242,3
Tl,0.07728,2,6,242,3
Pb,0.084,2,6,242,3
Mo,0.04192,2,6,242,3
Sb,0.96912,2,6,242,3
Sn,0.8568,2,6,242,3
As,0.2592,4,1,243,3
Cd,0.05264,4,1,243,3
Co,0.09808,4,1,243,3
Hg,0.19824,4,1,243,3
Ni,0.04592,4,1,243,3
Tl,0.05632,4,1,243,3
Pb,0.4072,4,1,243,3
Mo,0.18448,4,1,243,3
Sb,0.768,4,1,243,3
Sn,0.1592,4,1,243,3
As,0.03824,1,2,243,3
Cd,0.6496,1,2,243,3
Co,0.05152,1,2,243,3
Hg,0.05776,1,2,243,3
Ni,0.34928,1,2,243,3
Tl,0.10848,1,2,243,3
Pb,0.04544,1,2,243,3
Mo,0.06256,1,2,243,3
Sb,0.47184,1,2,243,3
Sn,0.05056,1,2,243,3
As,0.0352,2,3,243,3
Cd,0.03552,2,3,243,3
Co,0.0488,2,3,243,3
Hg,0.0856,2,3,243,3
Ni,0.19552,2,3,243,3
Tl,0.06032,2,3,243,3
Pb,0.42032,2,3,243,3
Mo,0.05072,2,3,243,3
Sb,0.1392,2,3,243,3
Sn,0.11392,2,3,243,3
As,0.1072,2,4,243,3
Cd,0.09552,2,4,243,3
Co,0.116,2,4,243,3
Hg,0.07056,2,4,243,3
Ni,0.99984,2,4,243,3
Tl,0.06112,2,4,243,3
Pb,0.73456,2,4,243,3
Mo,0.0336,2,4,243,3
Sb,0.8136,2,4,243,3
Sn,0.02768,2,4,243,3
As,0.0344,3,5,243,3
Cd,0.04048,3,5,243,3
Co,0.0232,3,5,243,3
Hg,0.99952,3,5,243,3
Ni,0.99984,3,5,243,3
Tl,0.0264,3,5,243,3
Pb,0.01088,3,5,243,3
Mo,0.01456,3,5,243,3
Sb,0.99216,3,5,243,3
Sn,0.04432,3,5,243,3
As,0.02384,2,6,243,3
Cd,0.03424,2,6,243,3
Co,0.30848,2,6,243,3
Hg,0.14976,2,6,243,3
Ni,0.11376,2,6,243,3
Tl,0.19216,2,6,243,3
Pb,0.35248,2,6,243,3
Mo,0.03904,2,6,243,3
Sb,0.9368,2,6,243,3
Sn,0.04128,2,6,243,3
As,0.0888,1,1,244,3
Cd,0.03824,1,1,244,3
Co,0.03264,1,1,244,3
Hg,0.04224,1,1,244,3
Ni,0.04352,1,1,244,3
Tl,0.068,1,1,244,3
Pb,0.0728,1,1,244,3
Mo,0.02896,1,1,244,3
Sb,0.0504,1,1,244,3
Sn,0.05472,1,1,244,3
As,0.02272,4,2,244,3
Cd,0.02176,4,2,244,3
Co,0.03216,4,2,244,3
Hg,0.09664,4,2,244,3
Ni,0.72992,4,2,244,3
Tl,0.01376,4,2,244,3
Pb,0.01936,4,2,244,3
Mo,0.0216,4,2,244,3
Sb,0.03216,4,2,244,3
Sn,0.144,4,2,244,3
As,0.02368,4,3,244,3
Cd,0.02256,4,3,244,3
Co,0.01328,4,3,244,3
Hg,0.03008,4,3,244,3
Ni,0.0568,4,3,244,3
Tl,0.06656,4,3,244,3
Pb,0.03104,4,3,244,3
Mo,0.03712,4,3,244,3
Sb,0.10496,4,3,244,3
Sn,0.04912,4,3,244,3
As,0.0112,3,4,244,3
Cd,0.08288,3,4,244,3
Co,0.02256,3,4,244,3
Hg,0.62112,3,4,244,3
Ni,0.97376,3,4,244,3
Tl,0.03024,3,4,244,3
Pb,0.43296,3,4,244,3
Mo,0.01008,3,4,244,3
Sb,0.99184,3,4,244,3
Sn,0.03088,3,4,244,3
As,0.06656,3,5,244,3
Cd,0.5104,3,5,244,3
Co,0.0352,3,5,244,3
Hg,0.99232,3,5,244,3
Ni,0.99904,3,5,244,3
Tl,0.2256,3,5,244,3
Pb,0.1184,3,5,244,3
Mo,0.5992,3,5,244,3
Sb,1,3,5,244,3
Sn,0.0736,3,5,244,3
As,0.0128,2,6,244,3
Cd,0.02048,2,6,244,3
Co,0.024,2,6,244,3
Hg,0.2464,2,6,244,3
Ni,0.08512,2,6,244,3
Tl,0.01584,2,6,244,3
Pb,0.0152,2,6,244,3
Mo,0.01776,2,6,244,3
Sb,0.7736,2,6,244,3
Sn,0.02416,2,6,244,3
As,0.04432,2,1,245,3
Cd,0.03472,2,1,245,3
Co,0.03088,2,1,245,3
Hg,0.04224,2,1,245,3
Ni,0.09104,2,1,245,3
Tl,0.14688,2,1,245,3
Pb,0.02384,2,1,245,3
Mo,0.02848,2,1,245,3
Sb,0.72272,2,1,245,3
Sn,0.02624,2,1,245,3
As,0.03376,1,2,245,3
Cd,0.06416,1,2,245,3
Co,0.05168,1,2,245,3
Hg,0.50048,1,2,245,3
Ni,0.64672,1,2,245,3
Tl,0.04592,1,2,245,3
Pb,0.07776,1,2,245,3
Mo,0.15552,1,2,245,3
Sb,0.05024,1,2,245,3
Sn,0.07632,1,2,245,3
As,0.09216,1,3,245,3
Cd,0.056,1,3,245,3
Co,0.06176,1,3,245,3
Hg,0.0408,1,3,245,3
Ni,0.05376,1,3,245,3
Tl,0.05856,1,3,245,3
Pb,0.17968,1,3,245,3
Mo,0.0448,1,3,245,3
Sb,0.07184,1,3,245,3
Sn,0.07808,1,3,245,3
As,0.02608,4,4,245,3
Cd,0.0784,4,4,245,3
Co,0.87008,4,4,245,3
Hg,0.21104,4,4,245,3
Ni,0.05744,4,4,245,3
Tl,0.02,4,4,245,3
Pb,0.02544,4,4,245,3
Mo,0.02992,4,4,245,3
Sb,0.81904,4,4,245,3
Sn,0.92448,4,4,245,3
As,0.0464,2,5,245,3
Cd,0.01776,2,5,245,3
Co,0.02592,2,5,245,3
Hg,1,2,5,245,3
Ni,0.9984,2,5,245,3
Tl,0.01408,2,5,245,3
Pb,0.02096,2,5,245,3
Mo,0.32352,2,5,245,3
Sb,0.99984,2,5,245,3
Sn,0.01424,2,5,245,3
As,0.05856,2,6,245,3
Cd,0.0528,2,6,245,3
Co,0.03616,2,6,245,3
Hg,0.03184,2,6,245,3
Ni,0.18896,2,6,245,3
Tl,0.0272,2,6,245,3
Pb,0.10048,2,6,245,3
Mo,0.08176,2,6,245,3
Sb,0.77136,2,6,245,3
Sn,0.07776,2,6,245,3
As,0.0904,2,1,246,3
Cd,0.1088,2,1,246,3
Co,0.07888,2,1,246,3
Hg,0.03136,2,1,246,3
Ni,0.9896,2,1,246,3
Tl,0.05792,2,1,246,3
Pb,0.40656,2,1,246,3
Mo,0.07984,2,1,246,3
Sb,0.38208,2,1,246,3
Sn,0.05936,2,1,246,3
As,0.04368,2,2,246,3
Cd,0.05456,2,2,246,3
Co,0.04064,2,2,246,3
Hg,0.06464,2,2,246,3
Ni,0.19856,2,2,246,3
Tl,0.0208,2,2,246,3
Pb,0.03408,2,2,246,3
Mo,0.03328,2,2,246,3
Sb,0.75728,2,2,246,3
Sn,0.34656,2,2,246,3
As,0.86272,4,3,246,3
Cd,0.12784,4,3,246,3
Co,0.07872,4,3,246,3
Hg,0.05152,4,3,246,3
Ni,0.91936,4,3,246,3
Tl,0.11152,4,3,246,3
Pb,0.26256,4,3,246,3
Mo,0.06672,4,3,246,3
Sb,0.90256,4,3,246,3
Sn,0.80496,4,3,246,3
As,0.32864,4,4,246,3
Cd,0.06896,4,4,246,3
Co,0.0192,4,4,246,3
Hg,0.99584,4,4,246,3
Ni,0.99968,4,4,246,3
Tl,0.02544,4,4,246,3
Pb,0.17376,4,4,246,3
Mo,0.35056,4,4,246,3
Sb,0.64368,4,4,246,3
Sn,0.05248,4,4,246,3
As,0.0456,2,5,246,3
Cd,0.08864,2,5,246,3
Co,0.12176,2,5,246,3
Hg,1,2,5,246,3
Ni,0.62208,2,5,246,3
Tl,0.024,2,5,246,3
Pb,0.69568,2,5,246,3
Mo,0.0696,2,5,246,3
Sb,1,2,5,246,3
Sn,0.84848,2,5,246,3
As,0.0936,3,6,246,3
Cd,0.63744,3,6,246,3
Co,0.01312,3,6,246,3
Hg,0.01456,3,6,246,3
Ni,0.95344,3,6,246,3
Tl,0.008,3,6,246,3
Pb,0.02576,3,6,246,3
Mo,0.00848,3,6,246,3
Sb,0.99936,3,6,246,3
Sn,0.2824,3,6,246,3
As,0.07056,3,1,247,3
Cd,0.07808,3,1,247,3
Co,0.07408,3,1,247,3
Hg,0.10048,3,1,247,3
Ni,0.13488,3,1,247,3
Tl,0.07232,3,1,247,3
Pb,0.048,3,1,247,3
Mo,0.06816,3,1,247,3
Sb,0.35408,3,1,247,3
Sn,0.09824,3,1,247,3
As,0.01776,4,2,247,3
Cd,0.64752,4,2,247,3
Co,0.0712,4,2,247,3
Hg,0.05584,4,2,247,3
Ni,0.2224,4,2,247,3
Tl,0.03744,4,2,247,3
Pb,0.28128,4,2,247,3
Mo,0.029760000000000002,4,2,247,3
Sb,0.23248,4,2,247,3
Sn,0.24384,4,2,247,3
As,0.05744,4,3,247,3
Cd,0.08848,4,3,247,3
Co,0.92096,4,3,247,3
Hg,0.02224,4,3,247,3
Ni,0.04128,4,3,247,3
Tl,0.9952,4,3,247,3
Pb,0.01376,4,3,247,3
Mo,0.16176,4,3,247,3
Sb,0.90848,4,3,247,3
Sn,0.01696,4,3,247,3
As,0.02848,3,4,247,3
Cd,0.01504,3,4,247,3
Co,0.02128,3,4,247,3
Hg,0.79392,3,4,247,3
Ni,0.93776,3,4,247,3
Tl,0.03088,3,4,247,3
Pb,0.02768,3,4,247,3
Mo,0.05904,3,4,247,3
Sb,1,3,4,247,3
Sn,0.02528,3,4,247,3
As,0.0112,3,5,247,3
Cd,0.53376,3,5,247,3
Co,0.0704,3,5,247,3
Hg,0.94848,3,5,247,3
Ni,1,3,5,247,3
Tl,0.06096,3,5,247,3
Pb,0.03792,3,5,247,3
Mo,0.03536,3,5,247,3
Sb,0.99984,3,5,247,3
Sn,0.70736,3,5,247,3
As,0.01472,2,6,247,3
Cd,0.01504,2,6,247,3
Co,0.09328,2,6,247,3
Hg,0.70656,2,6,247,3
Ni,0.73168,2,6,247,3
Tl,0.0176,2,6,247,3
Pb,0.06176,2,6,247,3
Mo,0.0288,2,6,247,3
Sb,0.9344,2,6,247,3
Sn,0.02432,2,6,247,3
As,0.11888,3,1,248,3
Cd,0.20016,3,1,248,3
Co,0.0704,3,1,248,3
Hg,0.39728,3,1,248,3
Ni,0.72976,3,1,248,3
Tl,0.04208,3,1,248,3
Pb,0.27024,3,1,248,3
Mo,0.67328,3,1,248,3
Sb,0.17488,3,1,248,3
Sn,0.27008,3,1,248,3
As,0.03376,1,2,248,3
Cd,0.04304,1,2,248,3
Co,0.09088,1,2,248,3
Hg,0.87664,1,2,248,3
Ni,0.988,1,2,248,3
Tl,0.28272,1,2,248,3
Pb,0.04432,1,2,248,3
Mo,0.0872,1,2,248,3
Sb,0.18864,1,2,248,3
Sn,0.06864,1,2,248,3
As,0.05136,1,3,248,3
Cd,0.07248,1,3,248,3
Co,0.21104,1,3,248,3
Hg,0.92352,1,3,248,3
Ni,0.076,1,3,248,3
Tl,0.05088,1,3,248,3
Pb,0.05504,1,3,248,3
Mo,0.09696,1,3,248,3
Sb,0.06352,1,3,248,3
Sn,0.0488,1,3,248,3
As,0.00912,4,4,248,3
Cd,0.04528,4,4,248,3
Co,0.17984,4,4,248,3
Hg,0.20688,4,4,248,3
Ni,0.62016,4,4,248,3
Tl,0.00784,4,4,248,3
Pb,0.12784,4,4,248,3
Mo,0.0144,4,4,248,3
Sb,0.99584,4,4,248,3
Sn,0.17696,4,4,248,3
As,0.00752,2,5,248,3
Cd,0.04224,2,5,248,3
Co,0.008,2,5,248,3
Hg,1,2,5,248,3
Ni,1,2,5,248,3
Tl,0.03008,2,5,248,3
Pb,0.008,2,5,248,3
Mo,0.00736,2,5,248,3
Sb,1,2,5,248,3
Sn,0.4528,2,5,248,3
As,0.02832,2,6,248,3
Cd,0.59072,2,6,248,3
Co,0.0736,2,6,248,3
Hg,1,2,6,248,3
Ni,0.99264,2,6,248,3
Tl,0.10816,2,6,248,3
Pb,0.04144,2,6,248,3
Mo,0.36496,2,6,248,3
Sb,0.99792,2,6,248,3
Sn,0.2632,2,6,248,3
As,0.04256,1,1,249,3
Cd,0.0856,1,1,249,3
Co,0.89264,1,1,249,3
Hg,0.11776,1,1,249,3
Ni,0.1672,1,1,249,3
Tl,0.04816,1,1,249,3
Pb,0.0712,1,1,249,3
Mo,0.08896,1,1,249,3
Sb,0.03744,1,1,249,3
Sn,0.03392,1,1,249,3
As,0.04656,2,2,249,3
Cd,0.02496,2,2,249,3
Co,0.0296,2,2,249,3
Hg,0.09136,2,2,249,3
Ni,0.04224,2,2,249,3
Tl,0.02368,2,2,249,3
Pb,0.0192,2,2,249,3
Mo,0.0232,2,2,249,3
Sb,0.8648,2,2,249,3
Sn,0.0312,2,2,249,3
As,0.69792,4,3,249,3
Cd,0.3312,4,3,249,3
Co,0.16864,4,3,249,3
Hg,0.58,4,3,249,3
Ni,0.9856,4,3,249,3
Tl,0.11008,4,3,249,3
Pb,0.12704,4,3,249,3
Mo,0.556,4,3,249,3
Sb,0.10832,4,3,249,3
Sn,0.5344,4,3,249,3
As,0.11632,4,4,249,3
Cd,0.02256,4,4,249,3
Co,0.03008,4,4,249,3
Hg,0.18432,4,4,249,3
Ni,0.99104,4,4,249,3
Tl,0.03936,4,4,249,3
Pb,0.016,4,4,249,3
Mo,0.96224,4,4,249,3
Sb,0.99952,4,4,249,3
Sn,0.03824,4,4,249,3
As,0.02816,3,5,249,3
Cd,0.12,3,5,249,3
Co,0.03472,3,5,249,3
Hg,0.56304,3,5,249,3
Ni,0.87328,3,5,249,3
Tl,0.00688,3,5,249,3
Pb,0.07648,3,5,249,3
Mo,0.03456,3,5,249,3
Sb,1,3,5,249,3
Sn,0.2016,3,5,249,3
As,0.02464,1,6,249,3
Cd,0.05632,1,6,249,3
Co,0.15664,1,6,249,3
Hg,0.76608,1,6,249,3
Ni,0.93968,1,6,249,3
Tl,0.02208,1,6,249,3
Pb,0.0224,1,6,249,3
Mo,0.03984,1,6,249,3
Sb,0.07264,1,6,249,3
Sn,0.02608,1,6,249,3
As,0.1272,3,1,250,3
Cd,0.1632,3,1,250,3
Co,0.73984,3,1,250,3
Hg,0.6936,3,1,250,3
Ni,0.12624,3,1,250,3
Tl,0.21744,3,1,250,3
Pb,0.3016,3,1,250,3
Mo,0.14912,3,1,250,3
Sb,0.54,3,1,250,3
Sn,0.21744,3,1,250,3
As,0.0256,1,2,250,3
Cd,0.03984,1,2,250,3
Co,0.05312,1,2,250,3
Hg,0.96944,1,2,250,3
Ni,0.98192,1,2,250,3
Tl,0.0224,1,2,250,3
Pb,0.05744,1,2,250,3
Mo,0.06928,1,2,250,3
Sb,0.09776,1,2,250,3
Sn,0.08576,1,2,250,3
As,0.05584,1,3,250,3
Cd,0.23792,1,3,250,3
Co,0.06768,1,3,250,3
Hg,0.92432,1,3,250,3
Ni,0.12912,1,3,250,3
Tl,0.94704,1,3,250,3
Pb,0.1176,1,3,250,3
Mo,0.10912,1,3,250,3
Sb,0.9752,1,3,250,3
Sn,0.49664,1,3,250,3
As,0.01424,3,4,250,3
Cd,0.02784,3,4,250,3
Co,0.10672,3,4,250,3
Hg,0.88208,3,4,250,3
Ni,0.99936,3,4,250,3
Tl,0.00864,3,4,250,3
Pb,0.05936,3,4,250,3
Mo,0.05696,3,4,250,3
Sb,1,3,4,250,3
Sn,0.04128,3,4,250,3
As,0.02592,3,5,250,3
Cd,0.01856,3,5,250,3
Co,0.04688,3,5,250,3
Hg,1,3,5,250,3
Ni,1,3,5,250,3
Tl,0.0792,3,5,250,3
Pb,0.0208,3,5,250,3
Mo,0.01824,3,5,250,3
Sb,1,3,5,250,3
Sn,0.03312,3,5,250,3
As,0.04016,4,6,250,3
Cd,0.1648,4,6,250,3
Co,0.34464,4,6,250,3
Hg,0.99776,4,6,250,3
Ni,0.85552,4,6,250,3
Tl,0.00784,4,6,250,3
Pb,0.01232,4,6,250,3
Mo,0.17936,4,6,250,3
Sb,0.98576,4,6,250,3
Sn,0.93904,4,6,250,3
As,0.13472,3,1,251,3
Cd,0.05024,3,1,251,3
Co,0.4152,3,1,251,3
Hg,0.02768,3,1,251,3
Ni,0.29952,3,1,251,3
Tl,0.06912,3,1,251,3
Pb,0.2776,3,1,251,3
Mo,0.12864,3,1,251,3
Sb,0.064,3,1,251,3
Sn,0.47744,3,1,251,3
As,0.08416,3,2,251,3
Cd,0.0288,3,2,251,3
Co,0.0216,3,2,251,3
Hg,0.9936,3,2,251,3
Ni,0.52464,3,2,251,3
Tl,0.01504,3,2,251,3
Pb,0.04992,3,2,251,3
Mo,0.15936,3,2,251,3
Sb,0.2864,3,2,251,3
Sn,0.2368,3,2,251,3
As,0.0232,2,3,251,3
Cd,0.02208,2,3,251,3
Co,0.02656,2,3,251,3
Hg,0.07584,2,3,251,3
Ni,0.12352,2,3,251,3
Tl,0.25328,2,3,251,3
Pb,0.05424,2,3,251,3
Mo,0.30656,2,3,251,3
Sb,0.61696,2,3,251,3
Sn,0.02128,2,3,251,3
As,0.05376,2,4,251,3
Cd,0.02528,2,4,251,3
Co,0.13872,2,4,251,3
Hg,0.14016,2,4,251,3
Ni,0.90608,2,4,251,3
Tl,0.04272,2,4,251,3
Pb,0.37264,2,4,251,3
Mo,0.06656,2,4,251,3
Sb,1,2,4,251,3
Sn,0.09344,2,4,251,3
As,0.02784,2,5,251,3
Cd,0.02528,2,5,251,3
Co,0.0288,2,5,251,3
Hg,0.99888,2,5,251,3
Ni,0.87312,2,5,251,3
Tl,0.01984,2,5,251,3
Pb,0.02624,2,5,251,3
Mo,0.03184,2,5,251,3
Sb,1,2,5,251,3
Sn,0.43632,2,5,251,3
As,0.08736,1,6,251,3
Cd,0.02016,1,6,251,3
Co,0.03632,1,6,251,3
Hg,1,1,6,251,3
Ni,0.99632,1,6,251,3
Tl,0.02064,1,6,251,3
Pb,0.02576,1,6,251,3
Mo,0.0264,1,6,251,3
Sb,0.16064,1,6,251,3
Sn,0.02992,1,6,251,3
As,0.01568,2,1,252,3
Cd,0.0336,2,1,252,3
Co,0.04096,2,1,252,3
Hg,0.0216,2,1,252,3
Ni,0.0144,2,1,252,3
Tl,0.01696,2,1,252,3
Pb,0.05248,2,1,252,3
Mo,0.12432,2,1,252,3
Sb,0.81136,2,1,252,3
Sn,0.01824,2,1,252,3
As,0.05152,1,2,252,3
Cd,0.19856,1,2,252,3
Co,0.06832,1,2,252,3
Hg,0.10176,1,2,252,3
Ni,0.95072,1,2,252,3
Tl,0.08944,1,2,252,3
Pb,0.19808,1,2,252,3
Mo,0.03392,1,2,252,3
Sb,0.33232,1,2,252,3
Sn,0.06624,1,2,252,3
As,0.03072,3,3,252,3
Cd,0.02144,3,3,252,3
Co,0.09808,3,3,252,3
Hg,0.3304,3,3,252,3
Ni,0.23152,3,3,252,3
Tl,0.0568,3,3,252,3
Pb,0.07488,3,3,252,3
Mo,0.0312,3,3,252,3
Sb,0.15216,3,3,252,3
Sn,0.04256,3,3,252,3
As,0.02992,2,4,252,3
Cd,0.16464,2,4,252,3
Co,0.19072,2,4,252,3
Hg,0.99808,2,4,252,3
Ni,0.8792,2,4,252,3
Tl,0.14544,2,4,252,3
Pb,0.132,2,4,252,3
Mo,0.04112,2,4,252,3
Sb,0.99952,2,4,252,3
Sn,0.38352,2,4,252,3
As,0.0216,4,5,252,3
Cd,0.00384,4,5,252,3
Co,0.48192,4,5,252,3
Hg,1,4,5,252,3
Ni,1,4,5,252,3
Tl,0.00928,4,5,252,3
Pb,0.0616,4,5,252,3
Mo,0.04784,4,5,252,3
Sb,1,4,5,252,3
Sn,0.01328,4,5,252,3
As,0.01648,3,6,252,3
Cd,0.05888,3,6,252,3
Co,0.09344,3,6,252,3
Hg,0.18512,3,6,252,3
Ni,0.69184,3,6,252,3
Tl,0.03552,3,6,252,3
Pb,0.01728,3,6,252,3
Mo,0.02928,3,6,252,3
Sb,0.9824,3,6,252,3
Sn,0.01904,3,6,252,3
As,0.0136,2,1,253,3
Cd,0.07312,2,1,253,3
Co,0.0448,2,1,253,3
Hg,0.03328,2,1,253,3
Ni,0.1136,2,1,253,3
Tl,0.02048,2,1,253,3
Pb,0.04224,2,1,253,3
Mo,0.01392,2,1,253,3
Sb,0.87616,2,1,253,3
Sn,0.10672,2,1,253,3
As,0.01424,4,2,253,3
Cd,0.02736,4,2,253,3
Co,0.07072,4,2,253,3
Hg,0.03104,4,2,253,3
Ni,0.03328,4,2,253,3
Tl,0.03104,4,2,253,3
Pb,0.04192,4,2,253,3
Mo,0.01648,4,2,253,3
Sb,0.37152,4,2,253,3
Sn,0.0184,4,2,253,3
As,0.01712,3,3,253,3
Cd,0.33584,3,3,253,3
Co,0.02752,3,3,253,3
Hg,0.04992,3,3,253,3
Ni,0.13392,3,3,253,3
Tl,0.01648,3,3,253,3
Pb,0.65056,3,3,253,3
Mo,0.74496,3,3,253,3
Sb,0.17008,3,3,253,3
Sn,0.01328,3,3,253,3
As,0.19744,3,4,253,3
Cd,0.06928,3,4,253,3
Co,0.02576,3,4,253,3
Hg,0.72128,3,4,253,3
Ni,1,3,4,253,3
Tl,0.08928,3,4,253,3
Pb,0.12416,3,4,253,3
Mo,0.02304,3,4,253,3
Sb,0.3632,3,4,253,3
Sn,0.91712,3,4,253,3
As,0.0248,2,5,253,3
Cd,0.02384,2,5,253,3
Co,0.02768,2,5,253,3
Hg,1,2,5,253,3
Ni,0.9968,2,5,253,3
Tl,0.1544,2,5,253,3
Pb,0.03424,2,5,253,3
Mo,0.22736,2,5,253,3
Sb,1,2,5,253,3
Sn,0.08112,2,5,253,3
As,0.02944,2,6,253,3
Cd,0.04128,2,6,253,3
Co,0.05456,2,6,253,3
Hg,0.47472,2,6,253,3
Ni,0.47904,2,6,253,3
Tl,0.07136,2,6,253,3
Pb,0.3672,2,6,253,3
Mo,0.04272,2,6,253,3
Sb,0.99792,2,6,253,3
Sn,0.28192,2,6,253,3
As,0.22224,1,1,254,3
Cd,0.09216,1,1,254,3
Co,0.11728,1,1,254,3
Hg,0.14064,1,1,254,3
Ni,0.74368,1,1,254,3
Tl,0.10288,1,1,254,3
Pb,0.1392,1,1,254,3
Mo,0.0544,1,1,254,3
Sb,0.08368,1,1,254,3
Sn,0.05632,1,1,254,3
As,0.02224,3,2,254,3
Cd,0.03008,3,2,254,3
Co,0.01792,3,2,254,3
Hg,0.0424,3,2,254,3
Ni,0.99568,3,2,254,3
Tl,0.01856,3,2,254,3
Pb,0.01472,3,2,254,3
Mo,0.05872,3,2,254,3
Sb,0.09472,3,2,254,3
Sn,0.05696,3,2,254,3
As,1,3,3,254,3
