variable,PIP,df,race,trial,case
Sb,0.6568,3,1,133,2
Sn,0.45248,3,1,133,2
As,0.73056,4,2,133,2
Cd,0.55536,4,2,133,2
Co,0.69056,4,2,133,2
Hg,0.5808,4,2,133,2
Ni,0.57152,4,2,133,2
Tl,0.49568,4,2,133,2
Pb,0.57152,4,2,133,2
Mo,0.55904,4,2,133,2
Sb,0.67712,4,2,133,2
Sn,0.71472,4,2,133,2
As,0.61072,4,3,133,2
Cd,0.60064,4,3,133,2
Co,0.44656,4,3,133,2
Hg,0.39296,4,3,133,2
Ni,0.42864,4,3,133,2
Tl,0.40032,4,3,133,2
Pb,0.55312,4,3,133,2
Mo,0.264,4,3,133,2
Sb,0.38864,4,3,133,2
Sn,0.49488,4,3,133,2
As,0.03008,2,4,133,2
Cd,0.00816,2,4,133,2
Co,0.03104,2,4,133,2
Hg,0.01344,2,4,133,2
Ni,0.22416,2,4,133,2
Tl,0.02032,2,4,133,2
Pb,0.0208,2,4,133,2
Mo,0.10576,2,4,133,2
Sb,0.91568,2,4,133,2
Sn,0.03328,2,4,133,2
As,0.0272,3,5,133,2
Cd,0.06656,3,5,133,2
Co,0.03088,3,5,133,2
Hg,0.02368,3,5,133,2
Ni,0.97168,3,5,133,2
Tl,0.0368,3,5,133,2
Pb,0.04048,3,5,133,2
Mo,0.03216,3,5,133,2
Sb,0.87744,3,5,133,2
Sn,0.0912,3,5,133,2
As,0.3832,4,6,133,2
Cd,0.05456,4,6,133,2
Co,0.05264,4,6,133,2
Hg,0.02704,4,6,133,2
Ni,0.21648,4,6,133,2
Tl,0.05296,4,6,133,2
Pb,0.88576,4,6,133,2
Mo,0.03952,4,6,133,2
Sb,0.13152,4,6,133,2
Sn,0.89152,4,6,133,2
As,0.42592,3,1,134,2
Cd,0.504,3,1,134,2
Co,0.51936,3,1,134,2
Hg,0.45952,3,1,134,2
Ni,0.57184,3,1,134,2
Tl,0.49104,3,1,134,2
Pb,0.47712,3,1,134,2
Mo,0.48256,3,1,134,2
Sb,0.41168,3,1,134,2
Sn,0.44992,3,1,134,2
As,0.136,3,2,134,2
Cd,0.96032,3,2,134,2
Co,0.96944,3,2,134,2
Hg,0.29568,3,2,134,2
Ni,0.44896,3,2,134,2
Tl,0.15216,3,2,134,2
Pb,0.25488,3,2,134,2
Mo,0.23328,3,2,134,2
Sb,0.24848,3,2,134,2
Sn,0.78304,3,2,134,2
As,0.46304,4,3,134,2
Cd,0.63968,4,3,134,2
Co,0.51424,4,3,134,2
Hg,0.45024,4,3,134,2
Ni,0.53824,4,3,134,2
Tl,0.41872,4,3,134,2
Pb,0.56576,4,3,134,2
Mo,0.53056,4,3,134,2
Sb,0.55808,4,3,134,2
Sn,0.50896,4,3,134,2
As,0.044,4,4,134,2
Cd,0.03072,4,4,134,2
Co,0.01504,4,4,134,2
Hg,0.06352,4,4,134,2
Ni,0.04848,4,4,134,2
Tl,0.16528,4,4,134,2
Pb,0.05168,4,4,134,2
Mo,0.05376,4,4,134,2
Sb,0.51104,4,4,134,2
Sn,0.04656,4,4,134,2
As,0.124,2,5,134,2
Cd,0.02544,2,5,134,2
Co,0.02752,2,5,134,2
Hg,0.10736,2,5,134,2
Ni,0.09936,2,5,134,2
Tl,0.05408,2,5,134,2
Pb,0.04736,2,5,134,2
Mo,0.02384,2,5,134,2
Sb,0.99536,2,5,134,2
Sn,0.07504,2,5,134,2
As,0.05584,4,6,134,2
Cd,0.7848,4,6,134,2
Co,0.5896,4,6,134,2
Hg,0.59024,4,6,134,2
Ni,0.76768,4,6,134,2
Tl,0.08368,4,6,134,2
Pb,0.03072,4,6,134,2
Mo,0.05392,4,6,134,2
Sb,0.16064,4,6,134,2
Sn,0.04,4,6,134,2
As,0.50656,4,1,135,2
Cd,0.50304,4,1,135,2
Co,0.50896,4,1,135,2
Hg,0.51536,4,1,135,2
Ni,0.49312,4,1,135,2
Tl,0.53408,4,1,135,2
Pb,0.51456,4,1,135,2
Mo,0.47824,4,1,135,2
Sb,0.54048,4,1,135,2
Sn,0.45856,4,1,135,2
As,0.56656,3,2,135,2
Cd,0.3648,3,2,135,2
Co,0.43392,3,2,135,2
Hg,0.45424,3,2,135,2
Ni,0.3512,3,2,135,2
Tl,0.29088,3,2,135,2
Pb,0.2352,3,2,135,2
Mo,0.30656,3,2,135,2
Sb,0.39792,3,2,135,2
Sn,0.19904,3,2,135,2
As,0.4808,3,3,135,2
Cd,0.51936,3,3,135,2
Co,0.51104,3,3,135,2
Hg,0.5448,3,3,135,2
Ni,0.46256,3,3,135,2
Tl,0.50448,3,3,135,2
Pb,0.484,3,3,135,2
Mo,0.60816,3,3,135,2
Sb,0.80144,3,3,135,2
Sn,0.51024,3,3,135,2
As,0.02624,1,4,135,2
Cd,0.03488,1,4,135,2
Co,0.03152,1,4,135,2
Hg,0.08256,1,4,135,2
Ni,0.03184,1,4,135,2
Tl,0.10784,1,4,135,2
Pb,0.05856,1,4,135,2
Mo,0.03472,1,4,135,2
Sb,0.03552,1,4,135,2
Sn,0.33632,1,4,135,2
As,0.03696,4,5,135,2
Cd,0.05344,4,5,135,2
Co,0.86832,4,5,135,2
Hg,0.01216,4,5,135,2
Ni,0.07088,4,5,135,2
Tl,0.01504,4,5,135,2
Pb,0.15216,4,5,135,2
Mo,0.25472,4,5,135,2
Sb,0.33072,4,5,135,2
Sn,0.19344,4,5,135,2
As,0.04992,3,6,135,2
Cd,0.07056,3,6,135,2
Co,0.17584,3,6,135,2
Hg,0.488,3,6,135,2
Ni,0.02832,3,6,135,2
Tl,0.0704,3,6,135,2
Pb,0.0232,3,6,135,2
Mo,0.01728,3,6,135,2
Sb,0.04192,3,6,135,2
Sn,0.02384,3,6,135,2
As,0.5432,3,1,136,2
Cd,0.5448,3,1,136,2
Co,0.57968,3,1,136,2
Hg,0.50112,3,1,136,2
Ni,0.50576,3,1,136,2
Tl,0.46192,3,1,136,2
Pb,0.38704,3,1,136,2
Mo,0.51152,3,1,136,2
Sb,0.69936,3,1,136,2
Sn,0.332,3,1,136,2
As,0.11344,4,2,136,2
Cd,0.19408,4,2,136,2
Co,0.24432,4,2,136,2
Hg,0.89344,4,2,136,2
Ni,0.19536,4,2,136,2
Tl,0.38656,4,2,136,2
Pb,0.59392,4,2,136,2
Mo,0.36432,4,2,136,2
Sb,0.14112,4,2,136,2
Sn,0.3512,4,2,136,2
As,0.3504,3,3,136,2
Cd,0.53632,3,3,136,2
Co,0.38288,3,3,136,2
Hg,0.36608,3,3,136,2
Ni,0.4384,3,3,136,2
Tl,0.43504,3,3,136,2
Pb,0.36496,3,3,136,2
Mo,0.58784,3,3,136,2
Sb,0.65504,3,3,136,2
Sn,0.66848,3,3,136,2
As,0.02528,4,4,136,2
Cd,0.01776,4,4,136,2
Co,0.05696,4,4,136,2
Hg,0.02016,4,4,136,2
Ni,0.07792,4,4,136,2
Tl,0.17808,4,4,136,2
Pb,0.37344,4,4,136,2
Mo,0.5888,4,4,136,2
Sb,0.90176,4,4,136,2
Sn,0.03392,4,4,136,2
As,0.0904,4,5,136,2
Cd,0.01008,4,5,136,2
Co,0.02096,4,5,136,2
Hg,0.86608,4,5,136,2
Ni,0.85136,4,5,136,2
Tl,0.03424,4,5,136,2
Pb,0.00544,4,5,136,2
Mo,0.02112,4,5,136,2
Sb,0.99376,4,5,136,2
Sn,0.01296,4,5,136,2
As,0.05488,4,6,136,2
Cd,0.03472,4,6,136,2
Co,0.03552,4,6,136,2
Hg,0.04752,4,6,136,2
Ni,0.38816,4,6,136,2
Tl,0.01744,4,6,136,2
Pb,0.01456,4,6,136,2
Mo,0.02096,4,6,136,2
Sb,0.46864,4,6,136,2
Sn,0.052,4,6,136,2
As,0.32976,3,1,137,2
Cd,0.2504,3,1,137,2
Co,0.40848,3,1,137,2
Hg,0.392,3,1,137,2
Ni,0.33552,3,1,137,2
Tl,0.57328,3,1,137,2
Pb,0.39344,3,1,137,2
Mo,0.4952,3,1,137,2
Sb,0.42768,3,1,137,2
Sn,0.70656,3,1,137,2
As,0.08384,4,2,137,2
Cd,0.07728,4,2,137,2
Co,0.7872,4,2,137,2
Hg,0.80752,4,2,137,2
Ni,0.14384,4,2,137,2
Tl,0.40624,4,2,137,2
Pb,0.39024,4,2,137,2
Mo,0.06832,4,2,137,2
Sb,0.14112,4,2,137,2
Sn,0.15984,4,2,137,2
As,0.48384,4,3,137,2
Cd,0.55248,4,3,137,2
Co,0.42128,4,3,137,2
Hg,0.35328,4,3,137,2
Ni,0.62192,4,3,137,2
Tl,0.49584,4,3,137,2
Pb,0.56368,4,3,137,2
Mo,0.47312,4,3,137,2
Sb,0.48704,4,3,137,2
Sn,0.30432,4,3,137,2
As,0.01808,2,4,137,2
Cd,0.06048,2,4,137,2
Co,0.01296,2,4,137,2
Hg,0.02016,2,4,137,2
Ni,0.0704,2,4,137,2
Tl,0.0296,2,4,137,2
Pb,0.01776,2,4,137,2
Mo,0.0232,2,4,137,2
Sb,0.96736,2,4,137,2
Sn,0.01552,2,4,137,2
As,0.02512,3,5,137,2
Cd,0.03312,3,5,137,2
Co,0.22448,3,5,137,2
Hg,0.06048,3,5,137,2
Ni,0.61024,3,5,137,2
Tl,0.18272,3,5,137,2
Pb,0.08576,3,5,137,2
Mo,0.03712,3,5,137,2
Sb,0.74096,3,5,137,2
Sn,0.21456,3,5,137,2
As,0.0184,4,6,137,2
Cd,0.04224,4,6,137,2
Co,0.4024,4,6,137,2
Hg,0.08432,4,6,137,2
Ni,0.05696,4,6,137,2
Tl,0.06096,4,6,137,2
Pb,0.059520000000000003,4,6,137,2
Mo,0.06736,4,6,137,2
Sb,0.16496,4,6,137,2
Sn,0.0752,4,6,137,2
As,0.45408,4,1,138,2
Cd,0.61248,4,1,138,2
Co,0.49424,4,1,138,2
Hg,0.47792,4,1,138,2
Ni,0.61792,4,1,138,2
Tl,0.41824,4,1,138,2
Pb,0.32928,4,1,138,2
Mo,0.46464,4,1,138,2
Sb,0.42016,4,1,138,2
Sn,0.52208,4,1,138,2
As,0.38064,4,2,138,2
Cd,0.14672,4,2,138,2
Co,0.1328,4,2,138,2
Hg,0.63952,4,2,138,2
Ni,0.27328,4,2,138,2
Tl,0.75136,4,2,138,2
Pb,0.22944,4,2,138,2
Mo,0.9448,4,2,138,2
Sb,0.17104,4,2,138,2
Sn,0.21616,4,2,138,2
As,0.47776,4,3,138,2
Cd,0.54544,4,3,138,2
Co,0.46608,4,3,138,2
Hg,0.43424,4,3,138,2
Ni,0.42448,4,3,138,2
Tl,0.50128,4,3,138,2
Pb,0.6056,4,3,138,2
Mo,0.40512,4,3,138,2
Sb,0.50208,4,3,138,2
Sn,0.37824,4,3,138,2
As,0.29712,3,4,138,2
Cd,0.03072,3,4,138,2
Co,0.70944,3,4,138,2
Hg,0.06448,3,4,138,2
Ni,0.0496,3,4,138,2
Tl,0.02736,3,4,138,2
Pb,0.06976,3,4,138,2
Mo,0.10736,3,4,138,2
Sb,0.464,3,4,138,2
Sn,0.02016,3,4,138,2
As,0.15376,4,5,138,2
Cd,0.02688,4,5,138,2
Co,0.06672,4,5,138,2
Hg,0.04816,4,5,138,2
Ni,0.53696,4,5,138,2
Tl,0.1176,4,5,138,2
Pb,0.0192,4,5,138,2
Mo,0.06912,4,5,138,2
Sb,0.82944,4,5,138,2
Sn,0.03648,4,5,138,2
As,0.08976,2,6,138,2
Cd,0.0184,2,6,138,2
Co,0.03088,2,6,138,2
Hg,0.02912,2,6,138,2
Ni,0.0432,2,6,138,2
Tl,0.11072,2,6,138,2
Pb,0.02672,2,6,138,2
Mo,0.0328,2,6,138,2
Sb,0.13712,2,6,138,2
Sn,0.01616,2,6,138,2
As,0.45392,4,1,139,2
Cd,0.4712,4,1,139,2
Co,0.76,4,1,139,2
Hg,0.39104,4,1,139,2
Ni,0.46992,4,1,139,2
Tl,0.76208,4,1,139,2
Pb,0.41136,4,1,139,2
Mo,0.45984,4,1,139,2
Sb,0.49648,4,1,139,2
Sn,0.54864,4,1,139,2
As,0.12992,3,2,139,2
Cd,0.22048,3,2,139,2
Co,0.0936,3,2,139,2
Hg,0.9728,3,2,139,2
Ni,0.3792,3,2,139,2
Tl,0.12896,3,2,139,2
Pb,0.35312,3,2,139,2
Mo,0.24576,3,2,139,2
Sb,0.27312,3,2,139,2
Sn,0.11664,3,2,139,2
As,0.42128,4,3,139,2
Cd,0.37296,4,3,139,2
Co,0.4424,4,3,139,2
Hg,0.35664,4,3,139,2
Ni,0.37632,4,3,139,2
Tl,0.32416,4,3,139,2
Pb,0.28656,4,3,139,2
Mo,0.38192,4,3,139,2
Sb,0.34112,4,3,139,2
Sn,0.62896,4,3,139,2
As,0.03968,1,4,139,2
Cd,0.11136,1,4,139,2
Co,0.0616,1,4,139,2
Hg,0.1784,1,4,139,2
Ni,0.2872,1,4,139,2
Tl,0.05744,1,4,139,2
Pb,0.11376,1,4,139,2
Mo,0.03216,1,4,139,2
Sb,0.13424,1,4,139,2
Sn,0.06608,1,4,139,2
As,0.06128,4,5,139,2
Cd,0.03232,4,5,139,2
Co,0.78,4,5,139,2
Hg,0.88576,4,5,139,2
Ni,0.67952,4,5,139,2
Tl,0.22192,4,5,139,2
Pb,0.74384,4,5,139,2
Mo,0.01376,4,5,139,2
Sb,0.1696,4,5,139,2
Sn,0.14752,4,5,139,2
As,0.04192,2,6,139,2
Cd,0.03952,2,6,139,2
Co,0.0904,2,6,139,2
Hg,0.99664,2,6,139,2
Ni,0.056,2,6,139,2
Tl,0.02368,2,6,139,2
Pb,0.02688,2,6,139,2
Mo,0.97632,2,6,139,2
Sb,0.9952,2,6,139,2
Sn,0.04224,2,6,139,2
As,0.48544,2,1,140,2
Cd,0.66416,2,1,140,2
Co,0.41632,2,1,140,2
Hg,0.75952,2,1,140,2
Ni,0.88288,2,1,140,2
Tl,0.4272,2,1,140,2
Pb,0.33456,2,1,140,2
Mo,0.45296,2,1,140,2
Sb,0.33952,2,1,140,2
Sn,0.6872,2,1,140,2
As,0.27536,4,2,140,2
Cd,0.58352,4,2,140,2
Co,0.43024,4,2,140,2
Hg,0.25744,4,2,140,2
Ni,0.3536,4,2,140,2
Tl,0.58608,4,2,140,2
Pb,0.1392,4,2,140,2
Mo,0.19648,4,2,140,2
Sb,0.18864,4,2,140,2
Sn,0.39232,4,2,140,2
As,0.34752,3,3,140,2
Cd,0.69392,3,3,140,2
Co,0.2776,3,3,140,2
Hg,0.40128,3,3,140,2
Ni,0.28112,3,3,140,2
Tl,0.52624,3,3,140,2
Pb,0.33136,3,3,140,2
Mo,0.65568,3,3,140,2
Sb,0.3416,3,3,140,2
Sn,0.33968,3,3,140,2
As,0.03888,2,4,140,2
Cd,0.01456,2,4,140,2
Co,0.00752,2,4,140,2
Hg,0.23984,2,4,140,2
Ni,0.0112,2,4,140,2
Tl,0.04208,2,4,140,2
Pb,0.0144,2,4,140,2
Mo,0.02624,2,4,140,2
Sb,0.80736,2,4,140,2
Sn,0.01264,2,4,140,2
As,0.03408,1,5,140,2
Cd,0.09104,1,5,140,2
Co,0.05568,1,5,140,2
Hg,0.53344,1,5,140,2
Ni,0.89792,1,5,140,2
Tl,0.20752,1,5,140,2
Pb,0.07152,1,5,140,2
Mo,0.0512,1,5,140,2
Sb,0.08176,1,5,140,2
Sn,0.17216,1,5,140,2
As,0.2528,2,6,140,2
Cd,0.36448,2,6,140,2
Co,0.03376,2,6,140,2
Hg,0.95728,2,6,140,2
Ni,0.51872,2,6,140,2
Tl,0.71104,2,6,140,2
Pb,0.0728,2,6,140,2
Mo,0.12432,2,6,140,2
Sb,0.3112,2,6,140,2
Sn,0.036,2,6,140,2
As,0.79712,4,1,141,2
Cd,0.76896,4,1,141,2
Co,0.70288,4,1,141,2
Hg,0.83232,4,1,141,2
Ni,0.77424,4,1,141,2
Tl,0.72896,4,1,141,2
Pb,0.7576,4,1,141,2
Mo,0.72096,4,1,141,2
Sb,0.75072,4,1,141,2
Sn,0.72592,4,1,141,2
As,0.248,4,2,141,2
Cd,0.2464,4,2,141,2
Co,0.45936,4,2,141,2
Hg,0.45936,4,2,141,2
Ni,0.31376,4,2,141,2
Tl,0.15536,4,2,141,2
Pb,0.69808,4,2,141,2
Mo,0.24144,4,2,141,2
Sb,0.59104,4,2,141,2
Sn,0.63504,4,2,141,2
As,0.6376,4,3,141,2
Cd,0.54656,4,3,141,2
Co,0.37168,4,3,141,2
Hg,0.50432,4,3,141,2
Ni,0.44256,4,3,141,2
Tl,0.5072,4,3,141,2
Pb,0.53872,4,3,141,2
Mo,0.50384,4,3,141,2
Sb,0.4808,4,3,141,2
Sn,0.43568,4,3,141,2
As,0.06384,1,4,141,2
Cd,0.03776,1,4,141,2
Co,0.0896,1,4,141,2
Hg,0.04784,1,4,141,2
Ni,0.65024,1,4,141,2
Tl,0.26576,1,4,141,2
Pb,0.03152,1,4,141,2
Mo,0.05456,1,4,141,2
Sb,0.04912,1,4,141,2
Sn,0.11472,1,4,141,2
As,0.06944,2,5,141,2
Cd,0.20288,2,5,141,2
Co,0.06512,2,5,141,2
Hg,0.02848,2,5,141,2
Ni,0.2072,2,5,141,2
Tl,0.03104,2,5,141,2
Pb,0.17616,2,5,141,2
Mo,0.04352,2,5,141,2
Sb,0.9984,2,5,141,2
Sn,0.04448,2,5,141,2
As,0.12592,3,6,141,2
Cd,0.38448,3,6,141,2
Co,0.3232,3,6,141,2
Hg,0.41856,3,6,141,2
Ni,0.11344,3,6,141,2
Tl,0.06576,3,6,141,2
Pb,0.29136,3,6,141,2
Mo,0.07392,3,6,141,2
Sb,0.42688,3,6,141,2
Sn,0.18752,3,6,141,2
As,0.81264,4,1,142,2
Cd,0.74976,4,1,142,2
Co,0.73904,4,1,142,2
Hg,0.7584,4,1,142,2
Ni,0.8464,4,1,142,2
Tl,0.75536,4,1,142,2
Pb,0.77248000000000006,4,1,142,2
Mo,0.70688,4,1,142,2
Sb,0.74512,4,1,142,2
Sn,0.80864,4,1,142,2
As,0.21984,4,2,142,2
Cd,0.32768,4,2,142,2
Co,0.34272,4,2,142,2
Hg,0.45664,4,2,142,2
Ni,0.27296,4,2,142,2
Tl,0.172,4,2,142,2
Pb,0.4824,4,2,142,2
Mo,0.19824,4,2,142,2
Sb,0.4488,4,2,142,2
Sn,0.6016,4,2,142,2
As,0.41072,3,3,142,2
Cd,0.42752,3,3,142,2
Co,0.54128,3,3,142,2
Hg,0.39024,3,3,142,2
Ni,0.472,3,3,142,2
Tl,0.45824,3,3,142,2
Pb,0.44224,3,3,142,2
Mo,0.48496,3,3,142,2
Sb,0.48848,3,3,142,2
Sn,0.41616,3,3,142,2
As,0.01664,2,4,142,2
Cd,0.02288,2,4,142,2
Co,0.032,2,4,142,2
Hg,0.03872,2,4,142,2
Ni,0.15408,2,4,142,2
Tl,0.08112,2,4,142,2
Pb,0.02112,2,4,142,2
Mo,0.13392,2,4,142,2
Sb,0.72976,2,4,142,2
Sn,0.03216,2,4,142,2
As,0.0048,4,5,142,2
Cd,0.00768,4,5,142,2
Co,0.02272,4,5,142,2
Hg,0.01952,4,5,142,2
Ni,0.5976,4,5,142,2
Tl,0.00672,4,5,142,2
Pb,0.05648,4,5,142,2
Mo,0.0208,4,5,142,2
Sb,0.01008,4,5,142,2
Sn,0.02624,4,5,142,2
As,0.03584,4,6,142,2
Cd,0.04816,4,6,142,2
Co,0.24704,4,6,142,2
Hg,0.1128,4,6,142,2
Ni,0.31696,4,6,142,2
Tl,0.05088,4,6,142,2
Pb,0.03872,4,6,142,2
Mo,0.0896,4,6,142,2
Sb,0.09552,4,6,142,2
Sn,0.28896,4,6,142,2
As,0.23824,3,1,143,2
Cd,0.72976,3,1,143,2
Co,0.46448,3,1,143,2
Hg,0.3512,3,1,143,2
Ni,0.43312,3,1,143,2
Tl,0.35728,3,1,143,2
Pb,0.25376,3,1,143,2
Mo,0.52736,3,1,143,2
Sb,0.34992,3,1,143,2
Sn,0.65728,3,1,143,2
As,0.71216,3,2,143,2
Cd,0.14,3,2,143,2
Co,0.22768,3,2,143,2
Hg,0.14048,3,2,143,2
Ni,0.27728,3,2,143,2
Tl,0.82032,3,2,143,2
Pb,0.3056,3,2,143,2
Mo,0.25216,3,2,143,2
Sb,0.53232,3,2,143,2
Sn,0.14752,3,2,143,2
As,0.62464,3,3,143,2
Cd,0.576,3,3,143,2
Co,0.64304,3,3,143,2
Hg,0.64,3,3,143,2
Ni,0.56576,3,3,143,2
Tl,0.4608,3,3,143,2
Pb,0.38992,3,3,143,2
Mo,0.44032,3,3,143,2
Sb,0.41296,3,3,143,2
Sn,0.43888,3,3,143,2
As,0.03808,1,4,143,2
Cd,0.03664,1,4,143,2
Co,0.04016,1,4,143,2
Hg,0.18704,1,4,143,2
Ni,0.04736,1,4,143,2
Tl,0.06592,1,4,143,2
Pb,0.04416,1,4,143,2
Mo,0.0352,1,4,143,2
Sb,0.2152,1,4,143,2
Sn,0.12288,1,4,143,2
As,0.04016,3,5,143,2
Cd,0.02544,3,5,143,2
Co,0.0808,3,5,143,2
Hg,0.02576,3,5,143,2
Ni,0.40048,3,5,143,2
Tl,0.06016,3,5,143,2
Pb,0.01616,3,5,143,2
Mo,0.02128,3,5,143,2
Sb,0.13936,3,5,143,2
Sn,0.08336,3,5,143,2
As,0.11152,4,6,143,2
Cd,0.10208,4,6,143,2
Co,0.07712,4,6,143,2
Hg,0.3272,4,6,143,2
Ni,0.3704,4,6,143,2
Tl,0.208,4,6,143,2
Pb,0.05744,4,6,143,2
Mo,0.03936,4,6,143,2
Sb,0.03024,4,6,143,2
Sn,0.13328,4,6,143,2
As,0.3496,4,1,144,2
Cd,0.24704,4,1,144,2
Co,0.40784,4,1,144,2
Hg,0.40576,4,1,144,2
Ni,0.45488,4,1,144,2
Tl,0.27392,4,1,144,2
Pb,0.24544,4,1,144,2
Mo,0.52032,4,1,144,2
Sb,0.54528,4,1,144,2
Sn,0.40416,4,1,144,2
As,0.38928,4,2,144,2
Cd,0.50272,4,2,144,2
Co,0.55984,4,2,144,2
Hg,0.47712,4,2,144,2
Ni,0.53872,4,2,144,2
Tl,0.55072,4,2,144,2
Pb,0.412,4,2,144,2
Mo,0.42352,4,2,144,2
Sb,0.47936,4,2,144,2
Sn,0.44448,4,2,144,2
As,0.38032,2,3,144,2
Cd,0.53328,2,3,144,2
Co,0.3896,2,3,144,2
Hg,0.53824,2,3,144,2
Ni,0.3776,2,3,144,2
Tl,0.5712,2,3,144,2
Pb,0.42144,2,3,144,2
Mo,0.41088,2,3,144,2
Sb,0.52416,2,3,144,2
Sn,0.3784,2,3,144,2
As,0.42672,1,4,144,2
Cd,0.09008,1,4,144,2
Co,0.8136,1,4,144,2
Hg,0.14272,1,4,144,2
Ni,0.132,1,4,144,2
Tl,0.03856,1,4,144,2
Pb,0.4552,1,4,144,2
Mo,0.14112,1,4,144,2
Sb,0.05824,1,4,144,2
Sn,0.06256,1,4,144,2
As,0.06496,1,5,144,2
Cd,0.03344,1,5,144,2
Co,0.05152,1,5,144,2
Hg,0.08128,1,5,144,2
Ni,0.2944,1,5,144,2
Tl,0.08176,1,5,144,2
Pb,0.02592,1,5,144,2
Mo,0.47792,1,5,144,2
Sb,0.04528,1,5,144,2
Sn,0.03072,1,5,144,2
As,0.00816,3,6,144,2
Cd,0.02784,3,6,144,2
Co,0.2712,3,6,144,2
Hg,0.04976,3,6,144,2
Ni,0.00656,3,6,144,2
Tl,0.02896,3,6,144,2
Pb,0.00592,3,6,144,2
Mo,0.05392,3,6,144,2
Sb,0.41392,3,6,144,2
Sn,0.00688,3,6,144,2
As,0.41312,4,1,145,2
Cd,0.63232,4,1,145,2
Co,0.30784,4,1,145,2
Hg,0.2864,4,1,145,2
Ni,0.45872,4,1,145,2
Tl,0.28256,4,1,145,2
Pb,0.38896,4,1,145,2
Mo,0.644,4,1,145,2
Sb,0.47952,4,1,145,2
Sn,0.2432,4,1,145,2
As,0.1632,4,2,145,2
Cd,0.4168,4,2,145,2
Co,0.69824,4,2,145,2
Hg,0.54784,4,2,145,2
Ni,0.29072,4,2,145,2
Tl,0.17264,4,2,145,2
Pb,0.22464,4,2,145,2
Mo,0.51632,4,2,145,2
Sb,0.21888,4,2,145,2
Sn,0.23968,4,2,145,2
As,0.40576,4,3,145,2
Cd,0.54272,4,3,145,2
Co,0.44336,4,3,145,2
Hg,0.60032,4,3,145,2
Ni,0.44432,4,3,145,2
Tl,0.42704,4,3,145,2
Pb,0.46032,4,3,145,2
Mo,0.40624,4,3,145,2
Sb,0.40704,4,3,145,2
Sn,0.61728,4,3,145,2
As,0.03312,4,4,145,2
Cd,0.02208,4,4,145,2
Co,0.05136,4,4,145,2
Hg,0.95264,4,4,145,2
Ni,0.9968,4,4,145,2
Tl,0.02208,4,4,145,2
Pb,0.11824,4,4,145,2
Mo,0.03232,4,4,145,2
Sb,0.11264,4,4,145,2
Sn,0.08384,4,4,145,2
As,0.05536,3,5,145,2
Cd,0.81392,3,5,145,2
Co,0.08832,3,5,145,2
Hg,0.72144,3,5,145,2
Ni,0.03648,3,5,145,2
Tl,0.01792,3,5,145,2
Pb,0.11872,3,5,145,2
Mo,0.0624,3,5,145,2
Sb,0.92016,3,5,145,2
Sn,0.03616,3,5,145,2
As,0.05344,1,6,145,2
Cd,0.04016,1,6,145,2
Co,0.04592,1,6,145,2
Hg,0.58192,1,6,145,2
Ni,0.05872,1,6,145,2
Tl,0.04256,1,6,145,2
Pb,0.04896,1,6,145,2
Mo,0.11472,1,6,145,2
Sb,0.088,1,6,145,2
Sn,0.12848,1,6,145,2
As,0.27952,4,1,146,2
Cd,0.3304,4,1,146,2
Co,0.44608,4,1,146,2
Hg,0.71248,4,1,146,2
Ni,0.49744,4,1,146,2
Tl,0.35488,4,1,146,2
Pb,0.32816,4,1,146,2
Mo,0.356,4,1,146,2
Sb,0.55184,4,1,146,2
Sn,0.30368,4,1,146,2
As,0.2832,4,2,146,2
Cd,0.4648,4,2,146,2
Co,0.17216,4,2,146,2
Hg,0.26032,4,2,146,2
Ni,0.34272,4,2,146,2
Tl,0.54576,4,2,146,2
Pb,0.27936,4,2,146,2
Mo,0.24496,4,2,146,2
Sb,0.19504,4,2,146,2
Sn,0.1104,4,2,146,2
As,0.48912,3,3,146,2
Cd,0.46992,3,3,146,2
Co,0.4072,3,3,146,2
Hg,0.41776,3,3,146,2
Ni,0.42128,3,3,146,2
Tl,0.38896,3,3,146,2
Pb,0.60368,3,3,146,2
Mo,0.57744,3,3,146,2
Sb,0.412,3,3,146,2
Sn,0.51408,3,3,146,2
As,0.19312000000000001,1,4,146,2
Cd,0.06448,1,4,146,2
Co,0.1112,1,4,146,2
Hg,0.92976,1,4,146,2
Ni,0.61264,1,4,146,2
Tl,0.48768,1,4,146,2
Pb,0.16736,1,4,146,2
Mo,0.36896,1,4,146,2
Sb,0.1448,1,4,146,2
Sn,0.04976,1,4,146,2
As,0.0944,4,5,146,2
Cd,0.12176,4,5,146,2
Co,0.23184,4,5,146,2
Hg,0.059520000000000003,4,5,146,2
Ni,0.0456,4,5,146,2
Tl,0.016,4,5,146,2
Pb,0.04448,4,5,146,2
Mo,0.31392,4,5,146,2
Sb,0.71824,4,5,146,2
Sn,0.71872,4,5,146,2
As,0.5312,3,6,146,2
Cd,0.25056,3,6,146,2
Co,0.0328,3,6,146,2
Hg,0.288,3,6,146,2
Ni,0.06672,3,6,146,2
Tl,0.20128,3,6,146,2
Pb,0.06816,3,6,146,2
Mo,0.62544,3,6,146,2
Sb,0.04624,3,6,146,2
Sn,0.03776,3,6,146,2
As,0.41616,2,1,147,2
Cd,0.46176,2,1,147,2
Co,0.47504,2,1,147,2
Hg,0.44704,2,1,147,2
Ni,0.47552,2,1,147,2
Tl,0.60752,2,1,147,2
