variable,PIP,race,trial,case
Mo,0.23824,5,101,2
Sb,0.99848,5,101,2
Sn,0.24772,5,101,2
As,0.56184,1,102,2
Cd,0.52008,1,102,2
Co,0.66736,1,102,2
Hg,0.56092,1,102,2
Ni,0.68912,1,102,2
Tl,0.57484,1,102,2
Pb,0.5396,1,102,2
Mo,0.60016,1,102,2
Sb,0.5668,1,102,2
Sn,0.7046,1,102,2
As,0.31004,2,102,2
Cd,0.31152,2,102,2
Co,0.2596,2,102,2
Hg,0.53884,2,102,2
Ni,0.53452,2,102,2
Tl,0.26792,2,102,2
Pb,0.28988,2,102,2
Mo,0.2992,2,102,2
Sb,0.92128,2,102,2
Sn,0.25648,2,102,2
As,0.40716,3,102,2
Cd,0.3752,3,102,2
Co,0.35624,3,102,2
Hg,0.39212,3,102,2
Ni,0.37748,3,102,2
Tl,0.365,3,102,2
Pb,0.38384,3,102,2
Mo,0.31864,3,102,2
Sb,0.6258,3,102,2
Sn,0.34516,3,102,2
As,0.31164,4,102,2
Cd,0.33324,4,102,2
Co,0.38244,4,102,2
Hg,0.9968,4,102,2
Ni,0.8774,4,102,2
Tl,0.34584,4,102,2
Pb,0.43136,4,102,2
Mo,0.29752,4,102,2
Sb,0.98344,4,102,2
Sn,0.54364,4,102,2
As,0.13384,5,102,2
Cd,0.1954,5,102,2
Co,0.09292,5,102,2
Hg,1,5,102,2
Ni,1,5,102,2
Tl,0.20936,5,102,2
Pb,0.24908,5,102,2
Mo,0.19464,5,102,2
Sb,0.96628,5,102,2
Sn,0.80884,5,102,2
As,0.40208,1,103,2
Cd,0.42604,1,103,2
Co,0.42616,1,103,2
Hg,0.41344,1,103,2
Ni,0.57704,1,103,2
Tl,0.40444,1,103,2
Pb,0.42508,1,103,2
Mo,0.41836,1,103,2
Sb,0.48444,1,103,2
Sn,0.51672,1,103,2
As,0.1598,2,103,2
Cd,0.18596,2,103,2
Co,0.17192,2,103,2
Hg,0.41784,2,103,2
Ni,0.1724,2,103,2
Tl,0.18368,2,103,2
Pb,0.23928,2,103,2
Mo,0.18356,2,103,2
Sb,0.9706,2,103,2
Sn,0.2496,2,103,2
As,0.91644,3,103,2
Cd,0.71356,3,103,2
Co,0.9388,3,103,2
Hg,0.74376,3,103,2
Ni,0.77964,3,103,2
Tl,0.62596,3,103,2
Pb,0.75924,3,103,2
Mo,0.78492,3,103,2
Sb,0.9646,3,103,2
Sn,0.94884,3,103,2
As,0.9414,4,103,2
Cd,0.39208,4,103,2
Co,0.98632,4,103,2
Hg,1,4,103,2
Ni,0.77644,4,103,2
Tl,0.56932,4,103,2
Pb,0.37196,4,103,2
Mo,0.34416,4,103,2
Sb,1,4,103,2
Sn,0.8266,4,103,2
As,0.5402,5,103,2
Cd,0.3594,5,103,2
Co,0.72288,5,103,2
Hg,0.99484,5,103,2
Ni,0.96732,5,103,2
Tl,0.675,5,103,2
Pb,0.60564,5,103,2
Mo,0.57724,5,103,2
Sb,0.99684,5,103,2
Sn,0.82464,5,103,2
As,0.40924,1,104,2
Cd,0.504,1,104,2
Co,0.49976,1,104,2
Hg,0.5068,1,104,2
Ni,0.74124,1,104,2
Tl,0.47332,1,104,2
Pb,0.4366,1,104,2
Mo,0.7798,1,104,2
Sb,0.39788,1,104,2
Sn,0.39432,1,104,2
As,0.68472,2,104,2
Cd,0.58572,2,104,2
Co,0.45932,2,104,2
Hg,0.98112,2,104,2
Ni,0.66228,2,104,2
Tl,0.66116,2,104,2
Pb,0.73584,2,104,2
Mo,0.46452,2,104,2
Sb,0.83404,2,104,2
Sn,0.71904,2,104,2
As,0.49216,3,104,2
Cd,0.50052,3,104,2
Co,0.57404,3,104,2
Hg,0.4172,3,104,2
Ni,0.97612,3,104,2
Tl,0.34488,3,104,2
Pb,0.37764,3,104,2
Mo,0.43264,3,104,2
Sb,0.40504,3,104,2
Sn,0.35176,3,104,2
As,0.23856,4,104,2
Cd,0.66236,4,104,2
Co,0.17312,4,104,2
Hg,0.96828,4,104,2
Ni,1,4,104,2
Tl,0.25736,4,104,2
Pb,0.21876,4,104,2
Mo,0.27868,4,104,2
Sb,0.9036,4,104,2
Sn,0.23036,4,104,2
As,0.08608,5,104,2
Cd,0.1272,5,104,2
Co,0.36408,5,104,2
Hg,0.24708,5,104,2
Ni,0.30784,5,104,2
Tl,0.09928,5,104,2
Pb,0.13572,5,104,2
Mo,0.13824,5,104,2
Sb,1,5,104,2
Sn,0.59936,5,104,2
As,0.4714,1,105,2
Cd,0.83064,1,105,2
Co,0.61288,1,105,2
Hg,0.92612,1,105,2
Ni,0.8954,1,105,2
Tl,0.62212,1,105,2
Pb,0.52656,1,105,2
Mo,0.5614,1,105,2
Sb,0.74008,1,105,2
Sn,0.57948,1,105,2
As,0.46284,2,105,2
Cd,0.40792,2,105,2
Co,0.34468,2,105,2
Hg,1,2,105,2
Ni,0.9296,2,105,2
Tl,0.31484,2,105,2
Pb,0.19268,2,105,2
Mo,0.2044,2,105,2
Sb,0.38648,2,105,2
Sn,0.2814,2,105,2
As,0.41248,3,105,2
Cd,0.41996,3,105,2
Co,0.43844,3,105,2
Hg,0.36836,3,105,2
Ni,0.6694,3,105,2
Tl,0.56404,3,105,2
Pb,0.52104,3,105,2
Mo,0.36072,3,105,2
Sb,0.3904,3,105,2
Sn,0.54756,3,105,2
As,0.2004,4,105,2
Cd,0.24596,4,105,2
Co,0.35212,4,105,2
Hg,1,4,105,2
Ni,0.99408,4,105,2
Tl,0.42216,4,105,2
Pb,0.18024,4,105,2
Mo,0.6214,4,105,2
Sb,0.98072,4,105,2
Sn,0.3662,4,105,2
As,0.43292,5,105,2
Cd,0.44436,5,105,2
Co,0.5192,5,105,2
Hg,1,5,105,2
Ni,0.97888,5,105,2
Tl,0.80888,5,105,2
Pb,0.45956,5,105,2
Mo,0.26128,5,105,2
Sb,1,5,105,2
Sn,0.99912,5,105,2
As,0.4126,1,106,2
Cd,0.45872,1,106,2
Co,0.53032,1,106,2
Hg,0.5678,1,106,2
Ni,0.80624,1,106,2
Tl,0.43328,1,106,2
Pb,0.46616,1,106,2
Mo,0.45548,1,106,2
Sb,0.42376,1,106,2
Sn,0.41376,1,106,2
As,0.81892,2,106,2
Cd,0.94204,2,106,2
Co,0.60008,2,106,2
Hg,0.99748,2,106,2
Ni,0.66356,2,106,2
Tl,0.42068,2,106,2
Pb,0.48896,2,106,2
Mo,0.87348,2,106,2
Sb,0.9724,2,106,2
Sn,0.98968,2,106,2
As,0.39668,3,106,2
Cd,0.35932,3,106,2
Co,0.34932,3,106,2
Hg,0.94032,3,106,2
Ni,0.35468,3,106,2
Tl,0.36032,3,106,2
Pb,0.49456,3,106,2
Mo,0.32024,3,106,2
Sb,0.34516,3,106,2
Sn,0.5224,3,106,2
As,0.41364,4,106,2
Cd,0.23524,4,106,2
Co,0.5344,4,106,2
Hg,0.9932,4,106,2
Ni,1,4,106,2
Tl,0.47512,4,106,2
Pb,0.40148,4,106,2
Mo,0.42576,4,106,2
Sb,1,4,106,2
Sn,0.92604,4,106,2
As,0.45628,5,106,2
Cd,0.46496,5,106,2
Co,0.41164,5,106,2
Hg,0.987,5,106,2
Ni,0.99852,5,106,2
Tl,0.74616,5,106,2
Pb,0.589,5,106,2
Mo,0.39848,5,106,2
Sb,1,5,106,2
Sn,0.61116,5,106,2
As,0.40152,1,107,2
Cd,0.42972,1,107,2
Co,0.3974,1,107,2
Hg,0.51524,1,107,2
Ni,0.65608,1,107,2
Tl,0.30088,1,107,2
Pb,0.53024,1,107,2
Mo,0.68996,1,107,2
Sb,0.48148,1,107,2
Sn,0.3378,1,107,2
As,0.50664,2,107,2
Cd,0.57064,2,107,2
Co,0.49076,2,107,2
Hg,0.97636,2,107,2
Ni,0.72736,2,107,2
Tl,0.62644,2,107,2
Pb,0.47096,2,107,2
Mo,0.49984,2,107,2
Sb,0.68712,2,107,2
Sn,0.75572,2,107,2
As,0.43008,3,107,2
Cd,0.40144,3,107,2
Co,0.4324,3,107,2
Hg,0.47864,3,107,2
Ni,0.43304,3,107,2
Tl,0.4034,3,107,2
Pb,0.42004,3,107,2
Mo,0.62892,3,107,2
Sb,0.44888,3,107,2
Sn,0.44164,3,107,2
As,0.37808,4,107,2
Cd,0.25664,4,107,2
Co,0.41288,4,107,2
Hg,1,4,107,2
Ni,0.75892,4,107,2
Tl,0.35956,4,107,2
Pb,0.55244,4,107,2
Mo,0.28308,4,107,2
Sb,0.99912,4,107,2
Sn,0.99856,4,107,2
As,0.92556,5,107,2
Cd,0.45792,5,107,2
Co,0.794,5,107,2
Hg,1,5,107,2
Ni,1,5,107,2
Tl,0.76472,5,107,2
Pb,0.62652,5,107,2
Mo,0.56596,5,107,2
Sb,0.99956,5,107,2
Sn,0.54492,5,107,2
As,0.53592,1,108,2
Cd,0.53352,1,108,2
Co,0.54552,1,108,2
Hg,0.46064,1,108,2
Ni,0.67264,1,108,2
Tl,0.42408,1,108,2
Pb,0.54644,1,108,2
Mo,0.51304,1,108,2
Sb,0.4818,1,108,2
Sn,0.49808,1,108,2
As,0.5218,2,108,2
Cd,0.95996,2,108,2
Co,0.4682,2,108,2
Hg,0.99124,2,108,2
Ni,0.49296,2,108,2
Tl,0.3938,2,108,2
Pb,0.75288,2,108,2
Mo,0.27928,2,108,2
Sb,0.97764,2,108,2
Sn,0.40824,2,108,2
As,0.33876,3,108,2
Cd,0.36168,3,108,2
Co,0.3612,3,108,2
Hg,0.33856,3,108,2
Ni,0.44488,3,108,2
Tl,0.3112,3,108,2
Pb,0.39212,3,108,2
Mo,0.34652,3,108,2
Sb,0.46096,3,108,2
Sn,0.82704,3,108,2
As,0.3098,4,108,2
Cd,0.24276,4,108,2
Co,0.3322,4,108,2
Hg,0.99992,4,108,2
Ni,0.97984,4,108,2
Tl,0.2138,4,108,2
Pb,0.33708,4,108,2
Mo,0.22912,4,108,2
Sb,1,4,108,2
Sn,0.85204,4,108,2
As,0.79256,5,108,2
Cd,0.84188,5,108,2
Co,0.44616,5,108,2
Hg,0.999,5,108,2
Ni,1,5,108,2
Tl,0.54156,5,108,2
Pb,0.54736,5,108,2
Mo,0.94692,5,108,2
Sb,0.99612,5,108,2
Sn,0.98352,5,108,2
As,0.72044,1,109,2
Cd,0.55824,1,109,2
Co,0.67224,1,109,2
Hg,0.82604,1,109,2
Ni,0.92,1,109,2
Tl,0.58148,1,109,2
Pb,0.973,1,109,2
Mo,0.5326,1,109,2
Sb,0.87672,1,109,2
Sn,0.5006,1,109,2
As,0.21592,2,109,2
Cd,0.2386,2,109,2
Co,0.20468,2,109,2
Hg,0.4406,2,109,2
Ni,0.52156,2,109,2
Tl,0.29392,2,109,2
Pb,0.2048,2,109,2
Mo,0.27884,2,109,2
Sb,0.45392,2,109,2
Sn,0.27304,2,109,2
As,0.39184,3,109,2
Cd,0.43892,3,109,2
Co,0.37948,3,109,2
Hg,0.41916,3,109,2
Ni,0.3738,3,109,2
Tl,0.3998,3,109,2
Pb,0.37052,3,109,2
Mo,0.3538,3,109,2
Sb,0.62124,3,109,2
Sn,0.40268,3,109,2
As,0.24392,4,109,2
Cd,0.55472,4,109,2
Co,0.1818,4,109,2
Hg,0.98604,4,109,2
Ni,0.88688,4,109,2
Tl,0.19228,4,109,2
Pb,0.1524,4,109,2
Mo,0.24624,4,109,2
Sb,1,4,109,2
Sn,0.80052,4,109,2
As,0.95248,5,109,2
Cd,0.43036,5,109,2
Co,0.54276,5,109,2
Hg,0.96368,5,109,2
Ni,0.83064,5,109,2
Tl,0.47644,5,109,2
Pb,0.53848,5,109,2
Mo,0.50984,5,109,2
Sb,1,5,109,2
Sn,0.53708,5,109,2
As,0.5462,1,110,2
Cd,0.61356,1,110,2
Co,0.70968,1,110,2
Hg,0.78132,1,110,2
Ni,0.72592,1,110,2
Tl,0.57464,1,110,2
Pb,0.59144,1,110,2
Mo,0.55516,1,110,2
Sb,0.55088,1,110,2
Sn,0.5384,1,110,2
As,0.6458,2,110,2
Cd,0.5606,2,110,2
Co,0.6598,2,110,2
Hg,0.97328,2,110,2
Ni,0.76768,2,110,2
Tl,0.62204,2,110,2
Pb,0.62964,2,110,2
Mo,0.6,2,110,2
Sb,0.79584,2,110,2
Sn,0.75004,2,110,2
As,0.42088,3,110,2
Cd,0.28172,3,110,2
Co,0.34232,3,110,2
Hg,0.41424,3,110,2
Ni,0.30344,3,110,2
Tl,0.3086,3,110,2
Pb,0.293,3,110,2
Mo,0.24788,3,110,2
Sb,0.335,3,110,2
Sn,0.27804,3,110,2
As,0.28916,4,110,2
Cd,0.36596,4,110,2
Co,0.3004,4,110,2
Hg,0.63456,4,110,2
Ni,0.99848,4,110,2
Tl,0.81908,4,110,2
Pb,0.28248,4,110,2
Mo,0.30756,4,110,2
Sb,0.98256,4,110,2
Sn,0.20608,4,110,2
As,0.11952,5,110,2
Cd,0.05628,5,110,2
Co,0.16572,5,110,2
Hg,1,5,110,2
Ni,0.991,5,110,2
Tl,0.09244,5,110,2
Pb,0.16376,5,110,2
Mo,0.06212,5,110,2
Sb,1,5,110,2
Sn,0.08748,5,110,2
As,0.29148,1,111,2
Cd,0.28892,1,111,2
Co,0.47456,1,111,2
Hg,0.39348,1,111,2
Ni,0.40532,1,111,2
Tl,0.36324,1,111,2
Pb,0.3144,1,111,2
Mo,0.25688,1,111,2
Sb,0.28596,1,111,2
Sn,0.32384,1,111,2
As,0.53644,2,111,2
Cd,0.42448,2,111,2
Co,0.4354,2,111,2
Hg,0.96976,2,111,2
Ni,0.97628,2,111,2
Tl,0.49112,2,111,2
Pb,0.50648,2,111,2
Mo,0.37168,2,111,2
Sb,0.6302,2,111,2
Sn,0.46812,2,111,2
As,0.38388,3,111,2
Cd,0.39516,3,111,2
Co,0.37028,3,111,2
Hg,0.45936,3,111,2
Ni,0.73448,3,111,2
Tl,0.34684,3,111,2
Pb,0.37768,3,111,2
Mo,0.32732,3,111,2
Sb,0.5624,3,111,2
Sn,0.45204,3,111,2
As,0.33524,4,111,2
Cd,0.42716,4,111,2
Co,0.34036,4,111,2
Hg,0.9806,4,111,2
Ni,0.9924,4,111,2
Tl,0.27316,4,111,2
Pb,0.32404,4,111,2
Mo,0.43424,4,111,2
Sb,0.74016,4,111,2
Sn,0.93548,4,111,2
As,0.21648,5,111,2
Cd,0.69104,5,111,2
Co,0.24228,5,111,2
Hg,0.99652,5,111,2
Ni,0.99916,5,111,2
Tl,0.22908,5,111,2
Pb,0.54644,5,111,2
Mo,0.18688,5,111,2
Sb,0.9924,5,111,2
Sn,0.689,5,111,2
As,0.40184,1,112,2
Cd,0.35352,1,112,2
Co,0.40016,1,112,2
Hg,0.37732,1,112,2
Ni,0.40492,1,112,2
Tl,0.55,1,112,2
Pb,0.40972,1,112,2
Mo,0.34312,1,112,2
Sb,0.45156,1,112,2
Sn,0.55408,1,112,2
As,0.50244,2,112,2
Cd,0.35016,2,112,2
Co,0.34496,2,112,2
Hg,0.99284,2,112,2
Ni,0.99252,2,112,2
Tl,0.28876,2,112,2
Pb,0.51144,2,112,2
Mo,0.42052,2,112,2
Sb,0.45216,2,112,2
Sn,0.33564,2,112,2
As,0.38868,3,112,2
Cd,0.3564,3,112,2
Co,0.36216,3,112,2
Hg,0.48224,3,112,2
Ni,0.40004,3,112,2
Tl,0.74768,3,112,2
Pb,0.39708,3,112,2
Mo,0.3644,3,112,2
Sb,0.49304,3,112,2
Sn,0.41592,3,112,2
As,0.38412,4,112,2
Cd,0.41844,4,112,2
Co,0.67168,4,112,2
Hg,0.96892,4,112,2
Ni,0.41348,4,112,2
Tl,0.39292,4,112,2
Pb,0.43096,4,112,2
Mo,0.38504,4,112,2
Sb,0.9552,4,112,2
Sn,0.3492,4,112,2
As,0.22252,5,112,2
Cd,0.17864,5,112,2
Co,0.24376,5,112,2
Hg,0.84836,5,112,2
Ni,0.99908,5,112,2
Tl,0.51604,5,112,2
Pb,0.42204,5,112,2
Mo,0.20652,5,112,2
Sb,0.88492,5,112,2
Sn,0.50176,5,112,2
As,0.39384,1,113,2
Cd,0.35588,1,113,2
Co,0.34356,1,113,2
Hg,0.34332,1,113,2
Ni,0.32452,1,113,2
Tl,0.51504,1,113,2
Pb,0.47132,1,113,2
Mo,0.36104,1,113,2
Sb,0.45816,1,113,2
Sn,0.30424,1,113,2
As,0.40652,2,113,2
Cd,0.73392,2,113,2
Co,0.89748000000000006,2,113,2
Hg,0.57452,2,113,2
Ni,0.61448,2,113,2
Tl,0.61164,2,113,2
Pb,0.48044,2,113,2
Mo,0.61108,2,113,2
Sb,0.88912,2,113,2
Sn,0.36036,2,113,2
As,0.35956,3,113,2
Cd,0.50064,3,113,2
Co,0.33608,3,113,2
Hg,0.3288,3,113,2
Ni,0.6368,3,113,2
Tl,0.35272,3,113,2
Pb,0.36824,3,113,2
Mo,0.35364,3,113,2
Sb,0.37548,3,113,2
Sn,0.30928,3,113,2
As,0.15744,4,113,2
Cd,0.35364,4,113,2
Co,0.21336,4,113,2
Hg,0.99896,4,113,2
Ni,0.97876,4,113,2
Tl,0.25256,4,113,2
Pb,0.3436,4,113,2
Mo,0.18312,4,113,2
Sb,0.98344,4,113,2
Sn,0.61944,4,113,2
As,0.69492,5,113,2
Cd,0.5566,5,113,2
Co,0.81152,5,113,2
Hg,0.97496,5,113,2
Ni,0.9964,5,113,2
Tl,0.48648,5,113,2
Pb,0.70408,5,113,2
Mo,0.6658,5,113,2
Sb,1,5,113,2
Sn,0.35588,5,113,2
As,0.43764,1,114,2
Cd,0.47492,1,114,2
Co,0.47052,1,114,2
Hg,0.44528,1,114,2
Ni,0.48332,1,114,2
Tl,0.43292,1,114,2
Pb,0.6528,1,114,2
Mo,0.42388,1,114,2
Sb,0.6284,1,114,2
Sn,0.51528,1,114,2
As,0.35864,2,114,2
Cd,0.27732,2,114,2
Co,0.64064,2,114,2
Hg,0.93024,2,114,2
Ni,0.26268,2,114,2
Tl,0.31488,2,114,2
Pb,0.3164,2,114,2
Mo,0.263,2,114,2
Sb,0.50284,2,114,2
Sn,0.28424,2,114,2
As,0.52316,3,114,2
Cd,0.41448,3,114,2
Co,0.40668,3,114,2
Hg,0.48512,3,114,2
Ni,0.42748,3,114,2
Tl,0.45324,3,114,2
Pb,0.51204,3,114,2
Mo,0.46488,3,114,2
Sb,0.42868,3,114,2
Sn,0.44828,3,114,2
As,0.23832,4,114,2
Cd,0.615,4,114,2
Co,0.25836,4,114,2
Hg,0.95068,4,114,2
Ni,0.99976,4,114,2
Tl,0.405,4,114,2
Pb,0.31872,4,114,2
Mo,0.19512,4,114,2
Sb,0.92076,4,114,2
Sn,0.46344,4,114,2
As,0.23616,5,114,2
Cd,0.26376,5,114,2
Co,0.34404,5,114,2
Hg,0.98956,5,114,2
Ni,0.8686,5,114,2
Tl,0.6528,5,114,2
Pb,0.48496,5,114,2
Mo,0.2768,5,114,2
Sb,1,5,114,2
Sn,0.98472,5,114,2
As,0.4232,1,115,2
Cd,0.3996,1,115,2
Co,0.3826,1,115,2
Hg,0.3692,1,115,2
Ni,0.50092,1,115,2
Tl,0.36144,1,115,2
Pb,0.49888,1,115,2
Mo,0.29092,1,115,2
Sb,0.55636,1,115,2
Sn,0.8014,1,115,2
As,0.38532,2,115,2
Cd,0.31864,2,115,2
Co,0.4028,2,115,2
Hg,1,2,115,2
Ni,0.97404,2,115,2
Tl,0.21648,2,115,2
Pb,0.55732,2,115,2
Mo,0.35188,2,115,2
Sb,0.7064,2,115,2
Sn,0.27404,2,115,2
As,0.55168,3,115,2
Cd,0.50996,3,115,2
Co,0.60284,3,115,2
Hg,0.72524,3,115,2
Ni,0.56588,3,115,2
Tl,0.60776,3,115,2
Pb,0.7212,3,115,2
Mo,0.55368,3,115,2
Sb,0.80436,3,115,2
Sn,0.5628,3,115,2
As,0.5172,4,115,2
Cd,0.40988,4,115,2
Co,0.31016,4,115,2
Hg,0.975,4,115,2
Ni,1,4,115,2
Tl,0.45072,4,115,2
Pb,0.5068,4,115,2
Mo,0.5966,4,115,2
Sb,1,4,115,2
Sn,0.6552,4,115,2
As,0.09988,5,115,2
Cd,0.09888,5,115,2
Co,0.1398,5,115,2
Hg,0.54168,5,115,2
Ni,1,5,115,2
Tl,0.17288,5,115,2
Pb,0.1156,5,115,2
Mo,0.17696,5,115,2
Sb,0.99988,5,115,2
Sn,0.12788,5,115,2
As,0.47192,1,116,2
Cd,0.49528,1,116,2
Co,0.48292,1,116,2
Hg,0.75236,1,116,2
Ni,0.74932,1,116,2
Tl,0.41408,1,116,2
Pb,0.5106,1,116,2
Mo,0.44516,1,116,2
Sb,0.88128,1,116,2
Sn,0.5788,1,116,2
As,0.44756,2,116,2
Cd,0.36772,2,116,2
Co,0.44404,2,116,2
Hg,1,2,116,2
Ni,0.3792,2,116,2
Tl,0.26436,2,116,2
Pb,0.2722,2,116,2
Mo,0.31652,2,116,2
Sb,0.9992,2,116,2
Sn,0.58216,2,116,2
As,0.45512,3,116,2
Cd,0.47352,3,116,2
Co,0.6502,3,116,2
Hg,0.47688,3,116,2
Ni,0.73976,3,116,2
Tl,0.41712,3,116,2
Pb,0.47464,3,116,2
Mo,0.47952,3,116,2
Sb,0.9072,3,116,2
Sn,0.49652,3,116,2
As,0.3142,4,116,2
Cd,0.32728,4,116,2
Co,0.90632,4,116,2
Hg,0.8874,4,116,2
Ni,0.69792,4,116,2
Tl,0.42816,4,116,2
Pb,0.42072,4,116,2
Mo,0.31368,4,116,2
Sb,0.99936,4,116,2
Sn,0.31972,4,116,2
As,0.1346,5,116,2
Cd,0.10788,5,116,2
Co,0.1756,5,116,2
Hg,0.56128,5,116,2
Ni,1,5,116,2
Tl,0.10452,5,116,2
Pb,0.1394,5,116,2
Mo,0.15892,5,116,2
Sb,0.99196,5,116,2
Sn,0.38572,5,116,2
As,0.44804,1,117,2
Cd,0.44928,1,117,2
Co,0.5812,1,117,2
Hg,0.37152,1,117,2
Ni,0.4626,1,117,2
Tl,0.42844,1,117,2
Pb,0.54216,1,117,2
Mo,0.38672,1,117,2
Sb,0.452,1,117,2
Sn,0.411,1,117,2
As,0.28768,2,117,2
Cd,0.26976,2,117,2
Co,0.37808,2,117,2
Hg,0.94236,2,117,2
Ni,0.84928,2,117,2
Tl,0.45324,2,117,2
Pb,0.3958,2,117,2
Mo,0.29016,2,117,2
Sb,0.37308,2,117,2
Sn,0.304,2,117,2
As,0.38444,3,117,2
Cd,0.41172,3,117,2
Co,0.35912,3,117,2
Hg,0.35188,3,117,2
Ni,0.55208,3,117,2
Tl,0.35456,3,117,2
Pb,0.462,3,117,2
Mo,0.47624,3,117,2
Sb,0.7028,3,117,2
Sn,0.46328,3,117,2
As,0.16612,4,117,2
Cd,0.20648,4,117,2
Co,0.2128,4,117,2
Hg,0.99936,4,117,2
Ni,0.98676,4,117,2
Tl,0.23972,4,117,2
Pb,0.29412,4,117,2
Mo,0.36552,4,117,2
Sb,0.99404,4,117,2
Sn,0.28444,4,117,2
As,0.16444,5,117,2
Cd,0.16232,5,117,2
Co,0.16664,5,117,2
Hg,1,5,117,2
Ni,0.9924,5,117,2
Tl,0.33596,5,117,2
Pb,0.12756,5,117,2
Mo,0.27624,5,117,2
Sb,1,5,117,2
Sn,0.2576,5,117,2
As,0.4252,1,118,2
Cd,0.47488,1,118,2
Co,0.69252,1,118,2
Hg,0.47956,1,118,2
Ni,0.55064,1,118,2
Tl,0.37292,1,118,2
Pb,0.82144,1,118,2
Mo,0.4392,1,118,2
Sb,0.36908,1,118,2
Sn,0.39024,1,118,2
As,0.50364,2,118,2
Cd,0.76684,2,118,2
Co,0.49324,2,118,2
Hg,0.99796,2,118,2
Ni,0.75088,2,118,2
Tl,0.48224,2,118,2
Pb,0.63412,2,118,2
Mo,0.3792,2,118,2
Sb,0.891,2,118,2
Sn,0.897,2,118,2
As,0.45172,3,118,2
Cd,0.35384,3,118,2
Co,0.40716,3,118,2
Hg,0.4574,3,118,2
Ni,0.37452,3,118,2
Tl,0.3662,3,118,2
Pb,0.40468,3,118,2
Mo,0.345,3,118,2
Sb,0.55924,3,118,2
Sn,0.38068,3,118,2
As,0.16788,4,118,2
Cd,0.1924,4,118,2
Co,0.32692,4,118,2
Hg,0.23692,4,118,2
Ni,0.52796,4,118,2
Tl,0.18884,4,118,2
Pb,0.16752,4,118,2
Mo,0.21532,4,118,2
Sb,0.96504,4,118,2
Sn,0.22448,4,118,2
As,0.19196,5,118,2
Cd,0.17676,5,118,2
Co,0.3638,5,118,2
Hg,0.99908,5,118,2
Ni,0.9992,5,118,2
Tl,0.24228,5,118,2
Pb,0.21416,5,118,2
Mo,0.19512,5,118,2
Sb,0.98672,5,118,2
Sn,1,5,118,2
As,0.94288,1,119,2
Cd,0.45384,1,119,2
Co,0.60916,1,119,2
Hg,0.6568,1,119,2
Ni,0.86732,1,119,2
Tl,0.56828,1,119,2
Pb,0.46736,1,119,2
Mo,0.42808,1,119,2
Sb,0.51728,1,119,2
Sn,0.50752,1,119,2
As,0.32384,2,119,2
Cd,0.36764,2,119,2
Co,0.3966,2,119,2
Hg,0.6472,2,119,2
Ni,0.5618,2,119,2
Tl,0.40772,2,119,2
Pb,0.38828,2,119,2
Mo,0.53824,2,119,2
Sb,0.89116,2,119,2
Sn,0.73804,2,119,2
As,0.45044,3,119,2
Cd,0.43672,3,119,2
Co,0.47972,3,119,2
Hg,0.55336,3,119,2
Ni,0.47312,3,119,2
Tl,0.5438,3,119,2
Pb,0.45016,3,119,2
Mo,0.69616,3,119,2
Sb,0.9218,3,119,2
Sn,0.46084,3,119,2
As,0.54736,4,119,2
Cd,0.51456,4,119,2
Co,0.60844,4,119,2
Hg,0.76964,4,119,2
Ni,0.99808,4,119,2
Tl,0.6674,4,119,2
Pb,0.45724,4,119,2
Mo,0.52244,4,119,2
Sb,0.99408,4,119,2
Sn,0.60468,4,119,2
As,0.1902,5,119,2
Cd,0.16256,5,119,2
Co,0.25928,5,119,2
Hg,0.88244,5,119,2
Ni,0.4742,5,119,2
Tl,0.148,5,119,2
Pb,0.59948,5,119,2
Mo,0.28164,5,119,2
Sb,1,5,119,2
Sn,0.27268,5,119,2
As,0.77164,1,120,2
Cd,0.74444,1,120,2
Co,0.53832,1,120,2
Hg,0.706,1,120,2
Ni,0.8438,1,120,2
Tl,0.94544,1,120,2
Pb,0.57988,1,120,2
Mo,0.71996,1,120,2
Sb,0.50872,1,120,2
Sn,0.4928,1,120,2
As,0.8272,2,120,2
Cd,0.6932,2,120,2
Co,0.62864,2,120,2
Hg,0.99976,2,120,2
Ni,0.83844,2,120,2
Tl,0.6222,2,120,2
Pb,0.71604,2,120,2
Mo,0.54424,2,120,2
Sb,0.8756,2,120,2
Sn,0.62932,2,120,2
As,0.68932,3,120,2
Cd,0.5892,3,120,2
Co,0.48856,3,120,2
Hg,0.56356,3,120,2
Ni,0.88072,3,120,2
Tl,0.78448,3,120,2
Pb,0.53232,3,120,2
Mo,0.48844,3,120,2
Sb,0.561,3,120,2
Sn,0.52068,3,120,2
As,0.31848,4,120,2
Cd,0.57936,4,120,2
Co,0.43804,4,120,2
Hg,0.94912,4,120,2
Ni,0.99764,4,120,2
Tl,0.96828,4,120,2
Pb,0.61152,4,120,2
Mo,0.4478,4,120,2
Sb,1,4,120,2
Sn,0.63372,4,120,2
As,0.31208,5,120,2
Cd,0.18004,5,120,2
Co,0.67296,5,120,2
Hg,0.90564,5,120,2
Ni,1,5,120,2
Tl,0.22284,5,120,2
Pb,0.18156,5,120,2
Mo,0.33648,5,120,2
Sb,1,5,120,2
Sn,0.27212,5,120,2
As,0.49592,1,121,2
Cd,0.487,1,121,2
Co,0.55752,1,121,2
Hg,0.57184,1,121,2
Ni,0.48516,1,121,2
Tl,0.41324,1,121,2
Pb,0.49852,1,121,2
