variable,PIP,race,trial,case
Ni,0.51624,1,25,1
Tl,0.63148,1,25,1
Pb,0.5566,1,25,1
Mo,0.49716,1,25,1
Sb,0.64868,1,25,1
Sn,0.93628,1,25,1
As,0.4024,2,25,1
Cd,0.3776,2,25,1
Co,0.38296,2,25,1
Hg,0.39436,2,25,1
Ni,0.37608,2,25,1
Tl,0.57732000000000006,2,25,1
Pb,0.33908,2,25,1
Mo,0.42972,2,25,1
Sb,0.40204,2,25,1
Sn,0.3722,2,25,1
As,0.56976,3,25,1
Cd,0.54896,3,25,1
Co,0.49096,3,25,1
Hg,0.47568,3,25,1
Ni,0.46144,3,25,1
Tl,0.44464,3,25,1
Pb,0.50196,3,25,1
Mo,0.52772,3,25,1
Sb,0.55564,3,25,1
Sn,0.67532,3,25,1
As,0.24996,4,25,1
Cd,0.2366,4,25,1
Co,0.22096,4,25,1
Hg,0.28192,4,25,1
Ni,0.56792,4,25,1
Tl,0.298,4,25,1
Pb,0.27812,4,25,1
Mo,0.33432,4,25,1
Sb,0.43768,4,25,1
Sn,0.2608,4,25,1
As,0.4076,5,25,1
Cd,0.2212,5,25,1
Co,0.24532,5,25,1
Hg,0.25124,5,25,1
Ni,0.22376,5,25,1
Tl,0.20984,5,25,1
Pb,0.27512,5,25,1
Mo,0.22768,5,25,1
Sb,0.30016,5,25,1
Sn,0.22656,5,25,1
As,0.4236,6,25,1
Cd,0.43716,6,25,1
Co,0.4514,6,25,1
Hg,0.44048,6,25,1
Ni,0.45256,6,25,1
Tl,0.67712,6,25,1
Pb,0.4038,6,25,1
Mo,0.4162,6,25,1
Sb,0.57052,6,25,1
Sn,0.84728,6,25,1
As,0.56952,1,26,1
Cd,0.5552,1,26,1
Co,0.64216,1,26,1
Hg,0.55272,1,26,1
Ni,0.53892,1,26,1
Tl,0.55996,1,26,1
Pb,0.56712,1,26,1
Mo,0.56548,1,26,1
Sb,0.72344,1,26,1
Sn,0.57976,1,26,1
As,0.37972,2,26,1
Cd,0.41676,2,26,1
Co,0.38248,2,26,1
Hg,0.46844,2,26,1
Ni,0.43932,2,26,1
Tl,0.37396,2,26,1
Pb,0.51656,2,26,1
Mo,0.36064,2,26,1
Sb,0.57404,2,26,1
Sn,0.39924,2,26,1
NA,NA,3,26,1
As,0.38664,4,26,1
Cd,0.39744,4,26,1
Co,0.60976,4,26,1
Hg,0.38084,4,26,1
Ni,0.70152,4,26,1
Tl,0.36896,4,26,1
Pb,0.50428,4,26,1
Mo,0.44724,4,26,1
Sb,0.46704,4,26,1
Sn,0.43428,4,26,1
As,0.21616,5,26,1
Cd,0.18204,5,26,1
Co,0.17852,5,26,1
Hg,0.39836,5,26,1
Ni,0.24628,5,26,1
Tl,0.16616,5,26,1
Pb,0.2336,5,26,1
Mo,0.20512,5,26,1
Sb,0.21076,5,26,1
Sn,0.5586,5,26,1
As,0.26168,6,26,1
Cd,0.2332,6,26,1
Co,0.44248,6,26,1
Hg,0.24812,6,26,1
Ni,0.4812,6,26,1
Tl,0.23,6,26,1
Pb,0.24816,6,26,1
Mo,0.20272,6,26,1
Sb,0.99828,6,26,1
Sn,0.31596,6,26,1
As,0.53416,1,27,1
Cd,0.5324,1,27,1
Co,0.5784,1,27,1
Hg,0.61248,1,27,1
Ni,0.66152,1,27,1
Tl,0.649,1,27,1
Pb,0.5388,1,27,1
Mo,0.53216,1,27,1
Sb,0.54656,1,27,1
Sn,0.6578,1,27,1
As,0.515,2,27,1
Cd,0.507,2,27,1
Co,0.50496,2,27,1
Hg,0.49856,2,27,1
Ni,0.51696,2,27,1
Tl,0.50112,2,27,1
Pb,0.51196,2,27,1
Mo,0.48592,2,27,1
Sb,0.5096,2,27,1
Sn,0.49828,2,27,1
NA,NA,3,27,1
As,0.19696,4,27,1
Cd,0.21404,4,27,1
Co,0.22144,4,27,1
Hg,0.28932,4,27,1
Ni,0.15876,4,27,1
Tl,0.17896,4,27,1
Pb,0.17208,4,27,1
Mo,0.18676,4,27,1
Sb,0.1774,4,27,1
Sn,0.1946,4,27,1
As,0.27672,5,27,1
Cd,0.32128,5,27,1
Co,0.26192,5,27,1
Hg,0.98892,5,27,1
Ni,0.82956,5,27,1
Tl,0.40348,5,27,1
Pb,0.3346,5,27,1
Mo,0.23036,5,27,1
Sb,0.97636,5,27,1
Sn,0.36116,5,27,1
As,0.3104,6,27,1
Cd,0.2704,6,27,1
Co,0.29552,6,27,1
Hg,0.30208,6,27,1
Ni,0.30384,6,27,1
Tl,0.42024,6,27,1
Pb,0.2836,6,27,1
Mo,0.29232,6,27,1
Sb,0.32368,6,27,1
Sn,0.38192,6,27,1
NA,NA,1,28,1
As,0.49312,2,28,1
Cd,0.52972,2,28,1
Co,0.56328,2,28,1
Hg,0.51152,2,28,1
Ni,0.51568,2,28,1
Tl,0.48496,2,28,1
Pb,0.60168,2,28,1
Mo,0.45796,2,28,1
Sb,0.67284,2,28,1
Sn,0.48156,2,28,1
As,0.625,3,28,1
Cd,0.695,3,28,1
Co,0.69628,3,28,1
Hg,0.7602,3,28,1
Ni,0.642,3,28,1
Tl,0.62528,3,28,1
Pb,0.61056,3,28,1
Mo,0.6702,3,28,1
Sb,0.66744,3,28,1
Sn,0.65652,3,28,1
As,0.64908,4,28,1
Cd,0.49412,4,28,1
Co,0.54,4,28,1
Hg,0.69536,4,28,1
Ni,0.92156,4,28,1
Tl,0.55016,4,28,1
Pb,0.80516,4,28,1
Mo,0.5928,4,28,1
Sb,0.75448,4,28,1
Sn,0.5158,4,28,1
As,0.39024,5,28,1
Cd,0.36324,5,28,1
Co,0.39232,5,28,1
Hg,0.47264,5,28,1
Ni,0.4264,5,28,1
Tl,0.37392,5,28,1
Pb,0.61304,5,28,1
Mo,0.48388,5,28,1
Sb,0.3806,5,28,1
Sn,0.39068,5,28,1
As,0.4398,6,28,1
Cd,0.3942,6,28,1
Co,0.41676,6,28,1
Hg,0.36648,6,28,1
Ni,0.47144,6,28,1
Tl,0.36164,6,28,1
Pb,0.52416,6,28,1
Mo,0.36028,6,28,1
Sb,0.5466,6,28,1
Sn,0.43796,6,28,1
As,0.60568,1,29,1
Cd,0.57024,1,29,1
Co,0.633,1,29,1
Hg,0.71164,1,29,1
Ni,0.64904,1,29,1
Tl,0.56248,1,29,1
Pb,0.61024,1,29,1
Mo,0.6658,1,29,1
Sb,0.72236,1,29,1
Sn,0.56888,1,29,1
As,0.393,2,29,1
Cd,0.40528,2,29,1
Co,0.496,2,29,1
Hg,0.46627999999999997,2,29,1
Ni,0.42524,2,29,1
Tl,0.45556,2,29,1
Pb,0.68684,2,29,1
Mo,0.41012,2,29,1
Sb,0.6398,2,29,1
Sn,0.43892,2,29,1
NA,NA,3,29,1
As,0.24448,4,29,1
Cd,0.17004,4,29,1
Co,0.19812,4,29,1
Hg,0.279,4,29,1
Ni,0.25064,4,29,1
Tl,0.1832,4,29,1
Pb,0.18768,4,29,1
Mo,0.22292,4,29,1
Sb,0.31988,4,29,1
Sn,0.14276,4,29,1
As,0.36728,5,29,1
Cd,0.46564,5,29,1
Co,0.49272,5,29,1
Hg,0.91828,5,29,1
Ni,0.768,5,29,1
Tl,0.41868,5,29,1
Pb,0.898,5,29,1
Mo,0.44248,5,29,1
Sb,0.77792,5,29,1
Sn,0.41016,5,29,1
As,0.46012,6,29,1
Cd,0.40224,6,29,1
Co,0.51584,6,29,1
Hg,0.61368,6,29,1
Ni,0.559,6,29,1
Tl,0.46296,6,29,1
Pb,0.66872,6,29,1
Mo,0.49024,6,29,1
Sb,0.88744,6,29,1
Sn,0.39072,6,29,1
NA,NA,1,3,1
As,0.20984,2,3,1
Cd,0.27944,2,3,1
Co,0.31736,2,3,1
Hg,0.6866,2,3,1
Ni,0.25748,2,3,1
Tl,0.26332,2,3,1
Pb,0.28356,2,3,1
Mo,0.38924,2,3,1
Sb,0.33072,2,3,1
Sn,0.29004,2,3,1
As,0.38272,3,3,1
Cd,0.377,3,3,1
Co,0.42112,3,3,1
Hg,0.39472,3,3,1
Ni,0.42284,3,3,1
Tl,0.38612,3,3,1
Pb,0.41052,3,3,1
Mo,0.39072,3,3,1
Sb,0.54644,3,3,1
Sn,0.37928,3,3,1
As,0.36576,4,3,1
Cd,0.3278,4,3,1
Co,0.65116,4,3,1
Hg,0.31348,4,3,1
Ni,0.35256,4,3,1
Tl,0.2986,4,3,1
Pb,0.29568,4,3,1
Mo,0.26084,4,3,1
Sb,0.30932,4,3,1
Sn,0.41152,4,3,1
As,0.65856,5,3,1
Cd,0.57688,5,3,1
Co,0.60048,5,3,1
Hg,0.82908,5,3,1
Ni,0.90764,5,3,1
Tl,0.66088,5,3,1
Pb,0.50148,5,3,1
Mo,0.87572,5,3,1
Sb,0.7542,5,3,1
Sn,0.98928,5,3,1
As,0.18604,6,3,1
Cd,0.21448,6,3,1
Co,0.18216,6,3,1
Hg,0.29624,6,3,1
Ni,0.24644,6,3,1
Tl,0.25588,6,3,1
Pb,0.17496,6,3,1
Mo,0.21204,6,3,1
Sb,0.73332,6,3,1
Sn,0.2114,6,3,1
NA,NA,1,30,1
As,0.5912,2,30,1
Cd,0.68692,2,30,1
Co,0.7188,2,30,1
Hg,0.84328,2,30,1
Ni,0.54976,2,30,1
Tl,0.7224,2,30,1
Pb,0.55716,2,30,1
Mo,0.55816,2,30,1
Sb,0.96684,2,30,1
Sn,0.61832,2,30,1
As,0.59436,3,30,1
Cd,0.58536,3,30,1
Co,0.56624,3,30,1
Hg,0.65676,3,30,1
Ni,0.74072,3,30,1
Tl,0.67112,3,30,1
Pb,0.53528,3,30,1
Mo,0.57004,3,30,1
Sb,0.5612,3,30,1
Sn,0.60612,3,30,1
As,0.82188,4,30,1
Cd,0.64292,4,30,1
Co,0.63592,4,30,1
Hg,0.62944,4,30,1
Ni,0.97336,4,30,1
Tl,0.64504,4,30,1
Pb,0.60552,4,30,1
Mo,0.82332,4,30,1
Sb,0.62596,4,30,1
Sn,0.7958,4,30,1
As,0.72272,5,30,1
Cd,0.5742,5,30,1
Co,0.67248,5,30,1
Hg,0.78948,5,30,1
Ni,0.87484,5,30,1
Tl,0.73428,5,30,1
Pb,0.78024,5,30,1
Mo,0.68,5,30,1
Sb,0.78496,5,30,1
Sn,0.70176,5,30,1
As,0.7644,6,30,1
Cd,0.77812,6,30,1
Co,0.63564,6,30,1
Hg,0.80392,6,30,1
Ni,0.753,6,30,1
Tl,0.63296,6,30,1
Pb,0.76564,6,30,1
Mo,0.54648,6,30,1
Sb,0.85672,6,30,1
Sn,0.7668,6,30,1
As,0.5476,1,31,1
Cd,0.55452,1,31,1
Co,0.60708,1,31,1
Hg,0.56152,1,31,1
Ni,0.69768,1,31,1
Tl,0.55336,1,31,1
Pb,0.83784,1,31,1
Mo,0.55196,1,31,1
Sb,0.56988,1,31,1
Sn,0.56304,1,31,1
As,0.54392,2,31,1
Cd,0.72588,2,31,1
Co,0.76348,2,31,1
Hg,0.8184,2,31,1
Ni,0.57296,2,31,1
Tl,0.59608,2,31,1
Pb,0.67652,2,31,1
Mo,0.7356,2,31,1
Sb,0.61348,2,31,1
Sn,0.72344,2,31,1
NA,NA,3,31,1
As,0.56448,4,31,1
Cd,0.4688,4,31,1
Co,0.47296,4,31,1
Hg,0.54884,4,31,1
Ni,0.58464,4,31,1
Tl,0.4192,4,31,1
Pb,0.49352,4,31,1
Mo,0.70116,4,31,1
Sb,0.70596,4,31,1
Sn,0.40808,4,31,1
As,0.8118,5,31,1
Cd,0.69216,5,31,1
Co,0.829,5,31,1
Hg,1,5,31,1
Ni,0.86448,5,31,1
Tl,0.53312,5,31,1
Pb,0.69336,5,31,1
Mo,0.47552,5,31,1
Sb,0.93196,5,31,1
Sn,0.91688,5,31,1
As,0.40168,6,31,1
Cd,0.52952,6,31,1
Co,0.73556,6,31,1
Hg,0.74112,6,31,1
Ni,0.52776,6,31,1
Tl,0.50464,6,31,1
Pb,0.92464,6,31,1
Mo,0.7564,6,31,1
Sb,0.53372,6,31,1
Sn,0.6666,6,31,1
As,0.54176,1,32,1
Cd,0.528,1,32,1
Co,0.53696,1,32,1
Hg,0.50028,1,32,1
Ni,0.53324,1,32,1
Tl,0.59036,1,32,1
Pb,0.54352,1,32,1
Mo,0.64124,1,32,1
Sb,0.58756,1,32,1
Sn,0.54664,1,32,1
As,0.7422,2,32,1
Cd,0.66572,2,32,1
Co,0.76976,2,32,1
Hg,0.87296,2,32,1
Ni,0.95532,2,32,1
Tl,0.79216,2,32,1
Pb,0.83192,2,32,1
Mo,0.84616,2,32,1
Sb,0.90652,2,32,1
Sn,0.72948,2,32,1
NA,NA,3,32,1
As,0.53216,4,32,1
Cd,0.5326,4,32,1
Co,0.38784,4,32,1
Hg,0.58516,4,32,1
Ni,0.4136,4,32,1
Tl,0.42664,4,32,1
Pb,0.3956,4,32,1
Mo,0.389,4,32,1
Sb,0.76104,4,32,1
Sn,0.4276,4,32,1
As,0.35824,5,32,1
Cd,0.33736,5,32,1
Co,0.51792,5,32,1
Hg,0.94896,5,32,1
Ni,0.85104,5,32,1
Tl,0.34476,5,32,1
Pb,0.54688,5,32,1
Mo,0.4198,5,32,1
Sb,0.6146,5,32,1
Sn,0.78992,5,32,1
As,0.5802,6,32,1
Cd,0.47824,6,32,1
Co,0.60872,6,32,1
Hg,0.65352,6,32,1
Ni,0.8552,6,32,1
Tl,0.41596,6,32,1
Pb,0.4656,6,32,1
Mo,0.55984,6,32,1
Sb,0.52468,6,32,1
Sn,0.5028,6,32,1
As,0.68656,1,33,1
Cd,0.66384,1,33,1
Co,0.54316,1,33,1
Hg,0.52232,1,33,1
Ni,0.63316,1,33,1
Tl,0.81704,1,33,1
Pb,0.51784,1,33,1
Mo,0.50912,1,33,1
Sb,0.58096,1,33,1
Sn,0.49508,1,33,1
As,0.51808,2,33,1
Cd,0.53096,2,33,1
Co,0.55944,2,33,1
Hg,0.5828,2,33,1
Ni,0.611,2,33,1
Tl,0.58668,2,33,1
Pb,0.4718,2,33,1
Mo,0.76472,2,33,1
Sb,0.52236,2,33,1
Sn,0.5374,2,33,1
As,0.61388,3,33,1
Cd,0.60996,3,33,1
Co,0.59204,3,33,1
Hg,0.63644,3,33,1
Ni,0.57628,3,33,1
Tl,0.61076,3,33,1
Pb,0.6192,3,33,1
Mo,0.5946,3,33,1
Sb,0.58644,3,33,1
Sn,0.55524,3,33,1
As,0.52988,4,33,1
Cd,0.52912,4,33,1
Co,0.53264,4,33,1
Hg,0.774,4,33,1
Ni,0.5682,4,33,1
Tl,0.523,4,33,1
Pb,0.61240000000000006,4,33,1
Mo,0.5724,4,33,1
Sb,0.82352,4,33,1
Sn,0.90744,4,33,1
As,0.199,5,33,1
Cd,0.22864,5,33,1
Co,0.2772,5,33,1
Hg,0.17296,5,33,1
Ni,0.4508,5,33,1
Tl,0.1276,5,33,1
Pb,0.30516,5,33,1
Mo,0.21856,5,33,1
Sb,0.19156,5,33,1
Sn,0.14052,5,33,1
As,0.52204,6,33,1
Cd,0.4784,6,33,1
Co,0.48064,6,33,1
Hg,0.773,6,33,1
Ni,0.84284,6,33,1
Tl,0.54888,6,33,1
Pb,0.4434,6,33,1
Mo,0.6276,6,33,1
Sb,0.50464,6,33,1
Sn,0.4658,6,33,1
As,0.55196,1,34,1
Cd,0.56412,1,34,1
Co,0.53764,1,34,1
Hg,0.54732,1,34,1
Ni,0.5162,1,34,1
Tl,0.48264,1,34,1
Pb,0.68456,1,34,1
Mo,0.54024,1,34,1
Sb,0.53924,1,34,1
Sn,0.89588,1,34,1
As,0.45456,2,34,1
Cd,0.47372,2,34,1
Co,0.72036,2,34,1
Hg,0.51836,2,34,1
Ni,0.88928,2,34,1
Tl,0.45644,2,34,1
Pb,0.48352,2,34,1
Mo,0.46712,2,34,1
Sb,0.87772,2,34,1
Sn,0.52176,2,34,1
As,0.60548,3,34,1
Cd,0.6024,3,34,1
Co,0.70944,3,34,1
Hg,0.67912,3,34,1
Ni,0.78816,3,34,1
Tl,0.62428,3,34,1
Pb,0.6112,3,34,1
Mo,0.72992,3,34,1
Sb,0.69028,3,34,1
Sn,0.68508,3,34,1
As,0.30776,4,34,1
Cd,0.46152,4,34,1
Co,0.33688,4,34,1
Hg,0.3274,4,34,1
Ni,0.5064,4,34,1
Tl,0.361,4,34,1
Pb,0.36572,4,34,1
Mo,0.57908,4,34,1
Sb,0.35908,4,34,1
Sn,0.72036,4,34,1
As,0.83564,5,34,1
Cd,0.51536,5,34,1
Co,0.51984,5,34,1
Hg,0.91392,5,34,1
Ni,0.93568,5,34,1
Tl,0.54608,5,34,1
Pb,0.56128,5,34,1
Mo,0.6004,5,34,1
Sb,0.64164,5,34,1
Sn,0.71312,5,34,1
As,0.55176,6,34,1
Cd,0.66024,6,34,1
Co,0.76068,6,34,1
Hg,0.59884,6,34,1
Ni,0.87488,6,34,1
Tl,0.68232,6,34,1
Pb,0.567,6,34,1
Mo,0.53744,6,34,1
Sb,0.95688,6,34,1
Sn,0.614,6,34,1
NA,NA,1,35,1
As,0.395,2,35,1
Cd,0.39836,2,35,1
Co,0.41812,2,35,1
Hg,0.66636,2,35,1
Ni,0.37024,2,35,1
Tl,0.35056,2,35,1
Pb,0.35684,2,35,1
Mo,0.34084,2,35,1
Sb,0.41816,2,35,1
Sn,0.40408,2,35,1
As,0.615,3,35,1
Cd,0.55996,3,35,1
Co,0.51844,3,35,1
Hg,0.55136,3,35,1
Ni,0.52824,3,35,1
Tl,0.57576,3,35,1
Pb,0.56316,3,35,1
Mo,0.77736,3,35,1
Sb,0.53884,3,35,1
Sn,0.6558,3,35,1
As,0.30912,4,35,1
Cd,0.2218,4,35,1
Co,0.23164,4,35,1
Hg,0.99172,4,35,1
Ni,0.26068,4,35,1
Tl,0.33056,4,35,1
Pb,0.17504,4,35,1
Mo,0.26896,4,35,1
Sb,0.25556,4,35,1
Sn,0.56724,4,35,1
As,0.4434,5,35,1
Cd,0.58828,5,35,1
Co,0.59644,5,35,1
Hg,0.51296,5,35,1
Ni,0.72456,5,35,1
Tl,0.452,5,35,1
Pb,0.6086,5,35,1
Mo,0.7646,5,35,1
Sb,0.39688,5,35,1
Sn,0.58544,5,35,1
As,0.28248,6,35,1
Cd,0.25948,6,35,1
Co,0.27148,6,35,1
Hg,0.3428,6,35,1
Ni,0.24728,6,35,1
Tl,0.29328,6,35,1
Pb,0.25344,6,35,1
Mo,0.254,6,35,1
Sb,0.317,6,35,1
Sn,0.24632,6,35,1
NA,NA,1,36,1
As,0.70152,2,36,1
Cd,0.66008,2,36,1
Co,0.7202,2,36,1
Hg,0.78964,2,36,1
Ni,0.87896,2,36,1
Tl,0.66112,2,36,1
Pb,0.66584,2,36,1
Mo,0.68004,2,36,1
Sb,0.85952,2,36,1
Sn,0.81964,2,36,1
NA,NA,3,36,1
As,0.47844,4,36,1
Cd,0.94864,4,36,1
Co,0.45636,4,36,1
Hg,0.48168,4,36,1
Ni,0.61168,4,36,1
Tl,0.42968,4,36,1
Pb,0.46856,4,36,1
Mo,0.3294,4,36,1
Sb,0.59096,4,36,1
Sn,0.42432,4,36,1
As,0.57316,5,36,1
Cd,0.39336,5,36,1
Co,0.45164,5,36,1
Hg,0.8944,5,36,1
Ni,0.93932,5,36,1
Tl,0.48568,5,36,1
Pb,0.59032,5,36,1
Mo,0.72264,5,36,1
Sb,0.75196,5,36,1
Sn,0.47932,5,36,1
As,0.70992,6,36,1
Cd,0.51396,6,36,1
Co,0.86488,6,36,1
Hg,0.77808,6,36,1
Ni,0.96012,6,36,1
Tl,0.52348,6,36,1
Pb,0.57472,6,36,1
Mo,0.7244,6,36,1
Sb,0.71772,6,36,1
Sn,0.7348,6,36,1
NA,NA,1,37,1
As,0.33564,2,37,1
Cd,0.34652,2,37,1
Co,0.3624,2,37,1
Hg,0.64124,2,37,1
Ni,0.55032,2,37,1
Tl,0.52352,2,37,1
Pb,0.3528,2,37,1
Mo,0.36332,2,37,1
Sb,0.47368,2,37,1
Sn,0.32176,2,37,1
As,0.60496,3,37,1
Cd,0.69708,3,37,1
Co,0.56556,3,37,1
Hg,0.58556,3,37,1
Ni,0.61068,3,37,1
Tl,0.65936,3,37,1
Pb,0.58856,3,37,1
Mo,0.7112,3,37,1
Sb,0.73628,3,37,1
Sn,0.60972,3,37,1
As,0.24144,4,37,1
Cd,0.26352,4,37,1
Co,0.29864,4,37,1
Hg,0.85124,4,37,1
Ni,0.3346,4,37,1
Tl,0.2354,4,37,1
Pb,0.28668,4,37,1
Mo,0.29996,4,37,1
Sb,0.3324,4,37,1
Sn,0.2586,4,37,1
As,0.33664,5,37,1
Cd,0.34872,5,37,1
Co,0.47108,5,37,1
Hg,0.30744,5,37,1
Ni,0.35268,5,37,1
Tl,0.4326,5,37,1
Pb,0.43024,5,37,1
Mo,0.33916,5,37,1
Sb,1,5,37,1
Sn,0.33668,5,37,1
As,0.26832,6,37,1
Cd,0.3258,6,37,1
Co,0.26392,6,37,1
Hg,0.35068,6,37,1
Ni,0.39552,6,37,1
Tl,0.4366,6,37,1
Pb,0.3222,6,37,1
Mo,0.26984,6,37,1
Sb,0.37776,6,37,1
Sn,0.32088,6,37,1
As,0.57248,1,38,1
Cd,0.54152,1,38,1
Co,0.601,1,38,1
Hg,0.68792,1,38,1
Ni,0.48536,1,38,1
Tl,0.49128,1,38,1
Pb,0.50752,1,38,1
Mo,0.61048,1,38,1
Sb,0.51408,1,38,1
Sn,0.5176,1,38,1
As,0.30088,2,38,1
Cd,0.38504,2,38,1
Co,0.3144,2,38,1
Hg,0.6036,2,38,1
Ni,0.37924,2,38,1
Tl,0.35988,2,38,1
Pb,0.38852,2,38,1
Mo,0.43408,2,38,1
Sb,0.35376,2,38,1
Sn,0.45056,2,38,1
NA,NA,3,38,1
As,0.3226,4,38,1
Cd,0.3502,4,38,1
Co,0.51272,4,38,1
Hg,0.32204,4,38,1
Ni,0.72416,4,38,1
Tl,0.32744,4,38,1
Pb,0.34712,4,38,1
Mo,0.32484,4,38,1
Sb,0.3778,4,38,1
Sn,0.71916,4,38,1
As,0.2884,5,38,1
Cd,0.99172,5,38,1
Co,0.46932,5,38,1
Hg,0.92808,5,38,1
Ni,0.90824,5,38,1
Tl,0.85376,5,38,1
Pb,0.40812,5,38,1
Mo,0.58836,5,38,1
Sb,0.45748,5,38,1
Sn,0.41504,5,38,1
As,0.4598,6,38,1
Cd,0.76536,6,38,1
Co,0.39656,6,38,1
Hg,0.80872,6,38,1
Ni,0.44324,6,38,1
Tl,0.4292,6,38,1
Pb,0.45428,6,38,1
Mo,0.46904,6,38,1
Sb,0.66076,6,38,1
Sn,0.43472,6,38,1
NA,NA,1,39,1
As,0.44944,2,39,1
Cd,0.42828,2,39,1
Co,0.45664,2,39,1
Hg,0.45356,2,39,1
Ni,0.49952,2,39,1
Tl,0.43512,2,39,1
Pb,0.46864,2,39,1
Mo,0.47768,2,39,1
Sb,0.5078,2,39,1
Sn,0.5848,2,39,1
NA,NA,3,39,1
As,0.47104,4,39,1
Cd,0.42056,4,39,1
Co,0.4728,4,39,1
Hg,0.88444,4,39,1
Ni,0.35428,4,39,1
Tl,0.33632,4,39,1
Pb,0.40708,4,39,1
Mo,0.40144,4,39,1
Sb,0.43944,4,39,1
Sn,0.30504,4,39,1
As,0.54452,5,39,1
Cd,0.4278,5,39,1
Co,0.42468,5,39,1
Hg,0.72316,5,39,1
Ni,0.52184,5,39,1
Tl,0.49588,5,39,1
Pb,0.55664,5,39,1
Mo,0.59108,5,39,1
Sb,0.50084,5,39,1
Sn,0.95692,5,39,1
As,0.70928,6,39,1
Cd,0.74536,6,39,1
Co,0.7464,6,39,1
Hg,0.64728,6,39,1
Ni,0.90132,6,39,1
Tl,0.66752,6,39,1
Pb,0.68252,6,39,1
Mo,0.70328,6,39,1
Sb,0.68844,6,39,1
Sn,0.69016,6,39,1
As,0.33368,1,4,1
Cd,0.3588,1,4,1
Co,0.36764,1,4,1
Hg,0.43972,1,4,1
Ni,0.34488,1,4,1
Tl,0.34204,1,4,1
Pb,0.29588,1,4,1
Mo,0.32688,1,4,1
Sb,0.26848,1,4,1
Sn,0.30384,1,4,1
As,0.41708,2,4,1
Cd,0.43568,2,4,1
Co,0.49828,2,4,1
Hg,0.54428,2,4,1
Ni,0.42936,2,4,1
Tl,0.40728,2,4,1
Pb,0.43068,2,4,1
Mo,0.45312,2,4,1
Sb,0.4582,2,4,1
Sn,0.46796,2,4,1
NA,NA,3,4,1
As,0.365,4,4,1
Cd,0.58808,4,4,1
Co,0.44372,4,4,1
Hg,0.50784,4,4,1
Ni,0.92556,4,4,1
Tl,0.39956,4,4,1
Pb,0.38968,4,4,1
Mo,0.38908,4,4,1
Sb,0.76108,4,4,1
Sn,0.50128,4,4,1
As,0.37316,5,4,1
Cd,0.51844,5,4,1
Co,0.51712,5,4,1
Hg,0.84792,5,4,1
Ni,0.74648,5,4,1
Tl,0.45836,5,4,1
Pb,0.84644,5,4,1
Mo,0.4124,5,4,1
Sb,0.95736,5,4,1
Sn,0.82344,5,4,1
As,0.3928,6,4,1
Cd,0.40372,6,4,1
Co,0.78832,6,4,1
Hg,0.84584,6,4,1
Ni,0.54288,6,4,1
Tl,0.41956,6,4,1
Pb,0.39196,6,4,1
Mo,0.46864,6,4,1
Sb,0.37648,6,4,1
Sn,0.6102,6,4,1
NA,NA,1,40,1
As,0.4896,2,40,1
Cd,0.74424,2,40,1
Co,0.52448,2,40,1
Hg,0.79212,2,40,1
Ni,0.50672,2,40,1
Tl,0.52828,2,40,1
Pb,0.50748,2,40,1
Mo,0.5152,2,40,1
Sb,0.61936,2,40,1
Sn,0.71468,2,40,1
NA,NA,3,40,1
As,0.49352,4,40,1
Cd,0.55104,4,40,1
Co,0.45388,4,40,1
Hg,0.61892,4,40,1
Ni,0.91248,4,40,1
Tl,0.5228,4,40,1
Pb,0.5974,4,40,1
Mo,0.87544,4,40,1
Sb,0.9752,4,40,1
Sn,0.64924,4,40,1
As,0.46832,5,40,1
Cd,0.67508,5,40,1
Co,0.5834,5,40,1
Hg,0.78388,5,40,1
Ni,0.8402,5,40,1
Tl,0.5898,5,40,1
Pb,0.49932,5,40,1
Mo,0.7008,5,40,1
Sb,0.68056,5,40,1
Sn,0.76908,5,40,1
As,0.3604,6,40,1
Cd,0.39552,6,40,1
Co,0.37776,6,40,1
Hg,0.41812,6,40,1
Ni,0.57104,6,40,1
Tl,0.30884,6,40,1
Pb,0.342,6,40,1
Mo,0.34708,6,40,1
Sb,0.48108,6,40,1
Sn,0.48328,6,40,1
As,0.638,1,41,1
Cd,0.54232,1,41,1
Co,0.58876,1,41,1
Hg,0.56172,1,41,1
Ni,0.54296,1,41,1
Tl,0.53956,1,41,1
Pb,0.57096,1,41,1
Mo,0.64532,1,41,1
Sb,0.62636,1,41,1
Sn,0.61096,1,41,1
As,0.63656,2,41,1
Cd,0.51984,2,41,1
Co,0.48456,2,41,1
Hg,0.63728,2,41,1
Ni,0.58532,2,41,1
Tl,0.60884,2,41,1
Pb,0.53444,2,41,1
Mo,0.59808,2,41,1
Sb,0.63516,2,41,1
Sn,0.79644,2,41,1
NA,NA,3,41,1
As,0.37228,4,41,1
Cd,0.65784,4,41,1
Co,0.50976,4,41,1
Hg,0.51252,4,41,1
Ni,0.45684,4,41,1
Tl,0.56616,4,41,1
Pb,0.62476,4,41,1
Mo,0.43752,4,41,1
Sb,0.59272,4,41,1
Sn,0.46912,4,41,1
As,0.35016,5,41,1
Cd,0.4264,5,41,1
Co,0.50184,5,41,1
Hg,0.92864,5,41,1
Ni,0.96716,5,41,1
Tl,0.622,5,41,1
Pb,0.64312,5,41,1
Mo,0.40188,5,41,1
Sb,0.61584,5,41,1
Sn,0.48016,5,41,1
As,0.47544,6,41,1
Cd,0.38904,6,41,1
