variable,PIP,trial,case
Sb,1,118,2
Sn,0.11176,118,2
As,0.2118,119,2
Cd,0.2938,119,2
Co,0.14264,119,2
Hg,1,119,2
Ni,1,119,2
Tl,0.2462,119,2
Pb,0.1378,119,2
Mo,0.17004,119,2
Sb,1,119,2
Sn,0.99716,119,2
As,0.0484,120,2
Cd,0.09244,120,2
Co,0.0442,120,2
Hg,1,120,2
Ni,1,120,2
Tl,0.00924,120,2
Pb,0.01692,120,2
Mo,0.01304,120,2
Sb,1,120,2
Sn,0.02036,120,2
As,0.3944,121,2
Cd,0.41676,121,2
Co,0.31324,121,2
Hg,1,121,2
Ni,1,121,2
Tl,0.1364,121,2
Pb,0.3528,121,2
Mo,0.52456,121,2
Sb,1,121,2
Sn,1,121,2
As,0.07484,122,2
Cd,0.073,122,2
Co,0.12912,122,2
Hg,1,122,2
Ni,1,122,2
Tl,0.08376,122,2
Pb,0.08624,122,2
Mo,0.25652,122,2
Sb,1,122,2
Sn,0.99784,122,2
As,0.12172,123,2
Cd,0.12304,123,2
Co,0.1758,123,2
Hg,0.9974,123,2
Ni,1,123,2
Tl,0.99228,123,2
Pb,0.19544,123,2
Mo,0.37412,123,2
Sb,1,123,2
Sn,0.7558,123,2
As,0.08896,124,2
Cd,0.3194,124,2
Co,0.72444,124,2
Hg,1,124,2
Ni,1,124,2
Tl,0.1446,124,2
Pb,0.16372,124,2
Mo,0.21636,124,2
Sb,1,124,2
Sn,1,124,2
As,0.1496,125,2
Cd,0.16,125,2
Co,0.22788,125,2
Hg,1,125,2
Ni,1,125,2
Tl,0.1338,125,2
Pb,0.7288,125,2
Mo,0.183,125,2
Sb,1,125,2
Sn,0.76692,125,2
As,0.12168,126,2
Cd,0.1374,126,2
Co,0.0512,126,2
Hg,1,126,2
Ni,1,126,2
Tl,0.04056,126,2
Pb,0.19584,126,2
Mo,0.14564,126,2
Sb,1,126,2
Sn,1,126,2
As,0.08036,127,2
Cd,0.11596,127,2
Co,0.2212,127,2
Hg,1,127,2
Ni,1,127,2
Tl,0.06884,127,2
Pb,0.49472,127,2
Mo,0.29456,127,2
Sb,1,127,2
Sn,0.98576,127,2
As,0.0954,128,2
Cd,0.16652,128,2
Co,0.02668,128,2
Hg,1,128,2
Ni,1,128,2
Tl,0.016,128,2
Pb,0.06084,128,2
Mo,0.03,128,2
Sb,1,128,2
Sn,0.68104,128,2
As,0.1368,129,2
Cd,0.03744,129,2
Co,0.0538,129,2
Hg,1,129,2
Ni,1,129,2
Tl,0.05392,129,2
Pb,0.11096,129,2
Mo,0.0466,129,2
Sb,1,129,2
Sn,1,129,2
As,0.094,130,2
Cd,0.05168,130,2
Co,0.47148,130,2
Hg,1,130,2
Ni,1,130,2
Tl,0.07304,130,2
Pb,0.0402,130,2
Mo,0.10444,130,2
Sb,1,130,2
Sn,0.50504,130,2
As,0.09748,131,2
Cd,0.37648,131,2
Co,0.09348,131,2
Hg,1,131,2
Ni,1,131,2
Tl,0.30324,131,2
Pb,0.1512,131,2
Mo,0.08596,131,2
Sb,1,131,2
Sn,0.8216,131,2
As,0.14856,132,2
Cd,0.16736,132,2
Co,0.19084,132,2
Hg,1,132,2
Ni,1,132,2
Tl,0.22296,132,2
Pb,0.13712,132,2
Mo,0.6632,132,2
Sb,1,132,2
Sn,0.8402,132,2
As,0.2898,133,2
Cd,0.34856,133,2
Co,0.78704,133,2
Hg,1,133,2
Ni,0.99844,133,2
Tl,0.25544,133,2
Pb,0.25676,133,2
Mo,0.3676,133,2
Sb,0.99824,133,2
Sn,0.9108,133,2
As,0.16848,134,2
Cd,0.12376,134,2
Co,0.65344,134,2
Hg,1,134,2
Ni,1,134,2
Tl,0.15792,134,2
Pb,0.27088,134,2
Mo,0.29312,134,2
Sb,1,134,2
Sn,0.69324,134,2
As,0.25684,135,2
Cd,0.35244,135,2
Co,0.28444,135,2
Hg,1,135,2
Ni,1,135,2
Tl,0.2086,135,2
Pb,0.07912,135,2
Mo,0.07304,135,2
Sb,1,135,2
Sn,0.0774,135,2
As,0.07344,136,2
Cd,0.24328,136,2
Co,0.06704,136,2
Hg,0.9998,136,2
Ni,1,136,2
Tl,0.14912,136,2
Pb,0.37692,136,2
Mo,0.10784,136,2
Sb,1,136,2
Sn,0.97064,136,2
As,0.18596,137,2
Cd,0.12224,137,2
Co,0.08964,137,2
Hg,1,137,2
Ni,0.99272,137,2
Tl,0.14676,137,2
Pb,0.12704,137,2
Mo,0.13312,137,2
Sb,1,137,2
Sn,0.84652,137,2
As,0.96276,138,2
Cd,0.10924,138,2
Co,0.53204,138,2
Hg,0.99868,138,2
Ni,0.99584,138,2
Tl,0.28392,138,2
Pb,0.258,138,2
Mo,0.18824,138,2
Sb,1,138,2
Sn,0.86964,138,2
As,0.06352,139,2
Cd,0.26704,139,2
Co,0.13528,139,2
Hg,1,139,2
Ni,1,139,2
Tl,0.30708,139,2
Pb,0.28688,139,2
Mo,0.14668,139,2
Sb,1,139,2
Sn,0.63336,139,2
As,0.53884,140,2
Cd,0.13328,140,2
Co,0.19432,140,2
Hg,0.98884,140,2
Ni,1,140,2
Tl,0.23508,140,2
Pb,0.24876,140,2
Mo,0.26096,140,2
Sb,1,140,2
Sn,0.72744,140,2
As,0.54912,141,2
Cd,0.21076,141,2
Co,0.408,141,2
Hg,1,141,2
Ni,1,141,2
Tl,0.09948,141,2
Pb,0.36944,141,2
Mo,0.17928,141,2
Sb,1,141,2
Sn,0.99672,141,2
As,0.11688,142,2
Cd,0.12284,142,2
Co,0.10724,142,2
Hg,1,142,2
Ni,1,142,2
Tl,0.30276,142,2
Pb,0.26936,142,2
Mo,0.19084,142,2
Sb,1,142,2
Sn,0.42752,142,2
As,0.14864,143,2
Cd,0.5432,143,2
Co,0.17308,143,2
Hg,1,143,2
Ni,1,143,2
Tl,0.18604,143,2
Pb,0.14612,143,2
Mo,0.07676,143,2
Sb,1,143,2
Sn,0.34868,143,2
As,0.44884,144,2
Cd,0.07568,144,2
Co,0.30384,144,2
Hg,1,144,2
Ni,1,144,2
Tl,0.0892,144,2
Pb,0.21684,144,2
Mo,0.37508,144,2
Sb,1,144,2
Sn,0.98412,144,2
As,0.02836,145,2
Cd,0.05544,145,2
Co,0.44752,145,2
Hg,1,145,2
Ni,1,145,2
Tl,0.0252,145,2
Pb,0.07364,145,2
Mo,0.06372,145,2
Sb,1,145,2
Sn,0.62116,145,2
As,0.23364,146,2
Cd,0.08664,146,2
Co,0.14524,146,2
Hg,1,146,2
Ni,1,146,2
Tl,0.0856,146,2
Pb,0.14768,146,2
Mo,0.07884,146,2
Sb,1,146,2
Sn,0.32844,146,2
As,0.2626,147,2
Cd,0.35852,147,2
Co,0.78828,147,2
Hg,1,147,2
Ni,1,147,2
Tl,0.24748,147,2
Pb,0.2642,147,2
Mo,0.24384,147,2
Sb,1,147,2
Sn,0.9462,147,2
As,0.06872,148,2
Cd,0.10852,148,2
Co,0.24592,148,2
Hg,1,148,2
Ni,0.99784,148,2
Tl,0.0344,148,2
Pb,0.11864,148,2
Mo,0.08472,148,2
Sb,1,148,2
Sn,0.99596,148,2
As,0.04664,149,2
Cd,0.23636,149,2
Co,0.12704,149,2
Hg,1,149,2
Ni,1,149,2
Tl,0.51956,149,2
Pb,0.27376,149,2
Mo,0.06424,149,2
Sb,1,149,2
Sn,1,149,2
As,0.07748,150,2
Cd,0.09416,150,2
Co,0.053,150,2
Hg,1,150,2
Ni,1,150,2
Tl,0.04952,150,2
Pb,0.0704,150,2
Mo,0.04908,150,2
Sb,0.99804,150,2
Sn,0.30992,150,2
As,0.08888,151,2
Cd,0.389,151,2
Co,0.59224,151,2
Hg,1,151,2
Ni,1,151,2
Tl,0.1128,151,2
Pb,0.12076,151,2
Mo,0.32988,151,2
Sb,1,151,2
Sn,0.78048,151,2
As,0.0998,152,2
Cd,0.08108,152,2
Co,0.2904,152,2
Hg,1,152,2
Ni,1,152,2
Tl,0.15824,152,2
Pb,0.1352,152,2
Mo,0.08804,152,2
Sb,1,152,2
Sn,0.91984,152,2
As,0.09156,153,2
Cd,0.0726,153,2
Co,0.31,153,2
Hg,1,153,2
Ni,1,153,2
Tl,0.06992,153,2
Pb,0.09264,153,2
Mo,0.09136,153,2
Sb,1,153,2
Sn,0.60432,153,2
As,0.259,154,2
Cd,0.07688,154,2
Co,0.19432,154,2
Hg,1,154,2
Ni,0.99908,154,2
Tl,0.106,154,2
Pb,0.13268,154,2
Mo,0.285,154,2
Sb,1,154,2
Sn,0.60656,154,2
As,0.87368,155,2
Cd,0.1202,155,2
Co,0.16488,155,2
Hg,1,155,2
Ni,1,155,2
Tl,0.20016,155,2
Pb,0.41236,155,2
Mo,0.4144,155,2
Sb,1,155,2
Sn,0.599,155,2
As,0.37056,156,2
Cd,0.13044,156,2
Co,0.48196,156,2
Hg,1,156,2
Ni,1,156,2
Tl,0.19676,156,2
Pb,0.50404,156,2
Mo,0.15936,156,2
Sb,1,156,2
Sn,0.99288,156,2
As,0.13612,157,2
Cd,0.13536,157,2
Co,0.12544,157,2
Hg,1,157,2
Ni,1,157,2
Tl,0.09644,157,2
Pb,0.44328,157,2
Mo,0.34096,157,2
Sb,1,157,2
Sn,0.43848,157,2
As,0.2632,158,2
Cd,0.02068,158,2
Co,0.19268,158,2
Hg,1,158,2
Ni,1,158,2
Tl,0.03272,158,2
Pb,0.03068,158,2
Mo,0.05216,158,2
Sb,1,158,2
Sn,0.2196,158,2
As,0.10208,159,2
Cd,0.291,159,2
Co,0.1882,159,2
Hg,1,159,2
Ni,0.99996,159,2
Tl,0.0814,159,2
Pb,0.48372,159,2
Mo,0.12524,159,2
Sb,1,159,2
Sn,1,159,2
As,0.18756,160,2
Cd,0.09696,160,2
Co,0.6462,160,2
Hg,1,160,2
Ni,1,160,2
Tl,0.04152,160,2
Pb,0.18264,160,2
Mo,0.42596,160,2
Sb,1,160,2
Sn,0.97096,160,2
As,0.10148,161,2
Cd,0.08348,161,2
Co,0.12128,161,2
Hg,1,161,2
Ni,1,161,2
Tl,0.33552,161,2
Pb,0.23368,161,2
Mo,0.64168,161,2
Sb,1,161,2
Sn,0.96316,161,2
As,0.08736,162,2
Cd,0.07296,162,2
Co,0.06836,162,2
Hg,1,162,2
Ni,1,162,2
Tl,0.07336,162,2
Pb,0.08448,162,2
Mo,0.1238,162,2
Sb,1,162,2
Sn,0.92676,162,2
As,0.24492,163,2
Cd,0.29308,163,2
Co,0.14512,163,2
Hg,0.94096,163,2
Ni,1,163,2
Tl,0.46072,163,2
Pb,0.27512,163,2
Mo,0.26312,163,2
Sb,1,163,2
Sn,0.95156,163,2
As,0.15468,164,2
Cd,0.16688,164,2
Co,0.21428,164,2
Hg,1,164,2
Ni,1,164,2
Tl,0.07324,164,2
Pb,0.1236,164,2
Mo,0.30968,164,2
Sb,1,164,2
Sn,0.99508,164,2
As,0.19256,165,2
Cd,0.45472,165,2
Co,0.32324,165,2
Hg,1,165,2
Ni,1,165,2
Tl,0.24116,165,2
Pb,0.75572,165,2
Mo,0.4346,165,2
Sb,1,165,2
Sn,0.968,165,2
As,0.0986,166,2
Cd,0.16944,166,2
Co,0.24164,166,2
Hg,1,166,2
Ni,1,166,2
Tl,0.06348,166,2
Pb,0.36952,166,2
Mo,0.04024,166,2
Sb,1,166,2
Sn,0.4204,166,2
As,0.0642,167,2
Cd,0.07652,167,2
Co,0.50428,167,2
Hg,1,167,2
Ni,1,167,2
Tl,0.04668,167,2
Pb,0.09588,167,2
Mo,0.0318,167,2
Sb,1,167,2
Sn,0.99948,167,2
As,0.059,168,2
Cd,0.07376,168,2
Co,0.25924,168,2
Hg,1,168,2
Ni,1,168,2
Tl,0.24332,168,2
Pb,0.06408,168,2
Mo,0.47948,168,2
Sb,1,168,2
Sn,0.99432,168,2
As,0.04256,169,2
Cd,0.06724,169,2
Co,0.06504,169,2
Hg,1,169,2
Ni,1,169,2
Tl,0.06932,169,2
Pb,0.17796,169,2
Mo,0.048,169,2
Sb,1,169,2
Sn,0.0814,169,2
As,0.1326,170,2
Cd,0.13964,170,2
Co,0.12884,170,2
Hg,0.98448,170,2
Ni,1,170,2
Tl,0.07936,170,2
Pb,0.09744,170,2
Mo,0.12932,170,2
Sb,1,170,2
Sn,0.0516,170,2
As,0.23828,171,2
Cd,0.3488,171,2
Co,0.28848,171,2
Hg,0.9766,171,2
Ni,0.99864,171,2
Tl,0.153,171,2
Pb,0.18924,171,2
Mo,0.26628,171,2
Sb,1,171,2
Sn,1,171,2
As,0.2412,172,2
Cd,0.42432,172,2
Co,0.13972,172,2
Hg,1,172,2
Ni,1,172,2
Tl,0.14224,172,2
Pb,0.06224,172,2
Mo,0.04016,172,2
Sb,1,172,2
Sn,0.98584,172,2
As,0.08796,173,2
Cd,0.09352,173,2
Co,0.21412,173,2
Hg,1,173,2
Ni,1,173,2
Tl,0.13504,173,2
Pb,0.5158,173,2
Mo,0.13276,173,2
Sb,1,173,2
Sn,0.10632,173,2
As,0.16404,174,2
Cd,0.18044,174,2
Co,0.54764,174,2
Hg,1,174,2
Ni,1,174,2
Tl,0.16748,174,2
Pb,0.26336,174,2
Mo,0.34728,174,2
Sb,1,174,2
Sn,0.38264,174,2
As,0.13372,175,2
Cd,0.08164,175,2
Co,0.19328,175,2
Hg,1,175,2
Ni,1,175,2
Tl,0.58296,175,2
Pb,0.15676,175,2
Mo,0.11088,175,2
Sb,1,175,2
Sn,0.397,175,2
As,0.36168,176,2
Cd,0.35876,176,2
Co,0.18868,176,2
Hg,1,176,2
Ni,1,176,2
Tl,0.09768,176,2
Pb,0.13296,176,2
Mo,0.1002,176,2
Sb,1,176,2
Sn,1,176,2
As,0.07284,177,2
Cd,0.09252,177,2
Co,0.0942,177,2
Hg,1,177,2
Ni,1,177,2
Tl,0.0808,177,2
Pb,0.10464,177,2
Mo,0.11644,177,2
Sb,1,177,2
Sn,0.99452,177,2
As,0.068,178,2
Cd,0.04404,178,2
Co,0.06164,178,2
Hg,1,178,2
Ni,1,178,2
Tl,0.02508,178,2
Pb,0.02092,178,2
Mo,0.02812,178,2
Sb,1,178,2
Sn,0.53124,178,2
As,0.05304,179,2
Cd,0.07644,179,2
Co,0.06616,179,2
Hg,1,179,2
Ni,1,179,2
Tl,0.08416,179,2
Pb,0.1678,179,2
Mo,0.1108,179,2
Sb,1,179,2
Sn,0.821,179,2
As,0.20552,180,2
Cd,0.62728,180,2
Co,1,180,2
Hg,1,180,2
Ni,0.8068,180,2
Tl,0.45824,180,2
Pb,0.25216,180,2
Mo,0.97092,180,2
Sb,1,180,2
Sn,0.99172,180,2
As,0.05336,181,2
Cd,0.06584,181,2
Co,0.07524,181,2
Hg,1,181,2
Ni,1,181,2
Tl,0.1164,181,2
Pb,0.08016,181,2
Mo,0.275,181,2
Sb,1,181,2
Sn,0.8242,181,2
As,0.09988,182,2
Cd,0.1566,182,2
Co,0.22068,182,2
Hg,1,182,2
Ni,0.92772,182,2
Tl,0.13072,182,2
Pb,0.18864,182,2
Mo,0.0482,182,2
Sb,1,182,2
Sn,1,182,2
As,0.2162,183,2
Cd,0.43184,183,2
Co,0.1418,183,2
Hg,0.99244,183,2
Ni,1,183,2
Tl,0.20044,183,2
Pb,0.22672,183,2
Mo,0.20824,183,2
Sb,1,183,2
Sn,0.364,183,2
As,0.20244,184,2
Cd,0.41588,184,2
Co,0.95332,184,2
Hg,1,184,2
Ni,1,184,2
Tl,0.3866,184,2
Pb,0.78404,184,2
Mo,0.38196,184,2
Sb,1,184,2
Sn,0.71504,184,2
As,0.1802,185,2
Cd,0.02816,185,2
Co,0.21624,185,2
Hg,1,185,2
Ni,0.99864,185,2
Tl,0.055,185,2
Pb,0.0652,185,2
Mo,0.06312,185,2
Sb,1,185,2
Sn,0.82512,185,2
As,0.30404,186,2
Cd,0.10248,186,2
Co,0.2454,186,2
Hg,1,186,2
Ni,1,186,2
Tl,0.24988,186,2
Pb,0.0718,186,2
Mo,0.17952,186,2
Sb,1,186,2
Sn,0.99748,186,2
As,0.32004,187,2
Cd,0.17308,187,2
Co,0.12176,187,2
Hg,1,187,2
Ni,1,187,2
Tl,0.38352,187,2
Pb,0.13356,187,2
Mo,0.15356,187,2
Sb,1,187,2
Sn,0.71256,187,2
As,0.02444,188,2
Cd,0.20252,188,2
Co,0.06936,188,2
Hg,1,188,2
Ni,1,188,2
Tl,0.08768,188,2
Pb,0.39612000000000003,188,2
Mo,0.21364,188,2
Sb,1,188,2
Sn,0.93908,188,2
As,0.08448,189,2
Cd,0.0506,189,2
Co,0.1128,189,2
Hg,1,189,2
Ni,1,189,2
Tl,0.12692,189,2
Pb,0.16036,189,2
Mo,0.0624,189,2
Sb,1,189,2
Sn,0.72128,189,2
As,0.07448,190,2
Cd,0.18512,190,2
Co,0.16604,190,2
Hg,1,190,2
Ni,1,190,2
Tl,0.19732,190,2
Pb,0.15672,190,2
Mo,0.54044,190,2
Sb,1,190,2
Sn,0.85704,190,2
As,0.05584,191,2
Cd,0.05732,191,2
Co,0.087,191,2
Hg,1,191,2
Ni,1,191,2
Tl,0.10676,191,2
Pb,0.05868,191,2
Mo,0.03308,191,2
Sb,1,191,2
Sn,0.86976,191,2
As,0.2096,192,2
Cd,0.07932,192,2
Co,0.18376,192,2
Hg,1,192,2
Ni,1,192,2
Tl,0.08688,192,2
Pb,0.09604,192,2
Mo,0.28332,192,2
Sb,1,192,2
Sn,0.44848,192,2
As,0.31356,193,2
Cd,0.09792,193,2
Co,0.1046,193,2
Hg,1,193,2
Ni,1,193,2
Tl,0.1728,193,2
Pb,0.27604,193,2
Mo,0.46448,193,2
Sb,1,193,2
Sn,0.93972,193,2
As,0.05212,194,2
Cd,0.0662,194,2
Co,0.04344,194,2
Hg,1,194,2
Ni,1,194,2
Tl,0.08952,194,2
Pb,0.04136,194,2
Mo,0.09696,194,2
Sb,1,194,2
Sn,0.38548,194,2
As,0.44128,195,2
Cd,0.44708,195,2
Co,0.52008,195,2
Hg,1,195,2
Ni,1,195,2
Tl,0.13864,195,2
Pb,0.36112,195,2
Mo,0.31128,195,2
Sb,1,195,2
Sn,0.87952,195,2
As,0.17436,196,2
Cd,0.36188,196,2
Co,0.16708,196,2
Hg,1,196,2
Ni,1,196,2
Tl,0.51576,196,2
Pb,0.18864,196,2
Mo,0.28212,196,2
Sb,1,196,2
Sn,0.56748,196,2
As,0.22656,197,2
Cd,0.69344,197,2
Co,0.22852,197,2
Hg,1,197,2
Ni,1,197,2
Tl,0.0866,197,2
Pb,0.16516,197,2
Mo,0.13824,197,2
Sb,1,197,2
Sn,0.9986,197,2
As,0.059,198,2
Cd,0.04424,198,2
Co,0.0514,198,2
Hg,1,198,2
Ni,1,198,2
Tl,0.07088,198,2
Pb,0.03288,198,2
Mo,0.01852,198,2
Sb,1,198,2
Sn,0.42848,198,2
As,0.09244,199,2
Cd,0.06936,199,2
Co,0.0808,199,2
Hg,1,199,2
Ni,1,199,2
Tl,0.08524,199,2
Pb,0.08596,199,2
Mo,0.04692,199,2
Sb,1,199,2
Sn,0.118,199,2
As,0.07696,200,2
Cd,0.07016,200,2
Co,0.15148,200,2
Hg,1,200,2
Ni,1,200,2
Tl,0.11452,200,2
Pb,0.17652,200,2
Mo,0.12424,200,2
Sb,1,200,2
Sn,0.153,200,2
As,0.30352,201,3
Cd,0.43724,201,3
Co,0.8076,201,3
Hg,1,201,3
Ni,1,201,3
Tl,0.28452,201,3
Pb,0.42932,201,3
Mo,0.68736,201,3
Sb,1,201,3
Sn,0.98952,201,3
As,0.1732,202,3
Cd,0.13044,202,3
Co,0.29684,202,3
Hg,1,202,3
Ni,1,202,3
Tl,0.07996,202,3
Pb,0.1918,202,3
Mo,0.05248,202,3
Sb,1,202,3
Sn,0.99292,202,3
As,0.64336,203,3
Cd,0.22416,203,3
Co,0.34152,203,3
Hg,1,203,3
Ni,1,203,3
Tl,0.12952,203,3
Pb,0.28392,203,3
Mo,0.32448,203,3
Sb,1,203,3
Sn,0.90716,203,3
As,0.06648,204,3
Cd,0.04636,204,3
Co,0.23808000000000001,204,3
Hg,1,204,3
Ni,1,204,3
Tl,0.03264,204,3
Pb,0.03972,204,3
Mo,0.04748,204,3
Sb,1,204,3
Sn,0.33124,204,3
As,0.09736,205,3
Cd,0.06776,205,3
Co,0.31176,205,3
Hg,1,205,3
Ni,1,205,3
Tl,0.05248,205,3
Pb,0.1206,205,3
Mo,0.033,205,3
Sb,1,205,3
Sn,0.8306,205,3
As,0.106,206,3
Cd,0.24708,206,3
Co,0.19128,206,3
Hg,1,206,3
Ni,1,206,3
Tl,0.12588,206,3
Pb,0.11932,206,3
Mo,0.13424,206,3
Sb,1,206,3
Sn,1,206,3
As,0.04,207,3
Cd,0.04344,207,3
Co,0.21524,207,3
Hg,1,207,3
Ni,1,207,3
Tl,0.08936,207,3
Pb,0.09016,207,3
Mo,0.05672,207,3
Sb,1,207,3
Sn,0.95124,207,3
As,0.0882,208,3
Cd,0.30484,208,3
Co,0.35572,208,3
Hg,1,208,3
Ni,1,208,3
Tl,0.49892,208,3
Pb,0.69936,208,3
Mo,0.2272,208,3
Sb,1,208,3
Sn,0.74504,208,3
As,0.0464,209,3
Cd,0.24516,209,3
Co,0.09468,209,3
Hg,1,209,3
Ni,1,209,3
Tl,0.0276,209,3
Pb,0.05252,209,3
Mo,0.23564,209,3
Sb,1,209,3
Sn,0.91612,209,3
As,0.4782,210,3
Cd,0.61528,210,3
Co,0.94132,210,3
Hg,1,210,3
Ni,0.99888,210,3
Tl,0.5168,210,3
Pb,0.271,210,3
Mo,0.3448,210,3
Sb,1,210,3
Sn,0.89828,210,3
As,0.56876,211,3
Cd,0.0822,211,3
Co,0.08692,211,3
Hg,1,211,3
Ni,1,211,3
Tl,0.20528,211,3
Pb,0.06272,211,3
Mo,0.05196,211,3
Sb,0.99884,211,3
Sn,0.57456,211,3
As,0.1512,212,3
Cd,0.34268,212,3
Co,0.301,212,3
Hg,1,212,3
Ni,1,212,3
Tl,0.85,212,3
Pb,0.10072,212,3
Mo,0.12476,212,3
Sb,1,212,3
Sn,1,212,3
As,0.4714,213,3
Cd,0.09556,213,3
Co,0.34272,213,3
Hg,1,213,3
Ni,1,213,3
Tl,0.0742,213,3
Pb,0.10152,213,3
Mo,0.1252,213,3
Sb,1,213,3
Sn,0.51636,213,3
As,0.12216,214,3
Cd,0.052,214,3
Co,0.1324,214,3
Hg,1,214,3
Ni,1,214,3
Tl,0.23672,214,3
Pb,0.15364,214,3
Mo,0.0444,214,3
Sb,1,214,3
Sn,0.4478,214,3
As,0.11848,215,3
Cd,0.0584,215,3
Co,0.19404,215,3
Hg,1,215,3
Ni,1,215,3
Tl,0.06052,215,3
Pb,0.02824,215,3
Mo,0.15076,215,3
Sb,1,215,3
Sn,0.99776,215,3
As,0.12104,216,3
Cd,0.105,216,3
Co,0.06204,216,3
Hg,1,216,3
Ni,1,216,3
Tl,0.28824,216,3
Pb,0.0362,216,3
Mo,0.03684,216,3
Sb,1,216,3
Sn,0.47272,216,3
As,0.17752,217,3
Cd,0.06432,217,3
Co,0.23768,217,3
Hg,1,217,3
Ni,1,217,3
Tl,0.09064,217,3
Pb,0.13912,217,3
Mo,0.13968,217,3
Sb,1,217,3
Sn,0.75752,217,3
As,0.06892,218,3
Cd,0.05204,218,3
Co,0.0358,218,3
Hg,1,218,3
Ni,1,218,3
Tl,0.03216,218,3
Pb,0.01308,218,3
Mo,0.02568,218,3
Sb,1,218,3
Sn,0.06548,218,3
As,0.35876,219,3
Cd,0.08696,219,3
Co,0.19336,219,3
Hg,1,219,3
Ni,1,219,3
Tl,0.10104,219,3
Pb,0.10684,219,3
Mo,0.05364,219,3
Sb,1,219,3
Sn,0.99984,219,3
As,0.01284,220,3
Cd,0.01028,220,3
Co,0.01328,220,3
Hg,1,220,3
Ni,1,220,3
Tl,0.02768,220,3
Pb,0.01084,220,3
Mo,0.02892,220,3
Sb,1,220,3
Sn,0.47432,220,3
As,0.07024,221,3
Cd,0.14736,221,3
Co,0.15616,221,3
Hg,1,221,3
Ni,1,221,3
Tl,0.16316,221,3
Pb,0.04504,221,3
Mo,0.07048,221,3
Sb,1,221,3
Sn,1,221,3
As,0.56748,222,3
Cd,0.56432,222,3
Co,0.52216,222,3
Hg,0.83108,222,3
Ni,0.98076,222,3
Tl,0.52136,222,3
Pb,0.56672,222,3
Mo,0.5076,222,3
Sb,0.73548,222,3
Sn,0.5704,222,3
As,0.01944,223,3
Cd,0.36908,223,3
Co,0.0482,223,3
Hg,1,223,3
Ni,1,223,3
Tl,0.0238,223,3
Pb,0.14876,223,3
Mo,0.02412,223,3
Sb,1,223,3
Sn,0.25892,223,3
As,0.05052,224,3
Cd,0.14368,224,3
Co,0.06332,224,3
Hg,1,224,3
Ni,1,224,3
Tl,0.08816,224,3
Pb,0.1034,224,3
Mo,0.04116,224,3
Sb,1,224,3
Sn,0.95872,224,3
As,0.01424,225,3
Cd,0.0134,225,3
Co,0.37768,225,3
Hg,1,225,3
Ni,1,225,3
Tl,0.0172,225,3
Pb,0.03048,225,3
Mo,0.01128,225,3
Sb,1,225,3
Sn,1,225,3
As,0.02736,226,3
Cd,0.00656,226,3
Co,0.13208,226,3
Hg,1,226,3
Ni,1,226,3
Tl,0.01728,226,3
Pb,0.0282,226,3
Mo,0.00528,226,3
Sb,1,226,3
Sn,0.1314,226,3
As,0.52952,227,3
Cd,0.6748,227,3
Co,0.8824,227,3
Hg,1,227,3
Ni,0.99456,227,3
Tl,0.23552,227,3
Pb,0.73092,227,3
Mo,0.17816,227,3
Sb,1,227,3
Sn,0.96704,227,3
As,0.06592,228,3
Cd,0.10868,228,3
Co,0.09964,228,3
Hg,1,228,3
Ni,1,228,3
Tl,0.12376,228,3
Pb,0.37408,228,3
Mo,0.37604,228,3
Sb,1,228,3
Sn,1,228,3
As,0.38664,229,3
Cd,0.14792,229,3
Co,0.18404,229,3
Hg,1,229,3
Ni,1,229,3
Tl,0.10568,229,3
Pb,0.23032,229,3
Mo,0.222,229,3
Sb,1,229,3
Sn,0.75684,229,3
As,0.25092,230,3
Cd,0.05148,230,3
Co,0.14168,230,3
Hg,1,230,3
Ni,1,230,3
Tl,0.41564,230,3
Pb,0.3422,230,3
Mo,0.1104,230,3
Sb,1,230,3
Sn,1,230,3
As,0.06504,231,3
Cd,0.03824,231,3
Co,0.15044,231,3
Hg,1,231,3
Ni,1,231,3
Tl,0.2308,231,3
Pb,0.1066,231,3
Mo,0.03212,231,3
Sb,1,231,3
Sn,0.99548,231,3
As,0.42856,232,3
Cd,0.27184,232,3
Co,0.14016,232,3
Hg,1,232,3
Ni,1,232,3
Tl,0.252,232,3
Pb,0.40168,232,3
Mo,0.42112,232,3
Sb,1,232,3
Sn,0.32916,232,3
As,0.0098,233,3
Cd,0.02128,233,3
Co,0.03256,233,3
Hg,1,233,3
Ni,1,233,3
Tl,0.04144,233,3
Pb,0.03196,233,3
Mo,0.02148,233,3
Sb,1,233,3
Sn,0.63508,233,3
As,0.05844,234,3
Cd,0.0504,234,3
Co,0.06376,234,3
Hg,1,234,3
Ni,1,234,3
Tl,0.3978,234,3
Pb,0.08872,234,3
Mo,0.05288,234,3
Sb,1,234,3
Sn,0.37008,234,3
As,0.16404,235,3
Cd,0.17428,235,3
Co,0.06576,235,3
Hg,1,235,3
Ni,1,235,3
Tl,0.02056,235,3
Pb,0.15828,235,3
Mo,0.04672,235,3
Sb,1,235,3
Sn,0.1896,235,3
As,0.20704,236,3
Cd,0.15868,236,3
Co,0.94,236,3
Hg,1,236,3
Ni,1,236,3
Tl,0.3204,236,3
Pb,0.34056,236,3
Mo,0.09712,236,3
Sb,1,236,3
Sn,1,236,3
As,0.00528,237,3
Cd,0.0564,237,3
Co,0.12672,237,3
Hg,1,237,3
