variable,PIP,trial,df,case
LBX118LA,0.26896,552,2,6
LBXD03LA,0.24304,552,2,6
LBXD05LA,0.524,552,2,6
LBXD07LA,0.80976,552,2,6
LBXF03LA,0.25008,552,2,6
LBXF04LA,0.99552,552,2,6
LBXF05LA,0.50768,552,2,6
LBXF08LA,0.07568,552,2,6
LBX074LA,0.51056,553,3,6
LBX099LA,0.07632,553,3,6
LBX138LA,0.17984,553,3,6
LBX153LA,0.11968,553,3,6
LBX170LA,0.12848,553,3,6
LBX180LA,0.08112,553,3,6
LBX187LA,0.1704,553,3,6
LBX194LA,0.98416,553,3,6
LBXPCBLA,0.0936,553,3,6
LBXHXCLA,0.25552,553,3,6
LBX118LA,0.33152,553,3,6
LBXD03LA,0.48784,553,3,6
LBXD05LA,0.58656,553,3,6
LBXD07LA,0.7256,553,3,6
LBXF03LA,0.02624,553,3,6
LBXF04LA,0.99584,553,3,6
LBXF05LA,0.08304,553,3,6
LBXF08LA,0.1256,553,3,6
LBX074LA,0.93152,554,3,6
LBX099LA,0.12848,554,3,6
LBX138LA,0.04544,554,3,6
LBX153LA,0.06704,554,3,6
LBX170LA,0.15792,554,3,6
LBX180LA,0.12832,554,3,6
LBX187LA,0.28384,554,3,6
LBX194LA,0.7048,554,3,6
LBXPCBLA,0.17728,554,3,6
LBXHXCLA,0.03552,554,3,6
LBX118LA,0.24512,554,3,6
LBXD03LA,0.29008,554,3,6
LBXD05LA,0.94624,554,3,6
LBXD07LA,0.05456,554,3,6
LBXF03LA,0.01936,554,3,6
LBXF04LA,0.89888,554,3,6
LBXF05LA,0.0328,554,3,6
LBXF08LA,0.0352,554,3,6
LBX074LA,0.43232,555,2,6
LBX099LA,0.19104,555,2,6
LBX138LA,0.14896,555,2,6
LBX153LA,0.22112,555,2,6
LBX170LA,0.38672,555,2,6
LBX180LA,0.26752,555,2,6
LBX187LA,0.31008,555,2,6
LBX194LA,0.94208,555,2,6
LBXPCBLA,0.06416,555,2,6
LBXHXCLA,0.28144,555,2,6
LBX118LA,0.71264,555,2,6
LBXD03LA,0.4128,555,2,6
LBXD05LA,0.65552,555,2,6
LBXD07LA,0.1552,555,2,6
LBXF03LA,0.14208,555,2,6
LBXF04LA,0.59328,555,2,6
LBXF05LA,0.096,555,2,6
LBXF08LA,0.09584,555,2,6
LBX074LA,0.31904,556,2,6
LBX099LA,0.17088,556,2,6
LBX138LA,0.144,556,2,6
LBX153LA,0.18032,556,2,6
LBX170LA,0.2368,556,2,6
LBX180LA,0.1312,556,2,6
LBX187LA,0.12752,556,2,6
LBX194LA,0.51168,556,2,6
LBXPCBLA,0.20144,556,2,6
LBXHXCLA,0.1344,556,2,6
LBX118LA,0.5488,556,2,6
LBXD03LA,0.148,556,2,6
LBXD05LA,0.47888,556,2,6
LBXD07LA,0.49216,556,2,6
LBXF03LA,0.02928,556,2,6
LBXF04LA,0.93936,556,2,6
LBXF05LA,0.09872,556,2,6
LBXF08LA,0.056,556,2,6
LBX074LA,0.8728,557,1,6
LBX099LA,0.76416,557,1,6
LBX138LA,0.3168,557,1,6
LBX153LA,0.40048,557,1,6
LBX170LA,0.8784,557,1,6
LBX180LA,0.26144,557,1,6
LBX187LA,0.20256,557,1,6
LBX194LA,0.69168,557,1,6
LBXPCBLA,0.12144,557,1,6
LBXHXCLA,0.14512,557,1,6
LBX118LA,0.21424,557,1,6
LBXD03LA,0.14512,557,1,6
LBXD05LA,0.83168,557,1,6
LBXD07LA,0.3376,557,1,6
LBXF03LA,0.62368,557,1,6
LBXF04LA,0.3968,557,1,6
LBXF05LA,0.1648,557,1,6
LBXF08LA,0.13984,557,1,6
LBX074LA,0.27568,558,2,6
LBX099LA,0.12272,558,2,6
LBX138LA,0.38352,558,2,6
LBX153LA,0.32016,558,2,6
LBX170LA,0.77408,558,2,6
LBX180LA,0.65184,558,2,6
LBX187LA,0.37792,558,2,6
LBX194LA,0.50288,558,2,6
LBXPCBLA,0.15792,558,2,6
LBXHXCLA,0.35776,558,2,6
LBX118LA,0.836,558,2,6
LBXD03LA,0.13424,558,2,6
LBXD05LA,0.76448,558,2,6
LBXD07LA,0.10832,558,2,6
LBXF03LA,0.38528,558,2,6
LBXF04LA,0.9952,558,2,6
LBXF05LA,0.98848,558,2,6
LBXF08LA,0.268,558,2,6
LBX074LA,0.15792,559,3,6
LBX099LA,0.032,559,3,6
LBX138LA,0.176,559,3,6
LBX153LA,0.1712,559,3,6
LBX170LA,0.07648,559,3,6
LBX180LA,0.26976,559,3,6
LBX187LA,0.1856,559,3,6
LBX194LA,0.99008,559,3,6
LBXPCBLA,1,559,3,6
LBXHXCLA,0.072,559,3,6
LBX118LA,0.16992,559,3,6
LBXD03LA,0.188,559,3,6
LBXD05LA,0.1224,559,3,6
LBXD07LA,0.03648,559,3,6
LBXF03LA,0.06144,559,3,6
LBXF04LA,0.98832,559,3,6
LBXF05LA,0.37712,559,3,6
LBXF08LA,0.12912,559,3,6
LBX074LA,0.7056,560,4,6
LBX099LA,0.068,560,4,6
LBX138LA,0.30768,560,4,6
LBX153LA,0.19472,560,4,6
LBX170LA,0.17904,560,4,6
LBX180LA,0.1432,560,4,6
LBX187LA,0.684,560,4,6
LBX194LA,0.91472,560,4,6
LBXPCBLA,0.45024,560,4,6
LBXHXCLA,0.0744,560,4,6
LBX118LA,0.59936,560,4,6
LBXD03LA,0.21136,560,4,6
LBXD05LA,0.73184,560,4,6
LBXD07LA,0.69728,560,4,6
LBXF03LA,0.0752,560,4,6
LBXF04LA,0.96848,560,4,6
LBXF05LA,0.08528,560,4,6
LBXF08LA,0.0832,560,4,6
LBX074LA,0.93488,561,2,6
LBX099LA,0.13024,561,2,6
LBX138LA,0.06944,561,2,6
LBX153LA,0.08464,561,2,6
LBX170LA,0.09088,561,2,6
LBX180LA,0.11136,561,2,6
LBX187LA,0.09888,561,2,6
LBX194LA,0.99408,561,2,6
LBXPCBLA,0.068,561,2,6
LBXHXCLA,0.65488,561,2,6
LBX118LA,0.06032,561,2,6
LBXD03LA,0.10496,561,2,6
LBXD05LA,0.91168,561,2,6
LBXD07LA,0.08768,561,2,6
LBXF03LA,0.04528,561,2,6
LBXF04LA,0.99312,561,2,6
LBXF05LA,0.04656,561,2,6
LBXF08LA,0.08896,561,2,6
LBX074LA,0.1344,562,4,6
LBX099LA,0.11968,562,4,6
LBX138LA,0.0976,562,4,6
LBX153LA,0.10288,562,4,6
LBX170LA,0.24688,562,4,6
LBX180LA,0.17504,562,4,6
LBX187LA,0.65936,562,4,6
LBX194LA,0.83392,562,4,6
LBXPCBLA,0.94416,562,4,6
LBXHXCLA,0.2136,562,4,6
LBX118LA,0.1712,562,4,6
LBXD03LA,0.09472,562,4,6
LBXD05LA,0.97632,562,4,6
LBXD07LA,0.1496,562,4,6
LBXF03LA,0.11776,562,4,6
LBXF04LA,0.13424,562,4,6
LBXF05LA,0.04624,562,4,6
LBXF08LA,0.1464,562,4,6
LBX074LA,0.53776,563,3,6
LBX099LA,0.3888,563,3,6
LBX138LA,0.33152,563,3,6
LBX153LA,0.39152,563,3,6
LBX170LA,0.11248,563,3,6
LBX180LA,0.13008,563,3,6
LBX187LA,0.2024,563,3,6
LBX194LA,0.99968,563,3,6
LBXPCBLA,0.48496,563,3,6
LBXHXCLA,0.09712,563,3,6
LBX118LA,0.2592,563,3,6
LBXD03LA,0.06656,563,3,6
LBXD05LA,0.95296,563,3,6
LBXD07LA,0.21536,563,3,6
LBXF03LA,0.10144,563,3,6
LBXF04LA,0.97632,563,3,6
LBXF05LA,0.19696,563,3,6
LBXF08LA,0.0864,563,3,6
LBX074LA,0.13952,564,4,6
LBX099LA,0.06432,564,4,6
LBX138LA,0.04544,564,4,6
LBX153LA,0.09536,564,4,6
LBX170LA,0.05792,564,4,6
LBX180LA,0.16832,564,4,6
LBX187LA,0.0528,564,4,6
LBX194LA,0.89632,564,4,6
LBXPCBLA,0.992,564,4,6
LBXHXCLA,0.02368,564,4,6
LBX118LA,0.032,564,4,6
LBXD03LA,0.02512,564,4,6
LBXD05LA,0.82208,564,4,6
LBXD07LA,0.14064,564,4,6
LBXF03LA,0.08544,564,4,6
LBXF04LA,0.94608,564,4,6
LBXF05LA,0.0656,564,4,6
LBXF08LA,0.0144,564,4,6
LBX074LA,0.18192,565,3,6
LBX099LA,0.11184,565,3,6
LBX138LA,0.38,565,3,6
LBX153LA,0.2128,565,3,6
LBX170LA,0.20256,565,3,6
LBX180LA,0.10032,565,3,6
LBX187LA,0.16144,565,3,6
LBX194LA,0.9576,565,3,6
LBXPCBLA,0.90464,565,3,6
LBXHXCLA,0.06656,565,3,6
LBX118LA,0.37376,565,3,6
LBXD03LA,0.2096,565,3,6
LBXD05LA,0.37072,565,3,6
LBXD07LA,0.17776,565,3,6
LBXF03LA,0.06672,565,3,6
LBXF04LA,0.95264,565,3,6
LBXF05LA,0.07232,565,3,6
LBXF08LA,0.10304,565,3,6
LBX074LA,0.96864,566,4,6
LBX099LA,0.112,566,4,6
LBX138LA,0.128,566,4,6
LBX153LA,0.07504,566,4,6
LBX170LA,0.08368,566,4,6
LBX180LA,0.07216,566,4,6
LBX187LA,0.06096,566,4,6
LBX194LA,0.99248,566,4,6
LBXPCBLA,0.29856,566,4,6
LBXHXCLA,0.07648,566,4,6
LBX118LA,0.12352,566,4,6
LBXD03LA,0.95856,566,4,6
LBXD05LA,0.99744,566,4,6
LBXD07LA,0.06816,566,4,6
LBXF03LA,0.02832,566,4,6
LBXF04LA,0.54592,566,4,6
LBXF05LA,0.05648,566,4,6
LBXF08LA,0.14352,566,4,6
LBX074LA,0.50576,567,3,6
LBX099LA,0.27392,567,3,6
LBX138LA,0.22224,567,3,6
LBX153LA,0.29376,567,3,6
LBX170LA,0.38096,567,3,6
LBX180LA,0.13552,567,3,6
LBX187LA,0.14704,567,3,6
LBX194LA,0.96864,567,3,6
LBXPCBLA,0.59504,567,3,6
LBXHXCLA,0.46848,567,3,6
LBX118LA,0.42448,567,3,6
LBXD03LA,0.77552,567,3,6
LBXD05LA,0.94176,567,3,6
LBXD07LA,0.34127999999999997,567,3,6
LBXF03LA,0.29856,567,3,6
LBXF04LA,0.8088,567,3,6
LBXF05LA,0.17296,567,3,6
LBXF08LA,0.17152,567,3,6
LBX074LA,0.8976,568,1,6
LBX099LA,0.12048,568,1,6
LBX138LA,0.18416,568,1,6
LBX153LA,0.15776,568,1,6
LBX170LA,0.46192,568,1,6
LBX180LA,0.1784,568,1,6
LBX187LA,0.19952,568,1,6
LBX194LA,0.2848,568,1,6
LBXPCBLA,0.07024,568,1,6
LBXHXCLA,0.1064,568,1,6
LBX118LA,0.26144,568,1,6
LBXD03LA,0.19808,568,1,6
LBXD05LA,0.79872,568,1,6
LBXD07LA,0.21488,568,1,6
LBXF03LA,0.1648,568,1,6
LBXF04LA,0.52128,568,1,6
LBXF05LA,0.10256,568,1,6
LBXF08LA,0.28864,568,1,6
LBX074LA,0.93568,569,2,6
LBX099LA,0.21552,569,2,6
LBX138LA,0.46976,569,2,6
LBX153LA,0.52144,569,2,6
LBX170LA,0.54736,569,2,6
LBX180LA,0.42192,569,2,6
LBX187LA,0.15056,569,2,6
LBX194LA,0.57968,569,2,6
LBXPCBLA,0.07376,569,2,6
LBXHXCLA,0.16128,569,2,6
LBX118LA,0.15744,569,2,6
LBXD03LA,0.07712,569,2,6
LBXD05LA,0.932,569,2,6
LBXD07LA,0.148,569,2,6
LBXF03LA,0.08608,569,2,6
LBXF04LA,0.7376,569,2,6
LBXF05LA,0.21856,569,2,6
LBXF08LA,0.0504,569,2,6
LBX074LA,0.62096,570,1,6
LBX099LA,0.0752,570,1,6
LBX138LA,0.10784,570,1,6
LBX153LA,0.1264,570,1,6
LBX170LA,0.1592,570,1,6
LBX180LA,0.09824,570,1,6
LBX187LA,0.39952,570,1,6
LBX194LA,0.99024,570,1,6
LBXPCBLA,0.14336,570,1,6
LBXHXCLA,0.0992,570,1,6
LBX118LA,0.08448,570,1,6
LBXD03LA,0.09552,570,1,6
LBXD05LA,1,570,1,6
LBXD07LA,0.06864,570,1,6
LBXF03LA,0.06928,570,1,6
LBXF04LA,0.22944,570,1,6
LBXF05LA,0.0664,570,1,6
LBXF08LA,0.17904,570,1,6
LBX074LA,0.86816,571,3,6
LBX099LA,0.06032,571,3,6
LBX138LA,0.1768,571,3,6
LBX153LA,0.48784,571,3,6
LBX170LA,0.11696,571,3,6
LBX180LA,0.27088,571,3,6
LBX187LA,0.2144,571,3,6
LBX194LA,0.32992,571,3,6
LBXPCBLA,0.06928,571,3,6
LBXHXCLA,0.10768,571,3,6
LBX118LA,0.42944,571,3,6
LBXD03LA,0.11968,571,3,6
LBXD05LA,0.98096,571,3,6
LBXD07LA,0.6,571,3,6
LBXF03LA,0.11728,571,3,6
LBXF04LA,0.60544,571,3,6
LBXF05LA,0.54896,571,3,6
LBXF08LA,0.02384,571,3,6
LBX074LA,0.21936,572,1,6
LBX099LA,0.21136,572,1,6
LBX138LA,0.4936,572,1,6
LBX153LA,0.36416,572,1,6
LBX170LA,0.34992,572,1,6
LBX180LA,0.29552,572,1,6
LBX187LA,0.4888,572,1,6
LBX194LA,0.61376,572,1,6
LBXPCBLA,0.1504,572,1,6
LBXHXCLA,0.276,572,1,6
LBX118LA,0.12848,572,1,6
LBXD03LA,0.38704,572,1,6
LBXD05LA,0.99456,572,1,6
LBXD07LA,0.1272,572,1,6
LBXF03LA,0.37664,572,1,6
LBXF04LA,0.24992,572,1,6
LBXF05LA,0.13552,572,1,6
LBXF08LA,0.06064,572,1,6
LBX074LA,0.49824,573,2,6
LBX099LA,0.14,573,2,6
LBX138LA,0.12032,573,2,6
LBX153LA,0.11616,573,2,6
LBX170LA,0.10368,573,2,6
LBX180LA,0.09792,573,2,6
LBX187LA,0.39616,573,2,6
LBX194LA,0.9768,573,2,6
LBXPCBLA,0.59328,573,2,6
LBXHXCLA,0.0936,573,2,6
LBX118LA,0.15728,573,2,6
LBXD03LA,0.08672,573,2,6
LBXD05LA,0.22432,573,2,6
LBXD07LA,0.06224,573,2,6
LBXF03LA,0.12064,573,2,6
LBXF04LA,0.99632,573,2,6
LBXF05LA,0.2472,573,2,6
LBXF08LA,0.776,573,2,6
LBX074LA,0.18496,574,3,6
LBX099LA,0.13776,574,3,6
LBX138LA,0.15024,574,3,6
LBX153LA,0.1104,574,3,6
LBX170LA,0.16416,574,3,6
LBX180LA,0.11888,574,3,6
LBX187LA,0.14912,574,3,6
LBX194LA,0.912,574,3,6
LBXPCBLA,0.17136,574,3,6
LBXHXCLA,0.1216,574,3,6
LBX118LA,0.35776,574,3,6
LBXD03LA,0.37392,574,3,6
LBXD05LA,0.8064,574,3,6
LBXD07LA,0.34944,574,3,6
LBXF03LA,0.0216,574,3,6
LBXF04LA,1,574,3,6
LBXF05LA,0.0408,574,3,6
LBXF08LA,0.02656,574,3,6
LBX074LA,0.7112,575,2,6
LBX099LA,0.11536,575,2,6
LBX138LA,0.10192,575,2,6
LBX153LA,0.1136,575,2,6
LBX170LA,0.14544,575,2,6
LBX180LA,0.15984,575,2,6
LBX187LA,0.58304,575,2,6
LBX194LA,0.5024,575,2,6
LBXPCBLA,0.02832,575,2,6
LBXHXCLA,0.11056,575,2,6
LBX118LA,0.132,575,2,6
LBXD03LA,0.09712,575,2,6
LBXD05LA,0.9448,575,2,6
LBXD07LA,0.07024,575,2,6
LBXF03LA,0.0768,575,2,6
LBXF04LA,0.99424,575,2,6
LBXF05LA,0.04464,575,2,6
LBXF08LA,0.07424,575,2,6
LBX074LA,0.3184,576,3,6
LBX099LA,0.40832,576,3,6
LBX138LA,0.13392,576,3,6
LBX153LA,0.2656,576,3,6
LBX170LA,0.76496,576,3,6
LBX180LA,0.16096,576,3,6
LBX187LA,0.23696,576,3,6
LBX194LA,0.81744000000000006,576,3,6
LBXPCBLA,0.9888,576,3,6
LBXHXCLA,0.10544,576,3,6
LBX118LA,0.45904,576,3,6
LBXD03LA,0.10208,576,3,6
LBXD05LA,0.42512,576,3,6
LBXD07LA,0.81312,576,3,6
LBXF03LA,0.13264,576,3,6
LBXF04LA,0.86288,576,3,6
LBXF05LA,0.09264,576,3,6
LBXF08LA,0.448,576,3,6
LBX074LA,0.8776,577,1,6
LBX099LA,0.18752,577,1,6
LBX138LA,0.16576,577,1,6
LBX153LA,0.2432,577,1,6
LBX170LA,0.24304,577,1,6
LBX180LA,0.18704,577,1,6
LBX187LA,0.19456,577,1,6
LBX194LA,0.74464,577,1,6
LBXPCBLA,0.2312,577,1,6
LBXHXCLA,0.13664,577,1,6
LBX118LA,0.38,577,1,6
LBXD03LA,0.14736,577,1,6
LBXD05LA,0.99856,577,1,6
LBXD07LA,0.11408,577,1,6
LBXF03LA,0.08928,577,1,6
LBXF04LA,0.44976,577,1,6
LBXF05LA,0.13456,577,1,6
LBXF08LA,0.11856,577,1,6
LBX074LA,0.69808,578,2,6
LBX099LA,0.50336,578,2,6
LBX138LA,0.2504,578,2,6
LBX153LA,0.19568,578,2,6
LBX170LA,0.46016,578,2,6
LBX180LA,0.4088,578,2,6
LBX187LA,0.20528,578,2,6
LBX194LA,0.82496,578,2,6
LBXPCBLA,0.23584,578,2,6
LBXHXCLA,0.12432,578,2,6
LBX118LA,0.16656,578,2,6
LBXD03LA,0.1632,578,2,6
LBXD05LA,0.98288,578,2,6
LBXD07LA,0.11024,578,2,6
LBXF03LA,0.46448,578,2,6
LBXF04LA,0.99536,578,2,6
LBXF05LA,0.48704,578,2,6
LBXF08LA,0.06416,578,2,6
LBX074LA,0.9776,579,4,6
LBX099LA,0.20848,579,4,6
LBX138LA,0.04656,579,4,6
LBX153LA,0.06784,579,4,6
LBX170LA,0.04704,579,4,6
LBX180LA,0.02448,579,4,6
LBX187LA,0.03904,579,4,6
LBX194LA,0.97968,579,4,6
LBXPCBLA,0.16944,579,4,6
LBXHXCLA,0.17728,579,4,6
LBX118LA,0.07632,579,4,6
LBXD03LA,0.02128,579,4,6
LBXD05LA,0.9976,579,4,6
LBXD07LA,0.184,579,4,6
LBXF03LA,0.2736,579,4,6
LBXF04LA,0.73936,579,4,6
LBXF05LA,0.03152,579,4,6
LBXF08LA,0.04128,579,4,6
LBX074LA,0.93184,580,2,6
LBX099LA,0.87552,580,2,6
LBX138LA,0.16176,580,2,6
LBX153LA,0.2104,580,2,6
LBX170LA,0.15792,580,2,6
LBX180LA,0.14064,580,2,6
LBX187LA,0.19088,580,2,6
LBX194LA,0.8912,580,2,6
LBXPCBLA,0.22512,580,2,6
LBXHXCLA,0.10656,580,2,6
LBX118LA,0.12064,580,2,6
LBXD03LA,0.5104,580,2,6
LBXD05LA,0.9936,580,2,6
LBXD07LA,0.41696,580,2,6
LBXF03LA,0.12848,580,2,6
LBXF04LA,0.96608,580,2,6
LBXF05LA,0.12992,580,2,6
LBXF08LA,0.06,580,2,6
LBX074LA,1,581,2,6
LBX099LA,0.06832,581,2,6
LBX138LA,0.14048,581,2,6
LBX153LA,0.10256,581,2,6
LBX170LA,0.128,581,2,6
LBX180LA,0.11568,581,2,6
LBX187LA,0.13008,581,2,6
LBX194LA,0.85872,581,2,6
LBXPCBLA,0.10304,581,2,6
LBXHXCLA,0.112,581,2,6
LBX118LA,0.1248,581,2,6
LBXD03LA,0.35744,581,2,6
LBXD05LA,0.94736,581,2,6
LBXD07LA,0.1024,581,2,6
LBXF03LA,0.45648,581,2,6
LBXF04LA,0.98272,581,2,6
LBXF05LA,0.14336,581,2,6
LBXF08LA,0.08176,581,2,6
LBX074LA,0.98928,582,4,6
LBX099LA,0.1544,582,4,6
LBX138LA,0.04304,582,4,6
LBX153LA,0.024,582,4,6
LBX170LA,0.06224,582,4,6
LBX180LA,0.01872,582,4,6
LBX187LA,0.04576,582,4,6
LBX194LA,0.99152,582,4,6
LBXPCBLA,0.16688,582,4,6
LBXHXCLA,0.02528,582,4,6
LBX118LA,0.10336,582,4,6
LBXD03LA,0.10672,582,4,6
LBXD05LA,0.9968,582,4,6
LBXD07LA,0.02416,582,4,6
LBXF03LA,0.01808,582,4,6
LBXF04LA,0.9976,582,4,6
LBXF05LA,0.05488,582,4,6
LBXF08LA,0.01856,582,4,6
LBX074LA,0.84512,583,2,6
LBX099LA,0.4976,583,2,6
LBX138LA,0.28608,583,2,6
LBX153LA,0.40848,583,2,6
LBX170LA,0.42224,583,2,6
LBX180LA,0.2616,583,2,6
LBX187LA,0.18352,583,2,6
LBX194LA,0.95744,583,2,6
LBXPCBLA,0.30704,583,2,6
LBXHXCLA,0.23552,583,2,6
LBX118LA,0.32128,583,2,6
LBXD03LA,0.46048,583,2,6
LBXD05LA,0.95904,583,2,6
LBXD07LA,0.21696,583,2,6
LBXF03LA,0.47136,583,2,6
LBXF04LA,0.83376,583,2,6
LBXF05LA,0.09568,583,2,6
LBXF08LA,0.0944,583,2,6
LBX074LA,0.82784,584,4,6
LBX099LA,0.24096,584,4,6
LBX138LA,0.13216,584,4,6
LBX153LA,0.17856,584,4,6
LBX170LA,0.28464,584,4,6
LBX180LA,0.09904,584,4,6
LBX187LA,0.66496,584,4,6
LBX194LA,0.36864,584,4,6
LBXPCBLA,0.06928,584,4,6
LBXHXCLA,0.0584,584,4,6
LBX118LA,0.25376,584,4,6
LBXD03LA,0.12592,584,4,6
LBXD05LA,0.90576,584,4,6
LBXD07LA,0.70064,584,4,6
LBXF03LA,0.04896,584,4,6
LBXF04LA,0.99936,584,4,6
LBXF05LA,0.06496,584,4,6
LBXF08LA,0.06656,584,4,6
LBX074LA,0.66256,585,3,6
LBX099LA,0.18944,585,3,6
LBX138LA,0.17264,585,3,6
LBX153LA,0.24672,585,3,6
LBX170LA,0.84096,585,3,6
LBX180LA,0.28144,585,3,6
LBX187LA,0.28656,585,3,6
LBX194LA,0.99664,585,3,6
LBXPCBLA,0.8072,585,3,6
LBXHXCLA,0.13664,585,3,6
LBX118LA,0.57872,585,3,6
LBXD03LA,0.18112,585,3,6
LBXD05LA,0.99424,585,3,6
LBXD07LA,0.096,585,3,6
LBXF03LA,0.0664,585,3,6
LBXF04LA,0.99968,585,3,6
LBXF05LA,0.18112,585,3,6
LBXF08LA,0.07392,585,3,6
LBX074LA,0.78992,586,2,6
LBX099LA,0.1136,586,2,6
LBX138LA,0.1624,586,2,6
LBX153LA,0.332,586,2,6
LBX170LA,0.224,586,2,6
LBX180LA,0.1744,586,2,6
LBX187LA,0.19648,586,2,6
LBX194LA,0.9872,586,2,6
LBXPCBLA,0.96864,586,2,6
LBXHXCLA,0.29152,586,2,6
LBX118LA,0.2824,586,2,6
LBXD03LA,0.16192,586,2,6
LBXD05LA,0.74928,586,2,6
LBXD07LA,0.14976,586,2,6
LBXF03LA,0.06176,586,2,6
LBXF04LA,0.97632,586,2,6
LBXF05LA,0.13472,586,2,6
LBXF08LA,0.13456,586,2,6
LBX074LA,0.2328,587,1,6
LBX099LA,0.12816,587,1,6
LBX138LA,0.20624,587,1,6
LBX153LA,0.21568,587,1,6
LBX170LA,0.35248,587,1,6
LBX180LA,0.33648,587,1,6
LBX187LA,0.37904,587,1,6
LBX194LA,0.1512,587,1,6
LBXPCBLA,0.32528,587,1,6
LBXHXCLA,0.15248,587,1,6
LBX118LA,0.86928,587,1,6
LBXD03LA,0.42832,587,1,6
LBXD05LA,0.92032,587,1,6
LBXD07LA,0.16176,587,1,6
LBXF03LA,0.0984,587,1,6
LBXF04LA,0.14288,587,1,6
LBXF05LA,0.1104,587,1,6
LBXF08LA,0.07152,587,1,6
LBX074LA,0.36528,588,3,6
LBX099LA,0.57712,588,3,6
LBX138LA,0.1832,588,3,6
LBX153LA,0.29648,588,3,6
LBX170LA,0.24448,588,3,6
LBX180LA,0.3032,588,3,6
LBX187LA,0.19584,588,3,6
LBX194LA,0.9416,588,3,6
LBXPCBLA,0.1832,588,3,6
LBXHXCLA,0.10768,588,3,6
LBX118LA,0.216,588,3,6
LBXD03LA,0.24192,588,3,6
LBXD05LA,0.99952,588,3,6
LBXD07LA,0.16096,588,3,6
LBXF03LA,0.25536,588,3,6
LBXF04LA,0.2952,588,3,6
LBXF05LA,0.08272,588,3,6
LBXF08LA,0.03264,588,3,6
LBX074LA,0.88368,589,2,6
LBX099LA,0.08816,589,2,6
LBX138LA,0.20912,589,2,6
LBX153LA,0.1864,589,2,6
LBX170LA,0.18304,589,2,6
LBX180LA,0.12464,589,2,6
LBX187LA,0.236,589,2,6
LBX194LA,0.99888,589,2,6
LBXPCBLA,0.26128,589,2,6
LBXHXCLA,0.19344,589,2,6
LBX118LA,0.2792,589,2,6
LBXD03LA,0.192,589,2,6
LBXD05LA,0.98848,589,2,6
LBXD07LA,0.10352,589,2,6
LBXF03LA,0.29776,589,2,6
LBXF04LA,0.98368,589,2,6
LBXF05LA,0.06544,589,2,6
LBXF08LA,0.06112,589,2,6
LBX074LA,0.34896,590,3,6
LBX099LA,0.24656,590,3,6
LBX138LA,0.02528,590,3,6
LBX153LA,0.02032,590,3,6
LBX170LA,0.04656,590,3,6
LBX180LA,0.05264,590,3,6
LBX187LA,0.05568,590,3,6
LBX194LA,0.99712,590,3,6
LBXPCBLA,0.99216,590,3,6
LBXHXCLA,0.01856,590,3,6
LBX118LA,0.248,590,3,6
LBXD03LA,0.02688,590,3,6
LBXD05LA,0.21376,590,3,6
LBXD07LA,0.0488,590,3,6
LBXF03LA,0.0176,590,3,6
LBXF04LA,0.79728,590,3,6
LBXF05LA,0.1992,590,3,6
LBXF08LA,0.02528,590,3,6
LBX074LA,0.99392,591,2,6
LBX099LA,0.07584,591,2,6
LBX138LA,0.08544,591,2,6
LBX153LA,0.12016,591,2,6
LBX170LA,0.12656,591,2,6
LBX180LA,0.11328,591,2,6
LBX187LA,0.10224,591,2,6
LBX194LA,0.1832,591,2,6
LBXPCBLA,0.09216,591,2,6
LBXHXCLA,0.42368,591,2,6
LBX118LA,0.07808,591,2,6
LBXD03LA,0.53456,591,2,6
LBXD05LA,0.85312,591,2,6
LBXD07LA,0.31136,591,2,6
LBXF03LA,0.90544,591,2,6
LBXF04LA,0.98544,591,2,6
LBXF05LA,0.12432,591,2,6
LBXF08LA,0.19776,591,2,6
LBX074LA,0.54048,592,1,6
LBX099LA,0.21104,592,1,6
LBX138LA,0.2816,592,1,6
LBX153LA,0.31248,592,1,6
LBX170LA,0.56944,592,1,6
LBX180LA,0.26896,592,1,6
LBX187LA,0.40704,592,1,6
LBX194LA,0.98304,592,1,6
LBXPCBLA,0.12304,592,1,6
LBXHXCLA,0.19504,592,1,6
LBX118LA,0.5232,592,1,6
LBXD03LA,0.1656,592,1,6
LBXD05LA,0.54528,592,1,6
LBXD07LA,0.85472,592,1,6
LBXF03LA,0.65344,592,1,6
LBXF04LA,0.27632,592,1,6
LBXF05LA,0.14128,592,1,6
LBXF08LA,0.1304,592,1,6
LBX074LA,0.38272,593,2,6
LBX099LA,0.17232,593,2,6
LBX138LA,0.1472,593,2,6
LBX153LA,0.152,593,2,6
LBX170LA,0.26928,593,2,6
LBX180LA,0.1664,593,2,6
LBX187LA,0.29904,593,2,6
LBX194LA,0.98384,593,2,6
LBXPCBLA,0.89792,593,2,6
LBXHXCLA,0.29648,593,2,6
LBX118LA,0.58704,593,2,6
LBXD03LA,0.1904,593,2,6
LBXD05LA,0.996,593,2,6
LBXD07LA,0.1248,593,2,6
LBXF03LA,0.59648,593,2,6
LBXF04LA,0.98016,593,2,6
LBXF05LA,0.32032,593,2,6
LBXF08LA,0.6672,593,2,6
LBX074LA,0.20496,594,3,6
LBX099LA,0.15424,594,3,6
LBX138LA,0.13824,594,3,6
LBX153LA,0.05472,594,3,6
LBX170LA,0.04784,594,3,6
LBX180LA,0.06528,594,3,6
LBX187LA,0.07072,594,3,6
LBX194LA,0.99984,594,3,6
