size,case,trial,variable,p
Small,3,257,Ni*,7.991935210085847e-4
Small,3,257,Sb^2,1.0813047778651304e-4
Small,3,257,Sn*,0.9470524455487505
Large,3,257,Int,0.09811842922760332
Large,3,257,Hg,5.037208229668671e-7
Large,3,257,Ni*,1.0106578677067742e-12
Large,3,257,Sb^2,3.489895334521727e-15
Large,3,257,Sn*,4.5349165711725715e-7
Small,3,258,Int,0.20955448675871785
Small,3,258,Hg,0.11741156157237494
Small,3,258,Ni*,3.3519591639538056e-5
Small,3,258,Sb^2,9.32106228769341e-4
Small,3,258,Sn*,0.5420826881530755
Large,3,258,Int,0.4127319245126937
Large,3,258,Hg,2.9310541008121933e-6
Large,3,258,Ni*,1.7347997894001473e-7
Large,3,258,Sb^2,1.1645971335381773e-13
Large,3,258,Sn*,0.0032103291221565
Small,3,259,Int,0.27102342735800666
Small,3,259,Hg,0.00673472381200504
Small,3,259,Ni*,3.422793789315123e-4
Small,3,259,Sb^2,2.439266747374305e-4
Small,3,259,Sn*,0.03118919554237072
Large,3,259,Int,0.6068966196123928
Large,3,259,Hg,9.799844355166284e-10
Large,3,259,Ni*,8.878017685845428e-12
Large,3,259,Sb^2,6.080465179346239e-15
Large,3,259,Sn*,8.255849273845442e-6
Small,3,260,Int,0.991751775352848
Small,3,260,Hg,0.0032972141929272
Small,3,260,Ni*,7.756350872270823e-6
Small,3,260,Sb^2,0.00238204517045095
Small,3,260,Sn*,0.02781445141572185
Large,3,260,Int,0.4503495748888402
Large,3,260,Hg,6.165015509347143e-8
Large,3,260,Ni*,1.1049234038753753e-12
Large,3,260,Sb^2,3.8563872177391716e-10
Large,3,260,Sn*,0.02165916952552593
Small,3,261,Int,0.9885567183814028
Small,3,261,Hg,0.00648421847489566
Small,3,261,Ni*,3.58181069710907e-4
Small,3,261,Sb^2,4.2885691785328e-6
Small,3,261,Sn*,0.20547499481508089
Large,3,261,Int,0.955995650886694
Large,3,261,Hg,2.0281012454715427e-9
Large,3,261,Ni*,6.419268875787546e-16
Large,3,261,Sb^2,1.692720681581311e-12
Large,3,261,Sn*,3.184324374110027e-5
Small,3,262,Int,0.06571216914552011
Small,3,262,Hg,0.02796685150492515
Small,3,262,Ni*,6.390218854935132e-4
Small,3,262,Sb^2,2.39756769068031e-5
Small,3,262,Sn*,0.7544414756013744
Large,3,262,Int,0.3683502079699885
Large,3,262,Hg,5.793137672438027e-8
Large,3,262,Ni*,1.8898946187521615e-8
Large,3,262,Sb^2,5.2334178622316705e-18
Large,3,262,Sn*,2.444924494380842e-4
Small,3,263,Int,0.0569654776773681
Small,3,263,Hg,0.05168115430719057
Small,3,263,Ni*,0.01911200942707598
Small,3,263,Sb^2,4.950892359059672e-5
Small,3,263,Sn*,0.01148064870423989
Large,3,263,Int,0.5367161610481748
Large,3,263,Hg,9.438067543590902e-11
Large,3,263,Ni*,4.228648066960502e-16
Large,3,263,Sb^2,8.862746942018224e-17
Large,3,263,Sn*,0.01144039520220831
Small,3,264,Int,0.01811112536776784
Small,3,264,Hg,0.03097961890443371
Small,3,264,Ni*,5.108722027419295e-4
Small,3,264,Sb^2,0.00440258935122252
Small,3,264,Sn*,0.00309311474406678
Large,3,264,Int,0.3959111361948678
Large,3,264,Hg,3.984343076639603e-6
Large,3,264,Ni*,4.2129907466948595e-12
Large,3,264,Sb^2,2.645352941749208e-18
Large,3,264,Sn*,0.08180203574015192
Small,3,265,Int,0.5336106750618708
Small,3,265,Hg,0.00197202585234911
Small,3,265,Ni*,0.00814030764495794
Small,3,265,Sb^2,2.467924880666425e-4
Small,3,265,Sn*,0.00407443347728296
Large,3,265,Int,0.2084935783117756
Large,3,265,Hg,2.8159649499203775e-5
Large,3,265,Ni*,2.3342102018987492e-14
Large,3,265,Sb^2,9.237800217201486e-13
Large,3,265,Sn*,1.774296743556043e-5
Small,3,266,Int,0.92298071301563
Small,3,266,Hg,4.668185434831372e-4
Small,3,266,Ni*,3.946592980156031e-5
Small,3,266,Sb^2,4.767705082610483e-6
Small,3,266,Sn*,0.01718709804888868
Large,3,266,Int,0.04805941796757353
Large,3,266,Hg,2.597763816579393e-6
Large,3,266,Ni*,1.889291502527556e-16
Large,3,266,Sb^2,1.4728410875116815e-16
Large,3,266,Sn*,8.235652029124244e-4
Small,3,267,Int,0.2433602173114564
Small,3,267,Hg,0.22197636174800947
Small,3,267,Ni*,1.7252221108077123e-4
Small,3,267,Sb^2,0.01271029157587047
Small,3,267,Sn*,0.1605141560491266
Large,3,267,Int,0.00211933290286652
Large,3,267,Hg,0.00130183367224386
Large,3,267,Ni*,1.737382536922013e-11
Large,3,267,Sb^2,3.0591462511430148e-12
Large,3,267,Sn*,0.384862259784164
Small,3,268,Int,0.25423962101333086
Small,3,268,Hg,0.00310449286306241
Small,3,268,Ni*,3.7340376838768115e-5
Small,3,268,Sb^2,0.03691991021592585
Small,3,268,Sn*,0.00395666149537752
Large,3,268,Int,0.02908919786381541
Large,3,268,Hg,9.7283292589959e-6
Large,3,268,Ni*,2.959463385286306e-13
Large,3,268,Sb^2,1.1195844517845681e-13
Large,3,268,Sn*,2.386308683364718e-4
Small,3,269,Int,0.9258970920473
Small,3,269,Hg,1.5468405935925515e-4
Small,3,269,Ni*,6.759912098582808e-4
Small,3,269,Sb^2,0.0723713137699817
Small,3,269,Sn*,0.8200062545847245
Large,3,269,Int,4.224684206996118e-4
Large,3,269,Hg,0.00241752254085783
Large,3,269,Ni*,8.706287246972128e-13
Large,3,269,Sb^2,1.119677299518625e-16
Large,3,269,Sn*,8.068580336487169e-4
Small,3,270,Int,0.6368885338925501
Small,3,270,Hg,0.00140727042133212
Small,3,270,Ni*,3.198549273584344e-4
Small,3,270,Sb^2,5.487643753101288e-4
Small,3,270,Sn*,0.10685669375877606
Large,3,270,Int,0.3127642083406407
Large,3,270,Hg,1.4933221508439838e-7
Large,3,270,Ni*,5.741823903875723e-11
Large,3,270,Sb^2,2.2041387413982221e-13
Large,3,270,Sn*,2.939443404834296e-5
Small,3,271,Int,0.3215885941167061
Small,3,271,Hg,0.08301221113002592
Small,3,271,Ni*,0.04243473363477534
Small,3,271,Sb^2,1.6927278492231493e-4
Small,3,271,Sn*,0.00792210999811827
Large,3,271,Int,0.437347722879843
Large,3,271,Hg,1.3127705475907024e-8
Large,3,271,Ni*,6.925116524796857e-14
Large,3,271,Sb^2,9.780658971167805e-14
Large,3,271,Sn*,4.800197836730319e-6
Small,3,272,Int,0.5150442274316884
Small,3,272,Hg,0.02696840200107404
Small,3,272,Ni*,1.4437027542311192e-6
Small,3,272,Sb^2,2.3521585611235073e-5
Small,3,272,Sn*,9.23089913017593e-4
Large,3,272,Int,0.01789532145153343
Large,3,272,Hg,3.9868100901185674e-7
Large,3,272,Ni*,1.0093402838805499e-13
Large,3,272,Sb^2,1.816806187162148e-9
Large,3,272,Sn*,6.435089441196878e-6
Small,3,273,Int,0.01935809685253023
Small,3,273,Hg,6.228615663080566e-4
Small,3,273,Ni*,0.7380876157919678
Small,3,273,Sb^2,0.00133840520452015
Small,3,273,Sn*,0.11742796029742096
Large,3,273,Int,0.4052317857220885
Large,3,273,Hg,9.32252912852657e-8
Large,3,273,Ni*,3.165301143107116e-7
Large,3,273,Sb^2,2.957808381546449e-17
Large,3,273,Sn*,1.4280249648858296e-7
Small,3,274,Int,0.703980074689587
Small,3,274,Hg,0.08804332397801046
Small,3,274,Ni*,0.2535266579259029
Small,3,274,Sb^2,3.0769133616649534e-5
Small,3,274,Sn*,0.6985751431877951
Large,3,274,Int,7.175904753695407e-5
Large,3,274,Hg,5.535632887984244e-4
Large,3,274,Ni*,1.0799649036136113e-8
Large,3,274,Sb^2,1.5806094704671556e-14
Large,3,274,Sn*,3.790258405475722e-6
Small,3,275,Int,0.23614261831545424
Small,3,275,Hg,0.01286853609459725
Small,3,275,Ni*,5.780653715166772e-4
Small,3,275,Sb^2,0.00144083588297214
Small,3,275,Sn*,0.04418697572729167
Large,3,275,Int,0.6811143361383305
Large,3,275,Hg,2.3947007818930877e-6
Large,3,275,Ni*,2.319697118065847e-11
Large,3,275,Sb^2,1.4149646380094592e-9
Large,3,275,Sn*,8.132542691325389e-5
Small,3,276,Int,0.156170923489862
Small,3,276,Hg,0.2829313482311785
Small,3,276,Ni*,0.03682218436177381
Small,3,276,Sb^2,1.2932965056342203e-4
Small,3,276,Sn*,9.508206179296686e-4
Large,3,276,Int,0.00940182293391482
Large,3,276,Hg,7.909937905860046e-4
Large,3,276,Ni*,5.793263719724501e-10
Large,3,276,Sb^2,4.063420284504502e-12
Large,3,276,Sn*,4.6881849397203095e-4
Small,3,277,Int,0.03091678263687107
Small,3,277,Hg,0.3692941090283885
Small,3,277,Ni*,1.0209455837048332e-6
Small,3,277,Sb^2,4.3518700421752077e-10
Small,3,277,Sn*,0.623356686536099
Large,3,277,Int,2.4299976679954363e-4
Large,3,277,Hg,1.8629997023077348e-4
Large,3,277,Ni*,4.1386091977258e-9
Large,3,277,Sb^2,1.0820652765593615e-13
Large,3,277,Sn*,1.0261932525182198e-7
Small,3,278,Int,0.07687018828371664
Small,3,278,Hg,0.3181596864554626
Small,3,278,Ni*,1.941976067196665e-6
Small,3,278,Sb^2,1.6117863522859624e-6
Small,3,278,Sn*,0.03748989237178098
Large,3,278,Int,0.6159464388152125
Large,3,278,Hg,8.704379865734308e-10
Large,3,278,Ni*,1.916672982262821e-9
Large,3,278,Sb^2,5.2564805956096886e-12
Large,3,278,Sn*,0.00280076325997482
Small,3,279,Int,0.3361733132833733
Small,3,279,Hg,0.00108639135181477
Small,3,279,Ni*,3.7323523485347654e-4
Small,3,279,Sb^2,1.514413460145443e-4
Small,3,279,Sn*,0.0049436979005872
Large,3,279,Int,0.7801992880957005
Large,3,279,Hg,5.41115013410349e-13
Large,3,279,Ni*,6.6253539961449996e-15
Large,3,279,Sb^2,1.0024454195370258e-14
Large,3,279,Sn*,6.087779039192335e-4
Small,3,280,Int,0.37762998096903566
Small,3,280,Hg,0.00470225146610516
Small,3,280,Ni*,0.00167286513652668
Small,3,280,Sb^2,0.00181289978039464
Small,3,280,Sn*,0.6021042422386458
Large,3,280,Int,0.3341983141302667
Large,3,280,Hg,8.839908143298222e-8
Large,3,280,Ni*,1.292912769879449e-13
Large,3,280,Sb^2,3.34718302880368e-12
Large,3,280,Sn*,0.0033886081159358
Small,3,281,Int,0.09836970409250236
Small,3,281,Hg,0.07488702410020696
Small,3,281,Ni*,2.257503313003028e-6
Small,3,281,Sb^2,0.00122290497125215
Small,3,281,Sn*,0.00256044803076798
Large,3,281,Int,0.01832823811752226
Large,3,281,Hg,6.911307080451619e-7
Large,3,281,Ni*,6.451864140947083e-15
Large,3,281,Sb^2,2.3709575530277255e-11
Large,3,281,Sn*,0.01140690836057998
Small,3,282,Int,0.6668257693545627
Small,3,282,Hg,0.01649587633982966
Small,3,282,Ni*,0.00491481728823006
Small,3,282,Sb^2,7.586568955161786e-4
Small,3,282,Sn*,0.21171441610128383
Large,3,282,Int,8.724851912036664e-5
Large,3,282,Hg,0.00544832224344621
Large,3,282,Ni*,3.3168455288001568e-12
Large,3,282,Sb^2,1.176580837959604e-16
Large,3,282,Sn*,4.627972248137482e-4
Small,3,283,Int,0.6174921149610844
Small,3,283,Hg,0.03998228691960519
Small,3,283,Ni*,1.0415392786006644e-4
Small,3,283,Sb^2,4.808003676053952e-6
Small,3,283,Sn*,0.01716925847464595
Large,3,283,Int,0.02019946228620429
Large,3,283,Hg,3.4793980945226125e-7
Large,3,283,Ni*,8.620363888975072e-10
Large,3,283,Sb^2,2.6293023670769033e-14
Large,3,283,Sn*,0.38481589419937545
Small,3,284,Int,0.8581882306406418
Small,3,284,Hg,0.01025773034208506
Small,3,284,Ni*,2.6111284087975988e-5
Small,3,284,Sb^2,7.043274026625425e-6
Small,3,284,Sn*,0.5393053288853094
Large,3,284,Int,0.23663908765215796
Large,3,284,Hg,4.159185683822454e-7
Large,3,284,Ni*,1.8998753020730648e-12
Large,3,284,Sb^2,2.466620995605639e-13
Large,3,284,Sn*,6.669181286904713e-10
Small,3,285,Int,0.241812836692035
Small,3,285,Hg,0.04057208621876825
Small,3,285,Ni*,8.391689820054022e-6
Small,3,285,Sb^2,1.6914785667552786e-5
Small,3,285,Sn*,0.2136039961133652
Large,3,285,Int,0.02039110997236812
Large,3,285,Hg,1.9084080324270614e-6
Large,3,285,Ni*,7.829894555357669e-13
Large,3,285,Sb^2,3.870204645154011e-15
Large,3,285,Sn*,1.5187649833213186e-9
Small,3,286,Int,0.5373790812232551
Small,3,286,Hg,0.03626316107123667
Small,3,286,Ni*,3.080474494074189e-9
Small,3,286,Sb^2,0.00119424636651259
Small,3,286,Sn*,0.28066363019500307
Large,3,286,Int,0.2310980547813654
Large,3,286,Hg,4.3121019713524706e-7
Large,3,286,Ni*,1.608563025615081e-9
Large,3,286,Sb^2,2.41228170743944e-12
Large,3,286,Sn*,0.00837411744371549
Small,3,287,Int,0.7891484145716599
Small,3,287,Hg,0.02890617773026829
Small,3,287,Ni*,7.381392965520044e-8
Small,3,287,Sb^2,2.168404440621556e-7
Small,3,287,Sn*,0.8399610452470505
Large,3,287,Int,0.00490221759107812
Large,3,287,Hg,6.20873885556504e-5
Large,3,287,Ni*,2.7554482720613577e-7
Large,3,287,Sb^2,2.0655404377098502e-16
Large,3,287,Sn*,4.110570927072722e-7
Small,3,288,Int,0.6450255041682511
Small,3,288,Hg,6.393444702383653e-5
Small,3,288,Ni*,0.154282376332549
Small,3,288,Sb^2,3.233269176567646e-4
Small,3,288,Sn*,0.09854767490379372
Large,3,288,Int,0.41402834273726263
Large,3,288,Hg,9.166418530908431e-11
Large,3,288,Ni*,4.552427260027217e-16
Large,3,288,Sb^2,3.476791197111941e-18
Large,3,288,Sn*,0.03714337897414153
Small,3,289,Int,0.47103486462529665
Small,3,289,Hg,0.05233033107385573
Small,3,289,Ni*,0.01619255185564624
Small,3,289,Sb^2,0.01190010623897019
Small,3,289,Sn*,2.810524907645557e-4
Large,3,289,Int,0.004384636623623
Large,3,289,Hg,0.00495948765852562
Large,3,289,Ni*,1.1876266030772216e-11
Large,3,289,Sb^2,5.594696848266509e-17
Large,3,289,Sn*,9.85744115028237e-6
Small,3,290,Int,0.05233120026071971
Small,3,290,Hg,0.3606248159297696
Small,3,290,Ni*,5.085087913132707e-8
Small,3,290,Sb^2,0.0050462368287037
Small,3,290,Sn*,0.45413640462632576
Large,3,290,Int,0.00186628071149716
Large,3,290,Hg,1.2103062730850402e-4
Large,3,290,Ni*,3.9632449625235926e-16
Large,3,290,Sb^2,2.0197299890680687e-10
Large,3,290,Sn*,0.28013049857601985
Small,3,291,Int,0.41322956379917297
Small,3,291,Hg,0.01060852179433193
Small,3,291,Ni*,7.612907763933209e-7
Small,3,291,Sb^2,1.707969205221118e-4
Small,3,291,Sn*,0.32963516811879434
Large,3,291,Int,0.4926127739994154
Large,3,291,Hg,4.8385347730846696e-11
Large,3,291,Ni*,2.8994671537710614e-16
Large,3,291,Sb^2,2.3494210229462287e-15
Large,3,291,Sn*,0.00266046998896459
Small,3,292,Int,0.4240408832571575
Small,3,292,Hg,0.01041678882888624
Small,3,292,Ni*,1.577814298710873e-5
Small,3,292,Sb^2,5.435726227407031e-4
Small,3,292,Sn*,0.12015336349733909
Large,3,292,Int,0.02543038610862779
Large,3,292,Hg,2.0252744374565066e-7
Large,3,292,Ni*,2.7212913576560022e-9
Large,3,292,Sb^2,4.783921535296206e-10
Large,3,292,Sn*,1.1830648698174829e-7
Small,3,293,Int,0.4887167487587647
Small,3,293,Hg,9.167706730847484e-4
Small,3,293,Ni*,1.581236213667944e-5
Small,3,293,Sb^2,8.053403597490155e-7
Small,3,293,Sn*,0.09517050399807242
Large,3,293,Int,0.01317349865495836
Large,3,293,Hg,1.51743616233456e-5
Large,3,293,Ni*,4.5932500692467424e-12
Large,3,293,Sb^2,7.671219265124828e-11
Large,3,293,Sn*,0.02008835050089364
Small,3,294,Int,0.9610733328431512
Small,3,294,Hg,0.00712111343126492
Small,3,294,Ni*,0.00216475178192815
Small,3,294,Sb^2,0.00457739860301265
Small,3,294,Sn*,0.3697094110358783
Large,3,294,Int,0.17705950397247036
Large,3,294,Hg,0.00155344956380517
Large,3,294,Ni*,3.9773062752372994e-13
Large,3,294,Sb^2,2.6132884269468474e-15
Large,3,294,Sn*,0.00377034216482988
Small,3,295,Int,0.00425894681792231
Small,3,295,Hg,0.6548537500208358
Small,3,295,Ni*,2.348066580890747e-5
Small,3,295,Sb^2,0.00136472462548905
Small,3,295,Sn*,3.279468212964199e-6
Large,3,295,Int,0.07225170921897356
Large,3,295,Hg,1.0984094922731103e-5
Large,3,295,Ni*,1.4365640469942612e-17
Large,3,295,Sb^2,4.856636977763967e-13
Large,3,295,Sn*,0.00890457111421776
Small,3,296,Int,0.44924487504585486
Small,3,296,Hg,0.00117202700919721
Small,3,296,Ni*,6.118354460138505e-5
Small,3,296,Sb^2,0.00239137902751415
Small,3,296,Sn*,3.868864954554034e-4
Large,3,296,Int,0.6188299161935138
Large,3,296,Hg,1.873560218921623e-7
Large,3,296,Ni*,6.511687059652896e-16
Large,3,296,Sb^2,1.2653131249265218e-9
Large,3,296,Sn*,0.00467967320830723
Small,3,297,Int,0.04416815517433168
Small,3,297,Hg,0.15846999983469962
Small,3,297,Ni*,0.10801844517357775
Small,3,297,Sb^2,0.00373236479675026
Small,3,297,Sn*,0.03550782095694199
Large,3,297,Int,0.11255916151922588
Large,3,297,Hg,2.4651173997910465e-8
Large,3,297,Ni*,4.134913255845437e-11
Large,3,297,Sb^2,3.0282998599995195e-17
Large,3,297,Sn*,0.02524963190388307
Small,3,298,Int,0.857752190665289
Small,3,298,Hg,0.00758353620514127
Small,3,298,Ni*,6.772566287820683e-4
Small,3,298,Sb^2,0.00178522534349719
Small,3,298,Sn*,0.04995567464300453
Large,3,298,Int,0.00139787951891023
Large,3,298,Hg,4.636219001503462e-6
Large,3,298,Ni*,2.1257034723385848e-16
Large,3,298,Sb^2,7.127012707468277e-15
Large,3,298,Sn*,6.92180166991718e-4
Small,3,299,Int,0.09885176048805992
Small,3,299,Hg,0.01394041467338202
Small,3,299,Ni*,3.0319996508265933e-4
Small,3,299,Sb^2,1.5618365300259472e-5
Small,3,299,Sn*,0.2960044487942946
Large,3,299,Int,0.04828100291773192
Large,3,299,Hg,0.00200194362397799
Large,3,299,Ni*,9.255493811259607e-15
Large,3,299,Sb^2,1.1714468162352901e-7
Large,3,299,Sn*,0.01739197657957057
Small,3,300,Int,0.1327137206459105
Small,3,300,Hg,0.00595316779999429
Small,3,300,Ni*,3.050615286165994e-4
Small,3,300,Sb^2,0.0114721704301383
Small,3,300,Sn*,0.9076797073469368
Large,3,300,Int,0.35146716269600453
Large,3,300,Hg,8.110033055412366e-11
Large,3,300,Ni*,1.5451317395128292e-8
Large,3,300,Sb^2,9.830337079789848e-13
Large,3,300,Sn*,0.00694751274038751
Small,4,301,Int,0.21555971979233499
Small,4,301,Hg,0.02079540679991148
Small,4,301,Ni*,0.00411566892956831
Small,4,301,Sb^2,1.2644663783291724e-4
Small,4,301,Sn*,0.04054138948207309
Large,4,301,Int,3.716864417875771e-4
Large,4,301,Hg,6.420514206765242e-7
Large,4,301,Ni*,6.982530419366888e-11
Large,4,301,Sb^2,7.299948791231777e-16
Large,4,301,Sn*,6.364183458535666e-4
Small,4,302,Int,0.05367828686091135
Small,4,302,Hg,0.10818522671037352
Small,4,302,Ni*,5.5730561998961866e-8
Small,4,302,Sb^2,0.05965674208085984
Small,4,302,Sn*,0.00168198746983738
Large,4,302,Int,5.518211376169465e-5
Large,4,302,Hg,6.584667955296845e-7
Large,4,302,Ni*,8.384872875744402e-16
Large,4,302,Sb^2,5.4981940694872945e-17
Large,4,302,Sn*,1.5942485472280875e-4
Small,4,303,Int,0.01522881115966246
Small,4,303,Hg,0.2993325470293458
Small,4,303,Ni*,6.302384406068165e-8
Small,4,303,Sb^2,0.02557424620097905
Small,4,303,Sn*,0.253449200646037
Large,4,303,Int,0.00241423147517987
Large,4,303,Hg,5.057233084422395e-9
Large,4,303,Ni*,6.057842033416426e-11
Large,4,303,Sb^2,1.1281850698115577e-12
Large,4,303,Sn*,4.050761309624759e-5
Small,4,304,Int,0.36351628365179134
Small,4,304,Hg,7.812553674335542e-4
Small,4,304,Ni*,2.453397319789387e-4
Small,4,304,Sb^2,1.0662189764561878e-5
Small,4,304,Sn*,0.08138963843340673
Large,4,304,Int,0.00767336625602556
Large,4,304,Hg,3.6546264850952586e-6
Large,4,304,Ni*,9.980706428226844e-17
Large,4,304,Sb^2,1.098254127361533e-13
Large,4,304,Sn*,0.00228286449178336
Small,4,305,Int,0.05346468141068116
Small,4,305,Hg,0.06750387153833447
Small,4,305,Ni*,0.00609472394718834
Small,4,305,Sb^2,1.2325901536138196e-5
Small,4,305,Sn*,0.7000189666386785
Large,4,305,Int,0.00169058937654912
Large,4,305,Hg,1.7318671559877866e-6
Large,4,305,Ni*,5.952022988061976e-17
Large,4,305,Sb^2,7.494302594929787e-12
Large,4,305,Sn*,0.03033414693614464
Small,4,306,Int,0.5944004023998799
Small,4,306,Hg,1.1212930999637367e-4
Small,4,306,Ni*,3.5982671425857508e-6
Small,4,306,Sb^2,5.053615837005239e-4
Small,4,306,Sn*,0.1543556018170477
Large,4,306,Int,4.79289752904227e-6
Large,4,306,Hg,9.69884631930234e-4
Large,4,306,Ni*,1.2143609997484971e-8
Large,4,306,Sb^2,4.871575548075821e-16
Large,4,306,Sn*,2.181883940706981e-6
Small,4,307,Int,0.7356648797273302
Small,4,307,Hg,0.06771520761097216
Small,4,307,Ni*,5.365536097994079e-5
Small,4,307,Sb^2,4.401443583642431e-6
Small,4,307,Sn*,0.14174172095602006
Large,4,307,Int,5.220392938979423e-5
Large,4,307,Hg,4.449036183749407e-5
Large,4,307,Ni*,1.8002896348204373e-14
Large,4,307,Sb^2,5.465714295553863e-11
Large,4,307,Sn*,9.03668443282113e-4
Small,4,308,Int,0.271786167675058
Small,4,308,Hg,0.01093573345384452
Small,4,308,Ni*,3.6480078831034894e-4
Small,4,308,Sb^2,0.0142490104636392
Small,4,308,Sn*,0.02285273285701649
Large,4,308,Int,6.598806537207938e-5
Large,4,308,Hg,3.659859114788725e-5
Large,4,308,Ni*,5.751223186087856e-7
Large,4,308,Sb^2,8.974877533186376e-16
Large,4,308,Sn*,8.723755245399483e-5
Small,4,309,Int,0.01295627580704462
Small,4,309,Hg,0.08582314960230682
Small,4,309,Ni*,0.00329735758238139
Small,4,309,Sb^2,4.500182776547209e-4
Small,4,309,Sn*,0.457552889681569
Large,4,309,Int,6.244866930697976e-5
Large,4,309,Hg,5.226696633635577e-4
Large,4,309,Ni*,4.5298149970112916e-12
Large,4,309,Sb^2,3.1225506486825483e-16
Large,4,309,Sn*,2.3725771043950673e-5
Small,4,310,Int,0.30907631842107863
Small,4,310,Hg,0.04096005602550649
Small,4,310,Ni*,8.356987429377641e-7
Small,4,310,Sb^2,0.00246260824136718
Small,4,310,Sn*,0.113639192653055
Large,4,310,Int,8.371780792876396e-5
Large,4,310,Hg,4.919830484858199e-6
Large,4,310,Ni*,2.996275334518384e-15
Large,4,310,Sb^2,3.3032909654095303e-15
Large,4,310,Sn*,0.2033476842242312
Small,4,311,Int,9.240624393440852e-4
Small,4,311,Hg,0.07970227592573612
Small,4,311,Ni*,5.96073314929087e-8
Small,4,311,Sb^2,0.00252870075619931
Small,4,311,Sn*,0.00574396809857652
Large,4,311,Int,0.0049038833870908
Large,4,311,Hg,2.1483028662131345e-6
Large,4,311,Ni*,9.609978883357772e-15
Large,4,311,Sb^2,1.5077133197869317e-13
Large,4,311,Sn*,0.00484328288863954
Small,4,312,Int,0.14692074102117644
Small,4,312,Hg,0.01644296506818852
Small,4,312,Ni*,0.01031281376583152
Small,4,312,Sb^2,7.013503773041981e-4
Small,4,312,Sn*,0.00113157604411319
Large,4,312,Int,0.05437636008646958
Large,4,312,Hg,9.303016859514796e-7
Large,4,312,Ni*,2.705427836091302e-6
Large,4,312,Sb^2,2.82439825562109e-14
Large,4,312,Sn*,2.637018278415714e-5
Small,4,313,Int,0.1649985197046144
Small,4,313,Hg,0.19771805133147527
Small,4,313,Ni*,0.01386898303152378
Small,4,313,Sb^2,1.717077911414278e-6
Small,4,313,Sn*,0.8827858919818015
Large,4,313,Int,0.00134452834098367
Large,4,313,Hg,9.503311292781252e-9
Large,4,313,Ni*,1.197193861378845e-7
Large,4,313,Sb^2,6.92409391453004e-13
Large,4,313,Sn*,9.094414598657212e-4
Small,4,314,Int,0.11320221924143913
Small,4,314,Hg,0.11027013132580482
Small,4,314,Ni*,0.00315132472345623
Small,4,314,Sb^2,0.14936467095161746
Small,4,314,Sn*,0.0018786234559186
Large,4,314,Int,4.57362120837219e-6
Large,4,314,Hg,1.1009306657936236e-4
Large,4,314,Ni*,6.384419873364196e-12
Large,4,314,Sb^2,4.252528304628285e-19
Large,4,314,Sn*,2.265943012692679e-4
Small,4,315,Int,0.00489940484238191
Small,4,315,Hg,0.13153565482322904
Small,4,315,Ni*,0.01136659032332817
Small,4,315,Sb^2,0.00125378413559461
Small,4,315,Sn*,0.4341287228011117
Large,4,315,Int,0.01178152721707026
Large,4,315,Hg,9.232715299309065e-8
Large,4,315,Ni*,8.937242413548378e-13
Large,4,315,Sb^2,4.7353717716244165e-14
Large,4,315,Sn*,2.650006385575806e-5
Small,4,316,Int,0.6976505821207857
Small,4,316,Hg,2.963544769595591e-4
Small,4,316,Ni*,4.940768088300864e-6
Small,4,316,Sb^2,0.3512360677582569
Small,4,316,Sn*,0.9270838925119418
Large,4,316,Int,0.0989184679807378
Large,4,316,Hg,3.036484494125838e-9
Large,4,316,Ni*,1.1171886512485433e-19
Large,4,316,Sb^2,1.6006541195156005e-12
Large,4,316,Sn*,0.30839580283098617
Small,4,317,Int,0.34748370330305167
Small,4,317,Hg,0.0052742071102137
Small,4,317,Ni*,0.00173762128942724
Small,4,317,Sb^2,3.2362678346825586e-4
Small,4,317,Sn*,0.33081277672113985
Large,4,317,Int,7.312010641993105e-4
Large,4,317,Hg,1.4367209361554407e-5
Large,4,317,Ni*,7.491382636806555e-9
Large,4,317,Sb^2,5.700023531891857e-15
Large,4,317,Sn*,2.081569158372336e-7
Small,4,318,Int,0.05505605304071377
Small,4,318,Hg,0.02426635682730897
Small,4,318,Ni*,0.00153797011846069
Small,4,318,Sb^2,4.509087922301806e-5
Small,4,318,Sn*,0.24348820005712024
Large,4,318,Int,0.00148830126149956
Large,4,318,Hg,4.695685289666017e-5
Large,4,318,Ni*,7.169854767755164e-12
Large,4,318,Sb^2,6.598425526560275e-15
Large,4,318,Sn*,3.6541108826338055e-4
Small,4,319,Int,0.40910996649032694
Small,4,319,Hg,0.1066283074493274
Small,4,319,Ni*,5.074369226231515e-6
Small,4,319,Sb^2,1.968957243490256e-4
Small,4,319,Sn*,0.7738320770497966
Large,4,319,Int,0.0085083729269002
Large,4,319,Hg,3.802089455500614e-9
Large,4,319,Ni*,1.0032409019840424e-10
Large,4,319,Sb^2,1.551285011659134e-16
Large,4,319,Sn*,0.01811870962474713
Small,4,320,Int,0.570502551848391
Small,4,320,Hg,0.04483139466394255
Small,4,320,Ni*,0.0575610190166774
Small,4,320,Sb^2,0.00332174307073076
Small,4,320,Sn*,0.01070887121801307
Large,4,320,Int,0.26697861578751186
Large,4,320,Hg,5.729413640566694e-10
Large,4,320,Ni*,3.413917119040541e-11
Large,4,320,Sb^2,2.972499235173396e-13
Large,4,320,Sn*,6.410688829570144e-4
Small,4,321,Int,0.02252743704412727
Small,4,321,Hg,0.0151596931920065
Small,4,321,Ni*,0.00827325239726889
Small,4,321,Sb^2,0.01083984008227662
