var,p,case
As,0.1820921753542753,33
Cd,0.6398821039032647,33
Co,0.6145704190688874,33
Hg,0.0022859001496457697,33
Ni,0.028219331576075746,33
Tl,0.603024600231974,33
Pb,0.563067443186322,33
Mo,0.9504479188828546,33
Sb,0.16070231658502224,33
Sn,0.010340786445638765,33
(Intercept),0.045860436951115344,34
race2,0.8637014133396212,34
race3,0.2955600251351006,34
race4,0.8718917726316433,34
race5,0.8543749124416218,34
smoke1,0.0015994534407040386,34
age,0.014049010712919542,34
bmi,0.08074335170030145,34
As,0.04965655752743821,34
Cd,0.5183942728374352,34
Co,0.32392349772599305,34
Hg,0.04305923996980334,34
Ni,0.02711924806812348,34
Tl,0.054245238269239576,34
Pb,0.6086462600214523,34
Mo,0.6159695373958289,34
Sb,0.07698602194491456,34
Sn,0.2083028668477446,34
(Intercept),0.027880521594252028,35
race2,0.48050630758047896,35
race3,0.10825461603675482,35
race4,0.17636127851183775,35
race5,0.33880120711786954,35
smoke1,0.07595666211995024,35
age,0.0010995893440698583,35
bmi,0.38378486672961276,35
As,0.2558116578893997,35
Cd,0.021259580793677006,35
Co,0.28624670985287426,35
Hg,0.002490215331768484,35
Ni,0.031000616608012906,35
Tl,0.6717177359343733,35
Pb,0.6582641649954546,35
Mo,0.8750155921706118,35
Sb,0.2068483507793773,35
Sn,0.0012224194097678867,35
(Intercept),0.1879510218167122,36
race2,0.28002621475714956,36
race3,0.8920911445806782,36
race4,0.6940806407566708,36
race5,0.260968241626872,36
smoke1,0.006282775842217067,36
age,0.001628938161027859,36
bmi,0.7612305525568903,36
As,0.6858204032425208,36
Cd,0.9581327761506675,36
Co,0.4944024532297375,36
Hg,0.17661690375819375,36
Ni,0.03319902003511175,36
Tl,0.8616713239929,36
Pb,0.20140280713195716,36
Mo,0.8440734218845688,36
Sb,0.10853436700019675,36
Sn,0.0030459006861075673,36
(Intercept),0.10043964639891144,37
race2,0.7113054246560142,37
race3,0.8995514716088358,37
race4,0.9837846914448167,37
race5,0.8338521469082149,37
smoke1,3.8008511985581955e-4,37
age,0.0017823625430480438,37
bmi,0.2923790199261682,37
As,0.09761012691138883,37
Cd,0.2757640624177636,37
Co,0.011411591819472934,37
Hg,0.01359035247190142,37
Ni,2.4295034559586228e-5,37
Tl,0.3568839962811028,37
Pb,0.6880287851491196,37
Mo,0.10472250276939522,37
Sb,0.4583957300108168,37
Sn,0.15620747192139386,37
(Intercept),0.5156592985898458,38
race2,0.2863347285988895,38
race3,0.1144441421735017,38
race4,0.5951450239900098,38
race5,0.564616182188566,38
smoke1,0.4049157187194792,38
age,0.21032555680222292,38
bmi,0.5063901986445889,38
As,0.5127213316180219,38
Cd,0.684452800796101,38
Co,0.2656283332818754,38
Hg,0.008058867068926848,38
Ni,0.10224782214145879,38
Tl,0.15891914038881247,38
Pb,0.5308072944866796,38
Mo,0.3792859940946347,38
Sb,0.5011341345653725,38
Sn,0.020592638868877376,38
(Intercept),0.04673296444920867,39
race2,0.6353724048363615,39
race3,0.4978152929522681,39
race4,0.5207366348236786,39
race5,0.6596605480573207,39
smoke1,0.022241460789001584,39
age,0.005207350898677692,39
bmi,0.09557686353398805,39
As,0.8573982536040164,39
Cd,0.6086352460083612,39
Co,0.8507184766544162,39
Hg,3.37497218004611e-4,39
Ni,0.08697534894859357,39
Tl,0.4267131287403615,39
Pb,0.4975804472830896,39
Mo,0.03900764457497677,39
Sb,0.07937507463550736,39
Sn,0.43763850969006524,39
(Intercept),0.5368172110656589,40
race2,0.7892066389054258,40
race3,0.5924933506564405,40
race4,0.6100999779300333,40
race5,0.9129700160480769,40
smoke1,0.40837567223099336,40
age,0.003609538905401173,40
bmi,0.051179094797929835,40
As,0.6384013896118613,40
Cd,0.9480950106995729,40
Co,0.6542912426688083,40
Hg,9.655054534265545e-5,40
Ni,0.04575805572892223,40
Tl,0.807093119467269,40
Pb,0.3585628273336382,40
Mo,0.8552192330017699,40
Sb,0.005171297812430818,40
Sn,0.13423968726227992,40
(Intercept),0.6504421441150796,41
race2,0.8307066543033128,41
race3,0.5364557527478478,41
race4,0.6341852592807138,41
race5,0.2767561891223826,41
smoke1,6.629460829359403e-4,41
age,0.03873957134133624,41
bmi,0.873589984004032,41
As,0.5821134821552494,41
Cd,0.7766340088744617,41
Co,0.7439021625419093,41
Hg,0.006299119440874143,41
Ni,0.0059129420474932125,41
Tl,0.7098833065152572,41
Pb,0.4356744081176174,41
Mo,0.1527704976304572,41
Sb,0.9977013279829658,41
Sn,0.9179000084910482,41
(Intercept),0.5964341514560045,42
race2,0.10171195468875605,42
race3,0.1300232705824088,42
race4,0.17091679694320291,42
race5,0.21766813518869238,42
smoke1,0.02833513054843603,42
age,0.03478406713563136,42
bmi,0.038598372172056195,42
As,0.2482303318351554,42
Cd,0.6313964841376676,42
Co,0.7507416696401437,42
Hg,0.042085263319586966,42
Ni,0.020905032702723002,42
Tl,0.4578628797685862,42
Pb,0.037934068373321195,42
Mo,0.1820615541388884,42
Sb,0.01719491217745801,42
Sn,0.4620201236920245,42
(Intercept),0.01293452266061191,43
race2,0.4700189652433874,43
race3,0.9385558826774407,43
race4,0.18761177601604073,43
race5,0.13919561516310547,43
smoke1,0.03487365295529329,43
age,5.234130757032821e-4,43
bmi,0.011220013114083624,43
As,0.618962364944255,43
Cd,0.3986180661048365,43
Co,0.9690199106764519,43
Hg,0.016815421671369752,43
Ni,0.0017649341796550024,43
Tl,0.7314101133792923,43
Pb,0.24181930641659574,43
Mo,0.12479292826456562,43
Sb,0.9751559207683911,43
Sn,0.031155448627884885,43
(Intercept),0.5610036107226567,44
race2,0.2703265539058966,44
race3,0.3310390706793662,44
race4,0.39691032871706133,44
race5,0.2316454243818704,44
smoke1,8.389122116650483e-4,44
age,0.02970887072481757,44
bmi,0.12483492714567732,44
As,0.4560964106306511,44
Cd,0.4995582260058795,44
Co,0.7555958462502705,44
Hg,0.7160126962770019,44
Ni,0.07043232144871225,44
Tl,0.1785500092247138,44
Pb,0.3807728903617301,44
Mo,0.3592408096447238,44
Sb,0.8937058230065781,44
Sn,0.2111774822573603,44
(Intercept),0.05901156534035262,45
race2,0.9479513429128908,45
race3,0.4007117362097723,45
race4,0.22132571920170196,45
race5,0.7480056425275994,45
smoke1,0.23755471055866062,45
age,0.12595686000105039,45
bmi,0.3836156434133736,45
As,0.41781858747030654,45
Cd,0.13015601443125788,45
Co,0.4050235202434418,45
Hg,0.5639072009400614,45
Ni,2.875252485836627e-4,45
Tl,0.9365133682672436,45
Pb,0.23113614381089667,45
Mo,0.8156518548479436,45
Sb,0.9945184741737192,45
Sn,0.4041238512757107,45
(Intercept),0.005417414551834939,46
race2,0.8389546815206967,46
race3,0.40979667047048096,46
race4,0.07363098184357723,46
race5,0.6944368323229241,46
smoke1,0.1016454452317648,46
age,0.011017649989713779,46
bmi,0.03873452522179493,46
As,0.0764744934364203,46
Cd,0.15227664289778456,46
Co,0.987402352371941,46
Hg,2.2843570777766116e-4,46
Ni,0.0052560016827834476,46
Tl,0.2534876404564354,46
Pb,0.45439869699547664,46
Mo,0.429985709675724,46
Sb,0.8713894544379479,46
Sn,0.0854817513277342,46
(Intercept),0.10605814211154403,47
race2,0.238280658725462,47
race3,0.580964931735954,47
race4,0.691574851535856,47
race5,0.7422877812889518,47
smoke1,0.8741644838673213,47
age,0.015643529296299044,47
bmi,0.003908198955436659,47
As,0.03304493031023472,47
Cd,0.004240799949016214,47
Co,0.9865250999219459,47
Hg,0.04452454961085511,47
Ni,0.04871626767795433,47
Tl,0.6079156406038038,47
Pb,0.6870047595520667,47
Mo,0.039027724218966144,47
Sb,0.0037038524732824047,47
Sn,0.07738077712367206,47
(Intercept),0.4217366917557067,48
race2,0.800770549710324,48
race3,0.7873801636460394,48
race4,0.996976623503393,48
race5,0.2566705312719111,48
smoke1,0.05969066339435073,48
age,0.003029783434410993,48
bmi,0.6608112492224576,48
As,0.96073364070579,48
Cd,0.2828899681870447,48
Co,0.745910180126087,48
Hg,0.8625801394392287,48
Ni,0.30862393224335366,48
Tl,0.5461904106216717,48
Pb,0.08205697176375928,48
Mo,0.43118056950044803,48
Sb,0.11229449931865702,48
Sn,0.3414031364717416,48
(Intercept),0.0016449897989005105,49
race2,0.09832050356967198,49
race3,0.08263418560996814,49
race4,0.019009700411184362,49
race5,0.1588255061297577,49
smoke1,8.506396844211246e-4,49
age,0.12003997498515277,49
bmi,0.8221634732412771,49
As,0.505071664008622,49
Cd,0.1184605895662501,49
Co,0.5193140713007023,49
Hg,5.736717341137931e-4,49
Ni,3.06908391413294e-4,49
Tl,0.8848611682555606,49
Pb,0.8415838997810097,49
Mo,0.8299739678813695,49
Sb,0.5731577273969972,49
Sn,0.006921491640449598,49
(Intercept),0.566218350918922,50
race2,0.1986335329272322,50
race3,0.8883990629871918,50
race4,0.4504966445033063,50
race5,0.23921465644649145,50
smoke1,0.05114331097541136,50
age,0.3083637591878069,50
bmi,0.19111711110039548,50
As,0.2955915392161673,50
Cd,0.097377645715471,50
Co,0.4980822644835976,50
Hg,0.015256637343962171,50
Ni,0.016599868165085727,50
Tl,0.006046497981760905,50
Pb,0.7432213253951766,50
Mo,0.7201330855634087,50
Sb,0.5914629805412792,50
Sn,0.7077139393328788,50
(Intercept),0.3974703527755655,51
race2,0.5266281278910309,51
race3,0.7253584627725158,51
race4,0.2219430887967562,51
race5,0.621805046484138,51
smoke1,0.025816101626999766,51
age,6.114468908408258e-4,51
bmi,0.2510266463876579,51
As,0.802635830176011,51
Cd,0.9060917361560135,51
Co,0.49260103951917866,51
Hg,0.03517246729613673,51
Ni,0.0161222442065696,51
Tl,0.06542003404758792,51
Pb,0.8132113739786395,51
Mo,0.0014942355919443995,51
Sb,0.6917941538127601,51
Sn,0.15856966453029786,51
(Intercept),0.0010828114943636684,52
race2,0.04366067455426057,52
race3,0.01643054080167797,52
race4,0.0857512074144993,52
race5,0.4225508910238892,52
smoke1,3.1542777965699816e-4,52
age,0.03819965837625408,52
bmi,0.415425138800703,52
As,0.6783806609913305,52
Cd,0.23358867629091448,52
Co,0.9401564604685381,52
Hg,0.22354798083256433,52
Ni,3.1510566964590634e-5,52
Tl,0.5537958016501632,52
Pb,0.4324404808392527,52
Mo,0.7029568229232781,52
Sb,0.14530204674911706,52
Sn,0.02734057570111111,52
(Intercept),0.044197738808821344,53
race2,0.951343334325814,53
race3,0.625128916148049,53
race4,0.3892893679377005,53
race5,0.605760419441111,53
smoke1,0.04114660168132343,53
age,0.1009239880892351,53
bmi,0.4879843702414173,53
As,0.0018632444477001864,53
Cd,0.4454347103499139,53
Co,0.24825464802178304,53
