variable,PIP,trial,case
Tl,0.191,506,6
Pb,0.21592,506,6
Mo,0.26736,506,6
Sb,0.996,506,6
Sn,0.67588,506,6
As,0.49812,507,6
Cd,0.44232,507,6
Co,0.6344,507,6
Hg,0.93412,507,6
Ni,0.777,507,6
Tl,0.595,507,6
Pb,0.46164,507,6
Mo,0.7364,507,6
Sb,0.98176,507,6
Sn,0.37696,507,6
As,0.221,508,6
Cd,0.3272,508,6
Co,0.2924,508,6
Hg,0.90964,508,6
Ni,0.62544,508,6
Tl,0.386,508,6
Pb,0.32708,508,6
Mo,0.253,508,6
Sb,0.99868,508,6
Sn,0.24396,508,6
As,0.2836,509,6
Cd,0.37384,509,6
Co,0.65448,509,6
Hg,0.41312,509,6
Ni,0.8038,509,6
Tl,0.44392,509,6
Pb,0.77192,509,6
Mo,0.35268,509,6
Sb,0.94972,509,6
Sn,0.52624,509,6
As,0.63364,510,6
Cd,0.44464,510,6
Co,0.46144,510,6
Hg,0.6072,510,6
Ni,0.94472,510,6
Tl,0.28048,510,6
Pb,0.29152,510,6
Mo,0.31008,510,6
Sb,0.99104,510,6
Sn,0.35748,510,6
As,0.777,511,6
Cd,0.52968,511,6
Co,0.52708,511,6
Hg,0.80676,511,6
Ni,0.98740000000000006,511,6
Tl,0.4862,511,6
Pb,0.85148,511,6
Mo,0.59496,511,6
Sb,0.99292,511,6
Sn,0.621,511,6
As,0.46444,512,6
Cd,0.39976,512,6
Co,0.49496,512,6
Hg,0.9706,512,6
Ni,0.93392,512,6
Tl,0.53336,512,6
Pb,0.6584,512,6
Mo,0.429,512,6
Sb,0.90968,512,6
Sn,0.80776,512,6
As,0.41528,513,6
Cd,0.45912,513,6
Co,0.63228,513,6
Hg,0.9824,513,6
Ni,1,513,6
Tl,0.82272,513,6
Pb,0.72744,513,6
Mo,0.37344,513,6
Sb,0.945,513,6
Sn,0.76884,513,6
As,0.28492,514,6
Cd,0.37396,514,6
Co,0.40016,514,6
Hg,0.99664,514,6
Ni,0.94544,514,6
Tl,0.33748,514,6
Pb,0.40564,514,6
Mo,0.5426,514,6
Sb,0.98956,514,6
Sn,0.93196,514,6
As,0.69916,515,6
Cd,0.44792,515,6
Co,0.59636,515,6
Hg,0.97776,515,6
Ni,0.66452,515,6
Tl,0.38464,515,6
Pb,0.45692,515,6
Mo,0.6518,515,6
Sb,0.962,515,6
Sn,0.88248,515,6
As,0.3946,516,6
Cd,0.4086,516,6
Co,0.50796,516,6
Hg,0.77848,516,6
Ni,0.96832,516,6
Tl,0.45644,516,6
Pb,0.3534,516,6
Mo,0.39776,516,6
Sb,0.80736,516,6
Sn,0.35368,516,6
As,0.43916,517,6
Cd,0.23064,517,6
Co,0.29904,517,6
Hg,0.762,517,6
Ni,0.99816,517,6
Tl,0.51372,517,6
Pb,0.36616,517,6
Mo,0.2218,517,6
Sb,0.76292,517,6
Sn,0.32548,517,6
As,0.24152,518,6
Cd,0.22684000000000001,518,6
Co,0.27088,518,6
Hg,0.97864,518,6
Ni,0.97636,518,6
Tl,0.30868,518,6
Pb,0.55212,518,6
Mo,0.251,518,6
Sb,1,518,6
Sn,0.28848,518,6
As,0.16492,519,6
Cd,0.13992,519,6
Co,0.16356,519,6
Hg,0.20628,519,6
Ni,0.99688,519,6
Tl,0.57836,519,6
Pb,0.17032,519,6
Mo,0.13256,519,6
Sb,0.9602,519,6
Sn,0.5002,519,6
As,0.60328,520,6
Cd,0.34912,520,6
Co,0.31652,520,6
Hg,0.99388,520,6
Ni,1,520,6
Tl,0.3638,520,6
Pb,0.35584,520,6
Mo,0.41088,520,6
Sb,0.63452,520,6
Sn,0.83964,520,6
As,0.39236,521,6
Cd,0.34644,521,6
Co,0.34048,521,6
Hg,0.90304,521,6
Ni,0.99512,521,6
Tl,0.37292,521,6
Pb,0.34504,521,6
Mo,0.387,521,6
Sb,0.59976,521,6
Sn,0.9022,521,6
As,0.6992,522,6
Cd,0.56584,522,6
Co,0.63952,522,6
Hg,0.8804,522,6
Ni,0.99424,522,6
Tl,0.5174,522,6
Pb,0.59112,522,6
Mo,0.6626,522,6
Sb,0.9252,522,6
Sn,0.57172,522,6
As,0.48572,523,6
Cd,0.58792,523,6
Co,0.54636,523,6
Hg,0.85388,523,6
Ni,0.6006,523,6
Tl,0.50488,523,6
Pb,0.44512,523,6
Mo,0.44124,523,6
Sb,0.91868,523,6
Sn,0.60392,523,6
As,0.33804,524,6
Cd,0.33272,524,6
Co,0.58284,524,6
Hg,0.66044,524,6
Ni,0.68204,524,6
Tl,0.41976,524,6
Pb,0.3602,524,6
Mo,0.32272,524,6
Sb,0.81168,524,6
Sn,0.9348,524,6
As,0.87128,525,6
Cd,0.693,525,6
Co,0.5212,525,6
Hg,0.99964,525,6
Ni,0.99004,525,6
Tl,0.47196,525,6
Pb,0.7634,525,6
Mo,0.49804,525,6
Sb,0.99628,525,6
Sn,0.72836,525,6
As,0.57228,526,6
Cd,0.65544,526,6
Co,0.89412,526,6
Hg,0.67492,526,6
Ni,0.75344,526,6
Tl,0.4342,526,6
Pb,0.58968,526,6
Mo,0.46128,526,6
Sb,0.99964,526,6
Sn,0.67152,526,6
As,0.49744,527,6
Cd,0.3402,527,6
Co,0.4922,527,6
Hg,0.91868,527,6
Ni,0.79644,527,6
Tl,0.35888,527,6
Pb,0.40536,527,6
Mo,0.36076,527,6
Sb,0.666,527,6
Sn,0.68528,527,6
As,0.4102,528,6
Cd,0.48588,528,6
Co,0.45176,528,6
Hg,0.71772,528,6
Ni,0.74916,528,6
Tl,0.34944,528,6
Pb,0.46568,528,6
Mo,0.3442,528,6
Sb,0.8268,528,6
Sn,0.44116,528,6
As,0.23424,529,6
Cd,0.12152,529,6
Co,0.1696,529,6
Hg,0.99472,529,6
Ni,0.99816,529,6
Tl,0.1364,529,6
Pb,0.0988,529,6
Mo,0.0842,529,6
Sb,1,529,6
Sn,0.14576,529,6
As,0.25496,530,6
Cd,0.2154,530,6
Co,0.37508,530,6
Hg,0.63652,530,6
Ni,0.69764,530,6
Tl,0.27092,530,6
Pb,0.63852,530,6
Mo,0.28952,530,6
Sb,0.44136,530,6
Sn,0.21272,530,6
As,0.25296,531,6
Cd,0.3288,531,6
Co,0.46016,531,6
Hg,0.7502,531,6
Ni,0.98792,531,6
Tl,0.271,531,6
Pb,0.2888,531,6
Mo,0.24624,531,6
Sb,1,531,6
Sn,0.2884,531,6
As,0.0942,532,6
Cd,0.09808,532,6
Co,0.10652,532,6
Hg,0.43724,532,6
Ni,0.09576,532,6
Tl,0.13412,532,6
Pb,0.24396,532,6
Mo,0.1128,532,6
Sb,0.99596,532,6
Sn,0.13032,532,6
As,0.06568,533,6
Cd,0.08256,533,6
Co,0.106,533,6
Hg,0.83048,533,6
Ni,1,533,6
Tl,0.13216,533,6
Pb,0.15228,533,6
Mo,0.08192,533,6
Sb,0.98072,533,6
Sn,0.2038,533,6
As,0.33744,534,6
Cd,0.29876,534,6
Co,0.35988,534,6
Hg,0.84092,534,6
Ni,0.79024,534,6
Tl,0.38148,534,6
Pb,0.38172,534,6
Mo,0.34308,534,6
Sb,0.92924,534,6
Sn,0.43916,534,6
As,0.19836,535,6
Cd,0.17756,535,6
Co,0.24816,535,6
Hg,0.99924,535,6
Ni,0.47036,535,6
Tl,0.17844,535,6
Pb,0.18432,535,6
Mo,0.23004,535,6
Sb,0.98584,535,6
Sn,0.6962,535,6
As,0.3824,536,6
Cd,0.80084,536,6
Co,0.49748,536,6
Hg,0.82608,536,6
Ni,0.93468,536,6
Tl,0.34736,536,6
Pb,0.41192,536,6
Mo,0.38972,536,6
Sb,0.8636,536,6
Sn,0.90124,536,6
As,0.53264,537,6
Cd,0.51736,537,6
Co,0.45572,537,6
Hg,0.78416,537,6
Ni,0.9844,537,6
Tl,0.49972,537,6
Pb,0.53076,537,6
Mo,0.53996,537,6
Sb,0.68036,537,6
Sn,0.5252,537,6
As,0.34208,538,6
Cd,0.40304,538,6
Co,0.61212,538,6
Hg,0.65032,538,6
Ni,0.9072,538,6
Tl,0.3856,538,6
Pb,0.32712,538,6
Mo,0.39112,538,6
Sb,0.91944,538,6
Sn,0.55016,538,6
As,0.88872,539,6
Cd,0.5362,539,6
Co,0.34952,539,6
Hg,0.56392,539,6
Ni,0.82828,539,6
Tl,0.32996,539,6
Pb,0.50464,539,6
Mo,0.2992,539,6
Sb,1,539,6
Sn,0.39472,539,6
As,0.35196,540,6
Cd,0.62796,540,6
Co,0.41764,540,6
Hg,0.4104,540,6
Ni,0.69124,540,6
Tl,0.431,540,6
Pb,0.4798,540,6
Mo,0.66248,540,6
Sb,0.9842,540,6
Sn,0.48884,540,6
As,0.45408,541,6
Cd,0.43976,541,6
Co,0.4946,541,6
Hg,0.90864,541,6
Ni,0.95784,541,6
Tl,0.28868,541,6
Pb,0.2932,541,6
Mo,0.36984,541,6
Sb,0.42484,541,6
Sn,0.47348,541,6
As,0.96904,542,6
Cd,0.51588,542,6
Co,0.68112,542,6
Hg,0.9666,542,6
Ni,0.67,542,6
Tl,0.8628,542,6
Pb,0.62104,542,6
Mo,0.66408,542,6
Sb,0.76272,542,6
Sn,0.53652,542,6
As,0.28812,543,6
Cd,0.36268,543,6
Co,0.31856,543,6
Hg,0.316,543,6
Ni,0.70648,543,6
Tl,0.25664,543,6
Pb,0.45852,543,6
Mo,0.54228,543,6
Sb,0.9646,543,6
Sn,0.48144,543,6
As,0.30116,544,6
Cd,0.1506,544,6
Co,0.20176,544,6
Hg,0.6198,544,6
Ni,1,544,6
Tl,0.30704,544,6
Pb,0.13968,544,6
Mo,0.31476,544,6
Sb,0.95204,544,6
Sn,0.12348,544,6
As,0.11948,545,6
Cd,0.10024,545,6
Co,0.3746,545,6
Hg,0.99864,545,6
Ni,0.42728,545,6
Tl,0.22552,545,6
Pb,0.16672,545,6
Mo,0.31712,545,6
Sb,0.99948,545,6
Sn,0.15704,545,6
As,0.32376,546,6
Cd,0.23516,546,6
Co,0.61852,546,6
Hg,0.32576,546,6
Ni,0.92824,546,6
Tl,0.32724,546,6
Pb,0.29988,546,6
Mo,0.34668,546,6
Sb,0.77676,546,6
Sn,0.49928,546,6
As,0.18924,547,6
Cd,0.16492,547,6
Co,0.25344,547,6
Hg,0.28188,547,6
Ni,0.94352,547,6
Tl,0.27848,547,6
Pb,0.27312,547,6
Mo,0.27408,547,6
Sb,1,547,6
Sn,0.13208,547,6
As,0.67596,548,6
Cd,0.56112,548,6
Co,0.81008,548,6
Hg,0.97952,548,6
Ni,0.93604,548,6
Tl,0.63504,548,6
Pb,0.83288,548,6
Mo,0.677,548,6
Sb,0.9942,548,6
Sn,0.96352,548,6
As,0.68192,549,6
Cd,0.49076,549,6
Co,0.85696,549,6
Hg,0.96548,549,6
Ni,0.58712,549,6
Tl,0.46384,549,6
Pb,0.4614,549,6
Mo,0.532,549,6
Sb,0.74792,549,6
Sn,0.96168,549,6
As,0.45004,550,6
Cd,0.37552,550,6
Co,0.4146,550,6
Hg,0.9566,550,6
Ni,0.60632,550,6
Tl,0.41228,550,6
Pb,0.53004,550,6
Mo,0.45088,550,6
Sb,0.94688,550,6
Sn,0.97632,550,6
As,0.55548,551,6
Cd,0.61344,551,6
Co,0.48464,551,6
Hg,0.75764,551,6
Ni,0.94428,551,6
Tl,0.47696,551,6
Pb,0.66956,551,6
Mo,0.53572,551,6
Sb,0.77196,551,6
Sn,0.58128,551,6
As,0.57908,552,6
Cd,0.33036,552,6
Co,0.26636,552,6
Hg,0.4594,552,6
Ni,0.999,552,6
Tl,0.51808,552,6
Pb,0.52496,552,6
Mo,0.39144,552,6
Sb,0.98792,552,6
Sn,0.30508,552,6
As,0.35968,553,6
Cd,0.35608,553,6
Co,0.42532,553,6
Hg,0.98924,553,6
Ni,0.67732,553,6
Tl,0.32544,553,6
Pb,0.66996,553,6
Mo,0.47768,553,6
Sb,0.95552,553,6
Sn,0.4248,553,6
As,0.5338,554,6
Cd,0.48676,554,6
Co,0.45424,554,6
Hg,0.66216,554,6
Ni,0.80104,554,6
Tl,0.534,554,6
Pb,0.56736,554,6
Mo,0.50892,554,6
Sb,0.98376,554,6
Sn,0.75068,554,6
As,0.54596,555,6
Cd,0.54884,555,6
Co,0.8524,555,6
Hg,0.85524,555,6
Ni,0.79976,555,6
Tl,0.50796,555,6
Pb,0.53428,555,6
Mo,0.48148,555,6
Sb,0.93724,555,6
Sn,0.88424,555,6
As,0.2262,556,6
Cd,0.18448,556,6
Co,0.9606,556,6
Hg,1,556,6
Ni,0.3356,556,6
Tl,0.23412,556,6
Pb,0.2944,556,6
Mo,0.15404,556,6
Sb,0.99652,556,6
Sn,0.72548,556,6
As,0.36984,557,6
Cd,0.38188,557,6
Co,0.26148,557,6
Hg,0.5432,557,6
Ni,0.9106,557,6
Tl,0.51928,557,6
Pb,0.49188,557,6
Mo,0.3594,557,6
Sb,1,557,6
Sn,0.28384,557,6
As,0.61176,558,6
Cd,0.38216,558,6
Co,0.38496,558,6
Hg,0.50824,558,6
Ni,0.62472,558,6
Tl,0.34696,558,6
Pb,0.37904,558,6
Mo,0.28456,558,6
Sb,0.92748,558,6
Sn,0.47184,558,6
As,0.0604,559,6
Cd,0.10212,559,6
Co,0.14652,559,6
Hg,0.14588,559,6
Ni,0.98508,559,6
Tl,0.12712,559,6
Pb,0.22996,559,6
Mo,0.0614,559,6
Sb,0.99528,559,6
Sn,0.0716,559,6
As,0.18232,560,6
Cd,0.31356,560,6
Co,0.41648,560,6
Hg,0.61832,560,6
Ni,1,560,6
Tl,0.24912,560,6
Pb,0.36008,560,6
Mo,0.34312,560,6
Sb,0.99224,560,6
Sn,0.27012,560,6
As,0.47836,561,6
Cd,0.61476,561,6
Co,0.47996,561,6
Hg,0.96552,561,6
Ni,0.88164,561,6
Tl,0.78384,561,6
Pb,0.43816,561,6
Mo,0.43284,561,6
Sb,0.84968,561,6
Sn,0.56232,561,6
As,0.17648,562,6
Cd,0.13636,562,6
Co,0.26704,562,6
Hg,0.29176,562,6
Ni,0.37096,562,6
Tl,0.11992,562,6
Pb,0.15184,562,6
Mo,0.1464,562,6
Sb,0.99756,562,6
Sn,0.24168,562,6
As,0.39372,563,6
Cd,0.42588,563,6
Co,0.50472,563,6
Hg,0.85692,563,6
Ni,0.86276,563,6
Tl,0.47276,563,6
Pb,0.77868,563,6
Mo,0.46592,563,6
Sb,0.96196,563,6
Sn,0.74152,563,6
As,0.307,564,6
Cd,0.29588,564,6
Co,0.48256,564,6
Hg,0.25988,564,6
Ni,0.92904,564,6
Tl,0.25232,564,6
Pb,0.39188,564,6
Mo,0.79316,564,6
Sb,0.68,564,6
Sn,0.37,564,6
As,0.20348,565,6
Cd,0.1276,565,6
Co,0.21248,565,6
Hg,0.7734,565,6
Ni,0.5242,565,6
Tl,0.11952,565,6
Pb,0.182,565,6
Mo,0.11552,565,6
Sb,1,565,6
Sn,0.7634,565,6
As,0.80808,566,6
Cd,0.50536,566,6
Co,0.85988,566,6
Hg,0.99748,566,6
Ni,0.68012,566,6
Tl,0.5122,566,6
Pb,0.43376,566,6
Mo,0.51984,566,6
Sb,0.99064,566,6
Sn,0.6008,566,6
As,0.3108,567,6
Cd,0.24464,567,6
Co,0.2286,567,6
Hg,0.72328,567,6
Ni,0.81584,567,6
Tl,0.36476,567,6
Pb,0.24228,567,6
Mo,0.57972,567,6
Sb,0.99188,567,6
Sn,0.3754,567,6
As,0.61232,568,6
Cd,0.4028,568,6
Co,0.47864,568,6
Hg,0.78188,568,6
Ni,0.83944,568,6
Tl,0.49584,568,6
Pb,0.38236,568,6
Mo,0.44744,568,6
Sb,0.96124,568,6
Sn,0.85604,568,6
As,0.17676,569,6
Cd,0.18728,569,6
Co,0.43692,569,6
Hg,0.94836,569,6
Ni,1,569,6
Tl,0.19516,569,6
Pb,0.16892,569,6
Mo,0.44312,569,6
Sb,0.98296,569,6
Sn,0.21924,569,6
As,0.30924,570,6
Cd,0.60248,570,6
Co,0.75056,570,6
Hg,0.9514,570,6
Ni,0.7494,570,6
Tl,0.31236,570,6
Pb,0.54608,570,6
Mo,0.30096,570,6
Sb,0.9994,570,6
Sn,0.9606,570,6
As,0.31232,571,6
Cd,0.26508,571,6
Co,0.40004,571,6
Hg,0.29716,571,6
Ni,0.92416,571,6
Tl,0.24328,571,6
Pb,0.21864,571,6
Mo,0.32388,571,6
Sb,0.97028,571,6
Sn,0.65968,571,6
As,0.42336,572,6
Cd,0.4804,572,6
Co,0.5244,572,6
Hg,1,572,6
Ni,0.64488,572,6
Tl,0.41336,572,6
Pb,0.36552,572,6
Mo,0.84404,572,6
Sb,0.94624,572,6
Sn,0.96728,572,6
As,0.30044,573,6
Cd,0.38544,573,6
Co,0.33152,573,6
Hg,0.84192,573,6
Ni,0.92212,573,6
Tl,0.4244,573,6
Pb,0.40076,573,6
Mo,0.5726,573,6
Sb,0.94168,573,6
Sn,0.95024,573,6
As,0.47264,574,6
Cd,0.84144,574,6
Co,0.71608,574,6
Hg,0.98308,574,6
Ni,0.98756,574,6
Tl,0.35704,574,6
Pb,0.5198,574,6
Mo,0.9252,574,6
Sb,1,574,6
Sn,0.76648,574,6
As,0.7862,575,6
Cd,0.35372,575,6
Co,0.2398,575,6
Hg,0.58032,575,6
Ni,0.48296,575,6
Tl,0.23768,575,6
Pb,0.24116,575,6
Mo,0.24484,575,6
Sb,0.98784,575,6
Sn,0.29668,575,6
As,0.24784,576,6
Cd,0.3044,576,6
Co,0.43376,576,6
Hg,0.38288,576,6
Ni,0.87296,576,6
Tl,0.32848,576,6
Pb,0.38396,576,6
Mo,0.49508,576,6
Sb,0.8548,576,6
Sn,0.72236,576,6
As,0.4336,577,6
Cd,0.66024,577,6
Co,0.7532,577,6
Hg,0.92364,577,6
Ni,0.9868,577,6
Tl,0.60536,577,6
Pb,0.58764,577,6
Mo,0.52452,577,6
Sb,0.99852,577,6
Sn,0.84056,577,6
As,0.34736,578,6
Cd,0.2736,578,6
Co,0.73928,578,6
Hg,0.9156,578,6
Ni,0.70396,578,6
Tl,0.5776,578,6
Pb,0.2662,578,6
Mo,0.43272,578,6
Sb,0.99116,578,6
Sn,0.3858,578,6
As,0.44868,579,6
Cd,0.46336,579,6
Co,0.75112,579,6
Hg,0.99616,579,6
Ni,0.79644,579,6
Tl,0.42908,579,6
Pb,0.7746,579,6
Mo,0.41396,579,6
Sb,0.97084,579,6
Sn,0.59096,579,6
As,0.77316,580,6
Cd,0.44252,580,6
Co,0.4492,580,6
Hg,0.99712,580,6
Ni,0.97768,580,6
Tl,0.43472,580,6
Pb,0.6686,580,6
Mo,0.50068,580,6
Sb,0.86604,580,6
Sn,0.40048,580,6
As,0.48036,581,6
Cd,0.33936,581,6
Co,0.38256,581,6
Hg,0.94116,581,6
Ni,0.9908,581,6
Tl,0.5176,581,6
Pb,0.34344,581,6
Mo,0.53988,581,6
Sb,0.98876,581,6
Sn,0.4222,581,6
As,0.40568,582,6
Cd,0.30376,582,6
Co,0.2602,582,6
Hg,1,582,6
Ni,0.9392,582,6
Tl,0.25804,582,6
Pb,0.16944,582,6
Mo,0.28284,582,6
Sb,0.28288,582,6
Sn,0.98524,582,6
As,0.5684,583,6
Cd,0.48048,583,6
Co,0.59828,583,6
Hg,0.8682,583,6
Ni,0.78152,583,6
Tl,0.3758,583,6
Pb,0.76444,583,6
Mo,0.5416,583,6
Sb,0.78068,583,6
Sn,0.44744,583,6
As,0.33036,584,6
Cd,0.4624,584,6
Co,0.27456,584,6
Hg,0.89728,584,6
Ni,0.82132,584,6
Tl,0.29548,584,6
Pb,0.3266,584,6
Mo,0.32848,584,6
Sb,0.99884,584,6
Sn,0.49904,584,6
As,0.44108,585,6
Cd,0.50016,585,6
Co,0.53884,585,6
Hg,0.70536,585,6
Ni,0.97328,585,6
Tl,0.59756,585,6
Pb,0.56048,585,6
Mo,0.44852,585,6
Sb,0.73308,585,6
Sn,0.608,585,6
As,0.3682,586,6
Cd,0.32092,586,6
Co,0.32976,586,6
Hg,0.85912,586,6
Ni,0.94212,586,6
Tl,0.36996,586,6
Pb,0.54488,586,6
Mo,0.42332,586,6
Sb,0.84776,586,6
Sn,0.33172,586,6
As,0.65208,587,6
Cd,0.38656,587,6
Co,0.55916,587,6
Hg,0.78548,587,6
Ni,0.9644,587,6
Tl,0.46924,587,6
Pb,0.57008,587,6
Mo,0.6332,587,6
Sb,1,587,6
Sn,0.59252,587,6
As,0.29008,588,6
Cd,0.24268,588,6
Co,0.3258,588,6
Hg,0.60516,588,6
Ni,0.65208,588,6
Tl,0.24996,588,6
Pb,0.42816,588,6
Mo,0.31144,588,6
Sb,0.44016,588,6
Sn,0.31036,588,6
As,0.33524,589,6
Cd,0.28368,589,6
Co,0.54944,589,6
Hg,0.82748,589,6
Ni,0.97196,589,6
Tl,0.26124000000000003,589,6
Pb,0.32564,589,6
Mo,0.25736,589,6
Sb,0.99664,589,6
Sn,0.28112,589,6
As,0.29796,590,6
Cd,0.21856,590,6
Co,0.22112,590,6
Hg,0.95392,590,6
Ni,0.6832,590,6
Tl,0.33084,590,6
Pb,0.80452,590,6
Mo,0.17504,590,6
Sb,1,590,6
Sn,0.89704,590,6
As,0.3912,591,6
Cd,0.3058,591,6
Co,0.3612,591,6
Hg,0.99032,591,6
Ni,0.99708,591,6
Tl,0.2646,591,6
Pb,0.43176,591,6
Mo,0.20968,591,6
Sb,0.33752,591,6
Sn,0.99896,591,6
As,0.40156,592,6
Cd,0.36436,592,6
Co,0.3146,592,6
Hg,0.66564,592,6
Ni,0.99732,592,6
Tl,0.38076,592,6
Pb,0.36984,592,6
Mo,0.32524,592,6
Sb,0.53048,592,6
Sn,0.33744,592,6
As,0.2858,593,6
Cd,0.21336,593,6
Co,0.26368,593,6
Hg,0.98944,593,6
Ni,0.35948,593,6
Tl,0.20908,593,6
Pb,0.33092,593,6
Mo,0.20012,593,6
Sb,0.9988,593,6
Sn,0.71168,593,6
As,0.4438,594,6
Cd,0.35484,594,6
Co,0.63652,594,6
Hg,0.86468,594,6
Ni,0.60376,594,6
Tl,0.31844,594,6
Pb,0.33504,594,6
Mo,0.43312,594,6
Sb,0.9386,594,6
Sn,0.83676,594,6
As,0.42128,595,6
Cd,0.59132,595,6
Co,0.5076,595,6
Hg,0.8874,595,6
Ni,0.78308,595,6
Tl,0.70828,595,6
Pb,0.78908,595,6
Mo,0.4772,595,6
Sb,0.95908,595,6
Sn,0.7124,595,6
As,0.97432,596,6
Cd,0.65504,596,6
Co,0.5998,596,6
Hg,0.78464,596,6
Ni,0.75212,596,6
Tl,0.74452,596,6
Pb,0.69864,596,6
Mo,0.62156,596,6
Sb,0.85408,596,6
Sn,0.96708,596,6
As,0.18948,597,6
Cd,0.26652,597,6
Co,0.2934,597,6
Hg,0.878,597,6
Ni,0.9996,597,6
Tl,0.30412,597,6
Pb,0.30868,597,6
Mo,0.17824,597,6
Sb,0.89848,597,6
Sn,0.23592,597,6
As,0.34408,598,6
Cd,0.3124,598,6
Co,0.37908,598,6
Hg,0.5958,598,6
Ni,0.9992,598,6
Tl,0.2436,598,6
Pb,0.40588,598,6
Mo,0.27404,598,6
Sb,0.99292,598,6
Sn,0.28936,598,6
As,0.46676,599,6
Cd,0.3696,599,6
Co,0.27876,599,6
Hg,0.22424,599,6
Ni,0.99596,599,6
Tl,0.25728,599,6
Pb,0.21236,599,6
Mo,0.45172,599,6
Sb,1,599,6
Sn,0.23,599,6
As,0.12492,600,6
Cd,0.29988,600,6
Co,0.33984,600,6
Hg,0.97292,600,6
Ni,0.51848,600,6
Tl,0.11916,600,6
Pb,0.21616,600,6
Mo,0.13948,600,6
Sb,1,600,6
Sn,0.1886,600,6
As,0.5796,601,7
Cd,0.45768,601,7
Co,0.58284,601,7
Hg,0.90896,601,7
Ni,0.98516,601,7
Tl,0.47384,601,7
Pb,0.417,601,7
Mo,0.4314,601,7
Sb,0.9844,601,7
Sn,0.6364,601,7
As,0.56248,602,7
Cd,0.50524,602,7
Co,0.50944,602,7
Hg,0.52896,602,7
Ni,0.8812,602,7
Tl,0.5434,602,7
Pb,0.53488,602,7
Mo,0.64684,602,7
Sb,0.99748,602,7
Sn,0.48936,602,7
As,0.31568,603,7
Cd,0.33524,603,7
Co,0.27928,603,7
Hg,0.89448,603,7
Ni,0.99204,603,7
Tl,0.24912,603,7
Pb,0.21372,603,7
Mo,0.328,603,7
Sb,0.63096,603,7
Sn,0.26668,603,7
As,0.43456,604,7
Cd,0.68636,604,7
Co,0.3894,604,7
Hg,0.69896,604,7
Ni,0.9128,604,7
Tl,0.31196,604,7
Pb,0.40052,604,7
Mo,0.32104,604,7
Sb,0.97208,604,7
Sn,0.35992,604,7
As,0.26036,605,7
Cd,0.22348,605,7
Co,0.22236,605,7
Hg,0.60536,605,7
Ni,1,605,7
Tl,0.39148,605,7
Pb,0.27624,605,7
Mo,0.4016,605,7
Sb,0.99876,605,7
Sn,0.43108,605,7
As,0.51948,606,7
Cd,0.54168,606,7
Co,0.35548,606,7
Hg,0.44288,606,7
Ni,0.75908,606,7
Tl,0.43512,606,7
Pb,0.49008,606,7
Mo,0.32664,606,7
Sb,0.95332,606,7
Sn,0.98944,606,7
As,0.32576,607,7
Cd,0.25932,607,7
Co,0.3258,607,7
Hg,0.55124,607,7
Ni,0.33592,607,7
Tl,0.3102,607,7
Pb,0.25844,607,7
Mo,0.33608,607,7
Sb,0.99192,607,7
Sn,0.2512,607,7
As,0.48044,608,7
Cd,0.61124,608,7
Co,0.61304,608,7
Hg,0.76096,608,7
Ni,0.9716,608,7
Tl,0.40828,608,7
Pb,0.33948,608,7
Mo,0.49508,608,7
Sb,0.60504,608,7
Sn,0.74696,608,7
As,0.46504,609,7
Cd,0.42628,609,7
Co,0.27088,609,7
Hg,0.99044,609,7
Ni,0.90984,609,7
Tl,0.32096,609,7
Pb,0.3244,609,7
Mo,0.31312,609,7
Sb,0.3248,609,7
Sn,0.28804,609,7
As,0.6618,610,7
Cd,0.51592,610,7
Co,0.62372,610,7
Hg,0.93564,610,7
Ni,0.85528,610,7
Tl,0.51868,610,7
Pb,0.76992,610,7
Mo,0.48196,610,7
Sb,0.80632,610,7
Sn,0.56172,610,7
As,0.8344,611,7
Cd,0.58364,611,7
Co,0.44756,611,7
Hg,0.41764,611,7
Ni,0.8926,611,7
Tl,0.6004,611,7
Pb,0.67936,611,7
Mo,0.47408,611,7
Sb,0.9896,611,7
Sn,0.47056,611,7
As,0.2794,612,7
Cd,0.42024,612,7
Co,0.26344,612,7
Hg,0.98856,612,7
Ni,0.90524,612,7
Tl,0.53748,612,7
Pb,0.31128,612,7
Mo,0.24132,612,7
Sb,0.86016,612,7
Sn,0.22904,612,7
As,0.18236,613,7
Cd,0.1544,613,7
Co,0.21556,613,7
Hg,0.99756,613,7
Ni,0.9886,613,7
Tl,0.2852,613,7
Pb,0.54684,613,7
Mo,0.19736,613,7
Sb,0.8562,613,7
Sn,0.25188,613,7
As,0.69444,614,7
Cd,0.58952,614,7
Co,0.66924,614,7
Hg,0.66248,614,7
Ni,0.64572,614,7
Tl,0.50392,614,7
Pb,0.7516,614,7
Mo,0.55096,614,7
Sb,0.96792,614,7
Sn,0.5872,614,7
As,0.3198,615,7
Cd,0.31436,615,7
Co,0.35084,615,7
Hg,0.44396,615,7
Ni,0.459,615,7
Tl,0.41324,615,7
Pb,0.35504,615,7
Mo,0.34552,615,7
Sb,0.97504,615,7
Sn,0.62724,615,7
As,0.79188,616,7
Cd,0.69948,616,7
Co,0.35724,616,7
Hg,0.36876,616,7
Ni,0.81308,616,7
Tl,0.39024,616,7
Pb,0.46744,616,7
Mo,0.38072,616,7
Sb,0.96884,616,7
Sn,0.41408,616,7
As,0.38452,617,7
Cd,0.38228,617,7
Co,0.66512,617,7
