variable,PIP,trial,df,case
Tl,0.03248,1032,2,11
Pb,0.65824,1032,2,11
Mo,0.02256,1032,2,11
Sb,0.9944,1032,2,11
Sn,0.22016,1032,2,11
As,0.06256,1033,3,11
Cd,0.02752,1033,3,11
Co,0.0592,1033,3,11
Hg,0.04,1033,3,11
Ni,0.96256,1033,3,11
Tl,0.02848,1033,3,11
Pb,0.0168,1033,3,11
Mo,0.05008,1033,3,11
Sb,0.99424,1033,3,11
Sn,0.3792,1033,3,11
As,0.12288,1034,2,11
Cd,0.03328,1034,2,11
Co,0.18688,1034,2,11
Hg,0.99136,1034,2,11
Ni,0.88672,1034,2,11
Tl,0.06592,1034,2,11
Pb,0.09856,1034,2,11
Mo,0.0392,1034,2,11
Sb,0.96592,1034,2,11
Sn,0.82448,1034,2,11
As,0.10016,1035,3,11
Cd,0.06768,1035,3,11
Co,0.32896,1035,3,11
Hg,0.96,1035,3,11
Ni,1,1035,3,11
Tl,0.16944,1035,3,11
Pb,0.04384,1035,3,11
Mo,0.1728,1035,3,11
Sb,0.98976,1035,3,11
Sn,0.43648,1035,3,11
As,0.00976,1036,2,11
Cd,0.15376,1036,2,11
Co,0.03008,1036,2,11
Hg,0.11216,1036,2,11
Ni,0.93696,1036,2,11
Tl,0.01632,1036,2,11
Pb,0.01296,1036,2,11
Mo,0.1184,1036,2,11
Sb,0.936,1036,2,11
Sn,0.03968,1036,2,11
As,0.01184,1037,2,11
Cd,0.0184,1037,2,11
Co,0.04352,1037,2,11
Hg,0.12608,1037,2,11
Ni,0.96528,1037,2,11
Tl,0.07152,1037,2,11
Pb,0.62976,1037,2,11
Mo,0.03776,1037,2,11
Sb,0.80064,1037,2,11
Sn,0.03488,1037,2,11
As,0.03904,1038,1,11
Cd,0.03904,1038,1,11
Co,0.12288,1038,1,11
Hg,0.85728,1038,1,11
Ni,0.97536,1038,1,11
Tl,0.0752,1038,1,11
Pb,0.19952,1038,1,11
Mo,0.12784,1038,1,11
Sb,0.05808,1038,1,11
Sn,0.08208,1038,1,11
As,0.0224,1039,4,11
Cd,0.01744,1039,4,11
Co,0.16272,1039,4,11
Hg,0.11504,1039,4,11
Ni,0.25248,1039,4,11
Tl,0.0168,1039,4,11
Pb,0.08192,1039,4,11
Mo,0.02416,1039,4,11
Sb,0.2632,1039,4,11
Sn,0.92448,1039,4,11
As,0.05616,1040,3,11
Cd,0.09344,1040,3,11
Co,0.8072,1040,3,11
Hg,0.79552,1040,3,11
Ni,0.9792,1040,3,11
Tl,0.02304,1040,3,11
Pb,0.0168,1040,3,11
Mo,0.29776,1040,3,11
Sb,0.93392,1040,3,11
Sn,0.12816,1040,3,11
As,0.02688,1041,2,11
Cd,0.0328,1041,2,11
Co,0.35968,1041,2,11
Hg,0.55008,1041,2,11
Ni,0.77872,1041,2,11
Tl,0.04928,1041,2,11
Pb,0.03616,1041,2,11
Mo,0.04848,1041,2,11
Sb,0.98528,1041,2,11
Sn,0.0312,1041,2,11
As,0.01696,1042,2,11
Cd,0.08096,1042,2,11
Co,0.02448,1042,2,11
Hg,0.94608,1042,2,11
Ni,0.25024,1042,2,11
Tl,0.02192,1042,2,11
Pb,0.01264,1042,2,11
Mo,0.09712,1042,2,11
Sb,0.9704,1042,2,11
Sn,0.53728,1042,2,11
As,0.02608,1043,3,11
Cd,0.40096,1043,3,11
Co,0.32576,1043,3,11
Hg,0.9512,1043,3,11
Ni,1,1043,3,11
Tl,0.03744,1043,3,11
Pb,0.06256,1043,3,11
Mo,0.0216,1043,3,11
Sb,0.5552,1043,3,11
Sn,0.04576,1043,3,11
As,0.02192,1044,4,11
Cd,0.04544,1044,4,11
Co,0.11408,1044,4,11
Hg,0.9792,1044,4,11
Ni,0.82096,1044,4,11
Tl,0.03664,1044,4,11
Pb,0.21232,1044,4,11
Mo,0.0352,1044,4,11
Sb,0.99952,1044,4,11
Sn,0.63968,1044,4,11
As,0.04096,1045,2,11
Cd,0.0408,1045,2,11
Co,0.06096,1045,2,11
Hg,0.81312,1045,2,11
Ni,0.99872,1045,2,11
Tl,0.05456,1045,2,11
Pb,0.0224,1045,2,11
Mo,0.04944,1045,2,11
Sb,0.9976,1045,2,11
Sn,0.1032,1045,2,11
As,0.01296,1046,4,11
Cd,0.5728,1046,4,11
Co,0.02064,1046,4,11
Hg,0.12896,1046,4,11
Ni,0.87056,1046,4,11
Tl,0.03072,1046,4,11
Pb,0.0264,1046,4,11
Mo,0.0168,1046,4,11
Sb,0.20032,1046,4,11
Sn,0.01632,1046,4,11
As,0.00656,1047,2,11
Cd,0.04144,1047,2,11
Co,0.0376,1047,2,11
Hg,0.8792,1047,2,11
Ni,0.99168,1047,2,11
Tl,0.02032,1047,2,11
Pb,0.01792,1047,2,11
Mo,0.02032,1047,2,11
Sb,0.99952,1047,2,11
Sn,0.01008,1047,2,11
As,0.03296,1048,4,11
Cd,0.09712,1048,4,11
Co,0.06432,1048,4,11
Hg,0.9352,1048,4,11
Ni,0.98608,1048,4,11
Tl,0.01632,1048,4,11
Pb,0.04096,1048,4,11
Mo,0.02576,1048,4,11
Sb,0.8416,1048,4,11
Sn,0.0496,1048,4,11
As,0.10096,1049,3,11
Cd,0.048,1049,3,11
Co,0.0584,1049,3,11
Hg,0.09952,1049,3,11
Ni,0.9992,1049,3,11
Tl,0.05328,1049,3,11
Pb,0.19888,1049,3,11
Mo,0.02576,1049,3,11
Sb,0.96448,1049,3,11
Sn,0.06,1049,3,11
As,0.01776,1050,3,11
Cd,0.02704,1050,3,11
Co,0.33936,1050,3,11
Hg,0.08224,1050,3,11
Ni,0.9352,1050,3,11
Tl,0.05552,1050,3,11
Pb,0.06752,1050,3,11
Mo,0.02032,1050,3,11
Sb,0.4368,1050,3,11
Sn,0.22256,1050,3,11
As,0.04928,1051,3,11
Cd,0.02288,1051,3,11
Co,0.06048,1051,3,11
Hg,0.11808,1051,3,11
Ni,0.75232,1051,3,11
Tl,0.06352,1051,3,11
Pb,0.04512,1051,3,11
Mo,0.09296,1051,3,11
Sb,0.99984,1051,3,11
Sn,0.7048,1051,3,11
As,0.34032,1052,2,11
Cd,0.05264,1052,2,11
Co,0.02688,1052,2,11
Hg,0.44672,1052,2,11
Ni,0.06096,1052,2,11
Tl,0.04832,1052,2,11
Pb,0.02352,1052,2,11
Mo,0.04,1052,2,11
Sb,0.99984,1052,2,11
Sn,0.04016,1052,2,11
As,0.03824,1053,1,11
Cd,0.03088,1053,1,11
Co,0.06448,1053,1,11
Hg,0.99472,1053,1,11
Ni,0.98384,1053,1,11
Tl,0.04816,1053,1,11
Pb,0.05296,1053,1,11
Mo,0.06928,1053,1,11
Sb,0.0352,1053,1,11
Sn,0.92464,1053,1,11
As,0.04944,1054,3,11
Cd,0.02896,1054,3,11
Co,0.04752,1054,3,11
Hg,0.78448,1054,3,11
Ni,0.97536,1054,3,11
Tl,0.01632,1054,3,11
Pb,0.02048,1054,3,11
Mo,0.02192,1054,3,11
Sb,0.95504,1054,3,11
Sn,0.02512,1054,3,11
As,0.04832,1055,3,11
Cd,0.10016,1055,3,11
Co,0.4208,1055,3,11
Hg,0.82224,1055,3,11
Ni,0.98576,1055,3,11
Tl,0.6696,1055,3,11
Pb,0.1544,1055,3,11
Mo,0.34816,1055,3,11
Sb,0.84464,1055,3,11
Sn,0.024,1055,3,11
As,0.01856,1056,2,11
Cd,0.024,1056,2,11
Co,0.07248,1056,2,11
Hg,0.99872,1056,2,11
Ni,1,1056,2,11
Tl,0.01936,1056,2,11
Pb,0.07344,1056,2,11
Mo,0.02336,1056,2,11
Sb,0.99888,1056,2,11
Sn,0.172,1056,2,11
As,0.014880000000000001,1057,3,11
Cd,0.02224,1057,3,11
Co,0.05072,1057,3,11
Hg,0.2512,1057,3,11
Ni,0.97552,1057,3,11
Tl,0.01296,1057,3,11
Pb,0.03008,1057,3,11
Mo,0.0312,1057,3,11
Sb,0.28064,1057,3,11
Sn,0.1792,1057,3,11
As,0.01296,1058,2,11
Cd,0.02944,1058,2,11
Co,0.4824,1058,2,11
Hg,0.13712,1058,2,11
Ni,0.80368,1058,2,11
Tl,0.05088,1058,2,11
Pb,0.01744,1058,2,11
Mo,0.01968,1058,2,11
Sb,0.99984,1058,2,11
Sn,0.02512,1058,2,11
As,0.01504,1059,2,11
Cd,0.04432,1059,2,11
Co,0.03296,1059,2,11
Hg,0.45728,1059,2,11
Ni,0.94224,1059,2,11
Tl,0.0288,1059,2,11
Pb,0.06032,1059,2,11
Mo,0.01376,1059,2,11
Sb,0.9968,1059,2,11
Sn,0.1872,1059,2,11
As,0.01744,1060,3,11
Cd,0.00496,1060,3,11
Co,0.0328,1060,3,11
Hg,0.01808,1060,3,11
Ni,0.9936,1060,3,11
Tl,0.1616,1060,3,11
Pb,0.00848,1060,3,11
Mo,0.01536,1060,3,11
Sb,1,1060,3,11
Sn,0.01888,1060,3,11
As,0.03168,1061,2,11
Cd,0.0864,1061,2,11
Co,0.15648,1061,2,11
Hg,0.09776,1061,2,11
Ni,0.64592,1061,2,11
Tl,0.12272,1061,2,11
Pb,0.02272,1061,2,11
Mo,0.43744,1061,2,11
Sb,0.99952,1061,2,11
Sn,0.16432,1061,2,11
As,0.06096,1062,2,11
Cd,0.05504,1062,2,11
Co,0.0392,1062,2,11
Hg,0.6944,1062,2,11
Ni,0.98768,1062,2,11
Tl,0.30272,1062,2,11
Pb,0.09264,1062,2,11
Mo,0.2368,1062,2,11
Sb,0.9992,1062,2,11
Sn,0.9712,1062,2,11
As,0.12432,1063,2,11
Cd,0.02992,1063,2,11
Co,0.24288,1063,2,11
Hg,0.2056,1063,2,11
Ni,0.8488,1063,2,11
Tl,0.01664,1063,2,11
Pb,0.01952,1063,2,11
Mo,0.03184,1063,2,11
Sb,0.86864,1063,2,11
Sn,0.09104,1063,2,11
As,0.07568,1064,3,11
Cd,0.06064,1064,3,11
Co,0.51216,1064,3,11
Hg,0.08192,1064,3,11
Ni,0.98128,1064,3,11
Tl,0.06992,1064,3,11
Pb,0.0304,1064,3,11
Mo,0.0216,1064,3,11
Sb,0.29936,1064,3,11
Sn,0.03136,1064,3,11
As,0.05904,1065,2,11
Cd,0.0248,1065,2,11
Co,0.16224,1065,2,11
Hg,0.27968,1065,2,11
Ni,0.10128,1065,2,11
Tl,0.02768,1065,2,11
Pb,0.0992,1065,2,11
Mo,0.0872,1065,2,11
Sb,0.9576,1065,2,11
Sn,0.08336,1065,2,11
As,0.03968,1066,2,11
Cd,0.04528,1066,2,11
Co,0.05072,1066,2,11
Hg,0.54144,1066,2,11
Ni,0.92528,1066,2,11
Tl,0.2,1066,2,11
Pb,0.05616,1066,2,11
Mo,0.03616,1066,2,11
Sb,0.41088,1066,2,11
Sn,0.1752,1066,2,11
As,0.04736,1067,1,11
Cd,0.04512,1067,1,11
Co,0.06576,1067,1,11
Hg,0.76848,1067,1,11
Ni,0.50032,1067,1,11
Tl,0.04464,1067,1,11
Pb,0.03728,1067,1,11
Mo,0.03984,1067,1,11
Sb,0.04096,1067,1,11
Sn,0.1416,1067,1,11
As,0.0344,1068,3,11
Cd,0.05328,1068,3,11
Co,0.9096,1068,3,11
Hg,0.13456,1068,3,11
Ni,0.17616,1068,3,11
Tl,0.0248,1068,3,11
Pb,0.02336,1068,3,11
Mo,0.10704,1068,3,11
Sb,0.99968,1068,3,11
Sn,0.1232,1068,3,11
As,0.0304,1069,2,11
Cd,0.08432,1069,2,11
Co,0.04,1069,2,11
Hg,0.12032,1069,2,11
Ni,0.97136,1069,2,11
Tl,0.02832,1069,2,11
Pb,0.07824,1069,2,11
Mo,0.05536,1069,2,11
Sb,0.8872,1069,2,11
Sn,0.0664,1069,2,11
As,0.11024,1070,3,11
Cd,0.09056,1070,3,11
Co,0.08432,1070,3,11
Hg,0.06144,1070,3,11
Ni,0.98192,1070,3,11
Tl,0.02144,1070,3,11
Pb,0.036,1070,3,11
Mo,0.0432,1070,3,11
Sb,0.88496,1070,3,11
Sn,0.68992,1070,3,11
As,0.35712,1071,2,11
Cd,0.04528,1071,2,11
Co,0.69552,1071,2,11
Hg,0.06608,1071,2,11
Ni,0.55168,1071,2,11
Tl,0.02192,1071,2,11
Pb,0.04064,1071,2,11
Mo,0.17312,1071,2,11
Sb,0.86016,1071,2,11
Sn,0.07488,1071,2,11
As,0.0792,1072,1,11
Cd,0.05312,1072,1,11
Co,0.30032,1072,1,11
Hg,0.97312,1072,1,11
Ni,0.39456,1072,1,11
Tl,0.02336,1072,1,11
Pb,0.02704,1072,1,11
Mo,0.0216,1072,1,11
Sb,0.0352,1072,1,11
Sn,0.06864,1072,1,11
As,0.036,1073,2,11
Cd,0.0216,1073,2,11
Co,0.10544,1073,2,11
Hg,0.72976,1073,2,11
Ni,0.86224,1073,2,11
Tl,0.01872,1073,2,11
Pb,0.18496,1073,2,11
Mo,0.01728,1073,2,11
Sb,0.91792,1073,2,11
Sn,0.10672,1073,2,11
As,0.04064,1074,3,11
Cd,0.92096,1074,3,11
Co,0.12576,1074,3,11
Hg,0.75616,1074,3,11
Ni,0.55552,1074,3,11
Tl,0.02272,1074,3,11
Pb,0.01744,1074,3,11
Mo,0.30752,1074,3,11
Sb,0.08736,1074,3,11
Sn,0.82496,1074,3,11
As,0.02944,1075,2,11
Cd,0.0576,1075,2,11
Co,0.04416,1075,2,11
Hg,0.9944,1075,2,11
Ni,0.81056,1075,2,11
Tl,0.59904,1075,2,11
Pb,0.03056,1075,2,11
Mo,0.20736,1075,2,11
Sb,0.99744,1075,2,11
Sn,0.02224,1075,2,11
As,0.42416,1076,3,11
Cd,0.02896,1076,3,11
Co,0.11824,1076,3,11
Hg,0.97216,1076,3,11
Ni,0.9784,1076,3,11
Tl,0.05776,1076,3,11
Pb,0.172,1076,3,11
Mo,0.05472,1076,3,11
Sb,0.4824,1076,3,11
Sn,0.92432,1076,3,11
As,0.04144,1077,1,11
Cd,0.15616,1077,1,11
Co,0.05056,1077,1,11
Hg,0.72256,1077,1,11
Ni,0.9976,1077,1,11
Tl,0.0408,1077,1,11
Pb,0.06832,1077,1,11
Mo,0.03008,1077,1,11
Sb,0.0264,1077,1,11
Sn,0.0384,1077,1,11
As,0.92976,1078,4,11
Cd,0.01424,1078,4,11
Co,0.94688,1078,4,11
Hg,0.28528,1078,4,11
Ni,0.0848,1078,4,11
Tl,0.05984,1078,4,11
Pb,0.03872,1078,4,11
Mo,0.12912,1078,4,11
Sb,0.97056,1078,4,11
Sn,0.93536,1078,4,11
As,0.01056,1079,3,11
Cd,0.00528,1079,3,11
Co,0.04736,1079,3,11
Hg,0.02416,1079,3,11
Ni,0.99776,1079,3,11
Tl,0.13088,1079,3,11
Pb,0.01344,1079,3,11
Mo,0.01696,1079,3,11
Sb,0.96448,1079,3,11
Sn,0.0152,1079,3,11
As,0.03408,1080,2,11
Cd,0.0848,1080,2,11
Co,0.0448,1080,2,11
Hg,0.0104,1080,2,11
Ni,0.98112,1080,2,11
Tl,0.08352,1080,2,11
Pb,0.0184,1080,2,11
Mo,0.00896,1080,2,11
Sb,0.65408,1080,2,11
Sn,0.22352,1080,2,11
As,0.04752,1081,2,11
Cd,0.1088,1081,2,11
Co,0.14096,1081,2,11
Hg,0.99936,1081,2,11
Ni,0.57472,1081,2,11
Tl,0.0912,1081,2,11
Pb,0.28528,1081,2,11
Mo,0.02448,1081,2,11
Sb,0.9984,1081,2,11
Sn,0.17152,1081,2,11
As,0.08672,1082,3,11
Cd,0.18896,1082,3,11
Co,0.90736000000000006,1082,3,11
Hg,0.99312,1082,3,11
Ni,0.18992,1082,3,11
Tl,0.16352,1082,3,11
Pb,0.024,1082,3,11
Mo,0.052,1082,3,11
Sb,0.9696,1082,3,11
Sn,0.09232,1082,3,11
As,0.64672,1083,3,11
Cd,0.356,1083,3,11
Co,0.16064,1083,3,11
Hg,0.26528,1083,3,11
Ni,0.9592,1083,3,11
Tl,0.03536,1083,3,11
Pb,0.06032,1083,3,11
Mo,0.0496,1083,3,11
Sb,0.34768,1083,3,11
Sn,0.11936,1083,3,11
As,0.12368,1084,3,11
Cd,0.07344,1084,3,11
Co,0.06528,1084,3,11
Hg,0.37552,1084,3,11
Ni,0.82288,1084,3,11
Tl,0.27536,1084,3,11
Pb,0.024,1084,3,11
Mo,0.02384,1084,3,11
Sb,0.99776,1084,3,11
Sn,0.25744,1084,3,11
As,0.03376,1085,2,11
Cd,0.02752,1085,2,11
Co,0.2128,1085,2,11
Hg,0.68992,1085,2,11
Ni,0.94208,1085,2,11
Tl,0.22736,1085,2,11
Pb,0.1296,1085,2,11
Mo,0.0336,1085,2,11
Sb,0.10736,1085,2,11
Sn,0.05552,1085,2,11
As,0.01952,1086,3,11
Cd,0.01456,1086,3,11
Co,0.06704,1086,3,11
Hg,0.94976,1086,3,11
Ni,0.03232,1086,3,11
Tl,0.01744,1086,3,11
Pb,0.10448,1086,3,11
Mo,0.03264,1086,3,11
Sb,1,1086,3,11
Sn,0.56432,1086,3,11
As,0.03328,1087,3,11
Cd,0.02912,1087,3,11
Co,0.40496,1087,3,11
Hg,0.79168,1087,3,11
Ni,0.98288,1087,3,11
Tl,0.01472,1087,3,11
Pb,0.42768,1087,3,11
Mo,0.01056,1087,3,11
Sb,0.9448,1087,3,11
Sn,0.11872,1087,3,11
As,0.0808,1088,3,11
Cd,0.04816,1088,3,11
Co,0.96672,1088,3,11
Hg,0.1464,1088,3,11
Ni,0.11488,1088,3,11
Tl,0.01904,1088,3,11
Pb,0.05488,1088,3,11
Mo,0.01632,1088,3,11
Sb,0.844,1088,3,11
Sn,0.0528,1088,3,11
As,0.04096,1089,2,11
Cd,0.02208,1089,2,11
Co,0.04,1089,2,11
Hg,0.3264,1089,2,11
Ni,0.99904,1089,2,11
Tl,0.02336,1089,2,11
Pb,0.02944,1089,2,11
Mo,0.01664,1089,2,11
Sb,0.89728,1089,2,11
Sn,0.0304,1089,2,11
As,0.02704,1090,3,11
Cd,0.0184,1090,3,11
Co,0.02496,1090,3,11
Hg,0.76112,1090,3,11
Ni,0.99488,1090,3,11
Tl,0.02288,1090,3,11
Pb,0.0152,1090,3,11
Mo,0.00944,1090,3,11
Sb,0.58928,1090,3,11
Sn,0.0256,1090,3,11
As,0.016,1091,2,11
Cd,0.02432,1091,2,11
Co,0.1952,1091,2,11
Hg,0.20592,1091,2,11
Ni,0.50672,1091,2,11
Tl,0.03232,1091,2,11
Pb,0.02912,1091,2,11
Mo,0.02064,1091,2,11
Sb,0.94624,1091,2,11
Sn,0.01888,1091,2,11
As,0.812,1092,2,11
Cd,0.06816,1092,2,11
Co,0.9032,1092,2,11
Hg,0.93376,1092,2,11
Ni,0.792,1092,2,11
Tl,0.06032,1092,2,11
Pb,0.50256,1092,2,11
Mo,0.03968,1092,2,11
Sb,0.996,1092,2,11
Sn,0.09136,1092,2,11
As,0.08608,1093,2,11
Cd,0.108,1093,2,11
Co,0.04736,1093,2,11
Hg,0.75616,1093,2,11
Ni,0.98128,1093,2,11
Tl,0.03648,1093,2,11
Pb,0.0312,1093,2,11
Mo,0.02384,1093,2,11
Sb,1,1093,2,11
Sn,0.03744,1093,2,11
As,0.02304,1094,2,11
Cd,0.95872,1094,2,11
Co,0.19008,1094,2,11
Hg,0.27616,1094,2,11
Ni,0.97264,1094,2,11
Tl,0.05536,1094,2,11
Pb,0.12864,1094,2,11
Mo,0.02432,1094,2,11
Sb,0.97616,1094,2,11
Sn,0.02,1094,2,11
As,0.00896,1095,2,11
Cd,0.01392,1095,2,11
Co,0.3544,1095,2,11
Hg,0.56688,1095,2,11
Ni,0.40352,1095,2,11
Tl,0.07392,1095,2,11
Pb,0.012,1095,2,11
Mo,0.0144,1095,2,11
Sb,0.91312,1095,2,11
Sn,0.05392,1095,2,11
As,0.03056,1096,2,11
Cd,0.02752,1096,2,11
Co,0.09536,1096,2,11
Hg,0.4984,1096,2,11
Ni,0.99376,1096,2,11
Tl,0.168,1096,2,11
Pb,0.04176,1096,2,11
Mo,0.02752,1096,2,11
Sb,0.7824,1096,2,11
Sn,0.20272,1096,2,11
As,0.46384,1097,2,11
Cd,0.0064,1097,2,11
Co,0.01152,1097,2,11
Hg,0.12176,1097,2,11
Ni,0.99808,1097,2,11
Tl,0.014880000000000001,1097,2,11
Pb,0.4616,1097,2,11
Mo,0.07056,1097,2,11
Sb,0.56592,1097,2,11
Sn,0.1272,1097,2,11
As,0.01968,1098,2,11
Cd,0.02112,1098,2,11
Co,0.05168,1098,2,11
Hg,0.96192,1098,2,11
Ni,0.96336,1098,2,11
Tl,0.03744,1098,2,11
Pb,0.43568,1098,2,11
Mo,0.02448,1098,2,11
Sb,0.24272,1098,2,11
Sn,0.99136,1098,2,11
As,0.04736,1099,2,11
Cd,0.0216,1099,2,11
Co,0.07328,1099,2,11
Hg,0.21984,1099,2,11
Ni,0.32208,1099,2,11
Tl,0.01856,1099,2,11
Pb,0.01696,1099,2,11
Mo,0.0216,1099,2,11
Sb,0.87488,1099,2,11
Sn,0.08448,1099,2,11
As,0.06592,1100,4,11
Cd,0.06896,1100,4,11
Co,0.05072,1100,4,11
Hg,0.71248,1100,4,11
Ni,0.99968,1100,4,11
Tl,0.16496,1100,4,11
Pb,0.16208,1100,4,11
Mo,0.14192,1100,4,11
Sb,0.30784,1100,4,11
Sn,0.93104,1100,4,11
As,0.18208,1101,3,12
Cd,0.0264,1101,3,12
Co,0.09984,1101,3,12
Hg,0.95808,1101,3,12
Ni,0.9664,1101,3,12
Tl,0.0432,1101,3,12
Pb,0.0472,1101,3,12
Mo,0.08336,1101,3,12
Sb,0.8392,1101,3,12
Sn,0.70576,1101,3,12
As,0.07184,1102,2,12
Cd,0.42208,1102,2,12
Co,0.10032,1102,2,12
Hg,0.7376,1102,2,12
Ni,0.99376,1102,2,12
Tl,0.10544,1102,2,12
Pb,0.09536,1102,2,12
Mo,0.17712,1102,2,12
Sb,0.99808,1102,2,12
Sn,0.08432,1102,2,12
As,0.03776,1103,3,12
Cd,0.9704,1103,3,12
Co,0.31312,1103,3,12
Hg,0.71472,1103,3,12
Ni,0.99856,1103,3,12
Tl,0.03744,1103,3,12
Pb,0.03088,1103,3,12
Mo,0.13264,1103,3,12
Sb,0.9672,1103,3,12
Sn,0.03696,1103,3,12
As,0.03888,1104,3,12
Cd,0.0648,1104,3,12
Co,0.1176,1104,3,12
Hg,0.93488,1104,3,12
Ni,0.97344,1104,3,12
Tl,0.17328,1104,3,12
Pb,0.09072,1104,3,12
Mo,0.03088,1104,3,12
Sb,0.96784,1104,3,12
Sn,0.06368,1104,3,12
As,0.07616,1105,4,12
Cd,0.01248,1105,4,12
Co,0.02688,1105,4,12
Hg,0.9072,1105,4,12
Ni,0.93056,1105,4,12
Tl,0.06192,1105,4,12
Pb,0.028,1105,4,12
Mo,0.00512,1105,4,12
Sb,0.96944,1105,4,12
Sn,0.09712,1105,4,12
As,0.02928,1106,3,12
Cd,0.01472,1106,3,12
Co,0.34672,1106,3,12
Hg,0.91584,1106,3,12
Ni,0.99984,1106,3,12
Tl,0.08384,1106,3,12
Pb,0.0176,1106,3,12
Mo,0.11728,1106,3,12
Sb,0.79152,1106,3,12
Sn,0.04384,1106,3,12
As,0.01648,1107,3,12
Cd,0.02464,1107,3,12
Co,0.12544,1107,3,12
Hg,0.04352,1107,3,12
Ni,0.808,1107,3,12
Tl,0.01648,1107,3,12
Pb,0.07808,1107,3,12
Mo,0.01536,1107,3,12
Sb,0.9992,1107,3,12
Sn,0.03136,1107,3,12
As,0.03296,1108,2,12
Cd,0.04,1108,2,12
Co,0.07872,1108,2,12
Hg,0.98416,1108,2,12
Ni,0.99552,1108,2,12
Tl,0.048,1108,2,12
Pb,0.0248,1108,2,12
Mo,0.03408,1108,2,12
Sb,0.99488,1108,2,12
Sn,0.07232,1108,2,12
As,0.03776,1109,1,12
Cd,0.02624,1109,1,12
Co,0.04784,1109,1,12
Hg,1,1109,1,12
Ni,0.99568,1109,1,12
Tl,0.0264,1109,1,12
Pb,0.02944,1109,1,12
Mo,0.04704,1109,1,12
Sb,0.1064,1109,1,12
Sn,0.1744,1109,1,12
As,0.0168,1110,2,12
Cd,0.08304,1110,2,12
Co,0.02256,1110,2,12
Hg,0.9984,1110,2,12
Ni,1,1110,2,12
Tl,0.03648,1110,2,12
Pb,0.10528,1110,2,12
Mo,0.204,1110,2,12
Sb,0.99728000000000006,1110,2,12
Sn,0.25104,1110,2,12
As,0.0576,1111,3,12
Cd,0.0576,1111,3,12
Co,0.05392,1111,3,12
Hg,0.20064,1111,3,12
Ni,0.90016,1111,3,12
Tl,0.04864,1111,3,12
Pb,0.31136,1111,3,12
Mo,0.06048,1111,3,12
Sb,0.90544,1111,3,12
Sn,0.05856,1111,3,12
As,0.16432,1112,2,12
Cd,0.02896,1112,2,12
Co,0.584,1112,2,12
Hg,0.85456,1112,2,12
Ni,0.65088,1112,2,12
Tl,0.11312,1112,2,12
Pb,0.03072,1112,2,12
Mo,0.12576,1112,2,12
Sb,0.8864,1112,2,12
Sn,0.13392,1112,2,12
As,0.04896,1113,3,12
Cd,0.03728,1113,3,12
Co,0.20896,1113,3,12
Hg,0.10256,1113,3,12
Ni,0.64112,1113,3,12
Tl,0.02352,1113,3,12
Pb,0.09216,1113,3,12
Mo,0.029760000000000002,1113,3,12
Sb,0.87472,1113,3,12
Sn,0.21056,1113,3,12
As,0.38496,1114,2,12
Cd,0.1576,1114,2,12
Co,0.04688,1114,2,12
Hg,0.98816,1114,2,12
Ni,0.6376,1114,2,12
Tl,0.02912,1114,2,12
Pb,0.05392,1114,2,12
Mo,0.06176,1114,2,12
Sb,0.98608,1114,2,12
Sn,0.09728,1114,2,12
As,0.024,1115,1,12
Cd,0.05216,1115,1,12
Co,0.03776,1115,1,12
Hg,0.752,1115,1,12
Ni,0.9968,1115,1,12
Tl,0.05808,1115,1,12
Pb,0.35728,1115,1,12
Mo,0.0624,1115,1,12
Sb,0.06096,1115,1,12
Sn,0.06,1115,1,12
As,0.0592,1116,2,12
Cd,0.32224,1116,2,12
Co,0.05648,1116,2,12
Hg,0.624,1116,2,12
Ni,0.64896,1116,2,12
Tl,0.08448,1116,2,12
Pb,0.132,1116,2,12
Mo,0.1784,1116,2,12
Sb,0.90864,1116,2,12
Sn,0.34064,1116,2,12
As,0.02672,1117,3,12
Cd,0.02832,1117,3,12
Co,0.1472,1117,3,12
Hg,0.9952,1117,3,12
Ni,1,1117,3,12
Tl,0.15664,1117,3,12
Pb,0.03792,1117,3,12
Mo,0.16912,1117,3,12
Sb,0.78544,1117,3,12
Sn,0.51712,1117,3,12
As,0.07312,1118,2,12
Cd,0.0832,1118,2,12
Co,0.17296,1118,2,12
Hg,0.28032,1118,2,12
Ni,0.62368,1118,2,12
Tl,0.104,1118,2,12
Pb,0.012,1118,2,12
Mo,0.016,1118,2,12
Sb,0.87392,1118,2,12
Sn,0.43632,1118,2,12
As,0.02688,1119,3,12
Cd,0.014880000000000001,1119,3,12
Co,0.0888,1119,3,12
Hg,0.86016,1119,3,12
Ni,0.99936,1119,3,12
Tl,0.05184,1119,3,12
Pb,0.37536,1119,3,12
Mo,0.04768,1119,3,12
Sb,0.94192,1119,3,12
Sn,0.05152,1119,3,12
As,0.05168,1120,2,12
Cd,0.02336,1120,2,12
Co,0.06576,1120,2,12
Hg,0.16112,1120,2,12
Ni,0.96944,1120,2,12
Tl,0.09152,1120,2,12
Pb,0.08112,1120,2,12
Mo,0.03136,1120,2,12
Sb,0.99936,1120,2,12
Sn,0.10784,1120,2,12
As,0.54624,1121,3,12
Cd,0.028,1121,3,12
Co,0.23056,1121,3,12
Hg,0.1176,1121,3,12
Ni,0.72032,1121,3,12
Tl,0.064,1121,3,12
Pb,0.00928,1121,3,12
Mo,0.06048,1121,3,12
