variable,fixedat1,fixedat2,est,sd,trial,case
LBXPCBLA,LBX194LA,LBXD05LA,-0.09209513218253296,0.3076220368358352,1390,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.2811720623326801,0.645047333670609,1390,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.7317851210158679,1.0604608509753728,1391,14
LBXPCBLA,LBX194LA,LBXD05LA,0.20326246622595434,0.4542814718632284,1391,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.7856429954302557,1.0363574807691165,1391,14
LBXD05LA,LBXPCBLA,LBX194LA,0.30214545521013836,0.5099604524804631,1392,14
LBXPCBLA,LBX194LA,LBXD05LA,0.08590514487990841,0.36280207499986933,1392,14
LBX194LA,LBXD05LA,LBXPCBLA,0.38682632032845454,0.5459512173663915,1392,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.022227623331488644,0.645007240065815,1393,14
LBXPCBLA,LBX194LA,LBXD05LA,0.15104767871665548,0.6761717491345481,1393,14
LBX194LA,LBXD05LA,LBXPCBLA,0.04680250354626114,0.6748825989382727,1393,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.26632442591122807,0.6730510694787891,1394,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.26523791153912146,0.5873116366960638,1394,14
LBX194LA,LBXD05LA,LBXPCBLA,0.026630632958860367,0.7061963400742531,1394,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.00429826218531737,0.5913171350436319,1395,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.03895866143002191,0.43190536358843784,1395,14
LBX194LA,LBXD05LA,LBXPCBLA,0.0884611121011396,0.602992463329331,1395,14
LBXD05LA,LBXPCBLA,LBX194LA,0.6007083803812154,0.8620377428698722,1396,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.09765080027568018,0.43879502360671957,1396,14
LBX194LA,LBXD05LA,LBXPCBLA,0.5065629368483027,0.8909912961519371,1396,14
LBXD05LA,LBXPCBLA,LBX194LA,0.19507480574430947,0.42487396878210354,1397,14
LBXPCBLA,LBX194LA,LBXD05LA,0.1451108835713839,0.5214510956633565,1397,14
