variable,PIP,df,race,trial,case
LBX170LA,0.23968,3,3,7,1
LBX180LA,0.24224,3,3,7,1
LBX187LA,0.11824,3,3,7,1
LBX194LA,0.63056,3,3,7,1
LBXPCBLA,0.25872,3,3,7,1
LBXHXCLA,0.82016,3,3,7,1
LBX118LA,0.14624,3,3,7,1
LBXD03LA,0.17008,3,3,7,1
LBXD05LA,0.96304,3,3,7,1
LBXD07LA,0.27328,3,3,7,1
LBXF03LA,0.34992,3,3,7,1
LBXF04LA,0.54752,3,3,7,1
LBXF05LA,0.17376,3,3,7,1
LBXF08LA,0.284,3,3,7,1
LBX074LA,0.34592,1,1,70,1
LBX099LA,0.18336,1,1,70,1
LBX138LA,0.19168,1,1,70,1
LBX153LA,0.16912,1,1,70,1
LBX170LA,0.39792,1,1,70,1
LBX180LA,0.1608,1,1,70,1
LBX187LA,0.3824,1,1,70,1
LBX194LA,0.44544,1,1,70,1
LBXPCBLA,0.12,1,1,70,1
LBXHXCLA,0.43344,1,1,70,1
LBX118LA,0.43888,1,1,70,1
LBXD03LA,0.08672,1,1,70,1
LBXD05LA,0.08528,1,1,70,1
LBXD07LA,0.11088,1,1,70,1
LBXF03LA,0.07952,1,1,70,1
LBXF04LA,0.68272,1,1,70,1
LBXF05LA,0.09296,1,1,70,1
LBXF08LA,0.06208,1,1,70,1
LBX074LA,0.0592,2,2,70,1
LBX099LA,0.04352,2,2,70,1
LBX138LA,0.08816,2,2,70,1
LBX153LA,0.14992,2,2,70,1
LBX170LA,0.172,2,2,70,1
LBX180LA,0.28992,2,2,70,1
LBX187LA,0.10176,2,2,70,1
LBX194LA,0.81424,2,2,70,1
LBXPCBLA,0.96848,2,2,70,1
LBXHXCLA,0.32944,2,2,70,1
LBX118LA,0.0448,2,2,70,1
LBXD03LA,0.13952,2,2,70,1
LBXD05LA,0.9224,2,2,70,1
LBXD07LA,0.04512,2,2,70,1
LBXF03LA,0.0528,2,2,70,1
LBXF04LA,0.984,2,2,70,1
LBXF05LA,0.16544,2,2,70,1
LBXF08LA,0.024,2,2,70,1
LBX074LA,0.13856,4,3,70,1
LBX099LA,0.07712,4,3,70,1
LBX138LA,0.08064,4,3,70,1
LBX153LA,0.12608,4,3,70,1
LBX170LA,0.14736,4,3,70,1
LBX180LA,0.0712,4,3,70,1
LBX187LA,0.19936,4,3,70,1
LBX194LA,0.35936,4,3,70,1
LBXPCBLA,0.24656,4,3,70,1
LBXHXCLA,0.10528,4,3,70,1
LBX118LA,0.92656,4,3,70,1
LBXD03LA,0.1608,4,3,70,1
LBXD05LA,0.056,4,3,70,1
LBXD07LA,0.04752,4,3,70,1
LBXF03LA,0.1584,4,3,70,1
LBXF04LA,0.11744,4,3,70,1
LBXF05LA,0.29296,4,3,70,1
LBXF08LA,0.04576,4,3,70,1
LBX074LA,0.13984,1,1,71,1
LBX099LA,0.93888,1,1,71,1
LBX138LA,0.19248,1,1,71,1
LBX153LA,0.12128,1,1,71,1
LBX170LA,0.14368,1,1,71,1
LBX180LA,0.14096,1,1,71,1
LBX187LA,0.19552,1,1,71,1
LBX194LA,0.4488,1,1,71,1
LBXPCBLA,0.14624,1,1,71,1
LBXHXCLA,0.11296,1,1,71,1
LBX118LA,0.2928,1,1,71,1
LBXD03LA,0.09136,1,1,71,1
LBXD05LA,0.1472,1,1,71,1
LBXD07LA,0.0608,1,1,71,1
LBXF03LA,0.15056,1,1,71,1
LBXF04LA,0.20496,1,1,71,1
LBXF05LA,0.38976,1,1,71,1
LBXF08LA,0.12464,1,1,71,1
LBX074LA,0.16464,3,2,71,1
LBX099LA,0.19216,3,2,71,1
LBX138LA,0.1392,3,2,71,1
LBX153LA,0.1264,3,2,71,1
LBX170LA,0.28528,3,2,71,1
LBX180LA,0.11296,3,2,71,1
LBX187LA,0.29056,3,2,71,1
LBX194LA,0.26272,3,2,71,1
LBXPCBLA,0.32704,3,2,71,1
LBXHXCLA,0.15088,3,2,71,1
LBX118LA,0.1112,3,2,71,1
LBXD03LA,0.07696,3,2,71,1
LBXD05LA,0.5696,3,2,71,1
LBXD07LA,0.11552,3,2,71,1
LBXF03LA,0.02832,3,2,71,1
LBXF04LA,0.98032,3,2,71,1
LBXF05LA,0.16544,3,2,71,1
LBXF08LA,0.0584,3,2,71,1
LBX074LA,0.23504,4,3,71,1
LBX099LA,0.08224,4,3,71,1
LBX138LA,0.32976,4,3,71,1
LBX153LA,0.17792,4,3,71,1
LBX170LA,0.06,4,3,71,1
LBX180LA,0.07936,4,3,71,1
LBX187LA,0.09168,4,3,71,1
LBX194LA,0.21072,4,3,71,1
LBXPCBLA,0.43968,4,3,71,1
LBXHXCLA,0.05984,4,3,71,1
LBX118LA,0.16176,4,3,71,1
LBXD03LA,0.62416,4,3,71,1
LBXD05LA,0.72064,4,3,71,1
LBXD07LA,0.18912,4,3,71,1
LBXF03LA,0.16736,4,3,71,1
LBXF04LA,0.0672,4,3,71,1
LBXF05LA,0.04736,4,3,71,1
LBXF08LA,0.0792,4,3,71,1
LBX074LA,0.54176,2,1,72,1
LBX099LA,0.66896,2,1,72,1
LBX138LA,0.23232,2,1,72,1
LBX153LA,0.2208,2,1,72,1
LBX170LA,0.17392,2,1,72,1
LBX180LA,0.22096,2,1,72,1
LBX187LA,0.21104,2,1,72,1
LBX194LA,0.41968,2,1,72,1
LBXPCBLA,0.70336,2,1,72,1
LBXHXCLA,0.2064,2,1,72,1
LBX118LA,0.25776,2,1,72,1
LBXD03LA,0.11984,2,1,72,1
LBXD05LA,0.23936,2,1,72,1
LBXD07LA,0.54912,2,1,72,1
LBXF03LA,0.07376,2,1,72,1
LBXF04LA,0.772,2,1,72,1
LBXF05LA,0.11856,2,1,72,1
LBXF08LA,0.2576,2,1,72,1
LBX074LA,0.0616,4,2,72,1
LBX099LA,0.06192,4,2,72,1
LBX138LA,0.0888,4,2,72,1
LBX153LA,0.26672,4,2,72,1
LBX170LA,0.77728,4,2,72,1
LBX180LA,0.128,4,2,72,1
LBX187LA,0.184,4,2,72,1
LBX194LA,0.14608,4,2,72,1
LBXPCBLA,0.12176,4,2,72,1
LBXHXCLA,0.63936,4,2,72,1
LBX118LA,0.08144,4,2,72,1
LBXD03LA,0.15328,4,2,72,1
LBXD05LA,0.98192,4,2,72,1
LBXD07LA,0.13184,4,2,72,1
LBXF03LA,0.10304,4,2,72,1
LBXF04LA,0.8584,4,2,72,1
LBXF05LA,0.89952,4,2,72,1
LBXF08LA,0.04832,4,2,72,1
LBX074LA,0.30208,1,3,72,1
LBX099LA,0.2416,1,3,72,1
LBX138LA,0.1872,1,3,72,1
LBX153LA,0.21136,1,3,72,1
LBX170LA,0.17872,1,3,72,1
LBX180LA,0.40128,1,3,72,1
LBX187LA,0.15792,1,3,72,1
LBX194LA,0.13088,1,3,72,1
LBXPCBLA,0.07776,1,3,72,1
LBXHXCLA,0.12704,1,3,72,1
LBX118LA,0.22064,1,3,72,1
LBXD03LA,0.35136,1,3,72,1
LBXD05LA,0.9976,1,3,72,1
LBXD07LA,0.09472,1,3,72,1
LBXF03LA,0.10096,1,3,72,1
LBXF04LA,0.07296,1,3,72,1
LBXF05LA,0.0752,1,3,72,1
LBXF08LA,0.06096,1,3,72,1
LBX074LA,0.24208,2,1,73,1
LBX099LA,0.10096,2,1,73,1
LBX138LA,0.09824,2,1,73,1
LBX153LA,0.09744,2,1,73,1
LBX170LA,0.12624,2,1,73,1
LBX180LA,0.1104,2,1,73,1
LBX187LA,0.20592,2,1,73,1
LBX194LA,0.62288,2,1,73,1
LBXPCBLA,0.07664,2,1,73,1
LBXHXCLA,0.09952,2,1,73,1
LBX118LA,0.25152,2,1,73,1
LBXD03LA,0.16336,2,1,73,1
LBXD05LA,0.66384,2,1,73,1
LBXD07LA,0.10544,2,1,73,1
LBXF03LA,0.072,2,1,73,1
LBXF04LA,0.0992,2,1,73,1
LBXF05LA,0.90928,2,1,73,1
LBXF08LA,0.05232,2,1,73,1
LBX074LA,0.65584,2,2,73,1
LBX099LA,0.22528,2,2,73,1
LBX138LA,0.18928,2,2,73,1
LBX153LA,0.26864,2,2,73,1
LBX170LA,0.34512,2,2,73,1
LBX180LA,0.3592,2,2,73,1
LBX187LA,0.16016,2,2,73,1
LBX194LA,0.32528,2,2,73,1
LBXPCBLA,0.10464,2,2,73,1
LBXHXCLA,0.11824,2,2,73,1
LBX118LA,0.43984,2,2,73,1
LBXD03LA,0.10176,2,2,73,1
LBXD05LA,0.62832,2,2,73,1
LBXD07LA,0.35312,2,2,73,1
LBXF03LA,0.09104,2,2,73,1
LBXF04LA,0.96896,2,2,73,1
LBXF05LA,0.2152,2,2,73,1
LBXF08LA,0.05344,2,2,73,1
LBX074LA,0.96224,2,3,73,1
LBX099LA,0.90624,2,3,73,1
LBX138LA,0.31024,2,3,73,1
LBX153LA,0.32496,2,3,73,1
LBX170LA,0.35856,2,3,73,1
LBX180LA,0.3536,2,3,73,1
LBX187LA,0.336,2,3,73,1
LBX194LA,0.54032,2,3,73,1
LBXPCBLA,0.28144,2,3,73,1
LBXHXCLA,0.63744,2,3,73,1
LBX118LA,0.22464,2,3,73,1
LBXD03LA,0.2368,2,3,73,1
LBXD05LA,0.9344,2,3,73,1
LBXD07LA,0.30912,2,3,73,1
LBXF03LA,0.17968,2,3,73,1
LBXF04LA,0.2664,2,3,73,1
LBXF05LA,0.29744,2,3,73,1
LBXF08LA,0.332,2,3,73,1
LBX074LA,0.09216,2,1,74,1
LBX099LA,0.12464,2,1,74,1
LBX138LA,0.37968,2,1,74,1
LBX153LA,0.29312,2,1,74,1
LBX170LA,0.20512,2,1,74,1
LBX180LA,0.1992,2,1,74,1
LBX187LA,0.5592,2,1,74,1
LBX194LA,0.92464,2,1,74,1
LBXPCBLA,0.86624,2,1,74,1
LBXHXCLA,0.14832,2,1,74,1
LBX118LA,0.136,2,1,74,1
LBXD03LA,0.5184,2,1,74,1
LBXD05LA,0.24528,2,1,74,1
LBXD07LA,0.10048,2,1,74,1
LBXF03LA,0.07888,2,1,74,1
LBXF04LA,0.31648,2,1,74,1
LBXF05LA,0.19488,2,1,74,1
LBXF08LA,0.34272,2,1,74,1
LBX074LA,0.57248,3,2,74,1
LBX099LA,0.09456,3,2,74,1
LBX138LA,0.1616,3,2,74,1
LBX153LA,0.17648,3,2,74,1
LBX170LA,0.22864,3,2,74,1
LBX180LA,0.1608,3,2,74,1
LBX187LA,0.13552,3,2,74,1
LBX194LA,0.66608,3,2,74,1
LBXPCBLA,0.30768,3,2,74,1
LBXHXCLA,0.28112,3,2,74,1
LBX118LA,0.1264,3,2,74,1
LBXD03LA,0.17584,3,2,74,1
LBXD05LA,0.11504,3,2,74,1
LBXD07LA,0.21632,3,2,74,1
LBXF03LA,0.03424,3,2,74,1
LBXF04LA,0.96752,3,2,74,1
LBXF05LA,0.06016,3,2,74,1
LBXF08LA,0.0456,3,2,74,1
LBX074LA,0.99872,1,3,74,1
LBX099LA,0.23904,1,3,74,1
LBX138LA,0.71888,1,3,74,1
LBX153LA,0.34928,1,3,74,1
LBX170LA,0.21856,1,3,74,1
LBX180LA,0.20752,1,3,74,1
LBX187LA,0.16784,1,3,74,1
LBX194LA,0.18464,1,3,74,1
LBXPCBLA,0.22512,1,3,74,1
LBXHXCLA,0.46304,1,3,74,1
LBX118LA,0.1664,1,3,74,1
LBXD03LA,0.7264,1,3,74,1
LBXD05LA,0.11584,1,3,74,1
LBXD07LA,0.09968,1,3,74,1
LBXF03LA,0.10112,1,3,74,1
LBXF04LA,0.13584,1,3,74,1
LBXF05LA,0.11424,1,3,74,1
LBXF08LA,0.12672,1,3,74,1
LBX074LA,0.18784,3,1,75,1
LBX099LA,0.21136,3,1,75,1
LBX138LA,0.32976,3,1,75,1
LBX153LA,0.18704,3,1,75,1
LBX170LA,0.2856,3,1,75,1
LBX180LA,0.2544,3,1,75,1
LBX187LA,0.22448,3,1,75,1
LBX194LA,0.63536,3,1,75,1
LBXPCBLA,0.67776,3,1,75,1
LBXHXCLA,0.37392,3,1,75,1
LBX118LA,0.1936,3,1,75,1
LBXD03LA,0.23504,3,1,75,1
LBXD05LA,0.2304,3,1,75,1
LBXD07LA,0.53344,3,1,75,1
LBXF03LA,0.30656,3,1,75,1
LBXF04LA,0.26944,3,1,75,1
LBXF05LA,0.09296,3,1,75,1
LBXF08LA,0.06992,3,1,75,1
LBX074LA,0.09872,2,2,75,1
LBX099LA,0.66912,2,2,75,1
LBX138LA,0.27552,2,2,75,1
LBX153LA,0.18608,2,2,75,1
LBX170LA,0.3776,2,2,75,1
LBX180LA,0.28304,2,2,75,1
LBX187LA,0.44608,2,2,75,1
LBX194LA,0.09456,2,2,75,1
LBXPCBLA,0.18656,2,2,75,1
LBXHXCLA,0.11872,2,2,75,1
LBX118LA,0.31088,2,2,75,1
LBXD03LA,0.09648,2,2,75,1
LBXD05LA,0.97264,2,2,75,1
LBXD07LA,0.19104,2,2,75,1
LBXF03LA,0.04832,2,2,75,1
LBXF04LA,0.95968,2,2,75,1
LBXF05LA,0.28608,2,2,75,1
LBXF08LA,0.04032,2,2,75,1
LBX074LA,0.74336,3,3,75,1
LBX099LA,0.17936,3,3,75,1
LBX138LA,0.52608,3,3,75,1
LBX153LA,0.27776,3,3,75,1
LBX170LA,0.78672,3,3,75,1
LBX180LA,0.4232,3,3,75,1
LBX187LA,0.27312,3,3,75,1
LBX194LA,0.13376,3,3,75,1
LBXPCBLA,0.93184,3,3,75,1
LBXHXCLA,0.24448,3,3,75,1
LBX118LA,0.21248,3,3,75,1
LBXD03LA,0.6392,3,3,75,1
LBXD05LA,0.33424,3,3,75,1
LBXD07LA,0.1152,3,3,75,1
LBXF03LA,0.06816,3,3,75,1
LBXF04LA,0.252,3,3,75,1
LBXF05LA,0.12176,3,3,75,1
LBXF08LA,0.064,3,3,75,1
LBX074LA,0.14832,3,1,76,1
LBX099LA,0.21104,3,1,76,1
LBX138LA,0.15648,3,1,76,1
LBX153LA,0.1568,3,1,76,1
LBX170LA,0.24368,3,1,76,1
LBX180LA,0.2096,3,1,76,1
LBX187LA,0.25472,3,1,76,1
LBX194LA,0.58912,3,1,76,1
LBXPCBLA,0.70064,3,1,76,1
LBXHXCLA,0.11552,3,1,76,1
LBX118LA,0.49648,3,1,76,1
LBXD03LA,0.10544,3,1,76,1
LBXD05LA,0.08288,3,1,76,1
LBXD07LA,0.14736,3,1,76,1
LBXF03LA,0.08032,3,1,76,1
LBXF04LA,0.51984,3,1,76,1
LBXF05LA,0.51536,3,1,76,1
LBXF08LA,0.0752,3,1,76,1
LBX074LA,0.29792,2,2,76,1
LBX099LA,0.11648,2,2,76,1
LBX138LA,0.2104,2,2,76,1
LBX153LA,0.22896,2,2,76,1
LBX170LA,0.23264,2,2,76,1
LBX180LA,0.27472,2,2,76,1
LBX187LA,0.46192,2,2,76,1
LBX194LA,0.51008,2,2,76,1
LBXPCBLA,0.42832,2,2,76,1
LBXHXCLA,0.21408,2,2,76,1
LBX118LA,0.79472,2,2,76,1
LBXD03LA,0.13344,2,2,76,1
LBXD05LA,0.49584,2,2,76,1
LBXD07LA,0.10304,2,2,76,1
LBXF03LA,0.0872,2,2,76,1
LBXF04LA,0.79792,2,2,76,1
LBXF05LA,0.14192,2,2,76,1
LBXF08LA,0.13152,2,2,76,1
LBX074LA,0.63296,1,3,76,1
LBX099LA,0.17072,1,3,76,1
LBX138LA,0.31552,1,3,76,1
LBX153LA,0.21616,1,3,76,1
LBX170LA,0.18864,1,3,76,1
LBX180LA,0.2224,1,3,76,1
LBX187LA,0.25008,1,3,76,1
LBX194LA,0.30176,1,3,76,1
LBXPCBLA,0.09904,1,3,76,1
LBXHXCLA,0.20512,1,3,76,1
LBX118LA,0.30464,1,3,76,1
LBXD03LA,0.16592,1,3,76,1
LBXD05LA,0.51616,1,3,76,1
LBXD07LA,0.644,1,3,76,1
LBXF03LA,0.2416,1,3,76,1
LBXF04LA,0.24096,1,3,76,1
LBXF05LA,0.16192,1,3,76,1
LBXF08LA,0.10688,1,3,76,1
LBX074LA,0.424,2,1,77,1
LBX099LA,0.07216,2,1,77,1
LBX138LA,0.1112,2,1,77,1
LBX153LA,0.20784,2,1,77,1
LBX170LA,0.55264,2,1,77,1
LBX180LA,0.2104,2,1,77,1
LBX187LA,0.10512,2,1,77,1
LBX194LA,0.424,2,1,77,1
LBXPCBLA,0.04192,2,1,77,1
LBXHXCLA,0.07088,2,1,77,1
LBX118LA,0.04768,2,1,77,1
LBXD03LA,0.17104,2,1,77,1
LBXD05LA,0.03024,2,1,77,1
LBXD07LA,0.0312,2,1,77,1
LBXF03LA,0.03568,2,1,77,1
LBXF04LA,0.33216,2,1,77,1
LBXF05LA,0.30896,2,1,77,1
LBXF08LA,0.06544,2,1,77,1
LBX074LA,0.26272,1,2,77,1
LBX099LA,0.1128,1,2,77,1
LBX138LA,0.15184,1,2,77,1
LBX153LA,0.17008,1,2,77,1
LBX170LA,0.48384,1,2,77,1
LBX180LA,0.20912,1,2,77,1
LBX187LA,0.23344,1,2,77,1
LBX194LA,0.53296,1,2,77,1
LBXPCBLA,0.07888,1,2,77,1
LBXHXCLA,0.10448,1,2,77,1
LBX118LA,0.56032,1,2,77,1
LBXD03LA,0.0944,1,2,77,1
LBXD05LA,0.47888,1,2,77,1
LBXD07LA,0.18832,1,2,77,1
LBXF03LA,0.0552,1,2,77,1
LBXF04LA,0.15424,1,2,77,1
LBXF05LA,0.13376,1,2,77,1
LBXF08LA,0.2152,1,2,77,1
LBX074LA,0.52112,3,3,77,1
LBX099LA,0.124,3,3,77,1
LBX138LA,0.38048,3,3,77,1
LBX153LA,0.55968,3,3,77,1
LBX170LA,0.29712,3,3,77,1
LBX180LA,0.18048,3,3,77,1
LBX187LA,0.08112,3,3,77,1
LBX194LA,0.78992,3,3,77,1
LBXPCBLA,0.09648,3,3,77,1
LBXHXCLA,0.11072,3,3,77,1
LBX118LA,0.1208,3,3,77,1
LBXD03LA,0.07776,3,3,77,1
LBXD05LA,0.09312,3,3,77,1
LBXD07LA,0.10736,3,3,77,1
LBXF03LA,0.25008,3,3,77,1
LBXF04LA,0.05088,3,3,77,1
LBXF05LA,0.072,3,3,77,1
LBXF08LA,0.08384,3,3,77,1
LBX074LA,0.06368,2,1,78,1
LBX099LA,0.059520000000000003,2,1,78,1
LBX138LA,0.14976,2,1,78,1
LBX153LA,0.0832,2,1,78,1
LBX170LA,0.06576,2,1,78,1
LBX180LA,0.06832,2,1,78,1
LBX187LA,0.05264,2,1,78,1
LBX194LA,0.21968,2,1,78,1
LBXPCBLA,0.26432,2,1,78,1
LBXHXCLA,0.10976,2,1,78,1
LBX118LA,0.15616,2,1,78,1
LBXD03LA,0.0808,2,1,78,1
LBXD05LA,0.19584,2,1,78,1
LBXD07LA,0.91184,2,1,78,1
LBXF03LA,0.0328,2,1,78,1
LBXF04LA,0.08368,2,1,78,1
LBXF05LA,0.0432,2,1,78,1
LBXF08LA,0.02528,2,1,78,1
LBX074LA,0.27936,2,2,78,1
LBX099LA,0.10736,2,2,78,1
LBX138LA,0.13824,2,2,78,1
LBX153LA,0.13664,2,2,78,1
LBX170LA,0.16592,2,2,78,1
LBX180LA,0.19552,2,2,78,1
LBX187LA,0.1072,2,2,78,1
LBX194LA,0.89536,2,2,78,1
LBXPCBLA,0.43584,2,2,78,1
LBXHXCLA,0.09744,2,2,78,1
LBX118LA,0.11024,2,2,78,1
LBXD03LA,0.17376,2,2,78,1
LBXD05LA,0.30128,2,2,78,1
LBXD07LA,0.70064,2,2,78,1
LBXF03LA,0.06352,2,2,78,1
LBXF04LA,0.16352,2,2,78,1
LBXF05LA,0.05808,2,2,78,1
LBXF08LA,0.11408,2,2,78,1
LBX074LA,0.19504,1,3,78,1
LBX099LA,0.11984,1,3,78,1
LBX138LA,0.1432,1,3,78,1
LBX153LA,0.15408,1,3,78,1
LBX170LA,0.29088,1,3,78,1
LBX180LA,0.3864,1,3,78,1
LBX187LA,0.188,1,3,78,1
LBX194LA,0.14496,1,3,78,1
LBXPCBLA,0.2232,1,3,78,1
LBXHXCLA,0.1432,1,3,78,1
LBX118LA,0.13824,1,3,78,1
LBXD03LA,0.13136,1,3,78,1
LBXD05LA,0.70592,1,3,78,1
LBXD07LA,0.16432,1,3,78,1
LBXF03LA,0.07792,1,3,78,1
LBXF04LA,0.12656,1,3,78,1
LBXF05LA,0.18784,1,3,78,1
LBXF08LA,0.0776,1,3,78,1
LBX074LA,0.208,1,1,79,1
LBX099LA,0.31232,1,1,79,1
LBX138LA,0.17632,1,1,79,1
LBX153LA,0.17792,1,1,79,1
LBX170LA,0.14352,1,1,79,1
LBX180LA,0.12464,1,1,79,1
LBX187LA,0.14224,1,1,79,1
LBX194LA,0.17024,1,1,79,1
LBXPCBLA,0.2112,1,1,79,1
LBXHXCLA,0.15328,1,1,79,1
LBX118LA,0.74512,1,1,79,1
LBXD03LA,0.132,1,1,79,1
LBXD05LA,0.09152,1,1,79,1
LBXD07LA,0.06528,1,1,79,1
LBXF03LA,0.13776,1,1,79,1
LBXF04LA,0.63984,1,1,79,1
LBXF05LA,0.25664,1,1,79,1
LBXF08LA,0.07888,1,1,79,1
LBX074LA,0.71024,2,2,79,1
LBX099LA,0.14528,2,2,79,1
LBX138LA,0.21072,2,2,79,1
LBX153LA,0.2576,2,2,79,1
LBX170LA,0.31328,2,2,79,1
LBX180LA,0.28448,2,2,79,1
LBX187LA,0.15664,2,2,79,1
LBX194LA,0.78736,2,2,79,1
LBXPCBLA,0.07504,2,2,79,1
LBXHXCLA,0.22816,2,2,79,1
LBX118LA,0.56832,2,2,79,1
LBXD03LA,0.09024,2,2,79,1
LBXD05LA,0.1296,2,2,79,1
LBXD07LA,0.11168,2,2,79,1
LBXF03LA,0.14544,2,2,79,1
LBXF04LA,0.51376,2,2,79,1
LBXF05LA,0.09616,2,2,79,1
LBXF08LA,0.029760000000000002,2,2,79,1
LBX074LA,0.92272,2,3,79,1
LBX099LA,0.3112,2,3,79,1
LBX138LA,0.14848,2,3,79,1
LBX153LA,0.14288,2,3,79,1
LBX170LA,0.25136,2,3,79,1
LBX180LA,0.164,2,3,79,1
LBX187LA,0.1024,2,3,79,1
LBX194LA,0.1192,2,3,79,1
LBXPCBLA,0.1296,2,3,79,1
LBXHXCLA,0.11872,2,3,79,1
LBX118LA,0.18336,2,3,79,1
LBXD03LA,0.13296,2,3,79,1
LBXD05LA,0.5184,2,3,79,1
LBXD07LA,0.10688,2,3,79,1
LBXF03LA,0.10096,2,3,79,1
LBXF04LA,0.15024,2,3,79,1
LBXF05LA,0.16992,2,3,79,1
LBXF08LA,0.2232,2,3,79,1
LBX074LA,0.56064,4,1,8,1
LBX099LA,0.08528,4,1,8,1
LBX138LA,0.15376,4,1,8,1
LBX153LA,0.20752,4,1,8,1
LBX170LA,0.11648,4,1,8,1
LBX180LA,0.91456,4,1,8,1
LBX187LA,0.1392,4,1,8,1
LBX194LA,0.22992,4,1,8,1
LBXPCBLA,0.21392,4,1,8,1
LBXHXCLA,0.13664,4,1,8,1
LBX118LA,0.176,4,1,8,1
LBXD03LA,0.06336,4,1,8,1
LBXD05LA,0.15104,4,1,8,1
LBXD07LA,0.13584,4,1,8,1
LBXF03LA,0.08704,4,1,8,1
LBXF04LA,0.08112,4,1,8,1
LBXF05LA,0.08816,4,1,8,1
LBXF08LA,0.0664,4,1,8,1
LBX074LA,0.21568,3,2,8,1
LBX099LA,0.53824,3,2,8,1
LBX138LA,0.16144,3,2,8,1
LBX153LA,0.2264,3,2,8,1
LBX170LA,0.2608,3,2,8,1
LBX180LA,0.10384,3,2,8,1
LBX187LA,0.3224,3,2,8,1
LBX194LA,0.27712,3,2,8,1
LBXPCBLA,0.42304,3,2,8,1
LBXHXCLA,0.32768,3,2,8,1
LBX118LA,0.70864,3,2,8,1
LBXD03LA,0.08512,3,2,8,1
LBXD05LA,0.2456,3,2,8,1
LBXD07LA,0.10368,3,2,8,1
LBXF03LA,0.0984,3,2,8,1
LBXF04LA,0.51888,3,2,8,1
LBXF05LA,0.22384,3,2,8,1
LBXF08LA,0.36576,3,2,8,1
LBX074LA,0.044,4,3,8,1
LBX099LA,0.10016,4,3,8,1
LBX138LA,0.06544,4,3,8,1
LBX153LA,0.09648,4,3,8,1
LBX170LA,0.17232,4,3,8,1
LBX180LA,0.04176,4,3,8,1
LBX187LA,0.06944,4,3,8,1
LBX194LA,0.74624,4,3,8,1
LBXPCBLA,0.82224,4,3,8,1
LBXHXCLA,0.10464,4,3,8,1
LBX118LA,0.1272,4,3,8,1
LBXD03LA,0.06336,4,3,8,1
LBXD05LA,0.60688,4,3,8,1
LBXD07LA,0.0192,4,3,8,1
LBXF03LA,0.05184,4,3,8,1
LBXF04LA,0.03536,4,3,8,1
LBXF05LA,0.02864,4,3,8,1
LBXF08LA,0.0104,4,3,8,1
LBX074LA,0.2528,2,1,80,1
LBX099LA,0.08752,2,1,80,1
LBX138LA,0.07152,2,1,80,1
LBX153LA,0.10912,2,1,80,1
LBX170LA,0.09056,2,1,80,1
LBX180LA,0.09344,2,1,80,1
LBX187LA,0.07168,2,1,80,1
LBX194LA,0.10528,2,1,80,1
LBXPCBLA,0.05008,2,1,80,1
LBXHXCLA,0.05568,2,1,80,1
LBX118LA,0.212,2,1,80,1
LBXD03LA,0.08048,2,1,80,1
LBXD05LA,0.26336,2,1,80,1
LBXD07LA,0.68944,2,1,80,1
LBXF03LA,0.2072,2,1,80,1
LBXF04LA,0.90896,2,1,80,1
LBXF05LA,0.2232,2,1,80,1
LBXF08LA,0.16416,2,1,80,1
LBX074LA,0.97888,3,2,80,1
LBX099LA,0.11488,3,2,80,1
LBX138LA,0.22144,3,2,80,1
LBX153LA,0.23904,3,2,80,1
LBX170LA,0.33184,3,2,80,1
LBX180LA,0.31072,3,2,80,1
LBX187LA,0.22512,3,2,80,1
LBX194LA,0.15072,3,2,80,1
LBXPCBLA,0.10256,3,2,80,1
LBXHXCLA,0.29744,3,2,80,1
LBX118LA,0.07968,3,2,80,1
LBXD03LA,0.32976,3,2,80,1
LBXD05LA,0.05008,3,2,80,1
LBXD07LA,0.05936,3,2,80,1
LBXF03LA,0.08608,3,2,80,1
LBXF04LA,0.90368,3,2,80,1
LBXF05LA,0.20768,3,2,80,1
LBXF08LA,0.05792,3,2,80,1
LBX074LA,0.12144,4,3,80,1
LBX099LA,0.26944,4,3,80,1
LBX138LA,0.07744,4,3,80,1
LBX153LA,0.08096,4,3,80,1
LBX170LA,0.08528,4,3,80,1
LBX180LA,0.05504,4,3,80,1
LBX187LA,0.11424,4,3,80,1
LBX194LA,0.21152,4,3,80,1
LBXPCBLA,0.07872,4,3,80,1
LBXHXCLA,0.06896,4,3,80,1
LBX118LA,0.82528,4,3,80,1
LBXD03LA,0.13504,4,3,80,1
LBXD05LA,0.25664,4,3,80,1
LBXD07LA,0.20336,4,3,80,1
LBXF03LA,0.13696,4,3,80,1
LBXF04LA,0.82256,4,3,80,1
LBXF05LA,0.24784,4,3,80,1
LBXF08LA,0.30512,4,3,80,1
LBX074LA,0.152,1,1,81,1
LBX099LA,0.12864,1,1,81,1
LBX138LA,0.1504,1,1,81,1
LBX153LA,0.17984,1,1,81,1
LBX170LA,0.24704,1,1,81,1
LBX180LA,0.18304,1,1,81,1
LBX187LA,0.20112,1,1,81,1
LBX194LA,0.2552,1,1,81,1
LBXPCBLA,0.31808,1,1,81,1
LBXHXCLA,0.32736,1,1,81,1
LBX118LA,0.65648,1,1,81,1
LBXD03LA,0.14608,1,1,81,1
LBXD05LA,0.64336,1,1,81,1
LBXD07LA,0.12976,1,1,81,1
LBXF03LA,0.15872,1,1,81,1
LBXF04LA,0.14784,1,1,81,1
LBXF05LA,0.16864,1,1,81,1
