var,p,case
LBXBAPCT,0.019747887353929544,14
RIDAGEYR,8.473296901284418e-4,14
RIAGENDR1,0.27200647570552833,14
RIDRETH12,0.8891858353217026,14
RIDRETH13,0.9127147234000454,14
RIDRETH14,0.5038860381601914,14
RIDRETH15,0.2295827585819279,14
DMDEDUC22,0.620188025447147,14
DMDEDUC23,0.8212809104683253,14
DMDEDUC24,0.605121365968682,14
DMDEDUC25,0.483791337843389,14
(Intercept),0.03688475314457884,15
LBXD05LA,0.0022521242831832,15
LBX074LA,0.50864373164514,15
I(1/(1 + exp(-4 * LBX194LA))),0.0015925846634692025,15
I(1/(1 + exp(-4 * LBXPCBLA))),0.09460747844222708,15
I(LBXF04LA^2),5.5846477981135134e-5,15
LBXF04LA,0.02103419286847141,15
I(LBXD05LA * (RIDRETH1 == 4)),0.5304360917964233,15
BMXBMI,0.5514906759269304,15
LBXCOT,0.6783435069381537,15
LBXWBCSI,0.8042140669618841,15
LBXLYPCT,0.5662755413882703,15
LBXMOPCT,0.49912087029064844,15
LBXNEPCT,0.9700495626293546,15
LBXEOPCT,0.7975925347330227,15
LBXBAPCT,0.4930530523085085,15
RIDAGEYR,0.001507570213931429,15
RIAGENDR1,0.18744791457506438,15
RIDRETH12,0.128323355309412,15
RIDRETH13,0.5552424772318909,15
RIDRETH14,0.9449124744401413,15
RIDRETH15,0.3021871625583094,15
DMDEDUC22,0.12565462413812184,15
DMDEDUC23,0.30161679281937415,15
DMDEDUC24,0.5933863893399252,15
DMDEDUC25,0.42875166676829546,15
(Intercept),0.673191610463738,16
LBXD05LA,0.19885566949515823,16
LBX074LA,0.25255380563918617,16
I(1/(1 + exp(-4 * LBX194LA))),4.314495478562943e-6,16
I(1/(1 + exp(-4 * LBXPCBLA))),0.444640137098948,16
I(LBXF04LA^2),0.15026360328739155,16
LBXF04LA,0.033458737159806434,16
I(LBXD05LA * (RIDRETH1 == 4)),0.023573022132744682,16
BMXBMI,0.27325200525545634,16
LBXCOT,0.5932304197771541,16
LBXWBCSI,0.19289011804384604,16
LBXLYPCT,0.38663288117148764,16
LBXMOPCT,0.02617385251906358,16
LBXNEPCT,0.9422775657804046,16
LBXEOPCT,0.9872979306998667,16
LBXBAPCT,0.6271692529021209,16
RIDAGEYR,8.924816609039144e-4,16
RIAGENDR1,0.008847893970265404,16
RIDRETH12,0.9884645737079,16
RIDRETH13,0.8959955226489703,16
RIDRETH14,0.17090518567634225,16
RIDRETH15,0.4129093911441992,16
DMDEDUC22,0.5114706317399784,16
DMDEDUC23,0.987152710538077,16
DMDEDUC24,0.8652697278214563,16
DMDEDUC25,0.29516540583828177,16
(Intercept),0.17462599324302996,17
LBXD05LA,0.007956427491559274,17
LBX074LA,0.03573709010199729,17
I(1/(1 + exp(-4 * LBX194LA))),1.7975204342391612e-6,17
I(1/(1 + exp(-4 * LBXPCBLA))),0.001166278955899577,17
I(LBXF04LA^2),0.03353128665741054,17
LBXF04LA,0.8142421836972825,17
I(LBXD05LA * (RIDRETH1 == 4)),0.022972278514227333,17
BMXBMI,0.24592143449194684,17
LBXCOT,0.31189087028022644,17
LBXWBCSI,0.5351082805384382,17
LBXLYPCT,0.5668537887522747,17
LBXMOPCT,0.5146562501865397,17
LBXNEPCT,0.5278769471113058,17
LBXEOPCT,0.23104075026300394,17
LBXBAPCT,0.28824296468652905,17
RIDAGEYR,0.07397163815949868,17
RIAGENDR1,0.9826370482400486,17
RIDRETH12,0.3441439842339844,17
RIDRETH13,0.15310312722192676,17
RIDRETH14,0.22319084978445483,17
RIDRETH15,0.1634358616516763,17
DMDEDUC22,0.005144592258460532,17
DMDEDUC23,0.20514557475767792,17
DMDEDUC24,0.17187240352301755,17
DMDEDUC25,0.14939839307309136,17
(Intercept),0.0687003682907128,18
LBXD05LA,0.1213760113626833,18
LBX074LA,0.00806549772767065,18
I(1/(1 + exp(-4 * LBX194LA))),0.00031104216723485583,18
I(1/(1 + exp(-4 * LBXPCBLA))),0.8157934694240256,18
I(LBXF04LA^2),8.38977541372556e-5,18
LBXF04LA,0.3608950372488433,18
I(LBXD05LA * (RIDRETH1 == 4)),0.04354298719519858,18
BMXBMI,0.10765083176781041,18
LBXCOT,0.8435686438895293,18
LBXWBCSI,0.24041302427047387,18
LBXLYPCT,0.8049833569039733,18
LBXMOPCT,0.6180738563447008,18
LBXNEPCT,0.7262170991388651,18
LBXEOPCT,0.4975915407996291,18
LBXBAPCT,0.6135202768892745,18
RIDAGEYR,4.316171048771139e-4,18
RIAGENDR1,0.9625065130309838,18
RIDRETH12,0.671526716744741,18
RIDRETH13,0.3544010321053245,18
RIDRETH14,0.26180776929614497,18
RIDRETH15,0.1462633770520518,18
DMDEDUC22,0.909572147354389,18
DMDEDUC23,0.9452354272843244,18
DMDEDUC24,0.9529645910506325,18
DMDEDUC25,0.8514492862728603,18
(Intercept),0.2990492166578047,19
LBXD05LA,7.921316656998904e-6,19
LBX074LA,0.06075040661608757,19
I(1/(1 + exp(-4 * LBX194LA))),4.598346621923299e-8,19
I(1/(1 + exp(-4 * LBXPCBLA))),0.11381884842853496,19
I(LBXF04LA^2),0.0014123263986984562,19
LBXF04LA,0.8327759167704712,19
I(LBXD05LA * (RIDRETH1 == 4)),0.2968357815925954,19
BMXBMI,0.6236885697953314,19
LBXCOT,0.0869687063202532,19
LBXWBCSI,0.5320084052910955,19
LBXLYPCT,0.7066956442627914,19
LBXMOPCT,0.1519604176634693,19
LBXNEPCT,0.9853262221597199,19
LBXEOPCT,0.3372614705495617,19
LBXBAPCT,0.41151954077058894,19
RIDAGEYR,0.013042017867371488,19
RIAGENDR1,0.5424960075822665,19
RIDRETH12,0.4023585091253413,19
RIDRETH13,0.6070520448075785,19
RIDRETH14,0.3221322108185964,19
RIDRETH15,0.6209629767532013,19
DMDEDUC22,0.701107178453946,19
DMDEDUC23,0.06564682954239114,19
DMDEDUC24,0.5818148545162041,19
DMDEDUC25,0.9802074547258732,19
(Intercept),0.5837381751412161,20
LBXD05LA,0.16481630433212793,20
LBX074LA,0.07119123418128459,20
I(1/(1 + exp(-4 * LBX194LA))),4.422684996087837e-5,20
I(1/(1 + exp(-4 * LBXPCBLA))),0.02455038255731833,20
I(LBXF04LA^2),0.014032255617997747,20
LBXF04LA,0.03605499096312788,20
I(LBXD05LA * (RIDRETH1 == 4)),0.6731960995801383,20
BMXBMI,0.37730623019892473,20
LBXCOT,0.33407841209475597,20
LBXWBCSI,0.04417463961365258,20
LBXLYPCT,0.032507924202805794,20
LBXMOPCT,0.016567044747075727,20
LBXNEPCT,0.09528439271442392,20
LBXEOPCT,0.9458003329686709,20
LBXBAPCT,0.3494793830565984,20
RIDAGEYR,1.9017169118234782e-6,20
RIAGENDR1,0.48883168621171014,20
RIDRETH12,0.7033792634417769,20
RIDRETH13,0.19484680071073499,20
RIDRETH14,0.6437924824021946,20
RIDRETH15,0.6010321802407015,20
DMDEDUC22,0.03315275820075691,20
DMDEDUC23,0.8030699551084052,20
DMDEDUC24,0.46894265937335466,20
DMDEDUC25,0.5525105803837067,20
(Intercept),0.10336478383482965,21
LBXD05LA,0.002088125334427005,21
LBX074LA,2.718222455197978e-4,21
I(1/(1 + exp(-4 * LBX194LA))),0.00438732070012192,21
I(1/(1 + exp(-4 * LBXPCBLA))),0.06276198425582653,21
I(LBXF04LA^2),0.36666978313878074,21
LBXF04LA,0.5180404246424248,21
I(LBXD05LA * (RIDRETH1 == 4)),0.4943015693826036,21
BMXBMI,0.7278955231812687,21
LBXCOT,0.6881344444607072,21
LBXWBCSI,0.5525095770786745,21
LBXLYPCT,0.6109777842661274,21
LBXMOPCT,0.5957306463792431,21
LBXNEPCT,0.9328318706930463,21
LBXEOPCT,0.46974346387742094,21
LBXBAPCT,0.15451256016904105,21
RIDAGEYR,4.3652565750308957e-4,21
RIAGENDR1,0.4751145501795896,21
RIDRETH12,0.5862699233453028,21
RIDRETH13,0.549156562582148,21
RIDRETH14,0.6665822983790792,21
RIDRETH15,0.7849382278791386,21
DMDEDUC22,0.8893231928693581,21
DMDEDUC23,0.4345382501722661,21
DMDEDUC24,0.3543655305116603,21
DMDEDUC25,0.972212624439555,21
(Intercept),0.12817816757606368,22
LBXD05LA,0.034578524212578385,22
LBX074LA,0.1266391956034906,22
I(1/(1 + exp(-4 * LBX194LA))),1.133280199922009e-4,22
I(1/(1 + exp(-4 * LBXPCBLA))),0.05244794878935632,22
I(LBXF04LA^2),0.003096571814825029,22
LBXF04LA,0.02683178098359852,22
I(LBXD05LA * (RIDRETH1 == 4)),0.9424871545244078,22
BMXBMI,0.25970311977645555,22
LBXCOT,0.9389053760462802,22
LBXWBCSI,0.3481596858914524,22
LBXLYPCT,0.07744781461796019,22
LBXMOPCT,0.14503761576335733,22
LBXNEPCT,0.10202435696300693,22
LBXEOPCT,0.12404889250510184,22
LBXBAPCT,0.21895834473494524,22
RIDAGEYR,3.5137906401121205e-4,22
RIAGENDR1,0.6151211441439297,22
RIDRETH12,0.9172078049804577,22
RIDRETH13,0.18037338130940414,22
RIDRETH14,0.5764984069786276,22
RIDRETH15,0.4779096880885907,22
DMDEDUC22,0.5304914099988679,22
DMDEDUC23,0.6003720757668647,22
DMDEDUC24,0.49897238964882573,22
DMDEDUC25,0.7390874359780477,22
(Intercept),0.011083494991959488,23
LBXD05LA,0.006264237117187061,23
LBX074LA,0.09037972116381589,23
I(1/(1 + exp(-4 * LBX194LA))),1.1112969305732285e-4,23
I(1/(1 + exp(-4 * LBXPCBLA))),0.03204526618517124,23
I(LBXF04LA^2),2.8395923367534955e-4,23
LBXF04LA,0.7086568259453333,23
I(LBXD05LA * (RIDRETH1 == 4)),0.4682170218151416,23
BMXBMI,0.5157904474855424,23
LBXCOT,0.6490077891744098,23
LBXWBCSI,0.7673508011918619,23
LBXLYPCT,0.18070755381870215,23
LBXMOPCT,0.7177040474845101,23
LBXNEPCT,0.08508819139573828,23
LBXEOPCT,0.3684432969186263,23
LBXBAPCT,0.9477413601762505,23
RIDAGEYR,8.794527673966311e-5,23
RIAGENDR1,0.23686328787843045,23
RIDRETH12,0.00948449572837682,23
RIDRETH13,0.1399333995372869,23
RIDRETH14,0.1378876581903086,23
RIDRETH15,0.024582762462526952,23
DMDEDUC22,0.16585260598157411,23
DMDEDUC23,0.6407926224526606,23
DMDEDUC24,0.1292284133748798,23
DMDEDUC25,0.09342368422790187,23
(Intercept),0.004539458277794443,24
LBXD05LA,0.16719093478894256,24
LBX074LA,0.007858936253797315,24
I(1/(1 + exp(-4 * LBX194LA))),0.09140601830581903,24
I(1/(1 + exp(-4 * LBXPCBLA))),0.21615855740234152,24
I(LBXF04LA^2),0.0435200973551605,24
LBXF04LA,0.06124612234048155,24
I(LBXD05LA * (RIDRETH1 == 4)),0.22407805417021895,24
BMXBMI,0.6481199565035767,24
LBXCOT,0.8344876619052144,24
LBXWBCSI,0.5464903600527169,24
LBXLYPCT,0.5762585275841831,24
LBXMOPCT,0.5230458744074022,24
LBXNEPCT,0.7614883344852797,24
LBXEOPCT,0.8694982068884604,24
LBXBAPCT,0.4945793899387865,24
RIDAGEYR,4.57718458103373e-6,24
RIAGENDR1,0.9785765483060309,24
RIDRETH12,0.17016190449584112,24
RIDRETH13,0.5182203575069368,24
RIDRETH14,0.24271150282578877,24
RIDRETH15,0.41241728834455316,24
DMDEDUC22,0.25438411554945767,24
DMDEDUC23,0.215197745006648,24
DMDEDUC24,0.5632826342365813,24
DMDEDUC25,0.13137063901132107,24
(Intercept),0.6794710137482755,25
LBXD05LA,0.002810677065887525,25
LBX074LA,0.006797920830573137,25
I(1/(1 + exp(-4 * LBX194LA))),2.6496147795392364e-5,25
I(1/(1 + exp(-4 * LBXPCBLA))),0.01837390080163823,25
I(LBXF04LA^2),0.0047838908355710055,25
LBXF04LA,0.980087736172859,25
I(LBXD05LA * (RIDRETH1 == 4)),0.5413177282516861,25
BMXBMI,0.4248257682502099,25
LBXCOT,0.6311737609418453,25
LBXWBCSI,0.293543643746449,25
LBXLYPCT,0.3355085384228145,25
LBXMOPCT,0.39292762952128035,25
LBXNEPCT,0.700795408116367,25
LBXEOPCT,0.37654871225911735,25
LBXBAPCT,0.9504317975661422,25
RIDAGEYR,0.002463391109957251,25
RIAGENDR1,0.8116661162071954,25
RIDRETH12,0.9808805637436298,25
RIDRETH13,0.9757056959793481,25
RIDRETH14,0.9026053371242463,25
RIDRETH15,0.43820939143017834,25
DMDEDUC22,0.7606464992440827,25
DMDEDUC23,0.8681670881959874,25
DMDEDUC24,0.5687105208921603,25
DMDEDUC25,0.9709682943029001,25
(Intercept),0.2722105960268844,26
LBXD05LA,0.11837491632007495,26
LBX074LA,0.01926313595013061,26
